,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X000596.SZ,X000063.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X601877.SH,X600702.SH,X300142.SZ,X600741.SH,X000157.SZ,X000977.SZ,X000733.SZ,X600522.SH,X002074.SZ,X600584.SH,X000799.SZ,X600460.SH,X300003.SZ,X000066.SZ,X600779.SH,X600884.SH,X601799.SH,X002236.SZ,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.170610799965792,0.025907645085083,0,0,0,0,0,0,0.00851881375299777,0.101424859550898,0,0,0,0.0304514449850132,0,0,0,0,0.0439632657689462,0,0.0983496628585803,0,0,0,0,0,0,0.0314434706649933,0,0,0,0,0,0,0,0,0,0,0,0.00636104063742869,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102756174977475,0,0,0,0,0,0.19163572309524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546976108997915,0,0,0,0,0,0.0186157912551676,0,0,0,0.26628401124403,0,0.159055684708276,0,0,0.01554736694568,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0.106314014230155,0,-0.0633226599333722,0,0,-0.0419677976526856,0,0,0,0,0,0,0.196094480834185,0,0.0433234892033607,0,0,0,0.131820810096946,0.0586601033159885,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0674171489292035,0,0,4.33680868994202e-19,0,0,-0.0180353989056344,0,0,0,0,0,0,0,-0.0172578824263415,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.250795125839818,0,0,0,0,0,0,0,-0.0829289819993176,0.107137527131212,0,0.137518117422598,0.756772742699013,0,0,0,0,0,0.0410270595538595,0,0,0,0,-0.309980959964184,0.163230613094253,0,0,0,0,0,0.251228966351348,0,0,0,0,0,0,0,0,0,0.156971708824723,0,0,0,0,0,-0.135540560056912,0.0741096240532709,-0.150003838226034,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0501256285385216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246243960969964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110111935326421,0,0.0254160092764115,0,0,0,0.0513806262626933,0,0.126263568911164,0,0,0,0,0,0.0351893267178303,-0.00263487395124397,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791389010752351,0,0,0,0,0,0,0.0381403282840312,0,0,0,0,0.0322767423964712,0,0,0,0.00425464251205993,4.33680868994202e-19,0,0,0,0.097236037736657,0,0,0,0,0,0,0.35778914502083,0,0.0408332958196342,0,0,0,0,0,0.0884296281394445,0,0,0.00164191317654577,0,0,0,0,0,0
X000799.SZ,0,0.111966864354368,0.0815221337994346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299654785997999,0,0,0,0,0.322401244674056,0,0,0,0,0,0,0,0,0,0,0,0,0.157334685556594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.0373308940499006,0,0,0,0,0,0,0,0,0,-0.179692477547362,0,0,0,0.0723292872023058,0.174547292955589,0,0.168681646509263,0,0,0,0,0,0,0,0,0,0,0,0,0.0439781422254644,0,0,0,0.0737385001958695,0,0,0,0,0,0,0.138298613908143,0,0,0.135683127839272,0,0.0375861257569237,-0.0152881016359411,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.291037853857586,0,0,0,0,0,0,0,0,-0.0109398129986347,0,0,0,0,0,0,0,0,0,0,0,0.165243539044995,0,0,0,0.0370515487607651,-0.425990764209584,0.031037033683914,0,0,0.192231785378386,0,0,0,0,0,0,0,0,0,0,-0.0809983298111586,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292325940166755,0,0.0100816524365431,0,0,0.385582230122638,0,0,0,0.163496969322958,0.0789374343002795,0,0,0,0.0695756981437755,0,0.181109972801654,0,0,0,0,0,0.160393955369752,0,0,0,0,0,0,0,0,0,0,0,-0.0718427782791518,0.0593591347229206,0,0,0,0,0,0
X600779.SH,0,0,0,-0.102816201868194,0,0,0.0475095386213026,0,0,0,0,0,0.0390431116878031,0,0.0515314697432002,0.289331315641375,0,0,0,0,0,0,0,0,0,0,0,-0.0831570048719236,0,-0.0622829767974583,0,0,0,0,0,0.111044302196849,0,0,0,0,0.445638005456881,0,-0.0333444037619727,0,0,0,0,0,0,0,-0.0997959444234965,0.019104670004392,-0.0372379727336413,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701624888941376,0,0,0,0,0,0,0,0,0,0,0.130462015653665,0,0,0,0,0,0,0,0.524480037432013,0,-0.0123135728839735,0,-0.0184491967128934,0,0,0,0,0,0,-0.113893780827351,0,0,0.00473838199296828,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162811132504954,0,0,0,0.0356078559475617,0.150177456801868,0,0,0,0,0,0,0,0.0685980313854332,0,0,0.0779298489929505,-0.188377447846524,0,0,0,0,0,0.0693759814024571,0,0,0,0,0,0,0,0,0,0,0,0,0.0279750158650609,-0.0071605033120544,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0201977350834406,0,0,0,0,0,0,0,0,0.0268373941120087,0,0,0,0.105714546597788,0,0,0.0720804934244325,0,0,0.0742780573519926,0,0,0,0,0.0330086003820139,0,0,0,0,0,0,0,0.130825606457782,0,0,0,0,0,0.048872935212429,0,0,0,0,0,0,0,0,0,0,0.00563334605864101,0,0,0,0,0,0
X002007.SZ,0,0,0,-8.67361737988404e-19,0,0,0,0.125350772013006,0.103309153612205,0,0.155101230048687,0,0,0,0,0,0,-0.0772873002469774,0,0,0,0,0,0,0,0,0,0,0,0,-0.03080714110328,0,0.111980714063422,0,0,0.01805440452718,0,0,0,0,0,0,0.234303550827841,0,0,0,0,0,0,0,0,0.0271719507181149,0,0,0,0,0,0,0
X600183.SH,0,0.165372794907699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286864860273483,0,0,0,0,0,0,0,0,0,0,0,0,0.0773911066593681,-0.0306478075843004,0,0,-0.129235407115561,0,0,0,0,0,0,0,0.311711741094021,0,0.00682600316587993,0,0,0,0,0,0,0,-0.010510564697671,0.0295043449150277,0,0,0,0,0,0
Change_TY3M,0,0,0.0123483279232702,0,0,0,0,0,0.119822963241484,0,0.0334970043310986,0,0,0,-0.159452836791774,3.46944695195361e-18,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0721014111621091,0,0,0,0,-0.184279367548835,0,0,0,0,0,0,0,0.212325905397748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955662650405611,-0.10768995737949,-0.0849373537445295,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243529637004459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880079010743663,-0.191249953611097,0,0,0,0,0,0,-0.0423039922808925,0,0,0,0,0,0,0,0,0,0,-0.535968399709267,0,1.31828199345759,0,1.11101618810013,0,0,0,0,0,0
TED,0,0,6.93889390390723e-18,0,-0.13903595784589,0,0,0,0,0,0,0,0,0,-1.07307385772231,0,0,0,0,-0.378015021084077,0,0,0,0,0,0,0,0,0,-0.0701056131950495,0,0,0,0,0,0,0,0,0,0,-1.47311953140258e-05,0,0,0,0,0,0,0,0,0,0,1.36965789387482,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.189291150561524,0,0,0,0,0,0,0,0,0,0,0,0.0879271445394964,0,0,0,0,0,0,0.0604924391261182,0,-0.182520510883024,0,0,0,0,0.0631493159392535,0,0,0,0,0.0463832222783584,0.0528039968617348,-0.00904784224665072,-0.0413699142471373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155491991028875,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402246959574069,0,0.0212144681548598,0,0,0,0.00259304706134021,0,0,0,0.0589268131895256,0,0,0,0,0,0,0,-0.0538762128532991,0,0,-0.00306799278207192,0,-0.0281456722976245,0,0,0,0,0,0,0.035723904672494,0,0,0,0,0,-0.0220341252334662,0.00335299585588326,0,0,0,0,0,0,0
MKvol,0,0,0,0.000851528915395141,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,-0.000277910821953273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126317267746198,-0.0136754050048448,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0042256949550586,0,0,0,0,0,0,0,0,0,0.0068208434779118,0,0,0,0,0,-0.00273316391313148,0,0,0,0,0,0,0,0,0,0,0.0049286085217005,-0.00837763018907263,0,0,0,0,0,0,0,0.00126517382375743,0,0,0,0.00472438920705018,0,-0.00463911394156508,0,0,0,0,0.00628589982004472,-0.000212025546659288,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00565885900910943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364663630303571,0,0,0,0,0,0,0,0,-0.00522197789744424,0,0,0,0,0,0,0,0,0,0,-0.00251611081267576,0,0,0,0,0,0,0.00269778195953143,0,0,0,0,0,0,0,0,0.0158995225594886,-0.0200729106403814,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00112998094282172,0,0,0,-0.00653837751292516,-1.10670462559226e-05,0,0,0,0.0175913025261922,0,0.00495792730118704,0,0,0,0,0,0,0,0,0,0,0,0,0.0212826492794659,-0.00983212839795432,0.0276603080334599,0,0,0,0,0,0
