,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X000625.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X002508.SZ,X600177.SH,X002008.SZ,X600089.SH,X300136.SZ,X002085.SZ,X000157.SZ,X300003.SZ,X600271.SH,X600522.SH,X002294.SZ,X600118.SH,X600487.SH,X000050.SZ,X600809.SH,X000981.SZ,X002074.SZ,X300115.SZ,X600566.SH,X600867.SH,X600699.SH,X600372.SH,X000559.SZ,X000066.SZ,X002179.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.151844538794036,0,0.0281273470579655,0.0783819566937635,0,0,0,0.283359517731434,0,0,0,0,0,0,-0.0171148866572035,0,0,0,0,0,0,0,0,0,0,0.0178449727990528,0,0.0373237367396853,0,0,0,0,-0.0237291882906334,0,0.0809380621428901,0,-0.0651205238990259,0,0,0,0,0,0,0,0,0,0,0.000858801596229196,-0.00723777555644843,0,0,0,0,0,0
X600104.SH,0,0,-0.00641943790701047,0.269208511389083,0,0,0,0,0,0,0,0,0,0.0321387703521735,0.444791331541364,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412437973072949,0,0,0,0,0,0,0,0,-0.00149401994337485,0,0,0,0,0,0,0,0,0,-0.116620838667032,0,0,0,0.0331243356098925,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0914539937686214,0,0.0866726418224869,0,0,0.0410582133000966,0,0,0.216050202833371,0,0.140263002732956,0,0,0,0,0,0,0,0,0,0.121280491933834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0062373921506243,0,0,0,0,0,0,0
X000651.SZ,0,0.189765507456803,0.122376849754695,0,0,0,0.0950758532036962,0,0.0143266645978148,0,0,0.0308024317974609,0.0129644991240204,0,0,0,0,0,0,0,0,0,0,0.0361906242034254,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269265791860855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023580087890463,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.062184757009166,0,0.675494323315301,0.121539889547735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195753979571852,0,0,0.0481318275130438,0,0,0,0.0499430213739761,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178049052160586,0.011438786118829,0,0,0,0,0,0
X600276.SH,0,0,0.0223988814178837,0,0.157420066387146,0,0,0.036022710016603,-0.00582304765446926,0,0,0,0,0,0.0429369412882185,0,0,-0.0141826666455851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13648041155754,-0.0526622691310561,0.0285520185154475,0,0,0,-0.00641829542554726,0,0,0,0,0,0,0,-0.106393414448994,-0.0975066341967503,-0.122085563989133,0,0,0,0.014362360302395,-0.00952412162807924,0,0,0,0,0,0
X000725.SZ,0,0,0.130514873572281,0,0,0,0,0,0.136851166090185,0,0,0,0,0,0,0,0,0,0.127345730743122,0,0,0,0,0,0,0,0,0,0,0.0786254403019503,0,0,0.389846829508228,0,0,0,0,0.0912732189758754,0,0,0,0,0,0,0.0157091487349608,0,0,0,0.159719498152888,0,0,0.00478557533416051,0,0,0,0,0,0,0
X002304.SZ,0,0.112702123650789,0,0,0.285790807305036,0,0,0,0,0,0,0,0,0,0.180726642963992,0,0,0,0,0,0.0384922200741815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111421861164606,0,0,0,0,0,0,0,0,0,0,0,0.0187272062786856,-0.019126476308372,0,0,0,0,0,0
X000063.SZ,0,0,0.0198594648077815,0,0,0,0,0,0,0,0.206711840406833,0,0.0972578637208416,0,0.0353760475875891,0.0214790526681753,0,0,0,0,0,0,0,0,0,0,0.0442205216377052,0,0,0,0,0,0,0,0,0,0.1719324585828,0,0,0,0,0,0,0,0,0.0722669726997904,0.0334991794436174,0,0,0,0,-0.0440942529777302,0.0456953024381888,0,0,0,-0.0700902803332134,0,0
X600690.SH,0,0.0159197219580426,0,0.368407449340025,0,0,0,0.109823738700462,0,0,0.0059660808591123,0,0.141953175055256,0.180123615258624,0.0684211271427156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515032891739698,0,0,0,0,0,0,0,0,0,0,0,0,-0.125462500674797,0,0,0,0.0349051975246836,-0.0217910603268477,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0547426228616137,0,0,0,0.0485704164361145,0.152960848582233,0,0,0.0514178904425083,0,0,0,0.0601548198866991,0.462487718254745,0,0,0,0,0,0.043390271702694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338854970482361,0,0,0,0.0224799303537456,0,0,0,0,0,0,0
