,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X000725.SZ,X600031.SH,X000596.SZ,X003816.SZ,X000625.SZ,X002129.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X002049.SZ,X600703.SH,X002179.SZ,X000661.SZ,X600089.SH,X002241.SZ,X002180.SZ,X000100.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X002074.SZ,X000733.SZ,X000157.SZ,X600522.SH,X600460.SH,X000799.SZ,X600584.SH,X000977.SZ,X300003.SZ,X000066.SZ,X002294.SZ,X600884.SH,X600183.SH,X600779.SH,X002236.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.201337226785761,0.149402009032701,0.141388365401079,0,0,0.0785019763863094,0.0435428755145252,0,0,0,0,0,0,0,0,0,0,0,-0.0226379226567838,0,0,0,0,0,0.010705786046853,0,0,0,0,0.0395274954153247,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429014112996689,0,0,0,0,0.0267409409877423,0,0.00976823519553681,-0.00115188949535519,0,0,0,0,0,0
X000858.SZ,0,0,0,0.223120664147948,0,0,0.607184285596285,0.0924645744831238,0,0,0,0,0,0,0.0310802875896684,0,0,0.0209906569847997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395473825116709,0,0,0,0.0188585738843698,0,0,0,0,0,0,0,-0.0153773422145317,0,0,0,0,0,0,0
X000568.SZ,0,0.0823800555528365,0,0.120291432889792,0,0,0.20439886523971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227204409171934,0,0.266749174877992,0,0,0,0,0,0,0,0.155358834126663,0,0,0,0.00121992778427741,0,0,0,0,0,0,0
X600809.SH,0,0,0.479577174506089,0,0,0,0.00422133615691811,0,0,0,0,0,0,0,0.0292568287773331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016855508976578,0,0.0648725584836615,0,0,0,-0.0398968030810079,0,0,0,0.100580092656629,0,0,0,-0.00134260685066323,0,0,0,0,0,0,0
X002415.SZ,0,0.0128201641845313,0,0.0862507166740597,0,0,0,0,0,0,0,0,0.029260371489783,0,0,0,0,0,0,0.173512588590732,0,0,0,0,0,0,0,0,0,0,0,0,0.0627207574077292,0,0,0,0,0,0,0,0,0.0999847341996828,0,0,0,0,0,0,0.0116605200956687,0.0138495702911865,0,0,-0.0259774077774319,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.00328238419256269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581684125771242,0,0,0,0,0,-0.00966838831570879,0.0674594195099625,0,0,0,0,-0.0192015698501214,0,0.137726572045533,0,0.0568286057076387,0.114846379579364,0.0622837444400104,0.122174013598648,0,0,0,0,0,-0.0658028033771312,-0.00912540722621567,0,0,0,0,0,0,0
X002304.SZ,0,0.282325082929647,0.430735044868003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317243631647067,0,0,0,0,0,0,0,0,0,-0.00158517112107943,0,0,0,0,-0.0163585903455944,0,0,0,0,-0.0641894530578861,-0.048599700296173,0,0,0,0,0,0,0,-0.00900695376770546,0,0,0,0,0,0,0
X600690.SH,0,0,0.142530219111823,0,0,0,0,0,0,0,0,0,0,0,0.169749102669299,0,0,0.0404992753255558,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00813803269175049,0,0,0,0,0,0,0,0.0718169680493593,0,0,0,0.00422413004330908,0,0,0,0,0,0,0
X002475.SZ,0,0.0227229416303104,0,0,0,0,0,0,0,0,0,0,0.221664617111634,0,0,0,0,0,0.0268447442074858,0.209190485143597,0,0,0,0.0728606143525512,0,0,0,0.146934550562629,0,0,0,0.0163834480387688,0.0728787112489147,0,0,0,0,0.0692458210899443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278702330143668,0,0,0,0,0,0
X300124.SZ,0.00760145660435446,0,0,0,0,0,0,0,0.10644656788035,0,0,0,0.0914400521984746,0,0,0,0,0,0,-0.0353500629656731,0,0,-0.194007680486776,0,0,0,0,0,0.0805990822532286,0,0.159239370648073,0,0,0,0,0,0,0.134716425306542,0,0,0,0,0,-0.036961957959752,0,0,0,0,0,0.153193125235538,0,0,-0.0134861511430152,0,0,0,0,0,0
X000651.SZ,0,0.126404421086717,0.0669071120644405,0,0,0,0.0100110339380942,0.0553766141682256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028655164973103,0,0,0,0,0,0,0.0278640147726641,0,0,0,0,0,0,0,0.0104225560309563,0,0,0,0.00781886259949414,0.000430526734649813,0,0,0,0,0,0
X600104.SH,0.019310298869693,0,0.040931262050827,0,0,0,0,0.102053519410836,0,0,0,0,0,0.118970863388926,0.0609826814639035,0,0,0.0512187672189574,0,-0.0810997577046762,0,0,0,0,0,0,0,0,-0.0220197392146057,0,0,0,0,0,0,0,0.0254085358554567,0.0323589646874013,0,0,0,0,0,0,-0.0543156893023349,0,0,0,0.0618622953461562,0,0,0.0203640002215727,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.291266034465222,0,0,0,0,0,0,0,0.150745240852042,0.230909149144881,0,0,0,0,0,0.0418204775873238,0,0,0,0,0,0,0,0,0,0.0593354460260563,0,0,0,0,0,0,0,0,0,-0.0133418407129041,0.298914960936991,0,0,0,0,-0.107658593999529,-0.0292044070788142,0.00709183591271957,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0058609180920314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691326980550309,0,0,0.115514673905687,0,0,0,0.143514664822244,0,0,0,0,0,0,0,0,0,0,0.0265068736558861,0.0250812551120611,0,-0.0177911864918496,0,0.0344027173278212,0,0,0,0,0,0.0115770367839084,0.00319538959531877,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.270571556757581,0.158773446785818,0,0,0,0,0,0,0,0,0,0.00759694598414317,0,0,0,0,0,0,0,0,0,-0.0209570520529372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104794082235714,0,0,0,0,0,0.0803635519435328,0,0,0,-0.00247382242796193,0,0,0,0,0,0,0
X000596.SZ,0,0.0451486979825166,0.132369057062206,0.0576532281617843,0,0,0.0396631915179253,0,0,0,0,0,0,0,0,0,0,-0.0151212122575116,0,0,0,0,0,0,0,0.184918469909939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120912117342721,0,0,0,-0.0744490008174607,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X003816.SZ,0,0,0.0163080761049635,0,0,0,0,0,0,0,0,0,0,0.146537625759513,0,0,0,-0.0561885683707729,0,0,0,0,0,0,0,0,0.0461924441742236,-0.00282824013038986,0,0,0.0247793790445473,0,0,0,0,0,0,0,0,0,0,0.0426305571247461,0,0.0333806918618564,-0.0258968191806971,0,0,0,0,0,0,-0.000634221067236414,0.00593390376858012,0,0,0,0,0,0
X000625.SZ,0,0.135311405520078,0,0,0,0,0,0,0,0,0,0,0.125984963672974,0,0.00328805508117678,0,0,0,0,0,0,0,0,0,0,0,0,0.0709604046908443,-0.0752201623882024,0,0,0,0,0.307678170226734,0.32142756298048,0,0.194706873876827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066478043247188,-0.0412915958808002,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.00295383360634836,0,0,0,0.0123569454192661,0,0,0,0,0,0,0.156616056756971,0,0,0,0,0,0,0,0,0.0350436439478687,0,0,0.0453717511758563,0.00123659661092759,0,0,0,0,0.338064113855491,0,0,0,0,0,0,-0.0187916592650635,0,0,0,0,0,0,0.0241523765622046,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0798643305741311,0,0,0,0.012953381426819,0,0,0,0,0,0,0,0,0,0.18002274368692,0,0,0,0,0.00427856778392921,0,0,0,0,0,0,0,0,0,0,0,0,0.286307160625259,0.0251376993912591,0,0,0,0.0425729468384078,0,0,0,-0.0270579848523101,0,-0.0293232518141768,0.0371577925491306,0,0,0,0,0,0
