,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600809.SH,X600690.SH,X000651.SZ,X002371.SZ,X000568.SZ,X003816.SZ,X000725.SZ,X300124.SZ,X600031.SH,X600104.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X600584.SH,X002463.SZ,X600089.SH,X600703.SH,X000977.SZ,X000066.SZ,X000157.SZ,X600372.SH,X002028.SZ,X600839.SH,X002049.SZ,X600522.SH,X002236.SZ,X600066.SH,X600183.SH,X002456.SZ,X002156.SZ,X600741.SH,X601877.SH,X600460.SH,X002129.SZ,X600487.SH,X002085.SZ,X000661.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.395896963168939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209625537459309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0991891248208444,-0.0385306459345688,0,0,-0.0553464202388734,0,0
X000858.SZ,0.229516925191126,0,0.0303178019696455,0,0,0.330339058451754,0,0,0,0,0,0,0,0,0,0,0,0.235186022189888,0.0241268564417517,0.0265084363790532,0,0,0,0,0,0,0,0,0,0,0,0.0206629774921402,0,0,0,0,0,0,0,0,0.00706612619349037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.155458088614139,0,0,0.00445844771673261,0,0,0,0,0,0,0.178880080334845,0,0,0.154285711695475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942545440819054,0,0,0,0,-0.0173596843918116,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332398797523741,0,0,0,0.730706188990862,0,0.152705768715587,0,0,0,0,0,0,0,0,0,0,0.00612706414118521,0.0520073922477626,0.0219340819469191,0.0187368730246797,-0.061884395145838,0,0,0,0,0,-0.013072417078659,0,0,0,0,-0.02141415007493,0,0,0,0,0,0
X002415.SZ,0.00623852192024082,0,0,0,0,0,0.269230792717441,0,0,0,0,0,0,0,0,0,0,0,0,0.122624591043205,0.121984300258541,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504052079075198,0,0,0,0.0569431822229898,0.0890158568645842,0.12924940884307,0,0,0,0,0.0571481066279338,0,0,0,0,0,0,0,0,0,0,-0.0141358518192365,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.688449843519339,0,0,0,0,0,0,0,0,0,0.0892269885359893,0.068324109014712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493979697933162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148582625999142,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0445478876102968,0,0.240491130526626,0,0,0,0,0,0.070111648184087,0,0,0,0,0,0.0400076777119957,0.00751931786549494,0,0,0,0.0635888236236542,0,0,0,0,0,0,0,0,0,0.0172013675717879,0,0,0,0,0,0.063290633530233,0,0,0,0,0,0,0,0,0,0,-0.00765985454019014,0,0,0,0,0.0412457158134567,0,0
X000651.SZ,0,0,0,0,0,0,0.394426680155386,0,0,0,0,0,0.0706937999489465,0,0,0,0,0.170793521226547,0,0,0,0,0,0,0,0,0,0,0,0,0.00717172774514221,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0808232599998802,0,0,0,0,0,0,0,0,0,0,0,0.0255584867589764,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.261753503312526,0,0,0,0,0,0,0,0.0404863236459497,0,0,0,0,0.0933204057653255,0.0766069939851579,0,0,0.180541248365786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146018116636318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.229391816936633,0,0,0,0.430354895092712,0,0,0,0,0,0,0.0113063060762845,0,0,0,0,0.139153515926147,0,0.0545152029827614,0.00229062108173575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502499674023672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
