,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600031.SH,X000625.SZ,X601877.SH,X600487.SH,X002008.SZ,X000100.SZ,X300136.SZ,X600066.SH,X600809.SH,X300124.SZ,X002508.SZ,X600522.SH,X300003.SZ,X600867.SH,X600089.SH,X002294.SZ,X600498.SH,X600699.SH,X002085.SZ,X600271.SH,X000981.SZ,X000050.SZ,X000596.SZ,X000157.SZ,X600177.SH,X300142.SZ,X600566.SH,X600584.SH,X600118.SH,X000661.SZ,X002179.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.246057845915775,0,0,0.149281956744058,0.109157184058492,0,0,0,0.0327458352115471,-0.00204473194430481,-0.0350857937738879,0,-0.0202380184211332,0,0,0,0,0.0753039919914345,0,0,0,0,0,0.0222608712627994,0,0,0.0702938411801525,0,0.0704263246377064,0,0,0,0.0378687253890732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806749327556881,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.00333045532205602,0,0,0,0,0,0,0.299412645835627,0,0.0104895554385348,0,0,0.0429224215697358,0,0,0,0,0,0.0411682267895392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124919918953837,0,0,0,0,0,0,0.0031148518179112,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053125112486055,0,0.0504818652140579,0,0,0,0,0.0505939207493415,0,0.0840308912259542,0,0,0,0,0.173696742812812,0,0,0.00495957915294758,0,0,0,0.0253181191102236,0,0,0,0,0,0,0,0,0,0,0.0098232514234658,0,0.0761761524928827,0,0.0577596104202806,0,0.0102976364752631,0,0,0,0,0,0,0
X000858.SZ,0.108945457082408,0,0,0,0,0,0,0.106111234916765,0,0,0,0.367040359751735,0,0,0,0,0,0,0,0,0.0122579486040359,8.67361737988404e-19,0,0,0,0,0.233577804226501,0,0,0,0,0,0,0,0,0.0272806564106524,0,0,0,0.0475922400984708,0.0105800729975476,0,0,0,0,0,0,0,0,0,-0.0516561392140137,0,-0.00552180785668042,0,0,0,0,0,0
X000651.SZ,0,0.0971816118256751,-0.030483106215801,0.171605683065777,0,0,0,0,0,0,0,0,0,0.0774300000508288,0,0,-0.0585614198389586,0,0.0782131042573551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461741397073115,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.117603562070127,0,0,0,0,0,0,-0.00728023626345393,0.0373644347057312,0,0,0,0,0,-0.102140801974209,0,0.393524861687068,0,0,0,0,0,0,0.0664402174062402,0,0,0,0,0,0,0,0.251270676807002,0,0,0,0,0,0,0,0,0,0,0,-0.0513627359839164,0.0590591906055205,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.156103278187836,0,0,0,0,0.093494451483796,0,0,0,0,0,0,-0.0621944286604147,0,0,-0.0135730252894444,0,0.0300436977969007,0,0,0,0.00913413950040622,0,0,0,0,0,0,0.100278847806731,0,-0.0716689746413699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198708273262673,0,0,0,0,0,0
X002304.SZ,0,0,0,0.526517382010541,0,0,0,0,-0.0222182078150924,0,0.106073798064744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556608492237352,0,0,0,0,0,0,0,0,0,0,0,0,0.00385988793832885,0,-0.0658570865831857,0,0,0,-0.0274397177008909,0,0,0.0266278006966475,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.250017664559079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978684700773605,0,0,0,0.0727574851758985,0,0,0,0,0,0,0,0,0,0.137350347268413,0,0,0,0.0692901685108479,0,0,0.0166455768969666,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0.0705715975481138,0,0.0880169318457195,0.122610220892389,0,0,0,0,0,0,0,0,0,0,0.131343516838203,0,0,0,0,0.235203731860706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14804241360705,0,0.0165007654171827,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.012301827016603,0.131989755724029,0,0,0.20019738818406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232812483347868,0.173061796176571,0,-0.137474572297486,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.340682577967008,0,0,0,0.0157574318718293,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.297718766059048,0.0656750898582182,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0805929439192389,0,0,0,0,0,0,0,0,0,0,0,0.0149160851475184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797085276907443,0,0,0,0,0.0126612500161843,0,0,0,0,0,0,-0.00514242738206235,0,0,0,0,0,0
X600741.SH,0,0.143912651765221,0,0,0,0,0,0,-0.049724277611013,0.116131268574149,0.108354577708948,0,0,0,0,0,0,0,0,0,0.0646102753807589,0,0.00398672117636429,0,0,0,-0.135644894810054,0.095074665541723,0,0.00570539411194021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457535816871926,0,0.0729443155587948,0,0,0,-0.0241891129143411,0.027367384880712,0,0,0,0,0,0
X002236.SZ,-0.0700877210066752,0,0.217226268565983,0,0,-0.0474822993311044,0.0612235023357368,0.132634718969462,0.222202436093442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0072339404163604,0,0,0,0,0,0,0,0,0,0,-0.222733203210715,0,0,0,0,0.0411326672396048,0,0,0,0,0,-0.0263541398592646,0,0,0,0,0,0,0
X002475.SZ,0,0.169567109333795,0,0,0,0.0534593077147989,-4.33680868994202e-19,0,0,0,0.0236810360284191,0,0,0,0,0.161741290309116,0,0.0349814612217678,0,0,0,0,0.104874676290298,0,0.244934315470112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,-0.0257755902527261,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0894063801111591,0,0,0,0,0,0,0,0,0,0,0,0.157328408040427,0,0,0.45071635210396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618384807168924,0,0,0,0,0,0,0,0,0,-0.220216673128348,0,0,0,0,0.0434136569042124,0,0,0.00151449247903962,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,-0.16133533062283,0,0,0,0,0,0,0.0963832001342787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054228666997001,0,0,0,0,0.137025422837323,0,0,0,-0.0120796740428795,0.018040756955854,0,0,0,0,0,0.205218733606082,0,0.0579358203527944,0,0,0,0,0.00431315968839506,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.195522142937775,0,0,0,0,0,0,0.161226069855424,0,0,0,0,0,0,0,0.127987548750681,0,0.249142615920902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171627852539488,0,0,0,-0.0105375791541927,0,0,0,0.0803198719928174,0,0.0159671709593476,0,0,0.00336775327650224,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.037580554378171,0.115288136811331,0,0,-0.0621203421250203,0,0,-0.411138894458694,0.0257849332641943,0,0,0,0,0,0,0,0,0,-0.0275363370898486,0,0,0.0560837478848047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610811334193522,0,0.112965404536155,0,0,0,-0.0671095106412398,-0.036276731024484,-0.0220912054580861,2.16840434497101e-19,0,0,0,0,0,0
X000625.SZ,0,0,0.00998464884565408,0,0,0,0,0,0,0.00258881145027131,0,0,0.0448051421448711,0,0,0,0,0.0300186569339502,0,0,0,0,0,0,0.035575301053876,0,0,0,4.33680868994202e-19,0,0,0.0417859085535589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158190301319047,0,0,0.0145845277307153,0,0,0,0,0,0
X601877.SH,0,0,0.0393342358907355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536406727300619,0,0,0,0,0.0291386732258922,0,0,0,0,0,0,0.144349054928641,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.229579959891519,0,0,0,0.0401170486324367,0,0.0239349548727176,0.00463507238417245,0,0,0,0,0,0
X600487.SH,-0.0926489301797345,0,0,0,0,0,0,-0.058301206737011,0,0,0,0,0,0,0,0,0.220984426681963,0,0.0621102106049904,0,0,0,0,-0.1109286423268,0,0.251750247435558,0,0.017803451519044,0,0.314649304812017,0,0,0,0,0,0,0,0,0,-0.0170159381862675,0,0,0,0.0721419195822166,0,0.142676162506808,0,0,0,-0.0472277269901455,0,-0.0370634856122121,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,-0.033082696600759,0.225223684275005,0,0,0,0,0,0.291420932311638,0,0,0,0.0189675421008292,0.0953034065840475,0,0,0,0.10868185036097,0,0,0.120532801291951,0,0,0.163526186503585,0.172340683910351,0.00722631109988893,0,0,0,0.0530357750857541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904177646809709,0,0,0,0,0.00852150252585215,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0751580597323816,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00101027804868566,0,0.0856407241253724,0,0,0.0710820317665184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250917351770488,0,0,0,0,0,0,0,0,0,0,0,0.0716818782901341,0.041110487996221,0.0598435058172087,0,0,0.0146326203980946,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0153407678340521,0,0,0,0,0,0.000578286641349791,0,0.010389999797295,0.412989493728492,0,0,0,0,0,0,0,0.118589311499645,0,0,0,0,0,0.12467730596988,0,0,0,0,0,0.0742578824203237,0,0,0,0,0,0,0,0,0,0,0.0655465616577702,0,0,0,0,0,0.0541406371289305,-0.0330971118504223,0,0,0,0,0,0
