,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600741.SH,X002241.SZ,X002292.SZ,X600066.SH,X002506.SZ,X002049.SZ,X600118.SH,X600031.SH,X002465.SZ,X002236.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000559.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X600867.SH,X300003.SZ,X002007.SZ,X002294.SZ,X600177.SH,X601877.SH,X002456.SZ,X000869.SZ,X000550.SZ,X600584.SH,X600582.SH,X000050.SZ,X300146.SZ,X002008.SZ,X002129.SZ,X600498.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0342294513467805,0,0,0,0,0,0,0.120363588350301,0,0,0,0,0,0.108033050692119,0,0,0,-0.00418911106304626,0,0,0,0,0,0,0,0,0,0,0,0,0.0923898797565151,0,0,0,0,0.0143472541455093,0,0,0,0,0,0,0,0,0,0.027183993873667,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0.0176904208219182,0.0998819600354414,0,0,0,0,0,0,0,0,0.282624004899091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157705791697195,0.0415374485733613,0,0.0759199514354316,0,0,0,0,0,0,0,0,0,0,0,0.0145508507157899,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0761638037607422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574513215234594,0,0,0,0.309473223772513,0.0861622901768961,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0286619024293257,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579438888104345,0,0,0,0,0,0,0,0,0,0,0.0651795074892871,0,0,0,0,0,0,0.351579999344257,0,0.11318898535953,0,0,0,0,0,0.0543764919951329,0.0311996469197105,0,0.0147787501207986,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0678629656218083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180714101074765,0,0,0,0,0,0.0629174007090733,0.0990456167995169,0,0,0,0,-0.00732141272189588,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192320918154462,0,0,0,0,0.0470089683235427,0,0,0,0,0,0,0,0,0,0,0,0.199294234646753,0,0,0,0.116711752670993,0.0963590664287509,0,0.0237534434334054,0,0,0,0,0,0,0,0.0288904296431357,0,0,-0.035825046889579,-0.0108718498381417,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112342416071062,0.00472313259371988,0,0,0,0,0,0,0.0109278807342283,0,0,0,0,0,0,0,0,0,0.0568786592897799,0.0654582008548845,0.124988034244813,0,0,0.082612157068282,0,0,0,0,0,0.0186498908435056,0,-0.0180727418760752,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502906173859431,0.107911970744212,0,0,0,0,0,0,0,0,0.156505909747591,0,0.019986009571669,0,0,0,0.00203890965352504,0,0.0535157581409008,0,0.0931740081025589,0.0520253515932927,0.0587094070392513,0,0,-0.00844292522117918,0,0,0,0,0,0
X000625.SZ,0,0,0.231114781610635,0,0,0,0,0,0,0,0,0,0,0,0.022683225369699,-4.33680868994202e-19,0,0,0,0.020065374652758,0,0,0,0,0,0,0.259579496967601,0,0,0,0,0,0,0.0981779954526653,0,0.120878530122728,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.00571367404989797,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150291104523395,0,0.0896380997389817,0.0089726004970104,0,0,0,0,0,0.122198518489202,0,0,0,0,0,0,0,0.138742303503098,0,0.133568819737896,0,0,0,-0.0114093946468616,-0.0100327573654283,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13028097536488,0,0,0,0,0.00201275155063485,0,0,0,0,0,0,0.111144981569972,0,0,0,0,0,0,0,0,0.0178833393528781,0.0478564332606397,0.0779080514313081,0,0,0,0,0.0543424788883285,0,0.13716262546762,0,0.110099549839638,0,0,0,-0.0254549055112348,0,0,0,0,0,0
X000100.SZ,0,0,0.0470153256427517,0,0,0,0,0,0.214304548916235,0,0,0,0,0,0,0.00875305072760219,0,0.0435023074218474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166438723313551,0,0,0,0.0100633765106133,0,0,0,0.162563213317078,0,0,0,0,-0.0347300512229625,0,0,0,0,0,0
X600741.SH,0,0.0268041666750557,0,0.158872788915999,0,0,0,0,0,0,0,0,0,0,0.00893974379388498,0,0,0,0,0,0,0,0,0,0,0,0.0607505760078763,0,0,0,0,0,0,0,0,0.316984025382051,0,0.0726932420004975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0925176914580531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490315258121804,0,0,0,0,0,0,0.198990204638442,0.235703187109751,0.0948928534612143,0.0977728045151008,0,0,0,0,0,0,0,0,0
