,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X002475.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X000661.SZ,X600809.SH,X601877.SH,X002236.SZ,X600183.SH,X600703.SH,X000157.SZ,X000100.SZ,X002007.SZ,X300003.SZ,X300142.SZ,X300124.SZ,X600271.SH,X002179.SZ,X000625.SZ,X002241.SZ,X600498.SH,X002463.SZ,X600177.SH,X002506.SZ,X002129.SZ,X600867.SH,X300014.SZ,X002049.SZ,X002008.SZ,X600066.SH,X300146.SZ,X600487.SH,X000050.SZ,X300136.SZ,X600776.SH,X002371.SZ,X000977.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0.166225799117573,0,0.036906787408761,0,0.28173347635754,0,0,0.289213755823416,0,0,0,0,0,0.21159367186866,0,0,0,0,0,0,0.0881033309027388,0,0,0,0,0,0,0,0,0,0,0,0.0524499056694439,0,0.0809157245207062,0,0,0,0.0104642025233886,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347242164779184,0,0,0,0.0682779800208074,0,0
X600031.SH,0,0.0723431522023438,0.160627404395236,0,0,0,0,0,0,0.0258325941980943,0,0,0,0.144126821905519,0,0,0,0,0,0,0,0,0,0,0,0,0.10612108082076,0,0,0,0,0,0,0,0,-0.0355262485133011,0,0,0.0323340000603776,-0.027642117790131,0,0,0,0,0,0,0.0203343921154738,0,0,0,0,0,0.00571113970176202,0,0,0,0.0221864303820011,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0.0490200057786019,0,0,0,0.0111399172489604,0,0,0,0,0.0749855491865052,0,0,0,0,0,0,0,0,0,0,0,0.0331959045234068,0,0,0,0,0,0,0.0338193460271197,0,0.0787092102909005,0,0,0,0,0,0.0890994808672555,0,0,0,0,-0.0134732541532892,0.0264313251520048,0,0,0,0.112497678305478,0,0
X000338.SZ,0,0.0458106346229353,0,0,0,0,0,0,0,0.0945158743204866,0,0,0,0,0,0,0,0,0,0.20737361247549,0,0,0,0,0,0,0.0623291538166609,0,0,0,0.0300318406934524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155546131861158,0,0.0423366881052001,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.214287101568181,0,0,0,0,0,0.329890961186136,0.158878891277559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943541897379832,0,0,0,0,0,0,0,0,0,0,0.0472927428547993,0,0,0,0,0,0.0676237038996256,0,0,0,0,0,0,0.0353855366979634,0,0,0,0,0,0,0,0
X000596.SZ,0,0.118825536682297,0,0,0,0,0.227661646515716,0,0,0.414164227121675,0,0,0,0,0,0,0,0.139216129808465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108664984414363,0,0.0897393972527528,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0.0734138628754514,0.0807449751479528,0,0.135504931259412,0,0,0,0,0,0.101698280578643,0.071287346283214,0,0,0,0,0,0,0.0295705577682743,0,0,0,0,0,0,0.336857167409014,0,0.0156104980434122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226708646850311,0,0,0,0,0.0146355497584018,-0.025116338905683,0,0,0,-0.0715925020463768,0,0
X600809.SH,0,0.137429495683083,0,0,0,0,0,0,0,0.00578384559438246,0,0,0,0,0,0,0.0673984874230791,0,0,0.0127823201656407,0,0.101570320649631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104990119179914,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229155294887186,0,0,0,0,0,0.00336138310823581,0,0,0,0.0557000491354951,0.0251598796905327,0,0,0,0.0173071158364094,0,0,0,0.00111479968283537,0.0482924981454532,0,0,0,0,0,0,0,0,0,0,0.00802797894971748,-0.00663063627506971,0,0,0,0.0185816690605938,0,0
X002236.SZ,0,0,0,0,0,0.675349432308087,0,0,0,0,0,0,0,0,0.103774554191424,0,0,0,0,0,0,0,0.0693888250264153,0,0,0,0,0,0,0,0,0.0604780870401889,0,0,0,0,0,0,0.092729871625606,0,0,0,0,0,0.0623995239694311,0.0300966262471776,-0.0620409434917595,-0.0192971084091091,0,0,0,0,0,0,0,0,0.00481654182966141,0,0
X600183.SH,0,0,-0.178026596815058,0,0,0,0,0,0.113792717601187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753266141032824,0,0,0,0.0607899053013731,0,0,0.176328699947404,0,0.100013677395987,0.227986177823678,0,0,0,0,0,0,0.0502801014131965,0.0229056844388192,0.159684031919766,0,0,0,0.0053544302374302,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161590411850403,0,0.0434082723596597,0,0,0,0,0,0,0.178104460172778,0,0,0,0.145944820777768,0.0702000988679146,0,0,0,0.0779091573099612,0,0,0,0,0,0,0,-0.0398380178711935,0,0,0,0.280020086410971,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00412069109311325,0,0,0.194826553119741,0,0,0,0,0,0,-0.00158988097168917,0,0,0,0,0,0,0,0,0,0,0,-0.0219951945329054,0,0,0,0,0.18099706889028,-0.0801852367560838,-0.0930799831198784,0,0.0115092621925491,0,0,0,0.114704444030014,0,0,0,0,-0.0518934757419937,0.0735719844373013,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.127918690755639,0,0,0,0,0,0.0587851484683231,0,0,0,0,0,0.105061013428946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110489510203426,0,0.0531794572176387,0,0,0,0,-0.0102921170054277,0.0183262829720967,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.000258551404736566,0,0,0,0,0,0,0,0,0.34466248525857,0,0,0,0,0,0,0,0,0,0.206426746275878,0,0,0,0.052496608271059,0,0,0,0,0,0.0445043851456118,0,0.124569236327533,0,0,0,0,0,0,0,0.11206370657289,0,0,0,0,0.011920486949952,0.0147259865344572,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0330736681130598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321934978512009,0,0,0,0,0,0.19268972551003,0.205281750251752,0,0,0,0,0,0.0679422129230689,0,0,0,0,0,0,0,0,0.0880572244617091,0,0,0,0,0.0381656155338127,0.048566091167275,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0971828062300873,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0188064281340278,0,0.286281720755101,0,0,0,0,0,0.104124678971733,0,0,0.121203079233372,0,0,0,0.0473334712046753,0,0.0210841165249851,0,0,0,0,0,0,0.220691412052762,0,0,0,0,0.0107925368991754,0.0320631044936967,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0893681468306153,0,0,0,0,0.219844930729283,0.0687316653565382,0,0,0,0,0,0,0.0668367474663301,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.108136302567507,-0.00633637327408261,0,0,0.0776339363271561,0,0,-0.0160121665648558,0,0,0,0,0,0.0234709282683033,-0.0390220731214184,0,0,0,0,0,-0.00849757478286435,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433262501755862,0,0,0,0,0,0,0,0.109895503131393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211583212197922,0,0,0,0,0,0.225548796752592,0,0.0802562132235475,0,0,0.153616722664248,0,0,0.016877878887299,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872652363556478,0,0,0,0,0,0,0,0,0,0.020740331517022,0,0,-0.0387919959299649,0,0,0.0277537617935832,0.0282682673917758,0.104606088781969,-0.0100196379348628,0,0.0463072027327536,0,0,0,0,-0.049585427577495,0.169567623900998,0.164865563435936,0,0,-0.00643357933028064,0.00243904124594904,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.32237172423099,0,0,0,0,0,0.167641533621929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256761296291327,0,0,0,0,0,0,0.0438328323991013,0,0,-0.0121281026125287,0,0.0399133460937285,0,0,0,0,0,0,0,0,0,0,0,0,0.0315294602174917,-0.0333783752236668,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.086224792119961,0,0,0,0,0,0,0,0,0,0,0.332224476632636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387213422325721,0,0,0,0.0978379755894788,0,0,0.181916884538484,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0053562839306866,0.0168617946444949,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.22199868722424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141711334465295,0,0,0,0,0,0,0,0,0.105477651781484,0,0.0595831290714857,0.0419359731595401,0,0,0,0.0850573388121747,0,0.0452398023010865,0.0806334016369802,0,0.0731464045630843,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.0604811333834858,0,0.362334984606371,0,0,0,0,0,0,0,0,0,0.148149133638322,0.26547551967867,0,0,0,0,0,0,0,-0.116933947484212,0.0968961569821337,0,0,0,0,0,0,-0.251058615952479,0,0.04565832282628,0,0,0,0,0,0,0,0,0,0,0,-0.00336241438529413,-0.0501566087426285,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101219163885374,0,0,0,0,0,0,0,5.06554820524211e-05,0,0,0,0,0,0,0,0,0.0134515574651364,0,0,0,0,0,0,0,0.0729025433364583,0.0112806075267289,0,0,0,0,0.00704918179644621,0,0.0405316092438207,0,0,0,0,0.0455272939184624,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371190062545317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503272839294952,0,0,0,0,-0.0388723736013986,0.0778770747089525,0,0,0,0.102244359805171,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294429240513272,0,0,0,0,0,0,0,0,0.199920089879011,0,0,0,-0.11292164898644,0,0,0,0,0,0,0,0,0,0.120760828149826,0.00785943746449239,0,0,0.0468485799105104,0,0.275977321446962,0,0,0.0211814471285415,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161918992225761,0,0,0,0,0,0,0,0,0,0.0852882968134046,0,0,0,0,0.0773167933857446,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0770065942583303,0,0,0,0,0.0488142781441547,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.099870453114248,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.187689605544936,0,0,0,0.0973540129677919,0.0919416518523437,0,0,0.145314666270564,0,0,0,0,0,0,0.176386660928575,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.016611685421234,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936496432767234,0.105976985107139,0,0,0,0,0,0,0,0.0843305850639794,0.0488733153715249,0,0,0,0,0,0,0,0,0.243369534859113,0,0,0.272139073054741,0.0764149831712971,0,0,0.0267944316551747,0,0.0311867401290337,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.111811398881172,0,0,0,0,0,0,0,0,0,0.122050646649038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191152023001839,0,0.0421961245072897,0,0,0,0,0,0,0.390483837905697,0,0,0.0700011111626353,0,0,-0.06001958041759,0.118441842138198,0,0,0,0.105202762288306,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124155487695503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159676670545123,0.156253460787886,0,0,0.0108602534943871,0,0,0,0,0.108528027766852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231638146328467,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441228036261167,0,0.051300827919626,0,0,0,0.110111944748322,0,0.00225491280616381,0,0,0,0,0,0,0,0,0,0,-0.0302195006220328,0,0,0.048952584776074,0.244533815952629,0,0.112563717759803,0,0,0,0.00576119363663218,0,0,0,0,0.0222788669356326,0,0,0,-0.0273069404696001,0,0,0,0,0,0
X600487.SH,0,-0.126934616371826,0,0,0,0,0,0,0,0,0,0,0,0,0.161627873472562,0,0,0,0,0.12016133326431,0,0.075696318587212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485644743115161,0,0,0,0,0,0.121185966572995,0.1434752788837,0,0.0337436980477362,0,0,0,0,0,0,0,0.221882611189736,0,0
X000050.SZ,0,0,0,0,0,0,0,0.439625322413618,0,0,0,0,0,0.0594052917877297,0,0,0,0,0,0,0,0.239090098203218,0,0,0,0,0,0,0.09834506565486,0,0,0,0,0,0,0,0,0,0.0418269830624967,0,0.0792817025436396,0,0,0,0,0,0.000855955602328398,0,0.0125469763085106,0,0,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.00743901037780366,0,0,0,0,0,0,0,0,0,0,0.199937410876187,0.108236681152037,0.189289087011502,0,0,0,0,0,0,0,0,0,0,0.0504558166144295,0.0274956156599679,0,0,0.196714858169795,0,0,0.00285434106907627,0.2172437255395,0,0,0,0,0,0,0,0,0,0,-0.00785334452790074,0,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0,0.320447277751782,0,2.16840434497101e-19,0,0,0,0,0.19849924186209,0,0,0,0,0,0.0173527678140286,0,0,0,0,0.0926441451234338,0,0,0,0,0,0,0,0,0,0,0,0.140284872534034,0,0,0,0,0,0,0,0,0,0.152479150974406,0,0,0.0115742595566963,-0.0236464609374714,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323325614476168,0,0,0,0,0.0089453185138003,0,0,0,0,0,0,0,0,0,0.0550799589714233,0,0,0,0,0,0.0890322326772745,0,0,0.0548191864284563,0,0,0,0,0,0,0.0304388973638177,0,0.353585296860173,0.0955923570419377,0,-3.27103815765311e-05,0.0162309677334251,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.00587782278740221,0,0,0.0258516421672772,0,0,0,0,0,0,0.387266160476877,0,0,0,0,0,0,0,0,-0.340532656822097,0,0.301563660098954,0,0,0.104957206495797,0.104285627786327,0,0.141333271624108,0.379501032813854,0,0,0,0,0.00692035362829415,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028711570396041,0,0,0,0.230030800099328,0,0,0,0,0,0,0.119722898963105,0,0,0,0,-0.0318150096479547,0,0.00545614742724719,0,0.111479097878901,0.104095859672973,0.0205306863309602,0,0,0,0,0,0,0,0.0959151524407637,0,0,0,-0.0146502749603097,0,0,0,0,0.0975138911659559,0,0
Change_TY3M,0,0,-0.18663172015167,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0015134499220671,0,0,0,0,0,0,0,0.0823650959289816,0,0,0,0.0840117893415077,0,0,0,0,0,0,0.0652161851775053,0,0,0,0,0.053552332108486,0,0,-0.147468684828853,0,0,0,0,0,0,0,0,0,0,-0.0518937625099882,0,0,0,-0.0882092865069577,0,0
Slope,0,-0.255796399642387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185091934439267,0.0851457113467734,0,0,0,0,0,-0.157837799954521,0,0,0,0,0,0,0,0,0,0,0,0,0.493502339362876,-0.341741756335745,0,0,-0.725632601428125,0,0,0,0,0,0,0,0,0.664136940531172,0,0,0,-0.0132454336701869,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736457103743601,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0245218356390974,0,0,0,0,0,0,0,0,0,0.0310172743115411,0,0,0,0,0,0,0,0,0.0136392706512005,0,0,0.0455199315425915,0,0.0341611686496356,0,0,0,0,0,0,0,0,0,-0.0679210669847648,-0.0269937424667899,0,0,0,0,0.00427084701935847,0.00706028937583811,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0309366252467199,0,0,0,0,0,0,0.0703283571200106,0,0,0,0,0.0546254691916456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488447711671913,0,0,-0.00991920749108088,0,0,0,0,0,0,-0.039321613568059,-0.055994327731058,0,0,0,0,-0.000599330520525833,0.010258601462664,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461363648067903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00149289002286819,0.0128626239160083,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.144516150844047,0.181397257010373,0,0,0,0,0,0,0,0,0,0,0,-0.275374677034623,0,0,0,0,0,0,0,0,0,0,0.0996471549594326,0,0,0,0,0,0,0.21013190006201,0,0,0.469570059873406,0,0,0,0,0,0,0,0.227183753557255,-0.16864067598784,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103339898149557,0,0,0,0,0,0,0,0,-0.000395840843349456,0,0,0,0,0.0126394495441361,0,0,0,0,-0.0372220051827603,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217700920838185,-0.0490047436271438,0,0,0,0.0054891898218196,0,0
