,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X000625.SZ,X600066.SH,X300003.SZ,X300124.SZ,X600487.SH,X601877.SH,X000100.SZ,X600809.SH,X002241.SZ,X002294.SZ,X600867.SH,X300136.SZ,X600271.SH,X600522.SH,X002508.SZ,X600566.SH,X000050.SZ,X600089.SH,X000157.SZ,X000981.SZ,X600177.SH,X600498.SH,X000596.SZ,X002179.SZ,X600707.SH,X600699.SH,X300142.SZ,X000661.SZ,X002180.SZ,X002049.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0,0.0626080586233098,0,0,0,0,0,0,0.123596214376423,0,0,0.307639842061629,0,0,0,0,4.33680868994202e-19,0.0352070911167787,0,0,0,0,0,0,0,0,0,0,0.0414528327151885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0050902488891169,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0106813793152852,0,0,0,0,0,0,0,0.194067148926199,0,0.104437704099602,0,0.288944807380324,0,0,0,0,0,0,0,0.133873231109738,0.0996067794185585,0,0,0,0,0,0,0,0,0.103537940982856,0,0,0,0,0,0,0,0,0,0,0,0.0592694194965957,-0.202393032998617,0,0,0,0,-0.00103526710174969,0,0,0.147231653896167,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153267464517439,0,0,0,0,0,0,0,0,0,0.35352435676927,0,0.00859833845965484,0.012486653464604,0,0,0,0,0.141842504907558,0,0,0,0,0,0,0,0,0,0,0,0,0.199150076023139,0.0678896670239594,0,0,0,0,0,0,-0.00207619431511271,0,0,0,0,0,0
X002456.SZ,0,0,0.0775867742251464,0,0,0,0,0,0,0,0,0,0,0,0.680703746322886,0,0.329245546802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259754489705179,-0.077457499529825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239327474010134,0.0425122911252133,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.0306992833790795,0,0.109382698578419,0,0,0,0,0,0,0,0,0,0.167728788462127,0,0,0,0,0,0,0,0.0201631553267307,0,0,0,0,0,0,0.0809680806129575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493889605446291,0,0.077379367574522,0,0,0.0100448409869623,-0.0101785682276603,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0344920888095741,0.0967378309759304,0,0.0506309960111736,0,0,0,0,0,0,0,0,0,0.0442180476969788,0,0,0.00507131208265073,0,0,0,0,0,0,0.0648788510032577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.043064390659814,0.0641463600598208,0,0,0,0,0,0
X300003.SZ,0,0,0.143155295946936,0,0,0,0.138139840213286,0,0,0,0,0,0,0,0,0.0779538254974357,0,0,0,0,0,0,0,0,0,0,0.261582875426823,0,0,0,0,0.0602334864057894,0,0,0,0,0,0,0,0,0,0,0.0456301064429315,0,0,0,0,0.0683302938555677,0.112803106097281,0,0,0.0188988598884926,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266672077638954,0,0.127145539812107,0.0141711244963006,0.110230442462185,0,0,0,0,0,0,0,0.230227938042313,0,0.0397161150478479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14181721638146,0.000961744586574154,0,0,-0.0103229468618712,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.310987073318417,0,0.202824425916234,0,0,0,0,0,0.147397169064791,0.0943837739325347,0,0,0,0,0,0,0.047387979832273,0,0,0.0920979405965926,0,0.20962863363089,0,0.0327054869025483,0,0,0,0.3383157141845,0,0,0,0,0,0,0,0,0,0,0,0,0.0176914877752578,0,0,0,0.00392987544959936,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.1941989634721,0,0,0,0,0,0.0815929566044988,0,0,0.210910950695041,-0.19718987085425,-0.100193307801454,0,0,0,0,0.231518002595868,0,0,0,0,0.0889914778799145,0,0,0,0.0394813059101552,0,0,0,0,0,0,0,0,0,0,0,0,0.185525540121008,0,0,0.0501590324538535,0,0,0.0131083841255196,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0579155335876437,0,0.23941141065955,0,0,0,0,0,0,0,0,0.118729281505797,0,0,0,0,0.0125044013416303,0,0,0,0,0.0797943851650263,0,0.060381540439493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147007865860695,0,0,0,0,0,0.00532777011963806,-8.67361737988404e-19,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0279015338868041,0,0,0,0,0,0.0477794022643835,0,0.302046245255649,0,0,0,0,0,0,0,0,0,0,0.00194642418475676,0,0,0,0,0,0,0,0,0,0.0170916397812844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135990472435646,0,0,0,-0.0205021460564798,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0159797451342265,0,0,0.0426515852310153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162566234105819,0,0,0.12355181623165,0,0,0,0,0.0642144687304036,0,0,0,0,0.0839014195931346,0,0,0.206317595079396,0,0,0,0.00570301712909135,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.147115139767904,0,0,0,0.198787577856501,0,0,0,0,0,0,0,0,0,0,0,0,0.0210528660213086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025648374981303,0,0,0.0469556301827191,0,0,-0.00126460766470265,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.00800317647368501,0,0,0,0.029374077438689,0.0641338678855007,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0135430487136339,0,0,0.410161554730297,0,0,0,0,0,0,0,0,0,0.268167144889207,0,0,0,0,0,0,0,0,0,0.0811265459615886,-0.0730047002924264,0,0.110816435845674,0,0,0,0,-0.00221209014511036,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.151248460164205,0,0.248858101770839,0,0,0,0.502949798186489,0,0,0,0,0,0,0,0,0,0.152336025909933,0,0,0,0,0,0,0,0,0,0,0,0,0.0986310332600297,0,0,0,0,0.101334258463808,0,0,-0.0283870620402476,0,-0.074212608664497,0.0619619904215706,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.155671251531973,0,0,0,0,0,0,0,0,0.127247423389082,0,0,0,0,0,0,0,0.150902444285442,0,0,0.0508194530830987,0,-0.0751257315495574,0,0,0,0.0303079864216447,0,0,0,0,0,0.0868096125840686,0,0,0,0.119655334437447,0.00455548742081723,0,0,0.0639347107327558,0,0,0,0.0285568755844444,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0348897877538196,0,0,0.0809881777846594,0,0,0.0841462185451486,0,0,0,0,0,0,0.0197505580608196,0,0,0,0,0,0,0.136863553394091,0,0.134622702669415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389522694489493,0,0,0,0,0,-0.0731853933963356,0,0.354122460108391,0,0,0.0194809434803559,0,0,0,0,0,0
X002508.SZ,0,0,0,0.269222175323629,0,0.265806581100655,0.0235883003396487,0,0,0.105227684830747,0,0,0,0,0,0.018009802570723,0,0,0,0,0,0,0,0,0,0,0.114326218701395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281905067777074,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0868105350979567,0.147145915288244,0,0,0,0,-0.0130310184344121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295400410151364,0,0,0.0942268031307014,0,0,0,0,0,-0.00599514911713618,0,0,0,0,0,0,0
X000050.SZ,0,0,0.0202173394535489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070955391915884,0,0,0,0,0,0.0329837457978285,0,0,0,0,0,0,0.766127014649321,0,0,0.10312938380903,0,0,0,0,0,0.110735123455559,0.34910979553172,0,0.0231971227218144,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0194514398704977,0,0.0449543371115068,0,0,0,0,0,0,0.233730145096803,0,0,0,0,0,0.123271908294792,0,0.0306231114464059,0.068163011055531,0,0,0,0,0,0,0,0,0,0.0466177365734826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692619751434449,0,0,-0.00559017447671772,0,0,0,0,0,0,0
X000157.SZ,0,0,0.00740374649656289,0,0,0,0.0585030197651796,0,0.0684833186233185,0,0,0,0,0,0,0.124331244404605,0,0,0,0,0,0.10008457978266,0,0,0,0,0,0,0,0,0,0,0,0,0.146734696818587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171768752998231,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721898657869712,0,0.00350120518887018,-1.0842021724855e-19,0,0.068831921308452,0,0,0.022088485725067,0,0,0,0,0,0,0,0,0,0,0,-0.0625716972398583,0,0,0,0,0,0.0622150084541296,0.0129997204839423,0,0,-0.0313556856379688,0.0269717156291249,0.00404257228249106,0,0,0,0,0
X600177.SH,0,0,0,0,-0.0286404021802223,0,0,-0.0333322854759326,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403240062414502,0,0,0,0,0,0.0105842740241583,0,0,0,0,-0.0165121690175829,-0.0886073080110008,-0.0835722861055834,0.273403045319654,0,0,0,0,0,0,0,0,0,0,0,0,0.119270545076889,0,0,0,-0.0155453227601299,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.121143992070755,0,0,0,0,0,0,0,0,0.151976712339901,0,0,0,0,0,0,0,0,0,0.0389961730431479,0,0,0,0.138612927649659,0,0,0,0.221899686555466,0,0,0,0,0,0,0,0,0.0493316958558563,0,0,0,0.0588465257344017,0,0,-0.00442085550659686,0,0,0,0,0,0,0
X000596.SZ,0.0814539636513175,0,0,0,0.0107925845704494,0,0,0.190318699926554,0.151186578419862,0,0,0,0.381542211592087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023490952115015,-0.0843770589477282,0,0.0438031229327552,0,0.00315992216649429,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645649413925861,0,0,0,0,0,0,0,0,-0.023893540820512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175522081968186,0.0318089347864794,0.187519736522134,0,-0.00962617510197477,-0.0078375808912833,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634371951314007,0,0,0,0,0,0,0,0,0.0685751178050475,0,0,0.0439760071145542,0,0.0794920719589933,-0.0131370982713894,0,0,0.0201431809279975,0.0144583746834014,0,0,0,0,0,0,0,0,0,0,0,0,0.118348414695921,0,0,0,0,0.00239816914616708,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0.10636674846947,0,0,0.0129346648651964,0,0,0,0,0.00296394221313398,0,0,0,0,0,0,0,0,0.0494344668402405,0,0,0.0514605505040981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929968050745118,0,0,0,0,0,0.00211822287635233,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263316885303426,0,0.0920335511971033,0,0,0,0,0,0,0,0,0.0274346997472658,0,0,0,0,0,0,0,0,0,0.397403502037675,0,0,0,0,0,0,0,0.0196314617764324,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.266870992958975,0.137050048014428,0.0920257432157635,0,0,0,0,0.0150315001038833,0.0308447562177451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525189525326632,0,0,0,0,0,0,0,0,0,0,0,0,0.029311118763673,0,0,-0.0141912942695635,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0360960473094287,0,0,0,0,0,-0.0262465768177632,0,0,0,0,0,0,0,0,0,-0.0767225479065764,0.0728883022110498,0.170951686586131,-0.220248149392965,0,0,0,0.242345407364677,0,0,-0.0102858153611958,0,0,0,0,0.153373583889974,0,0,0,0.00365554446293996,0,0,0.0423390988328014,0,0,0,0,0,0.0765092902040408,0,0,0,0.0041088292308301,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982794930936118,0,0,0,0,0,-0.012094980998079,0,0,0,0,0,0,0.476354176508048,0,0,0,0,0,0,0.153597120375862,0,0.346119666575025,0,0,0.0131647844307087,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0390078312243002,0,0.292524982862756,0,0,0.0149048929991196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119844374607713,0,0,0,0.00914859443331362,0.0558837132286799,0.307174333601101,0,0,0,0.015627257003971,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0389163474975212,-0.0303370073577101,0,0,0,0,0.0564433893973671,0,0,-0.0683409170126803,0,-0.0715261665706425,0,0,0,0,-0.106852537407719,0.137462543866069,0,0,0,0.0283500663748802,0.0626461324424492,0,0,0,0,0,0.0197583600440601,0,0,0,0,0,0,0,0,0,0,0,-0.158520671779721,0.123093773259675,0,0,0,0,-0.0498840320234104,0.0424154940486087,-0.228242008989324,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.097460832419578,0,0,0,0,0,0,0,0,-0.24045417315162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2128396414287,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19659174243685,0,0,-0.150728299592555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772760355002391,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0863925112893945,0,0,0,0,0,0,0.044734649058864,0,-0.124322911870642,0.00220136452753016,0,0,0,0,0,0,0,0,-0.0260993071431749,0,0.103905438364674,0,0,0,0,0,-0.0459837847367378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458806155166504,0,-0.00336479161678207,0,-0.032143453399153,0.0210727242832724,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0590016035975745,0,0,0,0,0,0.0440254819876271,0,0,0,0,0,0,-0.0289924127606408,0,0,-0.0995935021175665,0,0,0,0,0.0106410499659039,0,0,0,-0.0230860394499072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00585234768758018,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000783507952509224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303315437815701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000305642795665971,0,0,-0.00238134851966953,0.00566840984994208,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.014318607807287,0.0335145631518952,0,0,0,0,0,-0.000789717309136927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136257954046028,0,0,-0.0232351811861324,0,0.0114482349963391,0,0,0,0,0,0,0,-0.0300447882567876,0,0,0.00300907787005312,0,0,0,0,-0.00195378290657071,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00784337803781521,0,0,0,0,0,0,0,-0.003978435102372,0.00931281322190339,0,0,0,0,0,0,0,0,-0.00522728414391175,0,0,0.0104104941958002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342043039356375,0.00920433510785703,0,0,0,0,0,0,0,0,0.01069958671411,0.00130175104075055,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.00115837673947529,0,0,0,0,0,0,0,0,0,-0.000999861903902085,0,0,-0.0105474457756622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424846657958296,0,0,-0.0116912279561778,0,0,0,0,0,0,0,-0.0215989262417414,0,0,0,0,0.0101924267393568,0,0,-0.0503407499197088,0.0619079456110515,0,0,0,0,0,0
