,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600104.SH,X000625.SZ,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X000596.SZ,X600031.SH,X300014.SZ,X000100.SZ,X600089.SH,X002179.SZ,X600703.SH,X002241.SZ,X002129.SZ,X000157.SZ,X600372.SH,X002236.SZ,X600741.SH,X002049.SZ,X000661.SZ,X600584.SH,X601877.SH,X000977.SZ,X002028.SZ,X600522.SH,X600183.SH,X002463.SZ,X000800.SZ,X601799.SH,X002074.SZ,X002007.SZ,X600066.SH,X600460.SH,X300142.SZ,X002223.SZ,X000921.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558372676602114,0,0,0,0,0,0,0,0.1239035049927,0,0,0,0.0128177059492377,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207500388664051,0,0,0,0,0,0.002891156870806,0,0,0,-0.00307870138340086,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.199682419514005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248797191760576,0,0,0,0,0.0568459794303851,0,0,0,-0.0681651978863584,0,0.0401837844056253,0,0,0,0.123178965304025,0,0.0212570026491788,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.0751952936633078,0,0,0,0,0.0149261332764311,0,0,0,0,0,0.272214417546288,0,0,0,0,0,0,0,0.000178797685178023,0,0,0,0,0,0.140756104625672,0,0,0,0,0,0,0.133896733417877,0,0,0,0,0,-0.0249900272272737,0,0.0320936026172483,0,0,0,0,0.0173980739212101,1.0842021724855e-19,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198156158029021,0,0,0,0,0,0,0,0,0.233131176041026,0,0.385648441723515,0,0,0.150700696587362,0.0903356603239681,0,0,0,0,0,0,0.0499706912725331,0,-0.0161524020026767,0,4.33680868994202e-19,0,0,0,0,-0.0508129260282901,0,0,0,0,0.038665282607711,0,0
X000596.SZ,0,0,0,0,0.272559985349547,0.241285466448066,0,0,0,0,0,0.0413186980012241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393364386271855,0,0,0.198519855449619,0,0,0,0,-0.0194327869128182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011390180676122,-0.0127376820548326,0,0,0,0,0,0
X600031.SH,0,0,0.0494900207820394,0,0,0,0.0629825056209552,0,0,0,0,0,0,0,0.0197818360528488,0,0,0,0,0,0.219371698190208,0,0,0,0,0.0207843166019532,0.00938951132963046,0,0,0,0,0,0,0,0,0.0536244413775915,0,0,0,0,0.0650828260241543,0,0,0,0,0,0,0,0,0,0,-0.00369393847013971,0.0175687624909319,0,0,0,0,0,0
X300014.SZ,0,0,0.0359350447258258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339649680745397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247315160345572,0,0.154780841855676,0,0.074329859272953,0,0,0,0,-0.0142055407723678,0.00783088213823522,0,0,0,-0.0786782064061081,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0291544759722482,0,0,0.704021523320704,0,0,0,0,0,0,0,0,-0.101958655449288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767111845100034,0,0,0.00896891259139578,0,-0.0189663541975786,0.0167239147868022,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0371780485071716,0.019374196233988,0,0,0,0,0.109113217683123,0,0,0,0,0,0,0,0,0.0757844368274983,0,0,0,0,0,0,0,0.29847164073975,0.0348264768066116,0,0,0,0,0,0,0,0,0,0,0,0,0.118934927413474,0,0,-0.014277447200382,0.00809650280057929,0,0,0,0,0,0
X002179.SZ,-0.24897363773591,0,0.181704381582252,0,0,0,0,-0.23656083462875,-0.0182930873050886,0,0,0.0524631687961957,0,0,0.0237576397370304,0,0,0,0,0,0.123136496315588,0,0,0,0,0,0,0,0.0969973086247228,0,0,0,0,0,0,0,0,0,0,-0.123398330230954,0,0,0,0,0,0,0.203149739617866,0,0,0,0,-0.0336259096014543,0,0,0,0,-0.0290279375442301,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124795328001565,0,0,0.052032316782237,0,0,0,0,0,0,0,0,0.137020106634462,0,0,0,0,0,0.186851728170273,0,0,0,0.0494811974220415,0,0,0,0,0,0,0,0,0,0,0.0271067859212218,0,0,0,-0.127991523084362,-0.0288162210176565,0.0322665201326354,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.301897004667635,0,0,0,0,0.0110629998561544,0,0,0,0,0,0.00848594547157416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115132824596271,0.0178262946804971,0,0,0.0251349079529095,0,0,0.182461298052497,0.111850309786807,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247286644809985,0,0,0,-0.0194659814466432,0,0
X002129.SZ,0,0,0,0,0,0.0558784368199336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565208429586731,0,0,0,0,0,0.146302710474626,0,0,0,0,0,0,0,0,0,0,0.0847527753932725,0,0,0,0.170342610603879,0,0,0,0,-0.0383929246914557,0.0241217356957582,0,0,0,0.00972319540685212,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0420914003205949,0,0,0,0.0762103108238263,0,0.000528257635784408,0,0,0,0,0,0,0,0,0,0.0674968985110346,0,0,0,0,0,0,-0.0148883941621736,0,0,0,0,0,0,0.0320015430234018,0,0,0,0,0,-0.0179490745482528,0,0.133231575950547,0,0,-0.0231756418721427,0.0296177670401545,-0.104572183269632,0,0,0,0,0
X600372.SH,0,0,0,0,0.0989706348243131,0,0,0,0,0,0,-0.0353510130620233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960428713886829,0,0.198929229505275,0,0.000922958100992335,0,0.0269745268832372,0,0.222458534632356,0,0,0,0,0.00182335429414284,0,0,0,0,0,0,0,0,-0.00987534090078343,-0.0235483050650139,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130396439859748,0,0,0.639921206744657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16454122509838,0,0,0,0,0,0,0.0055248532352455,-0.00949981602493475,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.000756671141528871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142125649226476,0,0,0,0,0,0,0,0,0.0811175613744158,0,0,0.0831526595776225,0,0.124675538666714,0.116102535275215,0,0,0,0,0.0764675601186204,0,0,0,0,0.0156408833530058,0.00489344242514609,0,0,0,0.197395624193307,0,0
X002049.SZ,0,0,0,0,0,0.0131095119189276,0,0,0,0,0,0,0,0,0,0,0.063112005864174,0.0808743039239594,0,0,0.0784414875214119,0,0,0.0271196346624235,0,0,0.00876261463533886,0,0,0,0,0,0,0.158985856020905,0,0.0313631933526121,0,0,0,0,0,0,0,0,0,0.221184674267179,0.032488341012294,0,0,0,0,0,-0.00700668816487907,0,0,0,-0.0246582380368096,0,0
X000661.SZ,0,0,0,0.0383449963766165,0.150394030523367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336871274580272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107051381708461,0,0,0,0,0,0,0,0,0,-0.0442277718897436,0.000900907017284305,0,0,0,-0.161632362165369,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.100624015132158,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0.190006370739715,0,0,0,0,0,0.565885226392126,0,0,0,0.00412853549881012,0,0,0,0,0,0.0314442601101043,0,0,0,0,0,0,0,0,0,-0.00934464608008849,-0.00961812830699749,0,0,0,0,0,0
X601877.SH,0.0246980758152262,0,0,0,0,0,0,0,0,0,0.025293444172394,0,0,0,0,0,0,0,0,0,0,0,0.104967548656561,0,0,0,0,0,0,0,0,0,0,0,0,0.0413389310629277,0,0,0,0,0.0414303274943855,0,0.251776618953673,0,0,0.030237764363267,0.0964994386972989,0,0,0,0,0.010322562976144,0,0,0,0,-0.0269862166521171,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0206655625974775,0,-0.153134128542876,0,0,0,0,0,0,0.312620946143424,0,0,0,0,0,0,0,0,0,0,0,0.259754781526583,0,0.305575136042659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187836441841774,0.0160664775750191,0,0.0900100987830487,0,0,0.00599442425232546,0.0170562850534239,0,0,0,0,0,0
X002028.SZ,0.107686522779852,0,0,0,0,0,0,0,0.0247834575737229,0,0,0,0,0,0,0.051778628921801,0,0,0,0,0,0,0,0,0,0,0,0,0.0281873822286949,0,0,0,0,0,0,0,0,0,0,0,0,0.121386552989929,0,0,0.0805235257855644,0,0,0,0.135571879559643,0,0,-0.0545212560365222,0.0335872402285938,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.0826119940369911,0,0,0,0,0,0,0,0,0.229245817609768,0,0,0,0,0,0,0,0.159954162104971,0,0,0,0,0,0,0.0812251573217694,0,0,0,0.0679842098001442,0,0,0,0,0,0.194344272179813,0,0,0,0,0,0.0231036564833819,-0.0043980309076938,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275384267429452,0.137982908726802,0,0,0,0.0576305723586891,0,0,0,0.151444724932932,0,0,0,0,0,0,0.0364035605127395,0,0.228493262076148,0,0,0,0.0873089049726406,0,-2.16840434497101e-19,0,0,0.0190390006515252,-0.0148982696112197,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0737086498917649,0,0,0,-0.253987212762529,0,0,0,0,0.0552365848633363,0,0,0,0,0,0.184424558062343,0,0,0.12425631069575,0,0,0,0,0,0.233558417664047,0,0,0.265820987843873,0,-0.169065386837036,0,0.0613175604809548,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0224149778566651,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.605682889653119,0,0,0,0,0,0,0,-0.0453642858581762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224424646610468,0,0,-0.0914941839255675,0,0,0,0,0,0.0275623870166411,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.102136691569345,0,0.101845283804015,0,0,0,0.0769626742341971,0,0,-0.0942851985198289,0,-0.142176246289823,0,0,0.0199761054585793,0,0,0.0883319195224427,0,0,0,0,0,0,0,0,0,0,0,0,0.159730163858698,0,0,0,0,0,0,0,0,0,0,0,0.106395846640548,0,0,-0.00628420671506988,-0.00226656853212018,-0.0778927497897194,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.127214420931871,0,0,0,0,0.0239225226638961,0.0135814811035503,0,0,0.248474262566141,0,0.183241426271097,0,0,0,0,0,0,0,0,0,0,0,0.0591366082190785,0,0,0,0,0,0,0,0,0,0,0,0.0609596920186784,0,0,0,0,0,0,0,0,0,0.0064219540030505,0,0
X002007.SZ,0,0,0,0.309135804982262,0,-0.0298773323842054,0,0,0,0,0,-0.0663926543096114,0,0,0,-0.013683619816259,0.0430547649905599,0,0,0,0.00752803212928873,0,0,0,0,0,0,0,0,0,0,0,0.0447091660046211,0,0,0,0,0,0,0,0,0.0545700568109597,0.0736191462399482,0,0,-0.0322091705201474,0,0,0,0.199422324031843,0,0.0378725490177305,-0.0322790805039256,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441981360855647,0,0,0,0.115374877821164,0.00867841883405549,0,0,0,0,0,0,0,0.23028788484006,0,-0.0043289613758595,0.00628746801901011,0,0,0,0.112350370142609,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.0794984596406287,0,0,0,0,0,0.114990114950595,0,0,0,0,0,0,0,0.0603566110011177,0.0387933554892992,0,0,0,0,0,0,0,0,0.0862190680048043,0,0,0,0,0.0497253180280112,0,0,0,0,0,0,0,0,0,0,0,0.00766631266739192,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.247740045496591,0,0,0,0,0,0,0,-0.0602954379768518,0,0,0,0,0,0,0,0,-0.0423142166297444,0,0,0,0.122378393368963,0.0379835015692959,0.207914784464292,0,0,0,0.391917606988887,0,0,0,0.226293383050144,0,0,0,0,0,0,0,0,0,-0.104365954992013,0,0,0,0,0,0,0,0.00574086206372331,0,0,0,0,0,0
X002223.SZ,0,0,0,0.00793123933270975,0,0,0,0,0,0,0,0,0,0,-0.0208045857880054,0,0.0799395580423807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318770173871734,0,0.0505388246276706,0,0,0,0,0,0,0.131223370907978,0,0,-0.0364055982027108,0.0216130395779927,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.224754643218465,0.0405365644493262,0,0,0.0507478574146469,0.00374501148976253,0,0,0,0,0,0,0,0,0,0.0955805407494641,0.025807190403978,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0223826368409687,0.343115366875973,0,0,0,0,0,0,0,0,0,-0.0242046735988993,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,-0.0622691088748877,0,0,0.115236734910646,0,0,0,0,0,0,0,0.049723275369876,0,0,0,0,0.116357529382385,0,0,0,0,0,0,0,0,0.0328144711410064,0,0,0,0.0223434379399289,0,0,0,0,0,0,0,0,0.168706947524993,0.0281616941455757,0,0,0,0,0.172087225132378,0,0,0.0165771541413004,0,0,0,0.0351143925911511,-0.0512649239617212,0,0,0,0,0,0
Change_TY3M,0,0,-0.01683624764809,0,0,-0.126399661259258,0,0,0,0,0,0.0207443819134828,-0.113995136166151,0,0,0.315881618179362,0,-0.0970332875888451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0988805108301087,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197636891728602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120500499378629,0,0,0,0.141647006929523,0,0,0,0,0,0,-0.031669093456205,0,0,0.652456950201541,0,0,0,-2.14303294664613,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.027617811072036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183355717018364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794778253501685,0,0,0,0,0.807277627428843,0,0
RealEstate_excess,0,0,0,0,0.0538481284767781,0,0,0,-0.00241325991033575,0,0,0,0,0,0,0,0,0,-0.0746946677103148,0,0,0,0,0,0,-0.0219081532718393,0,0,0,0,0,-0.042975848368596,0,0,0,0.0430861309942862,0,0,-0.0516284583010919,0,0,0,0,0,0,0,-0.0231205018436817,-0.0305688375669055,0,0,-0.000536086471752164,-0.00663118831842724,0,0,0,0,0,0,0
MKreturn,0,0,0.0846306935029194,0,0,0.0134839826170188,0,0,0,0,0,0,0.0180363219146961,0,0,0,-0.0476058676440454,0.048148242706713,0,0,-0.0561398279463729,0,0,0,0.0445745712582829,0,-0.169919571698929,0,0.0378389532992029,0.0127834770909097,0,0,0,0,0,0.0574920365792833,0,0,0,0,0,0,0,0,-0.0170042796826456,0,0,0,0,-0.0616515886402339,0,0.00583142484155208,0,0,0,0,0.0412977687243695,0,0
MKvol,0,0,0,0,0,0.00255077197992187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000528228183405552,0,0,0.00085729413418723,0,0,0,0.000471192949686364,0,0,0,0,0,0,0.000691859165796412,0,0,0,0,0.00189349308700576,-0.0018040389397671,0,0,0,-0.00731444201855504,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0996409069638286,0,0,0,0,0,0,0,-0.11048068361112,0,0,0,0,0,-0.106035614311814,0,0,0,0,0,0,0,0,0,0,0,-0.122294390594893,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.312000011990357,0.281884469525782,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00119245388259435,0,0,0,0,0,0,0,0,-0.00327201466998908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426625584827455,0,0,0,0,0.00580433479008513,0,0,0,0,-0.00471800011917827,0.00701799350387795,0,0,0,0.0146322542905098,0,0
CarbonVol_Hubei,-0.00722098614620141,0,0,0,0,0,0,0,0,0,0,0,-0.00288092061502986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000304757285060021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00632374182782466,0.00968823444149529,0,0,0,0.0640878875749159,0,0
