,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X600741.SH,X000661.SZ,X600183.SH,X002241.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300003.SZ,X002236.SZ,X601877.SH,X000157.SZ,X300142.SZ,X000100.SZ,X000066.SZ,X002463.SZ,X002179.SZ,X002008.SZ,X300124.SZ,X600271.SH,X300136.SZ,X000625.SZ,X600867.SH,X002506.SZ,X600177.SH,X002129.SZ,X300014.SZ,X600498.SH,X000977.SZ,X600066.SH,X002049.SZ,X002456.SZ,X002180.SZ,X002371.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0.585499288240433,0,0,0,0,0,0,0,0.0423933317891112,0,0,0,0,0,0,0,0,-0.0218978005016329,0,0,0,0,0,0,0,0,0,0.00800428198270355,0,0.0387903222745843,-0.0488196687833597,0,0,0,0,0,0,0,0,0,0,0.00604019929258145,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0428630469342785,0,0,0,0.42792327884348,0,0,0,0.0990902019177842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221939549395278,0,0,0.0337364296846706,0,0.0238144746235145,0,0,0.00489428789133891,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0739894373977568,0.0475823185201036,0,0,0.20623613293092,0,0,0,0,1.73472347597681e-18,0.0707620989830947,-0.0199323450923828,0,0,0.00697287137506496,0,0,0,0,0,0.0325611509601214,0,0.0117469279612669,0,0,0.0379405252197929,0,0,0,0,0.0220899579295543,0,0,0,-0.0332065579138644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489040263445281,0,0
X000651.SZ,0,0,0,0,0.133689986237119,0,0,0,0,0,0,0,0,0,0,0.0899648776985729,0,0,0,0,0,0,0,0,0,0,0.139312611609139,0,0,0.0652197224209507,0,0,0,0.0192795241256946,0,0,0,0,0,0,0.0079712476328743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016634359748065,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0506999281748742,0,0,0,0,0.104861835695355,0,0,0,0,0,0,0,0.559766843097638,0.0586642583793767,0,0,0,0,0,0,0,0,0,-0.00385796480357934,0,0,0,0,0,0,0,0,0,0,-0.0332639302570887,0,0,0,0,0.0194327481425129,0,0,0,0,-0.0247693324451251,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188793004066597,0,-0.0640458132998747,0,0,0,0,0,0,0.124537011051788,0,0,0,0,0,0,0.0489510988645784,0,0,0,0,-0.0503704176649607,0,0,0,0,0,0,0,0.0484645206565988,0,0,0,0,0,0,0,0,0,0,0.0105061550380212,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135168378379883,0,0
X002475.SZ,0,0,0,0,0.180896055627499,0,0,0,0,0.0144011695541994,0,0,0,0,0,0,0.0620125888093347,0,0.0090041398357275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168656301391627,0,0,0.0817740000691577,0,0,0,0,0,0,0,0,0,0.0854883352350425,0.187342796344023,0,0,0,0,0.0362047546044871,0,0,0,0,-0.00772101405501579,0,0
X002304.SZ,0,0.166012829609507,0,0,0,0,0.0946384612312279,0.00704468698237127,0,0.0539135377465996,0,0.124757815274891,0,0,0,0,0,0,0,0.0114033573592005,0,0,0,0,0,0,0,0,0,0,0,0,0.133904040294686,0,0,0,0,0.015733164617473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144846130866164,0,0,0,-0.0236328775296304,0,0
X000063.SZ,0,0,0,0,0.00769210809613848,0,0,0.145699767991115,0,0,0,0,0,0,0,0.0918577684397014,0,0,0,-1.0842021724855e-19,0.167214468824784,0,0,0,0.0613371819655114,0,0,0,0,0,0,0,0,0,0.0373687076722388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00745763177288932,0,0,0,0,0,0,0
