,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X300014.SZ,X000651.SZ,X300124.SZ,X600104.SH,X002129.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600703.SH,X600522.SH,X000661.SZ,X002180.SZ,X300142.SZ,X000733.SZ,X002074.SZ,X601877.SH,X000100.SZ,X600741.SH,X000157.SZ,X600884.SH,X300003.SZ,X600487.SH,X600702.SH,X600460.SH,X601799.SH,X000799.SZ,X002414.SZ,X600584.SH,X600563.SH,X002236.SZ,X600372.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.296171120732708,0.0778655117117346,0.185729823389971,0,0,0.0126057624124521,0.0516909416700993,0,0,0,0,0,0,0,0,-0.0037436187814796,0.00795678222809062,0,0,0,0,0,0,0,0,0,0,0,-0.090110004284309,0,0,0,0,0,0,0,0,-0.0149476876150782,0,0,0,0,0,0,0,-0.00194274880751353,0,0,0,0,0,-0.00325702974822791,0,0,0,0,0,0
X000858.SZ,0.027433799884197,0,0.103913796988133,0.176455522301497,6.7762635780344e-21,0.058282956412823,0.00787311598168736,0.187573526756993,0,0,0,0,0,0,0,0,0,0.113362416284023,0,0,0.0347104345655193,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0250276321646686,0,0,0,0,0,0,0,0.13470215920204,0,0,0,-0.045440897547073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.548607729306319,0.0291781421440778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658912699314153,0,0,0,-0.0249092087746977,0,0,0,0,0.0225708634072817,0,0,0,0,0,0,0,-0.0256402351606307,0,-0.00247227358771411,0,0,-0.107769090197393,0,0,0,0,0.0674656706788056,0,0,0.0614826018501204,0,-0.0150261645861809,-0.0802863823740017,0,0,0,0,0
X000568.SZ,0,0.0540795799965022,0.531617493887197,0,0,0,0,0.00134037024967672,0,0,0,0,0,0,0,0,0,0,0,0,0.0429348586805453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152545915502338,0,0,0,0,0,-0.0147758993617545,0.0824213343817987,0,0,0,-1.0842021724855e-19,0.0178620718730441,0,0,0,0,0,0
X002415.SZ,0,0.0515397649180635,0,0,0,0.148501524101617,0,0,0,-0.0966511687352438,0,0,0,0,0,0,0,0,0.124692079865618,0,0,0,0,0,0,0,0,0,0,-0.0302222712598431,0.158089632350639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107274756320418,0.133818188638184,0,0.21755285156402,0,0,0,0,-0.000288150693404439,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0847825655946823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0888044947161293,0,0,0,0,0,0,0,0,0.0279659241131735,0,0,0,0,0,0.0258166787016832,0,0,0,0.143936697924516,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600690.SH,0.292342005682193,0,0,0.0667783091378236,0,0,0,0,0,0,0.151125780301101,0,0,0,0,0,0,0,0,-0.0421182505159629,0,0,0,0.0618643484677479,0.150479950203494,0,0.0159065819728022,0.141320954187822,0,0,0,0,0,0,0.12180606783771,0,0,0,0,0,0,0,0,0,-0.0580806777011453,0,0,0,0,0,0,-0.00816108566625437,0,0,0,0,0,0,0
X002304.SZ,0,0.3457906460987,0,0.168515853300447,0,0,0,0,0.0289119101291533,0,0,0,0.000713967023002918,0,0,0,0,-0.0347473007508546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127120217407353,0,0,0,0,0,0,0,0.158889691923647,0,0.0529522055304111,0,-0.0693331403559864,0,0,0,0,0,0,0.0545613359205165,0.0132212539541884,0,0,0,0.0490019601060714,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.133574621151811,0,0.303356982114934,0,0,0,0,0,0.0114047373418356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670811550911098,0,0,0,0,0,0,-0.040024068234177,0,0,0,0,0.0560162523150256,0,0,0.185171108838342,0,0,0,0,0.0129475062801789,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0583411506577009,0,0,0.0556821148976181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102907126758578,0.767134674964728,0,0,0,0,0,0,0,0,0,0,0,0.168154166334873,0,0,0,0,0,0,0,-0.00610217593695722,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0240267658841115,0,0.015222600627123,0.397384160442193,0,0,-0.0352283131062644,0,0,0,0,0,0,0,-0.00677166684299432,0.00780846744043803,0,0,0,0,0,0,0.11233713890674,0.0349099645551218,0,0,0,0.0592270743716261,0,0,0,0,0,0,0,0.0431673560809191,0,0,0,0,0,0,0.0372368725105921,-0.066310633700597,0,0,0,0,0,-0.0016255250694834,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0937190667140724,0,0,0,0,0,0,0,0,0,0.159868061332421,0,0,0,0.0490722669598962,0,0,0,0,0,0,-0.0554622507078251,0,0.0477916956417686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108813326707169,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0200761366328278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207664104325289,0,0,0.0160833441884322,0,0.187732875332104,0.229133453054746,0,0,0,0,0,0,0,0,0,0.066526683885281,0,0,0,0,0,0,-0.00452075342660134,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.0169392250626749,0,0,0,0,0,0,0,0,0.0250867097752274,-0.00268644806077536,0,0,0,0,0,0,0,0,0.0488447740077064,0.185576560618269,0,0,0,0.188853831181403,0,0,0,0,0,0,0.164928451126204,0,0,0,0,0.0653616796631132,0,0.0903605067588303,0,0,0,0,0.0714904474492493,-0.0411864005273496,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0530455227147251,0,0,0,0,0,0,0,0,0,0,0,0,0.0235545966801685,0,0,0.0390660774752537,0.109094069296525,0,0,0,0,0.0296581403485159,0,0,0.0106046438232396,0.31368077309508,0,0,0,0,0,0,0,-0.0439201282643024,0.028517407529692,0.0381093368456745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330622820326811,0,0,-0.0510940196858568,0,0,0,0.0102349413354033,0,0,0,0.0334160114539448,-0.0282923747561507,0.053570963082983,0,0,0,0.0249652751433425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19911061125055,0,0.0443789514516402,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0324683941615488,0,0,0,0,0,0,0,0.104104043693415,0.0797641591557411,0,0.0600314959499059,0,0.051436807443115,0,0,0,0,0,0,0,0,0,0.149885489949075,0,0,0,0,0,0,0,0,0,0,0,0.169085887365489,0,0.135607179354463,0,0,0,0,0.0843403490139462,0.00865347688555894,0,0,0,0,0,0
X002371.SZ,0.109930013955877,0,0.295656182907374,0,0,0,0,0,0.137596953069316,0,0,0,0,0.21246185633768,0,0,0,0,0,0,0,0,0,0.03893771360799,0,0,-4.33680868994202e-19,0,0,0,0,0.226320883721029,0,0,0,0,0,0,0,0,0,0.240063908166311,0,0,0,0,0,0.187542851555618,0,0,0,0,0.0227295148177117,0,0,0,0,0,0
