,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X002129.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X002371.SZ,X000625.SZ,X600031.SH,X000596.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600703.SH,X600522.SH,X000661.SZ,X002180.SZ,X300142.SZ,X000733.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X000157.SZ,X300003.SZ,X600702.SH,X600884.SH,X601799.SH,X600460.SH,X600487.SH,X000799.SZ,X002414.SZ,X600584.SH,X002236.SZ,X600372.SH,X600563.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.26052485933041,0.122674330997859,0.158184834050168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168842866496191,0,0,0,0,0,0,0,0,0,0,0,-0.0557997360641097,0,0,0,0,0,0,0,-0.0261618669822443,0,0,0,0,0,0.0472470134877281,0,0,0,0,0,0,0,-0.00360110687278239,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0891549845224602,0.191991771456298,0.00208981328717118,0.0740891775770178,0.0137069047688739,0.200118913555286,0,0.0399869925590472,0,0,0,0,0,0,0,0.114869434669171,0,0,0.0416097861422198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124702860812441,0,0,0,0,0.00631536868430127,-0.0580457054352849,0,0,0,0,0,0,0,0.00201383203347485,0,0,0,0,0,0
X600809.SH,0,0,0,0.602581512829243,0.00376752372724145,0,0,0,0,0,-0.000504403474898811,0,0,0,0,0,0,0,0,0,0.0643758223343442,0,0,0,0,0,0,0,0.0605524236210496,0.0175104583090855,0,0,0,0,0,0,0,0,0,-0.0656306034363251,-0.0988321486134312,0,0,0,0,0,0.0299804168849707,0,-0.0270417305826342,0,0.0497987673263218,0,-0.00352268546831949,0,0,0,0,0,0
X000568.SZ,0,0.00618469971332176,0.544600981841886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399874339440296,0,0,0,0,0,0,0,0.00547251730356824,0,0,0,0,0,0,0,0,0,0.155215175834025,0,0,0,0,0,0,0,0.0803578601444616,0,0,0,0,0,0.0176378050727146,0,0,0,0,0,0
X002415.SZ,0,0.142730195137196,0,0,0,0,0,0,0,0,0,-0.0386306555821164,0,0,0,0,0,0,0,0.187075854230828,0,0,0,0,0,0,0,-0.155060907191245,0,-0.0112762149080732,0.0676687829842669,0,0,0.0153694682351103,0,0,0,0,0,0.274813572440233,0,0,0,0,0.0208332303095825,0.064076254547772,0.15258398692337,0,0,0,0.259243183604365,0.00374594313474576,0.0271908463463021,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0847825655946824,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0888044947161291,0,0,0,0,0,0,0,0,0,0.0279659241131736,0,0,0,0,0.0258166787016831,0,0,0,0.143936697924516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.358922543737654,0,0,0.191066516171651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109229615929058,0,0,-0.0821044973676388,0.100075470879303,0,0,0,0.0777542257558239,0,0,0,0,0,0.0337365629097738,-0.00597675702375393,0,0,0,0,0,0,0,-0.0284180769247953,0,0,0,0,0,0
X002304.SZ,0,0.443311867703523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286477740683977,0.0226724974744516,0,0,0,0,0,0,0,-0.0607714036444145,0,0.0118898210658971,0,0,0,0,0,0.151949655126012,0,0,0,0.179720746853097,0,0,0,-0.000877273835057472,0,-0.108098901974547,0,0,0,0,0,0,0.0376702255195629,0.0114998716653164,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.359848531535684,0.0900355440004186,0,0,0,0,0,0.0236384735940959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.053030020347602,0,0.181032387252272,0,0,0,0,0,0.0062010756725264,0,0,0,0,0,0
X000651.SZ,0,0.023368574113116,0,0,0,0,0.290666997642945,0,0,0,0,0,0,0,0,0,0,0,0,0.0357383431761534,0,0,0,0,0,0.175648180434814,0.00034897273404366,0,0,0,0.0944459225432996,0,0,0,0,0,0,0,0,0,-0.00474526458422457,0,0,0,0,0.0534288324827997,0,0,-0.0638006975047655,0,0,0,-0.0113502974127942,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.060820594196713,0,0,0,0,0.113309379060762,0,0,0,0,0,-0.0142397308503884,0.126603621507572,0,0,0,0,0.125465657009031,0,0,-0.0117001497013264,0,0,0,-0.12598358277911,0,0,0,0.0147458003745238,0,0,0,0,0,0,0,0,0,0,0,0,0.0818027475397428,0,0,0,0,0.0125274316321845,0,0,0,0,0,0
X300014.SZ,0,0,-0.00152451842908907,0,0,0,0,0,0.126991576469523,0,0.171610763368919,0,0,0,0,0,0,0,0.0469304878025842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745952983895102,0,0,0,0,0,0,0,0,0,0.140015060322222,0,0,0,0,0,0,0,-0.00926974981843151,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.00158215025126358,0,0,0,0,0,0,0,-0.00923439488230259,0,0,0,0,0,0,0,0,0,0,0,0.0451621955313125,0,0,0,0.138820031905299,-8.67361737988404e-19,0.268610648411681,0,0,0,0,-0.0178277263724516,0,0,0,0,0.103353112114148,0,0,0,0,0,0,-0.00443988183987045,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.114229697043787,0,0,0.0756964190662283,0,0,0,0,0,0.00771978941355357,0,0,0,0,0,0,0,0,0,0.150795666746836,0.027169604339382,0,0,0,0,0,0.162784827228539,-0.00587180017699764,0,0.177614073258404,0,0,0,0,0,0,0.102605520320007,0,0,0,0.192934697280023,0,0,0.00215285954026762,-0.0575603490089462,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0632510735797295,0,0,0,0,0,0,0,0,-0.0135508744316619,0,0,0,0,0,0,0.00206450146238283,0.133387775890271,0,0,0,0,0,0,0,0.227912472559404,0,0.0147067546238328,0,0,0,0,-0.0706619568524715,0,-0.0130700926122287,0.0389039478258621,0.0489071320700545,0.0482890544706528,0,0,0,0,0,0,0,0,0,0,0,0,0
