,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X000568.SZ,X600104.SH,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000661.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000625.SZ,X600703.SH,X002241.SZ,X300014.SZ,X000596.SZ,X000100.SZ,X600741.SH,X002371.SZ,X000157.SZ,X002007.SZ,X002179.SZ,X002129.SZ,X601877.SH,X002049.SZ,X600584.SH,X600183.SH,X002236.SZ,X002414.SZ,X300142.SZ,X000800.SZ,X601799.SH,X300003.SZ,X000066.SZ,X300136.SZ,X300146.SZ,X000977.SZ,X002074.SZ,X002008.SZ,X002456.SZ,X002185.SZ,X002508.SZ,X000799.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.510235045550829,0,0,0,0.00905334019680362,0,0,0,-0.106295973632546,0.0993482011827496,0,0,-0.0244150878542722,0,0,0,0,0,0,0,0,0,0,-0.0178767333127823,0,0,0,0,0,0,0.051834936825558,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141265922665648,0,0,0,0,0,0.00974319959277188,0,0,0,0,0.00442727248447771,0,0
X000858.SZ,0.0348774388588994,0,0,0,0,0,0.0943175683732199,0.150146691358571,0,0,0.131114750074127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03072510921161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000891938458349198,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885111099827138,0,0,0,0,0.0164391061222168,0,0.0149391536706021,0,0,0,0,0,0.0350152223447493,0.0780495334896713,0,0,0.0114757795465152,0,0,0,0,0.089152327288306,0,0,0,0,0.0350532038710144,0,0,-0.000166263441627198,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0696991041790085,0,0.0269761873244953,0,0,0,0,-0.00427212890208755,0,0,0,-0.011692654535925,0,0,0,0,-0.0576706172546647,0,0,0.0255464129985638,0,0,0,0,0.14679397232007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171785149501101,0,0.00368170047564472,-1.35525271560688e-20,0,0,0,-0.0023018574222979,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.107711023539537,0,0,0,0,0,0.00575403702209103,0,0,0,0,0,0,0,0.124938477660936,0,0,0,0,0,0.0178783758451462,0,0,0,0.0460855133737506,0,0,0,0,0,0,0,0.0489911630999815,0,0,0,0,0,0,-0.00920823381674155,-0.0333613415437896,0,0,0,-0.0301378053272497,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335162041256063,0.047726924298534,0.0566111834793103,0,0,0,0,0,0,0,0,0,0,0.0560162390653926,0,0,0,0,0,0,0,0.0770077850317047,0,0,0,0,0,0,0,0,0,0.0222956947203008,0,0,0,0,0.00455643147581756,0,0
X002304.SZ,0,0,0,0,0,0,0,0.0842061258812531,-0.143479035032894,0,0.158798616040136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685948148239409,0,0,0,0.118462773440011,0,0,0,0.0258894312722843,0,0,0.104539186560989,0,0,0.0728149459442012,0,0,0,0.223000893087516,0,0,0.0363208906801322,0,0,0,0.0135474423227809,0,0
X000568.SZ,0,0.0766961666247294,0,0,0,0,0.0671470077672835,0,0,0,0.456765510861627,0,0,0,0,0,0,0,0,0,0,0,0.0493921260654924,0,0,0,0,0,0,0.0931377324693036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339266963272363,0,0.00387584686117789,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,-0.0467339182935766,0,0,0,0,0.0318152487482726,0,0.149324236104729,0.133755291017687,0,0,0,0,0,0.0480422779979526,0.151525745189182,0,0,0,0,0,0,0,0,0,0,0.0421496330894848,0,0,0,0,0,0,0,0.0982914795565494,0,0,0,0,0,0,0,0,0,0,0,-0.0223333671522126,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432274040876611,0,0,0,0.124139558103356,0.19795662348187,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0269171650790732,0,0.154166603339071,0,-0.104044492307534,0,0,0,0.0786550652198608,0,0,0,0,0.237734618870319,0,0.00427396359828644,0,0,0,0,0.00160843583064678,0,0
X600809.SH,0,0,0,0,0,0,0,0.107971196988895,0,0,0,0,0,0,0,0,0,0,-0.140354648853359,0,0,0.0402401286787225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482720174232329,0,0.0421657994353205,0,-0.0975186344822916,0,0,0,0,0,0,0,0,0.090212006991929,0,0,0.080482698098982,0,0,0,0.020992888149322,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640975574745437,0,0.0927222815740842,0,0,0.414523514980856,0,0.16931320525832,0,0,0,0,0.0926008230437266,0.00551537459857535,0,0,0,0,0,0,0,0,0,0.0700521469360858,0,0,0.0017196555845594,0,0,0,0,0,0,0,0,0,0,0,-0.00254214282355283,0,0
X600690.SH,0,0,0,0,0.0101663975265905,0,0,0,0.23443372163107,0,0.237947264914774,0,0,0,-0.104271643618675,0,0,0,0,0,0,0,0.03468094416532,0,0.080233129755352,0,0,-0.0692135768921115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581607881221113,0.0404501656194399,0,0,0.115853354989966,0,0,0.00925110015505147,0.0196819717360391,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.067661132504754,0,0,0,0.0287342714427607,-0.0627102138575429,0.112900977621158,0,0,0,0,0.505398121493535,0,0,0.117816240541937,0,0,0,0,0,0,0,0,0,0,0,-0.00104579416347168,-0.0422613266434351,0,0,0,0.0105731489808967,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.0418972585440846,0,0,0,0,0,0,0,0,0,0,0,0.0719298216073684,0,0,0,0,0,0,0,0,0.00622871930552068,0,0,0,0,0,0,0,0.0350485000707129,0,0,0.125921120582204,0.0881835701140472,0,0,0.0490365212861161,0.00820905185471052,0,0,0.157885755960408,0,0,0,0.0560692267855688,0,0,0,0,0.0224873437330463,0,0
