,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600809.SH,X000568.SZ,X002371.SZ,X000725.SZ,X600104.SH,X600031.SH,X000625.SZ,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X600089.SH,X002463.SZ,X600584.SH,X600372.SH,X002028.SZ,X000157.SZ,X600703.SH,X600418.SH,X600741.SH,X600066.SH,X000977.SZ,X600522.SH,X002236.SZ,X600183.SH,X601877.SH,X002049.SZ,X600487.SH,X002294.SZ,X000800.SZ,X000921.SZ,X601799.SH,X002180.SZ,X002074.SZ,X600177.SH,X000661.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.26778942658203,0,0,0,0,0,0,0.100605113794391,0.167935641003946,0,0,0,0,0,0,0,0,0.0292992108021801,0.009451218851445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445560095749891,0,0,0,-0.0395315281651467,0,0,0,0,0,0,0,0,0,-0.00400559715859384,-0.0463373388611744,0,0,0,0.024418849319163,0,0
X000858.SZ,0.171816955790439,0,0.0762012088276391,0,0,0,0,0,0.17468888345435,0.209391355951,0,0,0.00928124605719864,0,0,0,0,0,0,0.0851086628477111,0,0,0,0,0,0,0,0,0,0,0,0,0.146655247547907,-0.0198998051328698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816410837562773,0,0,0,0.018315047175653,0,0
X600276.SH,0,0,0,0,0,0.0384919004832529,0,-0.0440146833905519,0,0,0.0718360172478303,0,0,0,0,0.00463790433251374,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402318474437158,0,0,0,0,0,0,0,0,0,0,0,0.322066004440617,0,0,0,0,0,0,0.0780475211845289,0,0,-0.0338094189399861,0,0,0,0,0.00713324117614892,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0562572607968631,0,0,0,0,0,0,0,0.231284598322085,0,0.130822458694893,0.230683167225099,0,0,0,0,0.00831562977044067,0,0,0,0,0,0,0,0,0.0284890423236454,0,0,0,0,0,0,0,0,0,0,0,-0.0264192980206707,0,0,0,-0.0126142056767979,0,0
X002415.SZ,0,0,0,0,0,0.208338590872313,0,0,0,0,0,0,0,0.0131190899550135,0,0,0.196407854013436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364730473017331,0,0,0,0,0,0,0,0.0358418281833711,0,0,0,0,0.0975456976672002,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.295097818307417,0,0,0,0,0.0579715501959449,0,0,0,0,0,0,0.122106505154738,0,0,0.0539139317609546,0.0332749752667816,0,0,0,0,0,0,0,0,0,0,0,0,0.0820668821287083,0,0,0.028524859455637,0,0,0,0,0.268128622893338,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150978833842757,0,0
X000651.SZ,0,0,0,0,0,0.242521197197998,0,0,0.0447397702873761,0.0363250787972552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00518549413313188,0,0,0,0,0,0,0,0,-0.00809207487151185,0,0,0.158800029625543,0,0,-0.033965559625469,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0633061956137377,0,0,-0.13625233916349,0,0,0,0,0,0.0619998775195053,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.060240686335143,0,0,0,0,0,-0.0820037565168104,-0.213256718101871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108694939286277,0,0.249592591288036,-0.212033852783372,0,0,0,-0.037024775637147,0,0
X600809.SH,0,0,0,0,0,0,0,0.0424098916559821,0,0.369663237678127,0,0,0,-0.0841033072760425,0,0,0,0,0,0.509755566666635,0,0,0,0,0,0,0,0.0339568558056098,0,0,0,0,0,0,0,0,0,0,0,0,-0.119395788558242,0,0,0,0,0,-0.0340950284495228,0,0,0,0,0.00425257185653717,0,0,0,0,0.00850358795812385,0,0
X000568.SZ,0.236004149312754,0,0,0,0,0,0,0,0.5451936336678,0,0,0,0,0,0,0,0,0,0,0.0261762442677879,0,0,0,0,0,0,0.120226430498089,0,0,0,0,0.0194084003115334,0,0,0.0158808731595419,0,0,-0.111737162404695,0,0,-0.024489209144244,0,0,0,0,0,0,0,0,0,0,0,-0.0261923828146243,-0.0127202055377898,0,0,-0.0239869786882762,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101095930783014,0,0,0,0,0,0.0244970550750546,0,0,0,0,0,0,0.272210108627288,0,0,0,0,0.0267919693679176,0,0.1210370870848,0,0.102298528454134,0,0,0,0,0,0,0,-0.161904307058132,0,0.0793711453621488,0,0,0,0,0,0,0.00606092597300013,0,0,0,0.0242993049458687,0,0
