,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600703.SH,X600741.SH,X300003.SZ,X600271.SH,X601877.SH,X002236.SZ,X002007.SZ,X300124.SZ,X002008.SZ,X600487.SH,X000100.SZ,X000661.SZ,X600498.SH,X002456.SZ,X600566.SH,X002179.SZ,X000625.SZ,X300142.SZ,X600867.SH,X300146.SZ,X600809.SH,X000157.SZ,X000596.SZ,X600177.SH,X002180.SZ,X600372.SH,X002294.SZ,X600066.SH,X600089.SH,X002506.SZ,X300136.SZ,X600522.SH,X002241.SZ,X000977.SZ,X000050.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0.689440509818548,0,0,0,0,0,0,0,0,0,0,0,0.308650186752452,0,0,0,0,0,0,0,0,0,0,0.119157320575321,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283386078372102,0,0,0,0,-0.0184166618506836,0,0,0.111530239396745,0,0,0,-0.00309531742988981,0.0280763821198433,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,-0.00377196616637116,-0.140393680288271,0,0,0,0,0,0.159265806093876,0,0,0,0,0,0,0.270042775348738,0,0,0,0,0.316032176027022,0,0,0,0,0,0,0,0.110430315407217,0,-0.106036583250455,0,0,0,0,0,-0.015636124243118,0,0,-0.0821381093152292,0,0,0,-0.0221801757326113,-0.0304400860983985,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.273429715547095,0,0,0,0,0,0,0,0,0,0,0.153717440766513,0,0,0,0,0,0,0,0,0,0,0.115479487462722,0,0.044392750568077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229661600274083,0,0,0,-0.00792342465188814,-0.0585281199230326,0,0,0,0,0,0
X002008.SZ,0,0,0.102574953542349,0,0,0.119783817931061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102065953898182,0.0832120756162706,0,0,0.0712517366164481,0,0.0380076198480168,0,0,0,0,0,0,0,0.230851338283363,0,0,0,0,-0.00164165949143136,0.0288416149573658,0,0,0,0,0,0
X600487.SH,0.150938644049695,0,0,0,0,0,0,0.123526918358648,0,0.349284966457437,0,0,0,0,0,0,0,0.0827944865426866,0,0,0.194402673938544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804183275631678,0,0,0,0,0,0,0,0,0,-0.00851609097524963,-0.0381897020805927,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.142274912520985,0,0.0590652169161299,0,0,0,0,0,0,0,0,0,0.0172927258890666,0,0,0,0,0,0,0,0,0,0,0.0704328147048474,0.0215904759390235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153333157932571,0.10510581289129,0,0,-0.0136324850126086,-0.0114175715370441,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177185054773305,0,0,0,0,0,0,0.280606477216849,0,-0.10562981357586,0,0,0.282064292996446,0,0,0,0.205483840165928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837625405660305,-0.0477729823865738,0,0,0,-0.312645210695956,0,0
X600498.SH,0,0.0736082548671495,0,0,0,0,0,0,0,0.388291724246394,0,0,0,0,0,0,0,0,0,0,-0.0918011068650057,0,0,0,0,0,0,0,0,0,0,0,-0.0685734612787281,0.0139676563507789,0,0,0,0,0,0.150491499214871,0,0,0,0,0.245098235925434,0,0,0,3.46944695195361e-18,0,0.0214359385197395,0,0,0,0,0,0,0.0928275178564629,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.241324788655808,0.363688588605941,0,0,0,0.00205145585657628,0,0,0,0,0,0,0,0,0,0,0.0147707960377416,0,0,0.164708240635909,0,0,0,0,0.00454131951677798,0,0,0,0,0,0,0,0,0,0,0.307949201168154,0,0,0,0,0,0,0,-0.0642249340131908,0,0,0,0,0,0
X600566.SH,0,0,0,0.367492964799316,0,0,0.112510963073072,0,0,0,0,0,0,0,0,0,0.130479125054025,0,0,0,0,0.0684191324197564,0,0,0,0,0,0.0457372933072307,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141103146590264,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.124090558269798,0,0,0,0,0,0,0,0,0,0,0.281984206995242,0,0,0,0,0,0.0644293369438992,0,0,0,0,0,0,0,0,0,0.0427436983668147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350467632981747,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.100018658107148,0,0,0,0,0,0,0,0,0,0,0,0,0.116846396482263,0,0,0,0,0,0.00898104434382275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109821256148933,0.239620659229397,0,0,0,0.00415846488929694,-0.0938718956637336,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.151327951312905,0,0,0,0,0,0,0,0.258441770078388,0,0,0,0.148958096834703,0.0277908081669892,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213844723374959,0,0,0,-0.0376070750837446,-0.147906971698518,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.252038049738565,0,0,0,0,0,-0.0301645069930196,0.0760202529353893,0,0,0.0621079855339232,0,0,0,0,0,0.582316759962615,0,0,0,-0.235103361046105,0,0,0,-0.0642281251450545,0,0,0,0,0,0,0,0.441091303341898,0,0,0,0,-0.200006040864067,0,0,0,0,0,0,0,0.0527354403730902,0,0,0.285566894482595,0,0,0,0
X300146.SZ,0,0,0,0.0254736963482201,0,0,0.0932277798458678,0,0,0,0,0,0,0,0.201456844925206,0,0,0,0.102712256440363,0,0.0909069456322873,0,0,0,0,0.120660819068539,0,0.0490284118537591,0,0.0516965098062225,0,0,0,0,0.226247068168338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150341833946171,0,0,0,0,0,0,0
X600809.SH,0.182774626575437,0,0,0,0,0,0.330802361440229,0,0,0.0513206868815703,0,0,0,0.0755464950900997,0,0,0,0,0,0.0162108143428703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110439491659132,0,0,0,0,0,0,0,0,0,0,0.00452897275861439,0.181332804233536,0,0,-0.0315927356463589,-0.0121609583702631,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0228171875811649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111266334796217,0,0,0.147106968019526,0.0508209119901041,0.0131992716904624,0,0,0,0,0,0,0,0.029248706333255,0,0,0,0,0,0,0,0.0390494659763579,0,0,-0.0066189339760132,-0.00628270842267152,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.474673492309719,0.327045517022507,0,0,0,-0.0210706254216582,0,0,0,0,0,0,0.152480749662137,0,0,0.0290267464800223,0,0,0.0278564455322277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432258068272382,0,0,0,0,0,0,0,0,0,-0.00790486318944943,0.0423223115132446,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.143700961267836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00690821876148481,0,0,0,0,0,0,0,0,0.0654760347693223,0,0,0,0.0242429569519288,0,0,0,0,0,0.0737787189481588,0,0,0,0,0,0,0,0.234740749394925,0,0,0.00194141035873182,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.163264580089593,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.245737053582792,0,0,0,0,0,0,0,0,0,0,0,0.223014451033381,0.16783901778535,0,-1.73472347597681e-18,0,0,0,-0.0210984139904264,-0.0305041189523913,0,0,0,0,0,0
X600372.SH,0,0,0.0866678231340133,0,0,0,0,0,0,0,0,0.295543075411166,0,-0.117652665649413,0.119241595525075,0,0,0.192047432871101,0,0,0,0,0,0,0,0,0.0626710213975489,0,0.0846146288068472,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104046368598274,0,0,0,0.00855672899973928,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203396162489014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056132630761339,0,0.116702965725667,0,0.34961908580924,0,0,0,0.0532384823844215,0,0,0,0,0,0,0,0,0.114240221379398,0.090430575465425,0,0,0,-0.0233070281009635,0,0,0,0,0,0
X600066.SH,0,0,0.00557685386246557,0,0,0,0,0,0,0,0,0,0,0,0,0.106233625735252,0,0,0,0,0,0,0,0.204000167850691,0,0,0,0,0,0,0,0.0740795841332642,0.0405544341270645,0,0,0,0.2757806244298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283803932844508,8.67361737988404e-19,0,0.029398190120942,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120003925303414,0,0,0,0,0,0,0,0,0.0672703662014289,0,0,0.0089360652718228,0,0.1505055955338,0,0,0,0,0,0,0,0.0365518879398699,0,0,0,0,0,0.146799794333655,0,0,0.068352821411823,0.078896221821311,0,0,0.00352416024462548,-0.00749286358542146,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.243893226216081,0,0,0,0,0,0,0,0,0,0.0106972151202964,0,0,0,0,0.070859375447728,0,0,0,0,0,0,0,0,0.0304047000642046,0,0,0,0,0.0342429220831742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403482964442301,-0.0638239773129035,0,0,0,0,0.096503223290624,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0.140873340455519,0,0,0,0,0,0,0,0,0,-0.0958909474659838,0,0,0,0,0,0,0.520936011061559,0,0.0982773452753899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271666305175579,0,0,0,0,-0.0240853473844646,-0.128585490568993,0,0,0,0,0,0
X600522.SH,0,0,0.267383059929323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138266722423079,0,0,0,1.73472347597681e-18,0,0,0,0.0141508401538739,0,0,0,0,0,0,0,0,0,0,0.0603162744573159,0,0,0,0,0,0.0200985127555655,0,0,0.0472257270805881,0.0275638122350975,0,0,-0.0155087044082104,-0.023726014873677,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0471473486293293,0,0,0,0,0,0,0,0,0,0.0688367137773998,0,0.00854204043267726,0,0.0799590710689357,0.0292704447342502,0,0,0,0,0.0947901659922306,0,0,0.225426645923549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987273672584178,0,0,0.0393139628211291,0,0,0,-0.00495001487586481,0,0,0,0,0,0,0
X000977.SZ,0,0.0414499449130241,0,0,0,0,-0.0532889972489321,0,0.410285322872497,0,0,0,0,0,0,0,0,0.616171790389485,0,0.0712266780019834,0,0,0,0,0,0,0,0,-0.0341245297089477,0,0,0,0,0,0,0,0,0,0,0.162298352745594,0,0,0,0,0,0,0.266069621306792,0,-0.104319259736497,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.100247282415819,0,0,0,0,0,0,0,0,0,0.144841609080967,0,0,0,0,0.232572218460458,0.215448637258516,0,0.0529956344326695,0,0,0.0583946603897856,0.0343378685530962,0,0,0.0152219836334555,0,0,0,0.0398124076636759,0,0,0.0716691974020663,0,0,0,0,0,0,0,0,0,0,-0.0182111208596691,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105911609188204,0.124902983727568,0,0.0961043326103546,0.0888866213894657,0,0,0,0,0,0,0,0,0,0,0,0,0.146104066086195,0.0381846657878388,0.0346750052854886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636965092367014,-0.0242900036288191,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.154478680693247,0,0,0,0,0,0,0,0,0,0,0.0360625836848773,-0.20467137395579,-0.141265259616151,0,0,0,0,0,0,0.064196773888156,0,0,0,0,-0.100790344933352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224367620266763,-0.227321228342816,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.0455694294734876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.166373759965221,0,0,0,0,0,0,0.160565804399257,0,0,0,0,0,0.20041726794766,0,0,0,0,0,0,0,0.873107491037976,0,0,0,-6.70878681537209,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551301782112026,0,0,0,0,0,0.0707648136613094,0,0,0.264566097623053,0,0,0,0,0,0,0,0,-0.182754227488056,0,0,0,0,0,0,0,0,0,0,0,0,-0.0963180553370904,0,0,0,0,0,-0.844719519956233,0.17842957865105,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126934119958055,0,0,0,0,0,-0.0445123998863499,0,0,0,0,0,-0.0949965074740699,0,0,0.0359118268763025,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0503271959661022,0,0,0,0,0,0,0,0,0,0,-0.102037408333948,-0.01928736609112,-0.0132672058832211,0,0.0206361166811174,0,0,0,0
MKreturn,0,0,0,0,-0.0576441018036129,0,0,0,0,0,-0.0467846078366283,0,0,0,0,0,-0.214857307914479,0,0,0,0,0,0,0,0,0.168445770303112,0,0,0,0,0,-0.109514412025982,0.196722824511379,0,0,0,0,0,0,0,0,0.120226388837919,0,0,0,0,0,-0.0170388001224479,0,0,0,-0.0126737917522299,-0.0373174697920024,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00169311033655724,0,0,0,0,0,0,0.00167982554036029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61883944890163e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00387881905939917,0,0,0,0,0.0225138409221994,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0230503832681376,-0.0221698803988474,0,0,0,0,0,0,0,0,0,0.021934644772948,0,0,0,0,0,0,0,0,0,0.000634903395231972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120835037553105,0.146459642994191,0,0,0,0,0.134660470892494,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.0123951948696863,0,0,-0.0138273887584094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162873997449238,0,0,0,0,0,0.0121832017137427,0,0,0,0,0,0,0,-0.00639695313495007,0,0,0,0,-0.0240128164474275,0,0,0,0,0.688163724561476,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178488711854769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120033730788255,0.00113960030996966,0,0,0,0,0.0370627772640608,0
