,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X002241.SZ,X000661.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600741.SH,X600703.SH,X000625.SZ,X000100.SZ,X002371.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X002236.SZ,X601877.SH,X002179.SZ,X002049.SZ,X600584.SH,X000800.SZ,X600183.SH,X002414.SZ,X000157.SZ,X300003.SZ,X601799.SH,X300136.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X000977.SZ,X300146.SZ,X600066.SH,X002185.SZ,X002508.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0719565705977628,0,0,0,0,0,0.0622822345687441,0,0,0.369136101472577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109298101890905,0,0,0,-0.0805145813283373,-8.67361737988404e-19,0.0473550080128866,0,0.00689077415053776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327591531836609,0,0,0,0,0.0323341642563503,0,0
X000858.SZ,0.0910160053272842,0,0,0,0,0,0,0.198108337010257,0.118062664097419,0,0.141982933601262,0,0,0,0,0,0,0,0,0,0.00344934767302897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724282857010899,0,0,-0.00123886501210977,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0571136395625128,0,0,0.0540330600405471,0,0,0,0,0,0,0,0,0,0.109159482008717,0,0,0,0,0,0,0,0,0.0905910225746211,0,0,0,0,0,0,0.00677398573528816,0,0,0,0,0,0,0,0,0.0237121693584534,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.203724050269854,0,0,0,0,0,0,0.244702680727519,0,0,0,0,-0.117474299057531,0,0,0,-0.0387730696728265,-0.0319163017105889,0,0,0,0,0,0,0,0.106162495620059,0,0.0774402190541247,0,0,0,-0.0183896194033989,0,0,0,0,0,0,0,0,0,0,0.0552285642661968,-0.0530779306090727,0,0,0,1.0842021724855e-19,0,0,0,0,0.0286062272547166,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0576758675080307,0,0,0,0,0,0,0.432337537598613,0,0,0,0,0,0,0,0,0,0,0,0.0858528142222786,0,0,0,0.112755143860088,0,0,0,0,0,0,0,0,0,0.073832207346567,0,0,0,0,0,0,0.0268576816665527,0,0.198258278853463,0,0.0192018373901683,-0.0144620058436772,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0365042772177817,0,0,0,-0.0482160208050063,0,0,0,1.73472347597681e-18,0,0,0,0.105563544467872,0,0,0,0.0715972457951101,0,0.087080245944976,0,0.0818077081410944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109459026495458,0,-0.0113973400189462,0,0,0,0,0.0226763325758004,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284375911006385,0,0,0.202961988380467,0.0609970947968362,0.0476096101421667,0,0,0,0.012513595803363,0,0,0,0,0,0,0,0,0.00795607357005642,0,0,0,0,0,0,0,0,0,0.0245818647265828,0,0,0,0,-0.00299600873982692,0,0,0,0,0.00309671098203636,0,0
X000568.SZ,0,0.284557638942712,0,0,0,0,0,0,0.136477708756459,0,0.13813295845034,0,0,0,0.084873992181567,0,0,0,0,0.00661500680077294,0.0466642282544988,0,0,0,0,0,0.0627857041597278,0.00072605664858262,0,0,0,0,-0.0367284393846253,0,0,0,0,0,0,0.0833638459394443,0,0,0,0,0,0,0,0,0,0,0,0.0128032828842108,0,0,0,0,-0.0153718106847533,0,0
X002304.SZ,0,0,0,0,0,0,0,0.271557675020192,0,0,0,0,0,0,0,0,0,0,-0.0461851321707486,0.28390194354312,0,0,0,0,0,0,-0.00331412158780853,-0.036094598901074,0,0,0,0.0131715131783293,0,0,0,-0.0508163986010782,0,0,0,0.0284844191726775,0,0,0,0,0,0.0787236836400212,0,0,0,0,0,0,0.0289989605730689,0,0,0,-0.00212187642754161,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0481274066883255,0,0,0,0,0,0,0.220339415289976,0,0,0.554316072245063,0.0438249836311199,0,0.127162102295739,0,0,0,0,0,0,0,0,0,0,-0.0298243560006805,0,0,0,0,0,0,0.0172515257683335,0,0,0,0,0,0.0109349941905699,0,0,0,0,0,0.0620580276391861,-0.0430168549475817,0,0,0,-0.0091775266292057,0,0
