,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X002371.SZ,X000651.SZ,X000568.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600418.SH,X000100.SZ,X002179.SZ,X002241.SZ,X600584.SH,X000977.SZ,X002463.SZ,X600703.SH,X600089.SH,X000066.SZ,X600372.SH,X002049.SZ,X000157.SZ,X002456.SZ,X600839.SH,X002028.SZ,X002236.SZ,X600522.SH,X002156.SZ,X600460.SH,X600183.SH,X600741.SH,X600066.SH,X601877.SH,X002129.SZ,X002085.SZ,X000661.SZ,X600487.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.280509102080094,0,0,0,0,0.0234947586163643,0,0,0,0,0,0,0,0,0,0,0.276147704643992,0,0,0,0,0,0,0,0,0,0,0,0,0.00155836850930853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947532882913968,0,0,0,0,0,-0.107450893976072,-0.0112293686271518,0,0,-0.0539826479464333,0,0
X000858.SZ,0.275637978204161,0,0,0,0,0,0.340326021491421,0,0,0,0,0,0,0,0,0,0.0263200081106204,0.19874834080067,0,0,0.0499053796402002,0,0,0,0,0,0,0,0,0,0,0,0,0.0564455316833229,0,0,0,0,0,0,0,0,0,0.0547525150162433,0,0.00296750156924444,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0163312450904569,0,0,0,0.0653995359290771,0,0,0,0,0,0,0.199124955980929,0,0,0.169365172559592,0,0,0,0,0,0,0,0,0,0,0,-0.00951975256853284,0,0,0,0,0,0,0,0,0,0,0.0745260619917484,0.0253474568946103,0,0,0,-0.0934238747285707,-0.00340240892683301,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505156498757053,0,0,0,0,0,0.0743748311868594,0,0,0,0,0.467202681439299,0,0,0.0755208060291236,0,0,0,0,0,0,0.012780989398349,0.0533055813523239,0,0,0,0,-0.0202223906493067,0.0585580603801123,0,0,0,0,0,0,0,0,0,0,-0.0796306754409578,0,0,0,0.00401092216486803,0,0
X002415.SZ,0.170116611266016,0,0,0,0,0.0551224851367492,0,0,0,0,0,0,0,0,0,0.136358179466814,0,0,0,0.173205776321597,0.0842617043346239,0,0,0,0,0,0,0,0,0,0.035183288837888,0,0.0690477299484906,0,0.0933844132130027,-0.0770228683805718,0,0.0494393492283811,0,0.00457069757142076,0,0.00400377765474629,0,0,0,0.0168004954217142,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.00470749192144146,0,0,0.158215184619329,0,0.272170213789121,0,0,0,0,0,0,0.0233735477616261,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849246012326142,0.0127189567487345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391599183887878,0,0
X600809.SH,0,0.0182093878786399,0,0,0,0,0,0,0,0.71859781858319,0,0,0,0,0,0,0,0,0,0.0156391924410049,0.136901664271916,0,0,0,0,0,0,0.0377631561525162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318373988938881,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47597355312053,0,0,0,0,0,0.00476386430668085,0,0,0,0,0,0.0754565968279389,0.0104915310896858,0.0610659873190354,0,0,0.050203205201179,0,0,0,0,0,0,0,0,0,0.0207840901295708,0,0,0,0,0,0.0412728455001473,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0586571713559199,0,0.40374945573919,0,0,0,0,0,0.0421896220526987,0,0,0,0,0,0.143153660424149,0,0,0,0,0,0,0.0134515703740594,0,0,0,0,0,0.0251092642192565,0,0,0,0,0,0,0,0,0,-0.0568514610202928,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00348977221492102,0,0
X000568.SZ,0,0.246762750804705,0,0,0,0,0.385636842640364,0,0,0,0,0,0,0,0,0,0,0.16185986621825,0,0,0.0708926370307539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061479255403672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0.0576071170241789,0,0,0,0,0,0,0,0,0,0.011375487863436,0,0,0,0,0.177530640353456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223841865408771,0,0,0,0,0,0,-0.050727682175362,0,0,0,0,0,0,0,-0.0356882763063839,0,0,0,0,0.100877632345919,0,0,-0.0593594510982699,0,0
X600104.SH,0,0.0608582131662387,0,0,0,0,0,0,0,0.106576367829413,0,0,0,0.142672400415617,0,0,0,0.103692007483593,0,0,0,-0.000502204652864052,0,0,0,0,0,0,0,0.106487675266708,0,0,0,0,0,0,0,0,0.0355868210336323,0,-0.0599163264953651,0,0,0.0491863315860959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964791298102667,0,0,0,0,0,-4.33680868994202e-19,0.0227461535302273,0,0.444718991577706,0,0,0,0.0143715829024898,0,0.0723968635649776,0,0,0,0,0,0,0.0988973038255591,0,0,0,-0.038002545621026,0.00299762159988783,0,0,0,0,0.0232621041919638,0,0,0,0,0,0,0,0,0,0,0.0395740089291973,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483482193816671,0,0,0,0,0.520413339688942,0,0,0,0,0,0,0,0,0,0,0.0823490959816527,0,0,0,0.0754080445391125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126655336215305,0,0,-0.163107128898947,0.0330949668247107,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17916275839881,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0310874207053444,0.0716110822060876,0,0,0,0,0.0631262663908248,0,0.192413295462673,0,0,0,0,0.253009833040016,0,0,0,0.0210444704871031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0627859995633063,0,0,0,0.0667733560132403,0,0,0,0,0,0,0,0,0,0,0.146912997889419,0,-0.012260583285535,0,0,0,0,0,0.0150755335521692,0,0,0,0,0,0.280597250826247,0,0,0,0,0,0,0,0,0,0.0475244007493857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0.016297033265399,0,0,0,0,0,0,0,0,0,0.155721941096791,0,0,0,0,0,0.120599863016734,0,0.124911053300772,0,0,0,0,0,0,0,0,0,0,0.0129813398334335,0,0,0.175125658880688,0.0517408100605388,0,0,0,0,0,-0.0229685735939144,0,0,0,0,0.0934824254837147,0.0101199116723534,0,0,0,0,-0.0115372002919268,0,0,0,0,0,0,0
X002304.SZ,0,0.591671535852421,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.0207865265006355,0,0,0,0,0.0156021618641854,0,0.13059911488811,0,0,-0.0419355409700865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058496882305438,0,0,0,0,0,0,0
X000338.SZ,0,0.133877173153861,0,0,0,0,0,0,0,0.204291280565773,0.0612450908797287,0,0,0,0,0,0,0.104776157484689,0,0,0,0,0,0,0.0405671406510965,0,0,0,0,0,0.0143101622120036,0,0,0.242407831252173,0,0,0,0,0,0,0,0,0,9.19007992680711e-05,0,0,0,0,0,0,0,0,0.0175222539844782,0,0,0,-0.032174230314645,0,0
X300014.SZ,0,0,0,0.000983485442703553,0,0,0,0,0,0,0,0,0,0.285262040729919,0,0,0,0,0,0,0.23801003198301,0,0.154132861726583,0,0.282864357603199,0,0.0444082085872875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119438979866298,0.0755814893216918,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.6798962461268,0,0,0.136247557731033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917404093489545,-0.0621151821291415,0,0,0,0,0,0.0559830765638994,0,0,0,0,0.0978721397516304,0,0,0,0.0199184431997624,0,0.00383062956400089,0,0,0.0084879557132024,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0.0518186840935014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046174644962753,0,0,0,0.084574516980691,0,0,0.0179354607428512,0.207022987154402,0,0,0,0,0.299465700597044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0.0151995843324247,0,0,0,0,0,0,0,0,0,0,0.487331393558252,0,0,0,0,0,0,0.0510514672840612,0,-0.0104147594163803,0,0,0,0,0,0,0,0.18319486063066,0,0,0,0.14174131034498,0,0.0850251884985811,0,0,0,0,0,0,0,0,0,0,0.0556010191496291,0,0,0,0,0,0,0,0,0,0.0504507599064898,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179950306927959,0,0,0.0352536682332491,0,0,0.0194038343394627,0,0,0,0,0,0,0,0,0,0,0.085489986110161,0.234698204249503,0,0,0.0362995544436376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206195557993148,0,0,0,-0.0174280582877569,0,0,0,0,0,0
X002241.SZ,0,0,0,0.181142812065774,0,0,0,0,0,0,0,0,0,0,0,0,0.276387517634233,0.071775402880384,0,0.0185694104289627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613513369433591,0.069631786576857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
