,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X000651.SZ,X300014.SZ,X300124.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000625.SZ,X002371.SZ,X000063.SZ,X002129.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X000100.SZ,X300142.SZ,X002241.SZ,X601877.SH,X000733.SZ,X600741.SH,X002074.SZ,X600702.SH,X600522.SH,X600460.SH,X000157.SZ,X000799.SZ,X600584.SH,X300003.SZ,X600884.SH,X002007.SZ,X600779.SH,X600487.SH,X300146.SZ,X601799.SH,X000800.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0953359571814986,0.180110426129794,0,0.192302771556291,0,0,0,0,0,0.00699648125538862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0872266045851239,0,0,0,0,0,0,0.0926965326030554,0,0,0,0,0,0,0,0,0,0,0,-0.0145470490472021,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.445402210721645,0.172114882402559,0,0,0,0,0,0,0,0,0.0424813411891838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672579052096806,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0128806938678564,-0.000562446886317693,0,0,0,0,0,0
X600809.SH,0.1040626380111,0,0,0,0.468256711684331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347581127662232,0,0,0,0,0,0,0,-0.0427193946382618,0,0.0103286419053125,0,0,0,0,0.139210891765156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0734256851450233,0,0,0,0,0,0,0,0,0,0,0,0,0.0521343306096428,0,0,0,0,0,0,0.0830756006385612,0,0,0,0,0,0.139962363021493,0,0,0,0,0,0,0.0409166230903457,0,0.0659228304155523,0,0,0,0.189610007152582,0,0,0,0.00421904261531622,0,0.0434501886184534,0,-0.00434351719570851,0,0,0,0,0,0,0
X000568.SZ,0.459521910345401,0.245991023756286,0.416477667957229,0,0,0,0,0,0,0,0,0,0,0.190878735962495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018896161221126,0.0291981998457735,0,0,0,0,0,0
X002304.SZ,0,0,0.108001095247124,0,0.279143749555323,0,0.159326855112641,0,0,0,0,0,0,0.0274699661335575,0.0143027476850682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107537738341799,0,0,0,0,0,0,0,0,0,0,0.0167310808970365,1.0842021724855e-19,0,0,0,-0.00352871951579249,-0.020349274302398,0,0,0,0,0,0
X600690.SH,0.0741030089480129,0,0,0,0.194696123728811,0,0,0,0,0,0,0,0,0,0.0867220885893936,0,0,0,0,0,0.042258755998664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213300046660665,-0.044002487787191,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,-0.026884971666544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149032663545196,0,0,0,0,0,0.0729880163049672,0,0.0572968395556605,0,0,0,0,0,0,-0.092093159195617,0,0,0,0,0.119487929257319,0,0,0.0804529077775732,-0.0167884110862422,0,0,0,0,0,-0.0129126839966631,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0525847683761251,0,0,0,0,0,0,0,0.139029410800681,0,0.0494440262828498,0,0,0,0,0,0,0,0,0,0.209486554907094,0,0,0,0.00207466002408034,0,0,0,0,0.00761335833880856,0,0.0133176371910338,0,0,0,0,0,0.0353634955873385,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.055743325702104,0,0,0,0,0.265131333743936,0,0,0,0,0,0,0,0.0891259121201552,0,0,0,-0.0415763661327462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162197672980949,0,0,0,0,0,0,0,0.0381965200660234,0,0,0,0,0,0,0,-0.0203085905622081,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.025170327543506,0,0,0,0,0,0.175780765768636,0,0,0,-0.0818240257979393,0,0,0,0,0,0,0,-0.0876728701978506,0,-0.0975127376563786,0,0,0.228602465773423,0,0,0,0,0,0,0,0.566115780464676,0,0,0,0,0,0,0,0,0.0134882663668557,0.0841633060761119,-0.199109120332375,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.112141527349728,0,0,0,0,0,0,0,-0.108250073077488,0,0,0,0,0,0,0,0,0,0,0,0,0.0630690653102392,0,0,0,0.0974088331513484,0,-0.026236399935654,0,0,0,-0.0220359350325805,0,0,0,0,0.139026468770402,0.0944245704579494,0,0,0,0.015075701057092,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0719209806928536,0,0,0,0,0,0,0,0.126785650228679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410200772935007,0,0,0,0.0470702363556045,0,0,0,0,0,0,0,-0.00356503270720411,0,0,0,0,0,0,0
X000596.SZ,0,0,0.26225086407033,0,0.0922431564601383,0.412688410435699,-0.052620506720075,0,0,0,0.0445569238081433,-0.0897169471026705,0,0,0,0,0,0.0361573988896808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181495512470378,0,0,0,0,0,0,0,0,0,-0.00200845489032357,-8.67361737988404e-19,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0582263790353973,0,0,0,0,0,0,0.523994753543968,0,0,0,0,0,0,0,0.101680763549507,0,0,0,0.135540978784362,0,-0.132256993300937,0,0,0,-0.0298973371379314,0,0,0,0,0,0,0,0,0.0921463367098361,0,-0.00496651509565661,0.196611822257783,0,0,0,0,-0.00412706948487782,0.0349132693441101,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137452782762375,0,-0.092572308011314,0,0,0,0,0,0,0.0302832930571026,0,0,0.0624497325345757,0,-0.0187164045515906,0,0,0,3.46944695195361e-18,0,0,0,0,0.0808153969746873,0,0,0,0,0,-0.0153829018440704,-0.0154303928230133,-0.0517490108811374,0.0406100264453068,0,0,0.000812537043411036,-0.017304527109736,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,-0.0271109018280187,0,0,0,0,0,0,0.262523675089946,0,0,0,0,0,0,0,0,0,0,0,-0.0728797929418775,0.00717442514472845,0.252579460692866,0,0,0,0,0,0,0.0276617874268599,0,0,0,0,0,0,0,0.0486165052081729,-0.0419943250434761,0,0,0,0,0,0,0.0129769516665287,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432038949510187,0,0,0,0,0.0990746117415723,0,0,0,0,0.043143121521316,0.0914213739679923,0,0,0,0,0,0,0,0.0924672289827937,0,0,0.385510469988706,0,0,0,0,0,0,0.00121651331342603,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0.212292190214435,0,0,0,0,0,0,0.353080912043875,0,0,0,0,0,0,0,0,0.0778712706563869,0,0,0,0.100683273044689,0,0,0,0,0,0,0,-0.00036165135643884,0.0610746755570838,0,0.22414504169577,0,-0.0630485420274976,0.0662360509510615,0,0.107382819521966,0,0,0.185320542578073,0,0,-0.0908039719954353,0,0,0,0,0,0,0,-0.071268566222693,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0375034224455705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210489910582608,0,0,0,0,0,0,0,0,0,0,0,0,0.088806758454081,1.73472347597681e-18,0,0.0678297315591385,0,0,0.233849162994297,0,-0.0221604793641167,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958165631909053,0,0,0.0582215131250481,0,0,0,0,0,0,0,0.115279681969546,0,0,0,0,0.00125213679674919,0,0,0,0,0,0.00887108262478727,0,0,0,0,0,0,0.0144722944458126,0,0,0,0.222024512117665,0,0,0,0.0167362685439405,-0.0188435125220924,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.155955027198891,0,0,0,0,-0.198235652379621,0,0,0,0,0.179880699647774,0.143605358871615,0,0,0,0,0,0,0,0,0,-0.133742334255958,0,0,0.175156707964589,0,0.0806344036223171,0,0,0,0,0,0.0431349012234306,0,0,0,0,0.133721993821427,0,0,0,0,0,-0.0160756948651388,0.0397562189326345,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22025460695664,0,0,0.0897761084254786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439819992789508,0,0.101325535940863,0,0,0,0.0342158467393857,0,0,0,0,0.0757477768669279,0.0118561787200113,0,-0.015708088121735,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817079827819848,0,0,0,0.13240072791468,0,0,0,0,0,0,0,0,0.0264443102162699,0,0,0,0,0.244008658838076,0,0,0,0,0,0,0,0,0,0,0.0755504810280291,0,0,0,0,0,0,0,-0.0116182583027718,0,0.0403256269736198,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.071076836259486,0,0,0,0,0,0.107655645047274,0,0,0,0.138626633906218,0.245381607005039,0,0,0,0,0,0,0.180104674915224,0,0,0,0.208990901761605,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118401985917362,0,0,0,0,0,0,0.052280463601324,0.00777410615556823,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042125818216007,0,0,0.194386646343925,0,0.0652603204822868,0,0,0,0,0,0,0,0,0.1727667881109,0,0,0.0419364775145556,0,0.0798486258639372,0,0,0,0,0,0,0.005996695258246,0,0,0,0,0,0.152659045678567,0,-0.0071569578958213,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561382276567963,0,0,0,0,0,0,0,0,0,0,0,0,0.458634222448391,0,-0.0469040496243682,0,0.0677260720752484,0.244449759171426,0,0,0,0,0,0,0,0,0,0,0.0872807044753629,0,0,0,0.00491340836969611,0,0,0,0,0,0
X000661.SZ,0,0.233519649378246,0,0,0.0217005108097952,0,0,0,0,0,0,0,0,0,0.0718120706267832,0,0,0,0.177506252507759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0758120425354267,0,0,0,0.360819736875218,0,0,0,0,0,0,0,0.0144370186471453,-0.0152950567458337,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.210274874314002,0,0.166554237964292,0,0,0,0,0,0,0,0,0,-0.106381413199978,0,0,0,0.0119716971950322,0,0,0,0,0,0,0,0,0,0,0,0,0.00656408452672512,0,0,0,0,0,0,0,0.00662072929584257,0.0163020427720316,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.309468167290408,0,0,0,0,0,0,0,0,0,-0.0862411894210675,0,0,0,0,0,0,0,0,0,0.073300573724471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494344797118763,0,0.287789450840473,0,0,0,0,-0.191428758189878,0,0,-0.0071011615268344,-0.0915585069375715,0,0,0,0,0,0
X002241.SZ,0,0,0,0,-0.0461217849020282,0,0,0.0616347076809812,0,0,0.0454151582805396,0,0,0,-0.245211723652036,0,0,0,0.19519744805543,0,0.366067215377443,0,0,0,0,0,0,0,0,0.0381453685510303,0,0,0,0,0.373449789236711,0,0,0,0,0,0,0.133512795421398,0,0,0,0,0,0,0,0,0,-0.0258716444583763,0.384942936002488,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.229611101913355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894140620741866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605019968079973,0.0140062525194215,0.240729342787105,0,0,0,0,0,0.228842185444455,0,0,0,0,-0.0942411237806678,0,0,0,0.00675236372934561,-0.0581306289991967,0,0,0,0,0,0
X000733.SZ,0,0,-0.00338029682560956,0,0,0,-0.140772883666505,0.00636710997840351,0,0,0,0,0,0,0,0,0,0,0.12989623191408,0,0,0.356673467969057,0,0.150117077954755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136650521724527,-0.0121006406189018,0,0,0,0,0,0
X600741.SH,0.128966242581108,0,0.0673597175842679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790454795898795,0,0,0,0,0,0,0,0,0,0,0.0299230783811021,0,0,0,-0.0158673719904428,0,0.0363937283926826,0,0,0,0,0.0849231030578483,0,0,0,0,0,0,0,0,0.0491817724980774,0,0,-0.00254654333681678,-0.0106637272166843,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.273534115796594,0,0,0,0,0,0,0.022056708138295,0,0,0,0,0,0,0,0,0,0,0,0,0.082761464805302,0.0247529425377864,0,0,0,0,0,0,0,0.0560749008555528,0,0,0.149863875297865,0,0,0.127845088552431,0,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.559016735541857,0,0,0,0,0,0.0645505437684611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261009365405828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00898585148080052,0,0,0,0,0,0.00165233931217407,0.0197877098960608,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0.264638988421702,0,0,0,0,0,0,0,0,0,0.0611043743347363,0.0189769085683745,-0.10729822189765,0,0,0,0.0400019541279783,0,0,0,0,0,0.336719907331087,0,0,0,0,0,0,0,0,0,0,0,0,0.871665398147317,0,0,0,0,0,0.00496427753325629,-0.0328440475557068,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839766211410549,0,0,0,0,0,0,0,0.0863793341069732,0,0,0,0.26826781908438,0,0,0,0,0.00987937587391323,0,0,0,0.0878792219796094,0.348056048327039,0,0,0,0,0,0,0,0,0,0,0.00472663311207954,-0.00636035621015932,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233225944641626,0,0,0.0273537373713897,0,0,0,0,0.175709258146637,0,0,0.0185797324073014,0,0,0,0,0,0.0201126603759956,0,0,0,0,0,0,0,0,0,0,0.0539869940502115,0,0,0,0,0,0,0,0,-0.00166136992961506,-0.0449424475353585,0,0,0,0,0,0
X000799.SZ,0.197452911602762,0,0,0,0.0329902880199684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064307883930307,0.0380243810080398,0,0.0371299260935263,0,-0.189672481892343,0,0.0253902199266876,0,0,0,0,0,0,0,0,0,0.590816560105435,0,0,0,0.0344122223439506,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,-0.0246944472497415,0,0,0,0,0,0,0,-0.019896093752413,0,0,0,0,0,0,0,0.085764757874227,0.202685565520349,0,0.06786671160563,0,0,0,0,0,0,0.113322714418463,0,0,0,0,0,0,0,0,0.208775458980463,0,0,0,0.0223159225453124,0,0,0,0,0,0,0,0,0,0.00319214794729806,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.683817565554057,0,0,0,0,0,0,0,0,0,-0.0480407661951568,0,0,0,0,0,-0.0482808909195316,0,0,0,0.0770573651769327,0,0,0,0,-0.16401559605562,0,0,0,0.097708199780698,0,0,0,0.288149370033425,0,0,0.0577346558263899,-0.0799140511033144,0,0,0,-0.184170920780597,0,0,0.0170189929839028,0,0,0,0,0,0,0
X600884.SH,0,0,-0.0612092502844866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283515864765934,0,0,0,0,0,0,0,0,0,0,0,0.049520809443859,1.73472347597681e-18,0,0.00459612442599368,0,0.109130672589601,0,0,0,0,0,0,0,0,0,0,0,0,0.026727818230925,0,0.110016228880543,0,-0.0038010205530693,0.0262382900322244,0,0,0,0,0,0
X002007.SZ,0,0,-0.0117476833276157,0.0993520372814329,0,0,0,0,-0.0618878778036351,0,0.193855409425366,0,0,0,0,0,0.00271812278788618,0,0,0,0,0,0,0.145844919190617,0,0,0,0.449736871192547,0,0,0,0,0.0828164019869823,0,0,0,0,0,0,0,0,0,0,0,-0.0739577439149697,0,0,0,0,0,0,0.0387202086482698,-0.0298182272146259,0,0,0,0,0,0
X600779.SH,0.122602108671919,0,0,0,0.252053829829358,0,0,0,0,0,0.0228976868793905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271226762048664,0,0,0,0.129012175685234,0,0,0,0,0,0.0213610634535035,0,-0.0124681349231738,0,0,0,0,0,0,0
X600487.SH,0,-0.0783768984498643,0,0,0,0,0,0,0,0,0,0,0,0,-0.169932652311746,0,0,0,0,0,0,0,0,0,-0.319507057377553,0,0,0,0,0,0,0,0.0180178923405694,0,0.0573868276235697,0,0.729026983422251,0,0,0,0,0,0,0,0,0,0,0.074566900559167,0,0,0,0,0.0258895634020019,0,0,0,0,0,0
X300146.SZ,0,0.0674845642313881,0,0.0536670732374142,0,0,0,0,0,0,0,0.0374099980861863,0,0,0.100081561934393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643404138532813,0,0,0,0,0,0,0,0,0.275505207660005,0,0,0,0.187082509454073,0,0,0,0,0,0,0,0,-0.0914914106304271,0,0,0,0,0,0
X601799.SH,0.0630757580437951,0,0,0,0,0,0,0,0,0,0.237864368512863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919391133607962,0,0,0,0,0,0,0,-0.0593510341669313,0,0,0,0,0.137054758750494,0,0,-0.0402822170904672,0.0126025503379426,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875450767238004,0,0,0.275460746762964,0,0,0,0,0.188588868492144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00123324996546432,0,0,0,0,0,0,0,0.169535715659865,0,0.0201549121709581,-0.0333589393692566,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123828796974769,0,0.139493814144307,0,0,0,0,0.168974628450847,0,0,0,0,0,0,0,0,0,0,0,0,0.221368073262826,0,0.00689089414669654,0,0,0,0,0,0,0,0,0,0,0,-0.0100121799730568,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0128491671974705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312998789113909,0,0,0.123651933019826,0,0,0.120668606023781,0,0,-0.338027476559253,0,0,0.163586300877438,0.0805173185459427,0,0,0,0,0,0.034943420022662,0,0,0,0,0,0,0,0.00463303666657682,-0.213159837082922,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.37687339722612,0,0,0.92848616478555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75204385097643,0,-0.304372806448545,0,0,0,0,0.648199308556302,0,0,0,0,0,0.982194595075069,0,-0.482901495685593,0,0,0,0,0,0,0,0,0.0819531611568381,0,0,0,0,0,0
TED,0,0,0,0,0.121425243864893,0,0,0,0,0,0.328628292247974,0,0,0,0,0,0,0,0,0,-0.148816832054341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107776061282314,0,0,0,-0.376804649908514,0,0,0,0,0,0,0.20604457105296,0,0,-1.20957465043318,0.0529200593028942,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0484267983793943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356101973248018,-0.086320078208042,0,0,0,0,-0.0290093191374363,0,0,0,0,0,0,0,0,0.105059177888995,-0.0138681401714856,0,0,0,0,0,0,0.0101063366483085,-0.0213686963339594,0,0,0,0,0,0
MKreturn,0,0,-0.0454751012354891,0,0,0,0,0,0,0,0,0,0,0,0.107930017627759,0,0,0,0,0,0,0.0426546458815637,0,0,0,0,0.0533586679314021,0,0,-0.000483797501202973,-0.0654381194392128,0,0,0,0,0,0,0,0,0,0,0,0,0.0617866678705583,-5.42101086242752e-20,-0.0386599626575029,0,0,0,0,0,-0.00675331830129709,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000654751314352806,0,0.000103185913840947,0,0,0,0,0,0,0,0,0,0,0,-0.0034038208354845,0.00204643984772524,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.00262491530103928,0,0,0,0,0,0,0,0,0,-0.0106174668300265,0,0,0,-0.0172761676646494,0,0,0,0,0,0,0,0.0064332942588344,2.16840434497101e-19,0,-0.0167241918377033,0,0,0,0,0,0,0.000373329277837221,0,0,0,0,0,0,0.0217331939254958,0,0,0,0,0,0,0,-0.0143118937896968,0.0219798064393473,0,0,0,0,0,0
