,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002304.SZ,X600690.SH,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X000625.SZ,X002241.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X600703.SH,X300142.SZ,X000157.SZ,X002371.SZ,X002129.SZ,X002179.SZ,X002049.SZ,X000799.SZ,X600741.SH,X002007.SZ,X002236.SZ,X601877.SH,X300146.SZ,X002414.SZ,X600779.SH,X600702.SH,X300003.SZ,X600584.SH,X601799.SH,X600183.SH,X000800.SZ,X600460.SH,X600089.SH,X002074.SZ,X000066.SZ,X600707.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-1.73472347597681e-18,0,0,0,0.249145761182864,0,0.00258910595243864,0.0716097376268822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18056806233407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00917233023006478,0,0
X000858.SZ,0,0,0,0,0.0915331459225299,0.387515468507266,0,0.0510762038231922,0,0,0,0,0,0,0.0360425276858243,0,0,0,0,0,0,0,0,0.023274748266528,0,0.0598979493680485,0,0,0.0507769377711104,0,0.0810657846513507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00674007678073277,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0126224528758457,0,0,0.0245811120778879,0.0525050408915764,0,8.67361737988404e-19,0,0,0,0.0121303688405306,0,0,0,0,0,0,0,0,0,0,0.216795341077202,0,0.0975688158000717,0,0,0,0.0922817808838473,0,0.0609780568447128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00363153955701214,0,0
X600276.SH,0,0.265638348289283,0,0,0,0,0,0.0187542879058468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918675316844045,0,0,0,0,0,0.0526160785342938,0,0,0,0,0,0,0,0,0,0.0481620736937723,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0344925260940062,0,0,0,0,0,0,0,0.116420568312016,0,0,0,0,0,0,0,0,0.0023697021079186,0,0,0,0.101152890562826,0,0,0,0.416843050997361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781145647991766,0,0,0,-0.0676806635854071,0,0
X000568.SZ,0,0.730776085331197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931810086101702,0,0,0,0,0,0,0,0,0,0.224861871130071,0,0,0,0,0.133882192856391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114333403059331,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0624730537262292,0.0319112433312135,0,0.0157599789559381,0,0,0,0,0.0184105813447765,0,0,0,0,0,0.143061736617004,0,0.0258418221182686,-0.0163757812184531,0.032429793581155,0,0,0,0,0,0.127461364289654,0,0,0,0,0,0,0.0360428331074951,0,0,0,0,0,-0.0276755096290021,0.0121386496254998,0,0,0,0,0,0,0,0,0,0,-0.0072888491820158,0,0
X002304.SZ,0,0.251909601698399,0,0,0.050391115061984,0.167017320079015,0,0,0.140751051897799,0,0,0,0,0,0.0275286823672309,0,0,0,-0.00858381300043884,0,0,0,0.0351216524348834,0,0,0,0,0,0.0371743539446459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00983914619826772,0,0,0,0,0,0,0
X600690.SH,0,0,0.158277951260659,0,0,0,0,0,0,0,0,0,0,0,0,0.0111230649934157,0,0,0,0,0,0.00621154528715524,0,0,0,0,0,0,0,0,0.0855246300127608,0.128284644625867,0,0,0,0,0,0.103412944213734,0.0448944315606438,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062997136199743,0,0,0,0.0177409715169604,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249049804378786,0.244798659438654,0,0.00980220665627107,0.119661908938287,0,0,0,0.0364399645925753,0,0,0,0,0.115481713287831,0.20552786788356,0,0,0,0,0,0,0.042993699916183,0,0,0,0,0.0131322332135598,0.0778783274293239,0,0,0,0,0,0,0,0,-0.0326123564473818,0,0,0,0,0.00897920227213014,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221699355534583,0.0622149418170589,0,0,0,0.265199166902742,0.0966821476709571,0,0,0,0,0.0957062721803714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107273481270177,0,0,0,-0.0110718449645484,0,0
