,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X600031.SH,X000100.SZ,X600271.SH,X600372.SH,X000157.SZ,X002236.SZ,X002292.SZ,X002241.SZ,X600066.SH,X600741.SH,X000338.SZ,X002475.SZ,X600089.SH,X000559.SZ,X002129.SZ,X601877.SH,X600177.SH,X600435.SH,X000016.SZ,X000568.SZ,X000547.SZ,X002465.SZ,X300124.SZ,X300003.SZ,X600839.SH,X002294.SZ,X600582.SH,X600252.SH,X002456.SZ,X000550.SZ,X000800.SZ,X002276.SZ,X002498.SZ,X000066.SZ,X002179.SZ,X000581.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0.0375825603609902,0,0,0,0,0,0,0,0.180633600854393,0,0,0,0,0,0.0528545905223555,0,0,0,0,0,0,0.0688291690564231,0.0210214070423154,0,0,0,0,0,0,0,0,0,0.064922919529693,0,0,0,0,0.195345463225002,0.182723287176071,0,0,0,0,0,0,0,0,0,-0.0150620446675169,-0.0288225210495369,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.273670359310655,0,0,0.040463627401307,0,0,0.065813361866067,0,0,0,0,0.0122045648746018,0,0,0,0.185903787557823,0,0,0,0,0,0,0,0,0,0.0277732312172781,0,0,0,0,0,0,0.0451080723229335,0,0,0,0,0,0,0,-0.00864466035333848,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212153656669059,0,0,0,0.0159685690461613,0,0,0,0,0.151667386267082,0,0,0,0.0807604325503485,0.0278121263183269,0,0.0920315417633095,0,0,0,0,0,0,0,0.0689806824569901,0,0,0,0,0.171405686020136,0.056789710671886,0,0,0,0,0,0,0,-0.00927513752485437,-0.00386177307203657,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.112233745734935,0,0,0.20310884106765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530959599738041,0.189153031340158,0,0,0,0,0,0,0,0,0,0,0.0154913042851056,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126205698303784,-0.0200391640866627,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.178509403970305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286212411176169,0,0,0,0.0760131684817608,0,0,0,0.0430024390219536,0,0,0,0,0,0,0,0,0,0,0,0,0.0112587790776267,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0.069275221379797,0,0,0,0.166883802658181,0,0,0,0,0,0,0.453519434217991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182046363991292,0,0,0,0,0,0,0,-0.00981523101786025,0.0256569696830704,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202363025394866,0.014172535530234,0,0,0,0,0,0,0,1.73472347597681e-18,0,4.33680868994202e-19,0.0102580224331637,0,0,0,0,0,0,0,0,0.239418866392826,0,0.00615140450184986,0,0.232677751581449,0.0260644868636746,0,0.0468752685796296,0,0,0,0,0,0,0,0,0.0122925717858588,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.256521117997065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110552257313858,0.0527039461160646,0.0620109584870955,0.00261308136030143,0.0719102963349974,0,0,0.0717507444849178,0,0.0495963453287085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0.26369526816531,0,0,0,0,0.141492651891939,0.174772285153299,0,0,0,0,0,0,0.211672438594271,0,0,0,0,0,0,0,0.00870617848239699,0,0,0.19210526668859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000894758477286401,0,0,0,0,0,0
X600741.SH,0,0,0.0303616270360641,0,0,0,0,0.182719808235719,0,0.0687023431695782,0,0,0,0,0.0243883938373677,0,0,0.232741146115709,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0166572325808798,0,0,0,0,0,0,0.101099615527399,0.2255406380891,0,0.036917345491646,0,0,0,0,0,-0.00370792267197248,0.00274205209226536,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.162878457676945,0,0,0,0,0.0676169121648308,0.00452372807442163,0.1027577069957,0,0,0,0.153494118696826,0,0,0,0,0,0,0,0,0.0405787778917489,0,0,0,0,0,0,0,0,0,0,0.129636799873612,0,0,0,0,0,0.122608151186488,0,0,0,0,0,0,0,0,0.00682609724129675,0,0,0,0,0,0
X002475.SZ,0,0,0.194569147402775,0,0,0,0,0,0,0,0,0,0,0,0.020867620335461,0,0,0.238197016157205,0,0,0,0.208103130613978,0,0,0,0,0.160963316168374,0,0,0,0,0,0,0,0,0.0127052625010879,0,0,0.0246569910125447,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131858607197696,0.0193416936482681,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.350840943784704,0,0,0.0307430599864126,0,0.052987943153436,0.109617553421091,0.00712059099590992,0.12259215642315,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0152983537480743,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.00586936876270891,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230528812972292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753853470904446,0,0,0,0.2495123202407,0,0,0,0,0,0.0955947771397297,0,0,0,0,0,0,0,-0.00623876606448098,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0137701606888936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061038118912952,0,0,0,0,0,0.315226220972409,0,0,0,0,0,0,0.0800311059575282,0,0.0745274541964765,0,0,0,0,0,0,0,0,0,0,0.0925734339286615,0.0109608829423753,0,0,0,0,-0.0168564118911863,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.201957981372539,0,0,0.0617735715547192,0,0,0,0,0,0,0.147378447267158,0,0,0,0,0,0,0,0,0,0,0.0473151702529112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197237109767106,0,0,0,0,0,0,0,-0.00095826247293818,-0.0260863126197786,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0.109608978316011,0,0,0.394676853408305,0,0,0,0,0.131724625601973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544792484486493,0,0,0,0,0,0,0,0,0,0.0933834370795082,0,0,0,0,-0.00146257125438559,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166834325032431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020737202112642,-0.0269767975850968,0,0,0,0.107008748763416,0,0
X000568.SZ,0,0,0.0773666669992171,0,0,0,0.553314599102267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186564678409009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231586476098948,0,0,0,0,0,0,-0.0166979944539297,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0457786041359563,0,0,0,0,0.16798790495991,0,0,0,0,0,0,0,0,0,0.127457051243563,0,0,0,0,0,0,0,0,0,0,0.0758458105358166,0,0,0,0,0,0,0,0,0,0.0205952059869405,0,0,0,-0.0317539318944902,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0.0790374451112898,0,0,0,0,0,0,0.179425627318612,0,0,0,0,0,0,0,0,0,0,0,0,0.0314294918087051,0,0,0,0,0,0,0,0,0.0834451877607316,0,0.0213078791460447,0,0.00441957470659004,0,0,0,0,0,0,0,0.182672951885898,0,0.171647851033803,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.195782030561514,0,0.0475204441825962,0,0,0,0,0,0,0,0,0,0,0.0477229912626736,0,0.0290558592301615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231090810537162,0,0,0,0,0,0.172084775751788,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32788805782096,0,0,0,0,0,0,0.0632327342507669,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.179973745058411,0.0555740397162289,0,0,0,0.128044169678759,0.047268868204303,0,0,0,0,0,0,0,0,0,0,-0.000325481189507276,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.276580541070745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07901670684523,0,0,0,0,0,0,0.00650914976846113,0,0,0.0106489327855419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000485482184887473,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0626401791260941,0,0,0,0.139816709447716,0,0,0,0,0,0,0,0.0955843469442947,0,0,0,0,0,0,0.0357274690153663,0,-8.67361737988404e-19,0,0,0,0,0,0.0556103514275835,0,0,0,0,0,0,0,0.169504641040633,0,0.147002249323069,0.0299184619718588,0,0.115739356579823,0,0,0,0,0,-0.00849464334803341,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0.0289763590789392,0,0,0,0,0.0195299037367997,0,0,0,0,0,0,0,0,0,0,0.0293387896695496,0,0,0,0,0,0.307500917202655,0,0,0.17374196899841,0.0438014184558359,0,0,0,0,0,0.0586602796013484,0,0,0,0,0,0,0,0.00321978649006588,-0.0128852365332425,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0.0922869752829295,0,0,0,0,0,0,0.226328810424696,0,0,0,0,0,0,0,0,0.0491471706425335,0,0,0,0,0,0.0568531932814602,0.00302269280153232,0,0.0497209472084912,0.248911473680557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178836531794977,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433843583890792,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850923297001631,0,0.549397243319065,0,0,0,0,0,0,0,0.0403486169612728,0,0,0,0,0,0,0,0.0195378482493749,-0.0185105990203999,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0.0754833806977126,0,0,0,0,0,0,0.0981069947334921,0.241807696020123,0,0,0.0812691328575838,0,0,0,0,0.0334141008794609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268382884648425,0,0,0,0,0.0605531717969243,0,0,0,0,0,0,0,-0.0145958270428489,-0.00956692596132136,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118854140363008,0,0,0,0,0,0.0924413498582012,0,0.0454055966772283,0,0.222845811922019,0,0,0,0,0,0.0235519991965491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0112508820394176,-0.0217108596621782,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0.181083370728022,0,0,0,0,0,0,0,0,0,0,0,0,0.22916914055794,0,0,0,0,0,0,0,0,0.115663613249664,0,0.0758775990223212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090448148330505,0,0,0,0,0,-0.05554291904915,0.036202151844567,0,0,0,0,0,0
X002498.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000839049697993065,0,0.442558983038823,0,0,0,0,0.0638466521539415,0.0833831700588314,0.0332708696793105,0,0,0,0,0,0,0,0,0,0,4.13129026372248e-05,0,0,0,-0.0954467208266664,0,0
X000066.SZ,0,0,0,0,0,0,0,0.248153828935081,0,0,0,0,-0.0243942751740082,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609196626760774,0.0400994184767198,0,0,0,0,0,0,0,0,0,-0.0906296116420571,0,0,0.0153122757770183,0,0,0,-0.0779399354005979,0,0,0.0885227052441802,0,0,0,-0.0273180751043496,-0.00611183209191254,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.365105119494766,0,0,0,0,0.564212083929004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986126526529227,0,0,0,0,0,-0.00653164499545702,0,0,0,0,0.0366852573321527,0,0,0,0,-0.00294832302481792,0.0126216058260066,0,0,0,-0.0577839572757115,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0136740199555393,0,0,0,0,0,0,0,0.189668165874481,0,0,0,0,0,0.146037186584813,0,0,0,0,0,0,0.0994181120417519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345351172547866,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18036396978523,0.100869727482769,0,0,0.0131731165615271,0,0,0,0,0,0,0.158356697281601,0.0062477863961158,0,0,0,0,0,0,0.238744584144293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0234589861955508,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.091550063552692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0909230507981892,-0.104274482312534,-0.234367579120106,0,0,0,0,0.151574060585775,0,0,0,-0.0940955995336812,0,0.0989754585780023,0,0,0,0,0,0,0,0,0.015961822153971,-0.0495996314895816,-0.00498964573616594,0,0,0,0,0
Slope,0,0,0,0.506415093377111,0,0.914926351740293,0,0,-0.200590260831417,0,0,0,0,0,0,-0.795125849844057,0,0,-0.988172759184362,-2.03090277746333,0,0,0,0,0,0,0.46144774019605,-1.36646690731265,0,0,0,0,0,0,-0.629016460997062,0,0,0,0,0,0.912625248492194,0,0,0,-0.837764808007827,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063072268731436,0,0,0,0,0,0,0,-0.510220753156074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176322532832112,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0887883802031992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487871355716994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400522277593934,0,0,0.14876087625317,0,0,0,0,0,-0.231305316375864,-0.151964683467655,0,0,0,0,0,0,0,0,0,0,0.0411310878990419,-0.0196773971371379,-0.0302638761202858,0,0,0,0,0,0
MKreturn,0,0,-0.0700561715716208,0,0,0,0,-0.218372267805702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652542365230332,0,0,0,0,0,0.14370099762189,0,0,0,0,0,0,0,0.0443466739000974,0,0,0,0,0,0,0,0,0,-0.00240733350941757,-0.0170831915966133,0.0730943269646392,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000743703145186239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118340422878269,0.000172071593720418,0,0,0,0.122683018355202,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172097355520183,-0.00232731828950778,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018370758030047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00429276257365576,0,0,0,0,0,0,0,0,0,0,0.0116296779867094,0.00316170050937166,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.00220259338936994,0,0,-0.000971333366261728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198036446442724,0,0,-0.00251869836215772,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00554496798487024,-0.00589148465152674,-0.000334803852584359,0,0,0,0,0,0
