,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X000568.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000100.SZ,X000596.SZ,X300003.SZ,X002236.SZ,X601877.SH,X300014.SZ,X000157.SZ,X300124.SZ,X600183.SH,X002007.SZ,X300142.SZ,X000625.SZ,X000066.SZ,X002456.SZ,X002371.SZ,X002008.SZ,X300136.SZ,X002179.SZ,X600271.SH,X000977.SZ,X002463.SZ,X600584.SH,X002180.SZ,X000050.SZ,X600177.SH,X002508.SZ,X600066.SH,X600498.SH,X002129.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.189429847524183,0,0,0,0,0.0898161474151217,0,0,0.260792794078925,0,0,0,0.0255736214082897,0,0,0.125540094961141,0.00333289798428804,0,0,-0.0415610932397106,0,0,0,0.0130366069783475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016996966469982,0,0
X000858.SZ,0,0,0,0,0,0,0.0568642039807443,0,0,0,0,0,0,0,0.420935737003708,0,0,0,0,0.0177701727261465,0,0.0799378441110207,8.71442188751003e-05,0.014775980132456,0,0,0,0,0,0,0,0,0.0185846344150432,0.0208771137409027,0,0,0,0,0,0.0427510696537063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0103845872207828,0.213186618714525,0,0,0,0.226464686292802,0,0,0,-0.0951558054194244,0,0,0,0.0851517656554987,0,0.102324200696275,0,0,-0.0133269764650893,0,0,-0.112404163739851,0,0,0,0,0,0,0,0,0,0,0,-0.0183305926682482,0,0,0,0,0,0,0,0.261888291800141,0,0,0,0.0134131179004537,0,0,0,-0.0126229781577287,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345171993783514,0,0,0,0.00838535247080052,-0.0117377318630724,0.141153222531607,0,0,0,-0.0216809793739062,0,0,0,0.0586885586713687,0,0.105858042423525,0.0631932277462177,0,0,0.0457627440577351,0,0,0,-0.0826046960878053,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539393695395821,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0717546182867342,0,0,0.0472674713049401,0,0,0,0,-0.0281721516262037,0,0,0.542567474237202,0,0,0,0.043626290957805,0,0,0.0282880433040753,0,0,-0.0473472452070387,0,0,0,0,0,0,0,0,0,0,0,-0.0152488573062617,0,0,0,0,0,0.0417273285201538,-0.0610420671820512,0,0,0,-0.057628003982419,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958495913201408,0,0,-0.0320226280671932,0,0,0,0,0,0.0148620401551504,0,0.0458369975134418,0,0,0,4.33680868994202e-19,-0.0123550197128254,0,-0.105203886404882,0,0,0,0,0,0.0116964326023779,0.0619605260683964,0,0,0,0,0,0,0.0540860119245229,0,0,-0.000301097538087106,0,0,0,0,-0.00722670495234923,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119575038252268,0,0,0,0,0,0,0,0,0,0,0,-0.0282137021749614,0.136972154657157,0,0,0.393881186409256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181094658449984,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.12117575902024,0,0.077566095916084,0,0,0,0,0,0,0,0,0,0.0411920054828051,0,0,0,0,0,0,0,0,0,0,0,-0.0887946930785024,0,0.109712309068528,0,0,0.00625271244335795,0.0115959244390317,0,0,0.238020887337015,0,0,0,0,0,0.0525152777792251,0,0.0457669784240616,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0705249787865386,0.038420865638782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241808772553448,0,0,0,0,0,0,0.0290756546831249,0,0,0,0,0,0,0,0,0,0,0.0730861301889594,0,0,0,0,0,0,0,0,0,0,0,-0.00486881212555282,0.0350424675885771,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349555740493182,0,0,0,0.211755970786759,0,0,0,0,0.0261092225130065,0,0,0,0,0,0,0.0375011827400176,0,0,0,0,0,0,0.0160777100104309,0.0363928823477867,0.106058785406461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189009516091495,0,0
X000063.SZ,0,0,0,0,0,0,0,0.162954127952306,0,0,0,0,0,0,0,0,0.0574145180318722,0,0,0,0,0,0,0,0,0.121645959894746,0,0,0.074955402051812,0,0,0,0,0,6.93889390390723e-18,0,0.0542225241043007,0,0,0.0342429083744735,0,0.0561864753377835,0,0,0,0.0305084817272125,0,0,0.182123848351308,0,0,0,0.0104881512283589,0,0,0,0,0,0
X600031.SH,0.0224516343084841,0,0,0,0,0,0.0947256735021905,0,0,0,0,0,0,0.110536091827843,0,0,-0.0497503526665268,0,0.141949781436292,0.0831471478858022,0,0.0905332573295445,0,0,0,0.0202205397923464,0,0,0,0,0,0,0,0,-0.0815595132266099,0,0,0,0,0,0,0,0,0,0,0.0375354897176841,0,0,0,0,0,-0.00662604571803554,0.0260630044912848,0,0,0,0.0121513869889048,0,0
