,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X002292.SZ,X600690.SH,X600703.SH,X600741.SH,X000100.SZ,X600031.SH,X600066.SH,X002506.SZ,X600118.SH,X002241.SZ,X002236.SZ,X000559.SZ,X600177.SH,X000157.SZ,X002475.SZ,X600372.SH,X000338.SZ,X000568.SZ,X300003.SZ,X002074.SZ,X002085.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002426.SZ,X600867.SH,X002456.SZ,X002465.SZ,X600498.SH,X601877.SH,X000977.SZ,X000050.SZ,X002007.SZ,X000869.SZ,X002180.SZ,X600699.SH,X300001.SZ,X002049.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.194754581967193,0,0.135525604423882,0.375046385802529,0,0,0,0,-0.0346557147483897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573408799555046,0,0,0,0,0,-0.067335943129821,0,0,-0.107287627271218,0.00382827998314955,0,0,0,0,0,0,0,0,0,0,0,-0.0023471377163319,0.0372145851695305,0,0,0,0,0,0
X600104.SH,0,0,0.172387553323901,0,0,0,0,0,0,0,-0.00690742084874985,0,0,0.335256403495327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00864689620547338,0,0,0,0,0,-0.0130767859395551,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464593433987783,0,0,0,0,0,0,0,0,0,0,0,0.101804994380609,0,0,0,0,0,0,0.122687080868745,0,0,0,0,0.0894300088555934,0,0,0,0,0,0,0.090623071440467,0,0.0132021490521624,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169767602440237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153987627374751,0,0,0,0,0.0491023667691706,0,0,0,0.0513776140398092,0,0.0598723687343189,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0318862786831597,0,0,0,0,0.104314056575063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579392373427548,0,0,0,0,0,0,0,0,0,0,0,0.172667528723598,0,0.00410928617965487,0,0,0,0,0,0,0
X002304.SZ,0.11865920786478,0.19245007298042,0,0,0.0202861211608941,0,0,0,0,0,0,0,0,0,0,0,0,0.0190323411937713,0,0,0.0233319454063317,0,0,0,0,0,0,0.0752661650201097,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0346309504541709,0.176123050314556,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0580845428985588,0,0,0,0.0472384231536359,0.0878780950990829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605411283805228,0,0,0,0,0,0,0,0,0.0724242554105512,0,0,0,0.0358140534942326,0,0,0,0.0380314580553155,0,0,0,0.0103869508009671,0,-0.0323467977744654,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132577873299711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003051022511676,0,0,0.00121528827392196,0,0,0,0,0,0,0.324251540652541,0,0.0206371633189971,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536528466786172,0,0,0,0.0300952665683943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262559931801518,0.119075927846203,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246267574506063,0,0.0792661021458809,0,0,0,0.0945505655833914,0.39949639675014,0,0,0,0,0,0,0,0,0,0,0.0844295634130718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263909330010519,0,-0.0322887503382611,0,0,0,0,0,0,0
