,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600690.SH,X600276.SH,X000063.SZ,X600031.SH,X600703.SH,X000100.SZ,X600118.SH,X000157.SZ,X600372.SH,X000338.SZ,X600271.SH,X600741.SH,X002241.SZ,X002292.SZ,X000568.SZ,X000559.SZ,X002129.SZ,X600089.SH,X600066.SH,X600839.SH,X601877.SH,X002223.SZ,X002475.SZ,X000800.SZ,X600177.SH,X000016.SZ,X300124.SZ,X002236.SZ,X600582.SH,X000727.SZ,X002276.SZ,X002456.SZ,X000550.SZ,X600435.SH,X000869.SZ,X300003.SZ,X002465.SZ,X000581.SZ,X600060.SH,X000066.SZ,X600198.SH,X600166.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.113712375647534,0,0,0,0,0,0,0,0,0,0.0250704075055985,0,0,0,0,0,0,0,0,0,0,0.00243787236637465,0,0,0,0,0.165770512473559,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0832834030011893,0,0,0,0,-0.000160490385747193,0.0113930110073637,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0760651086692642,0.0367000218442193,0,0,0,0,0.0885310307260559,0,0.0148004570187077,0,0,0,0.0239858288448677,0,0.0156962787204243,0,0,0,0.00882733728913081,0,0,0.126098548477412,0,0.0694671146168746,0,0,0,0,0,0,0,0,0,0,0.00144886660532911,0,0,0,0,0,0,0,0.0164526285933592,0,0,0,0,-0.00351755463317574,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0109255526561392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707819740105012,0.019107103856903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00821758321250264,0,0,0,0,0,0,0.0978691856459813,0,0,0,0,-0.012173677355139,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.100669036908317,0,0.0964978724968472,0,0,0,0,0,0,0,0.102682963415785,0,0,0.0386686054397996,0,0.0373868356863621,0,0,0,0.0514546747240885,0,0,0,0,0.241737111009632,0.0866186798692134,0,0,0,0,0,0,0,0,0,0,0.0324224965806849,0,0,0.00551871592815699,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802884637386627,0,0,0,0,0,0.178152471638667,0,0.048502957572518,0.0526544617729003,0,0,0,0,0.155529082569899,0,0,0,0.0115430858122254,0,0,0,-0.0181462201968977,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0306217858126946,0,0,0,0,0,0.0538066466140003,3.46944695195361e-18,0.0592539928226986,0,0,0.0478452267922546,0,0.0481006962139412,0.0643374731083797,0,0,0,0,0,0,0.123815899706811,0,0,0,0,0,0,0,0,0,0.0777507983630681,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.00624282307412388,-0.0176315546640413,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.153319060567608,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.154938038295752,0,0,0.0329177136432969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211659487099702,0,0,0,0,0,0,0.0281286494178843,0,0.0248960289304478,0.0330554475290019,0.0972268602514574,0,0,-7.03734628235619e-05,-0.00618274703784928,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.085466578763734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523018874058856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591999848248525,0,0.0138687157517773,0,0,0.12596654737626,0,0,0,0,0,-0.0300520103634342,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.0185288529355956,0,0,0,0,0,0.0141367174811097,0,0,0,0,0.136290250748202,0.0693237406076714,0,0,0,0,0,0,0,0,0.0295750859654749,0,0,0,0,0.00302959280948069,0,0,0,0,0,0.0322608700213803,0,0,0,0,0,0,0.0427304467497608,0.0695761415258486,0,0,0,0,-0.00738197247993582,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109248761252375,0,0,0,0,0,0,0.0210961856149355,0,0,0,0,0,0,0,0.0258328500209511,0.0494819963448316,0,0,0,0,0,0,0,0.0262889822504587,0,0,0,0,0,0,-0.0217159608849317,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797766375616361,0.0505560917379197,0,0,0,0,0,0,0.16042891759625,0,0.146316891458549,0,0,0,0,0,0,0.206769944440749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512962710642196,0,0,0,0,-0.0191071416619083,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0130049100972485,0,0,0,0,0.0231288570912834,0.0866212891896897,0,0,0,0,0,0,0.219441450280017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916564680418061,0,0,0,0,0,0.032623535776712,0,0,0.00428161602657184,0,0.00663212259122635,0,0,-0.0215313627221408,-0.00195260608249281,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.134600970196956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242177079757581,0,0,0,0,0,0,0.154766748720244,0,0,0,-0.00784224808607207,0,0,0.0801396347473455,0,0,0,0,0,0,0.149942388601401,0,0,-0.0286936054832849,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.124435902034997,0.120598964795955,0,0,0,0,0.119057349690918,0,0,0,0,0,0,0,0,0,0,0.198728825177312,0,0,0,0.0373644357175398,0.0220181135071093,0,0,0,0.0738993347048905,0.0971801405329143,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00320814621129641,-0.00282748418501601,0,0,0,0,0,0
X600118.SH,0,0,0,0.0466703557236814,0,0,0,0,0,0,0,0,0,0,0,0,0.243571622579826,0,0,0,0,0,0,0,0,0.0694251954013981,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240380808147707,0,0,0.132561318044036,0,0,0,0,0,0,-0.00867492108692384,0.00221922764925173,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.362447114276367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195605350458836,0,0.0135914546851605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372123577681968,0,0.054828805057626,0,0,-0.00268721132754014,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0588131939619099,0,0,0,0,0,0,0,0,0.0905551320697151,0,0,0,0,0.058080422422009,0,0,0,0,0,0,0.0254457072449502,0,0,0,0,0,0,0,0,0,0,0,0,0.038016584882792,0,0,0.0616093074919348,0,0,0.290907217114641,0,0.122915733863853,0,0,0,0,-0.0100576971452024,4.33680868994202e-19,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0110705667740107,0.123918540015242,0,0,0,0,0,0.0260790942855523,0,0,0,0,0,0,0,0,0,0,0,0.0604553533499057,0,0.127291720425993,0,0,0,0,0,0,0,0,0,0,0,0,0.0380030944063669,0,0,0,0,0,0.0432107242422409,0,0.0502716249914736,0,0.111030205042127,0,0,-0.000892627407513462,-0.001656475609385,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336447977266536,0,0,0,0,0,0,0,0,0,0,0,0.0303181674757746,0,0,0.00734423028286512,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332624794823695,-0.0111766684487022,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0107386718630677,0,0,0,0,0,0.168334668652481,0,0,0,0,0,0,0,0,0,0.216021517674856,0,0,0,0,0,0,0,0,0,0.0325158115151224,0.167979016652129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035925004102874,0,0,0,-0.00641613965768058,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0744461270364265,0,0,0,0,0,0,0,0,0.0734199712579277,0,0,0,0.035755385523452,0,0.0242411473257421,0,0,0,0,0,0,0,0,0,0.101784587196676,0.0628530509492877,0,0,0,0,0.0880736711655502,0,0,0.12385952847363,0,0.0541809521652662,0,0,0,0,-0.00773056574321668,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215876835878328,-0.0164419008216636,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.139751968578524,0,0,0,0,0,0,0,0,0,0.0585634641836641,0,0.0434993339892349,0,0,0,0,0,0,0,0.0142421161316865,0,0,0,0,0,0,0,0,0,0,0.0737414877742078,0,0.0655282223108998,0,0,0,0,0,0.113834470842315,0,0,0.0457385724967956,0.0436187265403689,0,0,0.000741831917075204,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043621803819117,0,0,0,0,0,0,0,0,0,0,0,0.112598126297065,0,0.120914750382097,0,0,0,0,0.0775287255791691,0.0602560273327032,0,0.0960045708777547,0.00364308143498299,0,0.244712203280057,0,-2.71050543121376e-20,0,0,0,0,0,0,0
