,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X600271.SH,X000100.SZ,X000568.SZ,X600031.SH,X002292.SZ,X002236.SZ,X600118.SH,X002074.SZ,X000559.SZ,X002475.SZ,X600177.SH,X002506.SZ,X300003.SZ,X600372.SH,X000157.SZ,X000338.SZ,X002456.SZ,X300124.SZ,X000050.SZ,X002426.SZ,X002085.SZ,X002249.SZ,X002294.SZ,X000869.SZ,X002007.SZ,X600699.SH,X600867.SH,X600089.SH,X002049.SZ,X002465.SZ,X002508.SZ,X002179.SZ,X002180.SZ,X601877.SH,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454000464434911,0,0,0,0,0,0,0,0.115932322749101,0,0,0.0332622202839111,0,0.0664854088141119,0.0547302132366029,0,0,0,0,0,-0.0133483690895446,0,0,-6.93889390390723e-18,0.118005372488919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.00649524647590009,0,0,0,0,0,0,0,0,0.13792732512415,0.0767729519760561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625547444124193,0,0.0649745306782543,0,0,0.069379438782604,0,0,0,0,0,0,0.0642120820288375,0,0,0,0,0,0.0641561098251418,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664983497455978,0,0,0.00244431358679591,0,-0.0601209735263736,0,0.0226346348382988,0.0139611685900548,0,0,0,0,0.0445686323649247,0,0,0,0.0796755823702743,0,0.0244275688683832,0,0,0,0,0,0,0,0,0,0.107859116900796,0,0,0,-0.0109005831570307,0,-0.16463671877485,0,0,-0.0186984535008587,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178767561300145,0,0.0789673060831242,0,0,0,0.0347202963609344,0,0,0,0,0,0,0,0.0471166469734379,0,-6.93889390390723e-18,0.147568392152727,0,0,0,0,0,0.0298363211833174,0,0,0.0214160411745006,0,0,0,0.0653141694233785,0,0.018551217803204,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24015763804018,0,0,0,0,0.143149061590118,0,0,0,0,0,0,0,0,0,0.0660909197329741,0.0268765299476464,0,0,0,0,0,0.115781271928624,0,0,0.0202301270826804,0,0,0,0,0,0.0542175398577324,0,-0.0205129090422785,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.122437982040593,0,0,0,0,0,0,0.0154898664606772,0,0,0,0,0.0696489616921965,0,0,0,0,0,0,0,0.0217261826871834,0.00261755928023689,0,0,0.140232585190852,0,0,0,0,0,0,0,0.0557981532204247,0.00477987754696913,0,0,0,0.0749507427365624,0,0.00778573447051009,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0808423553252519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498584423428496,0.0707831364347361,0,0,0,0,0,0,0,0,0,0,0.115402656631749,-0.0655552035941041,0,0.212855579600911,0,0.0135732368587208,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122890267656495,0,0,0,0.110213147344649,0,0.0499162092868861,0,0,0,0,0.00247166576581325,0,0.123427869080339,0.0374972446582435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904802438660374,0,0,0,0,0.164735988142622,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15820460760573,0,0,0,0,0,0,0,0,0,0.0745769904332008,0,0.0863178046215337,0.12648852528582,0,0,0,0,0.132801606101591,0.103469325068204,0,0,0.138992641845941,0,0,0,0.101386060839895,0,0,0.203651344139936,0,0,0,0,0,0.00577406804760069,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.126400582094674,0,0,0,0,0,0.00337314342102483,0,0.115593846549027,0,0,0,0,0,0,0,0,0,0,0.0823254165796037,0,0,0,0,0,0,0,0,0.169109711795212,0,0,0,0,0.0433621014583625,0,0,0,0.117986236525143,0,0,0.0450950918524009,0,0,0,0.0152070534423591,0,0,0,0,0.00727122115677049,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164433479755421,0,0,0,0.0692756974678434,0,0,0,0.0773049675169962,0,0,0,0,0,0,0.0881714590058821,0.349592747574086,0,0,0,0,0.088973655967501,0,0.00115762935606477,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845491440144774,0,0,0,0,0,0,0.0100632803410571,0.0887401807856649,0,0,0,0,0.461983460063762,0.0358605115804279,0,0,0,0,0,0,0,0,0,0.159053435805979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0.21093608495669,0,0,0,0,0,0,0.0307439170287239,0,0,0,0.0521140369048463,0,0,0,0,0.20740095960171,0,0,0.0653402698142035,0,0,0,0,0,0,0,0,0,0,0.0356664817735874,0,0,0,0,0,0,0.191932129588711,0,0,0.126088358836234,0,0,0,0,0,0.0437832517469339,0,-0.0451992509468056,0,0,0,0,0,0,0
X002475.SZ,0.12780302906067,0,0,0.117208048278678,0,0,0,0,0.0590356394191539,0,0,0,0,0,0,0,0,0,0.234488544576333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612170063665314,0,0,0,0,0,0,0,0,0.0360066157919244,0,0,-0.0331503917875648,0,0,0,0,0,0
X600177.SH,0,0,0,0.00511436419743162,0,0,0,0,0,0,0,0,0,0,0,0,0.0416184872776283,0,0,0.115682763480345,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.007031431099182,0.0846603122150133,0,0,0,0,0.110531632294944,0,0,0,0.119151130125416,0,0,0,0.0223852408979749,0,0.0515190583181704,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12320117958527,0,0.0763390859289367,0,0,0,0,0,0,0,0,-0.12655229574099,0,0,-0.144512920155829,0.0940632731571671,0.0482741472199399,0,0,0.345785579749417,0,0,0,0.17808260314031,0,0,0,0.111354777897637,0,0,0.0450520248760089,0.209727626140277,0,0,0,0,0,0,0,-0.14948096316645,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581711713895169,0,0,0,0,0.0568863591519328,0,0,0.0432462414801723,0,0,0,0.0921858753268744,0,-0.0251397298044003,0,0,0,0,0,0,0,0.115881123517429,0,0,0,0.0768691928607003,0,0,0.0617733810066423,0.0820486227447662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292095192736967,0,0.101504506242979,-0.227704830009136,0,-0.0970954013670802,0,0,0,0,0.0530658700317923,0,0,0,0,0.172629018368566,0,0,0,0,0,0,0.137280414463269,0,-0.0721774153640264,0.0886312064913718,0,0,0.125192293042576,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0570821435943042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231977286487076,0,0,0,0,0,0,0,0.0594073890323798,0,0,0,0,0,0,0,0,0.0722316242240561,0,0,0.0427716341343419,0,0,0,0.0373159033237188,0,0,0,0,0.00645551554142963,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0.021587134768379,0,0,0,0,0,0,0.06255401759762,0,0,0,0.0115476271114048,0,0,0,0.251554658854863,0.00219881954223902,0,0,0,0,0,0,0,0,0.00479104593516237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129543592544212,0,0,0,0,0,0,0,0.00032260505690638,0.00686796751241857,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960394361405156,0,0,0.0548743525845556,0,0,0,0.399753220270842,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.175160790501697,0,0,0,0,0,0,0.0143753209356341,0,0,-0.00565352162795272,0,-0.0453593119007115,0,0.230330993067668,0,0.0980377015362625,0,0,0.0459234998920573,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140222380121611,0,0,0,0,0.111053122397691,0,0,0.0267076585602824,0,0,0,0.136360461648107,0,0,0,0,0,0,0.186307275706949,0,0,0,0,0,0,0,0,0,0.0207000237318096,0,0,0,0.118699041839509,0,0.00284149435979837,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291726320875171,0,0,0.106868346847424,0.0265877741722668,0,0,0,0,0,0,0,0.256342922552074,0,0,0.0885410643569381,0,0,0,0,0,0.117874812355605,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980929507752967,0,0,0,0,0.218716423636705,0,0.24183627089765,0,0,0,0,0,0.203532691998789,0,0,0,0.0773414829595788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105564839030198,0,0,0,0,0,0,-0.119284506413784,0,0
X002085.SZ,0,0,0,0,0,0,0,-0.0792236509843332,0.0345682845021415,0,0,0,0,0,0.299912631153718,0,0,0,0,0,-0.105838550870937,0.118945765625366,0.204490388548931,0.142018893061914,0,0,0,0,0,0,0,0.001072809352354,0,0,0,0,0,0,0,0,0,0,0.104717901572444,0,-0.136864391517219,-0.143112583218969,-0.0560646362504472,0,-0.225840263244445,0,-0.0446680347603081,-0.0558551872032084,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158554068827784,0,0,0.100207027993786,0,0,0,0.0366011773403081,0,0,0,0,0,0,0.0509247278668468,0,0,0,0,0,0,0,0,0,0,0.153172847245045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196184921245529,0,0,0,0,0.0795159391021174,0,0,0.0129792633323084,0,0,0,0.0296673127142961,0,-0.0177518477473899,0,0,0,0,0,0,0,0,0,0,0,0.0423905801239636,0,0,0,0,0,0,0,0,0,0,-0.0152841182016152,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.144937052520669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0813946430844395,0,0,0,0,0,0,8.67361737988404e-19,0.045693991112573,0,0,0,0,0,0,0,0,0.0639742122791559,0,0,0.0210764561821356,0,0.175082811957591,0,0,0.0179968067972205,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0579197785486166,0.159701460556744,0,0,0,0,0,0,0,0,0,0.0575570782131261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222031862037362,0.00688155168761656,0,0,0,0.152057129330584,0,0,0,0,-0.112524448774551,0,0,0.267704973759114,0,0.0156125676109581,0.0940810451388768,0,0.0399306826321532,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364396685270216,0,0,0.173029124243006,0,0,0,0.0651053269805067,0.0566761834101025,0,0,0,0,0,0.0445815411251643,0.225065051970673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519573588734477,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.052931501737195,0,0,0,0,0,0,0,0,0.0344677995361045,0,0,0,0,0.0158170467314859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198420215455008,0,-0.0416081428947012,0,0,0,0,0.0247321975015354,0,0,0.0827583495295697,0.00513863051083493,0,0,0,0.00761711311107565,0,0,0.0199629350285169,0,0,0,0,0,0,0
X600089.SH,0,0,0.0405599391355498,0,0,0,0,0,0.130696419057254,0,0,0,0,0.0563653643334078,0,0,0,0,0.153891979219158,0,0,0,0,0,0,0,0,0,0,0,0.0302811111729027,0,0,0,0,0.0411830809805125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839352935799908,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200309834454842,0.0578094654864838,0,0,0.427469201118858,0.0984096273939549,0,0,0.0797093541808214,0.048724709828887,0,0,0,0,0,0,0,0,0,0.066002485214585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899295503063981,0,-0.00518978315784272,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0.116948374699174,0,0,0,0,0,0,0,0,0,0,0,0.0355109626222721,0,0.112615267702845,0,0.0378765886873301,0,0,0.11139573851174,0,0,0,0,0,0,0.0337936431303238,0,5.42101086242752e-20,0.269608633704291,0,0,0,0,0,0,0.0290053587163716,0,0,0,-0.0344417257598283,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0.0676680727812313,0,0,-0.113655711334632,0,0,0,0,0,0.106147799119252,0.309648876844342,-0.151224220290625,0.175867721739313,0,0,0,-0.117222679853994,0,0,0,0,0,0,0.00697464733617333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812852438569753,0,0.0751868530038663,0,0,0,0,0,0
X002179.SZ,0,0,0,0.108227929800401,0,0,0,0,0,0,0,0,0,0.000385429831652365,0,0,0,0,0,0,0,0.056836725090721,0,0,0,0,0,0,0,0,0.180987670852962,0.075189414666362,0.10884842090818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,-0.185059994702459,0,0,0,-0.286231700766346,0,-0.353377739633775,0,0,0.459358837723541,-0.556145809205228,0,0,0.154701616678318,0,0,-0.0120376637111878,0,0,0,0,0,0.0322162218036383,0,0,0,0.24707131034159,0.17867250791055,0,0,0,0,0,0,0.255201876024664,0,0,0,0,0,-0.138590650189613,0,-0.247427394837316,0,0,0.104241331071794,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264120192716243,0,0,0.0758100688038125,0.0514950750285535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060659485045848,0,0,0,0,0.010823668902448,0,0,0,0,0,0,0,-0.0216383745500224,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143232834730208,0.137012171471979,0,0,0,0.198347219013034,0,0.181133343820615,-0.0598727931328479,0.214288848614935,0,0,0,0,0,0,0,0.0972272861603168,0,0.0313758776936326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597176597591689,0,0,0,0,-0.0706452441378336,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0463559016371877,0,0,0.109747925020082,0,0,0,0.0395899252946048,0,0,-0.0529443462540684,0,0.079430797054788,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738566797814249,0,0,0,0,-0.0153215948329207,0,0,0,0,0,0,0,0,-0.0728926055490357,0,0,0,0,0,0
Slope,0,0,0,-0.0200751251492424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141077525593831,0,-0.0610807517007733,0,0,0,0,0,0,0,0,0,-0.12932883119952,0,0,0,-0.0241245609251882,0,0,0,0,1.15779849544813,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238804700999279,-0.112206042082022,0,0,0,0,0,0,0,0,0,0,0,0,0.069521057064117,0,0,0.0551498578713085,0,0.109645262174744,0,0,0,0,0,0,0,0,0,0,0,0.221257686686214,0,0,0,0,0,0.577493937423202,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361291900277257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730969532251388,0.00503592757974288,0,0,0,0,0,0,0,0,0,0,-0.00107495347339118,0,-0.0485109439626785,0,0,0,0,0.00264708241227102,0,0.423609032753759,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0919965334651565,0,0,0,0,0,0.100706159484902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111172130657334,0.0316872707901672,-0.0822869361122099,0,0,0,0,0.0227352710028357,0,0,0.0437460966933797,0,-0.170619592439881,0,-0.076026103965382,0,0,0,0,0.0393345347672921,0.433172819103552,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000844986730560541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200578059319876,0,0,0,-0.0102245297719366,0,0,0,0,-0.17222055464807,0,0
CarbonVol_Shenzhen,-0.0189489367079702,0,0.0915840230650372,-0.0132177487683045,0,0,0,0,0,0,0,-0.0490632021698108,0.0188154888616461,0,0,0,0,0,-0.00788722862577096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153794202057338,-0.0314401299465217,0,0,0,0,0,0,0,0.0134697413495184,0,0,0,-0.00805212465779712,0,-0.0239660369373356,0,-0.0375855802984292,-0.0768674407828529,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0156742837220559,0,0,0,0,0,0,0.037576198205401,0,-0.118187844210069,0,0,0,0,-0.0131953982565286,0,0.00779755135957179,0,-0.0457884250965306,0,0,0,0,0.0394147246596187,0,0,0,-0.00871847708858969,0,0,0,0,-0.0192064187402698,0,0,0,0,0,0,0,0,0.0598521462415663,0,-0.0161303466810884,-0.0906333844789241,0,0,0,-0.505704279492427,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.004280148510683,0,-0.0382633830714814,0,0.0270390937470202,0,-0.0344500212253089,0.00446571532262006,0,0.022230000635691,0,0,0,0,0,0,0,0,0,0.0267798159220086,-0.0360102609631234,0,-0.00970961783963394,0,0,0,0.039207715457181,0,0,0,0,0,-0.00254962780831859,0,0,-0.0154025939482228,0,-0.0114870396647689,0,0,0,0,0,-0.0920638385770719,0.111558137656068,0,0,0,0,0,0
