,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X300003.SZ,X002236.SZ,X600031.SH,X000338.SZ,X601877.SH,X300124.SZ,X002008.SZ,X600867.SH,X000625.SZ,X600271.SH,X002456.SZ,X600809.SH,X600066.SH,X000100.SZ,X600487.SH,X002294.SZ,X600566.SH,X000981.SZ,X002241.SZ,X300142.SZ,X000661.SZ,X002508.SZ,X000596.SZ,X002180.SZ,X000157.SZ,X002049.SZ,X000050.SZ,X000977.SZ,X300136.SZ,X002179.SZ,X002129.SZ,X002038.SZ,X600522.SH,X600498.SH,X600089.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.349347249829988,0,0,0,0,0,0,0.0602949057173854,0,0.00615143978543688,0,0,0,0.00561324590147731,0,0,0,0,0,0,0,0,0,0,0,0.139286934635931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198100566574906,0.0328031873841504,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.23708330966202,0,0,0,0,0,0.0611007884916332,0.11132196975519,0,0,0,0,-0.149812254522666,0,0,0,0.0115327968995097,0,0,0,0.0864258819264144,0,0,0,0,0,0,-0.115046733931367,0,0,0.0318504283354854,0,-0.117650782037967,0,0.0592925539960396,0,0,0,0,-0.0404047217813361,-0.0214390730186681,0,0.115212312688522,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0434206159556973,0,0,0,0,0,0,0,0,0.140982797869943,0,0,0,0,0,0,0,0,0.0120136868870908,0,0,0,0.435137468421963,0,0,0,0.0657202016445609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.174378024825451,0,0,0,0.0778278756470836,0,0,0,0,0.0729025469373439,0.56848701084747,0,0,0,0,0.0218371274843815,0,0,0,0,0,-0.0308255655885393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233056263973453,0,0,0,0,0,0,0,0.0195138722595619,-0.00106058284718951,0,0,0,0,0,0
X000651.SZ,0,0,0,0.263343644809337,0,0,0,0,0,0.444469986790749,0,0,0,0,0,0.0209400584659934,0,0,0.00897769788373071,0,0,0,0,0,0.085537263192266,0,0,0,0,0,0,0,0,0,0,0.0578506865113654,0,0,0,0,0,-0.0628934205268339,0,0,0,0,0,0,0,0,0,-0.000663289603426232,0.0493052554573825,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.101898150522133,0,0.124974220997368,0,0.0482279251723026,0,0,0,0.382768943519519,0.0195954381746659,0,0,0,0,0,0,0,0,0,0.0144702433808675,0,0,0,0,0,0,0,0,0.138999933953867,0,0,0,0,0,0,0,0,0,0,0.12210955034037,0,0,0,0,0,-0.0554043466667399,0.0172377992858145,0,0,0,0,0,0
X002304.SZ,0,0,0.0406912074663722,0,0,0,0,0,0,0.113641460664567,0.195058742427499,0,0.0161437624970514,0,0,0,0,0,0,0,0,0,0,0,0,0.103580303173795,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.226121859305257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661956130900259,-0.0393316370698624,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.237712588793002,0,0,0,0,0,0.0483516380802443,0.0666555615366627,0,0.123457044247715,0,0,0,0,0,0,0,0,0,0.289712774233559,0.00570406373954657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383000291159421,0.281858439671767,0,0,-0.0226809617863749,0.0564773365946367,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.122001267828726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408751682098614,0,0,0,0,0,0,0,0,0,0,0,0,0.0726302216426028,0,0,0.136220999266752,0,0,0.142233625916792,0,0,0,0.0249688749188451,0.00628055502672152,0,0,0,0,0,0
X600690.SH,0,0,0,0.415300800796072,0,0,0.111428989209208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10396222960694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201657357593939,-0.0153294624519182,0,0,0,0,0,0
