,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600089.SH,X600703.SH,X600066.SH,X000100.SZ,X600271.SH,X600118.SH,X000550.SZ,X002236.SZ,X601877.SH,X000581.SZ,X000623.SZ,X002475.SZ,X300124.SZ,X600582.SH,X000568.SZ,X000800.SZ,X600177.SH,X002294.SZ,X000400.SZ,X002129.SZ,X000559.SZ,X000869.SZ,X600839.SH,X002456.SZ,X002292.SZ,X000977.SZ,X002007.SZ,X002465.SZ,X000050.SZ,X600312.SH,X600435.SH,X300003.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.148435135107486,0,0,0,0.173920199017472,0,0,0,0,0,0,0.416330648456917,0,0,0,0,0,0,0.0742409283018192,0,0,0,0.0290977877297995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00410188972273172,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0.188972091894947,0,0,-3.46944695195361e-18,0,0.193549450495018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569993326238204,0,0.037836636848595,0,0,0,0,0,-0.0322749425414293,0,0,0,0,0,0,-0.0444622501789909,0,0,0,0,0,-0.00244537387771575,0,0,0,0,0,0
X000651.SZ,0.0123262786916343,0,0,0,0.24947532081774,0,0,0,0,0,0,0,0,0,0,0,0.394652989543769,0,0,0,0,0.133669877287151,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196483156071496,-0.00804327566714345,0,0,0,0,0,0
X002415.SZ,0,0,0.16496327069408,0,0,0,0,0.00535984215687395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161002070049359,0.308223952401318,0,0,-0.0232647017548605,0,0,0,0,0,-0.0485244912515529,0,0.0575017959505853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389538993928237,-0.0151888697780017,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.136093404332108,0,0,0,0,0,0,0,0.163829925877915,0,0,0,0,0,0,0.0715085554605902,0,0,0,0,0,0,0,0,0,0.0161780195534643,0,0.314337205764406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00896314035135409,0,0,0,0,0,0
X000625.SZ,0.411821597613622,0,0,0.00542092990347912,0,0,0,0.0556158621759399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599259427658404,0,0,0,0,0,0.104740781030269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326349677288626,0,0,0,0,0,0,0
X000858.SZ,0,0.0962965050437381,0.114737779834571,0,0,0,0,0,0.0794342181062197,0,0,0,0.236035726912905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294864746775607,0,9.98404157232323e-05,0,0,0,0,0.0433922125323086,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172537015215196,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.327566678217648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087140452328855,0,0,0,0,0,0,0,0,0,0,0,0.0389651305598392,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261547946530939,0,0,0,0,0,0
X000063.SZ,0.0943906986564076,0,0,0,0,0,0,0,0,0.0466698775882871,0,0,0,0,0.132217691692166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141417340262081,0,0,0,0.0764909827288567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00302892913312302,0,0,0,0,0,0
X600031.SH,0.0852273499821001,0,0,0,0,0,0,0,0,0,0,0,0.00268488244194597,0,0.88064239782202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014885112511168,-0.00751769528740562,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0824568048454518,-0.0253058674728869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522534880016517,0,0,0,0,0,0,0,0,0,0.119951250196469,0,0,0,0.143794303021824,0,0.114545303718851,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0213851785416766,0.0323878905323845,0,0,0,0,0
X600690.SH,0,0.0540710509892251,0.0334135925552339,0,0,0,0.311357580365876,0,0,0,0,0,0.133464369648457,0,0,0,0.119963661677256,0,0,0,0.103490905388892,0,0,0.000243023205475761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0551976110616511,0,0,0.0204329296527656,0,0,0.580341557291697,0,0,0,0.134275422566549,0,0,0,0,0,0,0,0.0260179630882827,0.103509326032731,0,0,0,0,0,0,0,0,0,0.0359822727248736,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264805280646339,1.61024379555261e-05,0,0,0,0,0,0
X600372.SH,0,0,0.0836176686541692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133830061991092,0.0317552087041117,0,0,0,0,0,0,0.02756606506635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160550771744395,0,0,0.199744922750904,0,0,0,-0.0620127007568859,0.0149765480508709,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.319125739761523,0,0,0.310785342613186,0,0,0,0,0,0,0,0,0,0.00281521463110612,0,0,0,0,-3.46944695195361e-18,0,0,0.20055672122274,0,0,0,0,0,0,0,0,0.0508181666760347,0,0,0,0,0,0,0,0,0,0,0,-0.045492989516214,-0.031218902048789,0,0,0,0,0,0
