,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600690.SH,X600031.SH,X000100.SZ,X600276.SH,X000338.SZ,X000157.SZ,X002241.SZ,X600703.SH,X600372.SH,X600089.SH,X600741.SH,X600271.SH,X002236.SZ,X600066.SH,X601877.SH,X002129.SZ,X600582.SH,X600177.SH,X600118.SH,X000623.SZ,X000581.SZ,X000550.SZ,X000559.SZ,X000568.SZ,X002475.SZ,X300124.SZ,X000800.SZ,X000869.SZ,X300146.SZ,X000400.SZ,X000977.SZ,X002294.SZ,X000050.SZ,X600839.SH,X600060.SH,X300003.SZ,X600498.SH,X002292.SZ,X002465.SZ,X002456.SZ,X600166.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0,0,0.193680492108818,0,0,0,0,0,0,0,0,0,0,0.290708990333277,0,0,0,0,0.0507730892449806,0,0,0,0,0,0,0,0,0,-0.0322791777892669,0.152917229675685,0,0.20897729058011,0.00305951093503717,0,0,0.0665223165031075,0,0,0,0,0,-0.0914623992061264,0,0.232080857010235,0,0,0,0,0,0,-0.0417518827974302,0,0,0,0,0,0
X600066.SH,0,0,0,0.264360771119159,0.0127356054875943,0,0.134151745067948,0,0.0248609183402123,0,0.228572925453386,0.00685569512578173,0,0,0,0,0,0,0.0233117125336309,0.0322735453702271,0,0.0216264820842014,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0376306810185992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.0572280836179155,0,0,0,0,0,0.0484393811043108,0.068486246965355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893831724014741,0.130050006581388,0,0,0,0,0.167417613844492,0,0.14506377896892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436981100092295,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.150797095430629,0,0,0,0,0,0,0,0,0,0,0,0.0385965861204465,0,0,0,-0.142335777209504,0,0,0,0,0,0,0,0,0,0.00914408103164939,0,0,0,0.0731767778911904,0,0,0,0.0652787124338271,0,0,0,0,0.105786452771798,0,0,0,0,0.133116408498743,0,0,-0.0422634810742505,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175532728276438,0,0.0198836171233617,0,0,0,0,0,0.0386319383471482,0,0,0.0756616103542641,0,0,0,0,-0.0632874080423638,0,0,0,0,0,0,-0.0146265811987625,0,0,0,0,0,0,0,0,0,0.0240627833972227,0.0387109788512204,0,0,0,0,0,0
X600177.SH,0.216348863119009,0,0,0,0,0,0,0,0.0524197332259601,0,0.104360136855762,0,0,0,0,0,0,0,0,0,0,0,0.0220538691001584,0,0,0,0,0,0,0.0244382207195962,0.0299312755908022,0.0496550662412432,0,0,0,0,0,0,0,0,0,0,-0.0305706668203619,0,0,0,0,0,0,0.239047976068076,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0283986571763796,-0.0603281521019241,0,0,0,0,0.302876527653996,0.0666874461077113,0,0,0,0,0.126714989408997,0,0.105097193133319,0,0,0,0,0,0,0.214354959212657,0,0.0999608381156748,0,0,0,0,0,0,0,0.0170297800936424,0,0.0263835277341826,0,0,0,0.100480104520716,0,0,-0.0154410988185089,0.0318831123903726,0,0,0,0,0,0
X000623.SZ,0,0,0.24097077693502,0,0,0,0,0,0,0,0.289610771880786,0,0,0.1066365298471,0,0,0,0,0,0,-0.0809772405121983,-0.0252586244719136,0,0,0,0,0,0,0,-0.022811198904063,0,0,0,-0.0936980418928941,0,0.170514543236427,0,0,0,0,0,0,0,0.128080354498174,0,0,0,0,0,0,0,0.00987201937669076,0,0,0.0992505376593636,0,0,0,0
X000581.SZ,0.00980777749839029,0,0.014758287355056,0,0,0,0,0,0,0.0867879796990936,0,0.0611901025617613,0,0,0,0,0,0,0,0,0.17904482247636,0.0338446189817956,0.184477695713848,0,0,0,0.0367110553713391,0,0,0,0,0.108361004230012,0,0,0.0784241864010651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119695553050081,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.11058109695343,0,0,0,0.0218799341563216,0.132285357438341,0,0.080778609793764,0,0.172009665127547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00487957793758484,6.93889390390723e-18,0,0,0,0,0,0,0,0.0171737002468882,0,0.0725193976566927,0,0,0,0.0105921680166083,0,0,0,0,0,0,0,0,0
X000559.SZ,0.046167182701723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164457258001454,0,0.0223673339574149,0,0,0.0217577814163199,0,0,0,0,0,0,0,0,0.0558934772281802,0,0,0,0,0,0.19269750428937,0.102791716939081,0,0,0,0.236674370955111,0,0,-0.0118394603137762,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0871536353702091,0,0,0,0,0.500755390012402,0,0,0,0,0,0,0.0775657662117047,0,-0.0282157932963649,0,0,0,-0.0539478991328151,0,0,0.0319715341088603,0,0,0.0625242715778225,0,0,0,-0.0802697920166375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315353127589742,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176114683619245,0,0.176049458399017,0.0617625279457957,0,0,0.0783672672153257,0,0,0,0,0.0367629074000969,0,0,0,0.21782453788413,-0.0424931375881236,0,0,0,0,0,0,0.0543782022973924,0,0,0,0,0,0,0.124445881425561,0,0,0,0,0,0,-0.0210783523970702,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0851373192831501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264992788623461,0,0.0650025715685947,0,0,0,0.155779595475501,0,0,0,0,0,0,0,0,0,0,0,-0.0815194932512737,0,0.131112044356781,0,0.0235406548054403,0,0,0,0.0474575427818442,0.0957540072117771,0,0,-0.00679313798447822,0,0,0,0,0,0,0
X000800.SZ,0.184475852041833,0,0,0,0,0,0,0,0,0.0173150400619794,0,0.140967531417532,0,0.168400991407802,0,0,0,0,0,0,0,0,0.0145536403063934,0,0,0,0,0,0.0954872268617144,0,0.0651002112073462,0,0,0,0,0,0,-0.0459660395931867,0,0,0,0,0,0,0.0181380438192576,-0.132214644500031,0,0,0,0.140522783653938,0,2.16840434497101e-19,0.0317538348422003,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.0948679375940626,0.209094145339606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576912181910944,0,0,0.0556110867828981,0,0,0,0,0,0,0.227242245575868,0,0,0,0,0,0,0,0,0,0,0.0169999830848332,0,0,0,0,0,0,0,0.0489612133649166,0,0,0,0,0,0,0
X300146.SZ,0,0,0,-0.0126232739891246,0.140155203535899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15530347014159,0,-0.0396633923570958,0,0,0,0,0,-0.0516356204337353,0,0,0,0,0,0.0973946679639824,0,-0.0690988000181065,0,0,0.112044371654508,0,0,0,0.0329333367342343,0.242296064310397,0,0,0,0.121487308212864,0,0,0,0.00554537577297736,0,0,0,0,0,0
X000400.SZ,0.0851882005933684,0,0,0,0.0830020819536589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407558259830609,0,0.0125344936204594,0,0,0,0,0.0461508358601178,-0.0131245075636721,0,0,0,0,0,0,0,0.0768706980381871,0,0,0,0,0,0,-0.0534187571358128,0,0,0,0,0,0,0,0,0,-0.044376276809221,0.0169984447195656,0,0,0,0,0,0
X000977.SZ,0,0,0.0173842594268408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154953554260315,0,0,0,0,0,0,0,0,0,0,0.0599455767949638,0,0,0,0,0,0.0249485830633042,0,0,0,0,0,0.10883323981277,0,0.045524691865375,0.0999420295193091,0.127288878740061,0,0,0,0,-0.0408945747323687,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.123401552576524,0,0,0,0,0,0,0,0.114429187302874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338462588977775,0,0,0,0,0,0.0244897059897477,0,0,0,0.14550157883298,0,0.0795074569580633,0,0,0,0,0,-0.040019611899949,-0.0179710630371619,0,0,0,0,0,0
X000050.SZ,0,0,0.0686167701509392,0,0,0,0.0534944721159803,0.161418170511429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601774697701467,0,0,0,0,0,0,0,0,0,0.0586612649387059,0,0,0,0,0,0,0,0.0752079382944994,0.145743152968131,0,0,0,0,0,0,0,0,0.000943595840040318,0,0,0,0,0,0
X600839.SH,0,0,0.36371908223435,0,0,0,0,0.291342373889773,0,0,0,0.0923828274785131,0,0,0,0,0,0,0,0,0,0,0,-0.0732692992308706,0.061624578271239,0,0,0,0,0.0175810152889069,0,0,0,0,0.107526254746442,0,0,0,0.15243778888699,0,0,0,0,0.0490599999284608,0,0,0,0,0,0,0,0.0382314541655808,0.0293851712445402,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0.422717409576714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160513590699428,0,0,0,0,0,0.209977083126281,0,0,0,0,0.0242490194089052,0,0.0496807133370003,0.182816333790156,0,0,0,0,0,-0.0470398949503097,-0.094188596956106,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,-0.124407909669651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877307600485461,-0.244585635263376,0.0889290439452069,0.161197271116676,0,0,0.126234128832758,0,0.121253599789227,0,0,0,0.119288794317333,0,0.0205324014121309,0.00646741016231874,0.028997279245934,0,0,0,0,-0.00787536767762896,0,0,0,0,0,0
X600498.SH,0,0,0.0383487374815923,0,0,0,0,0,0.195753726417884,0.0332306733846913,0,0,0,0,0,0,0,0,0,0,0,0.296635660242484,0,0,0,0,0,0,0.191132345382356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168566792965023,0,0,0,0,0,0,0,-0.0348601792772198,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629378721433076,0.241176725164912,-0.198796108107821,0,0.0972325853111855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126892769656803,0.10597878974865,0,-0.0350310031154003,0,0,0.189414994679883,0,0,0,0,0,0,-0.107818309452927,-0.0274060736490498,0,0,0,0,0,0
X002465.SZ,0,0,0.0195966569421158,0,0,0,-0.0435046172339545,0,0,0,0,0,0,0.0800479257866663,0,0.0263029839755402,0,0,0,0,0.089213792944203,0,0,0,0,0,0.068392285231415,0,0,0,0,0,0,0,0,0.0288690990378542,0,0,0,0,0,0,0,0.119902556249009,0.0958276115658023,0,0,0,0.0708378120760528,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0.0271601949210841,0,0,0,0,0,0,0.127958506960497,0,0,0,0,0,0,0,0,0,0,0,0.0192680071040737,0,0.0648014818924762,0,0.032402084053623,0,0,0,0,0.154006288568524,0.190096544382804,0,0,0,0.155983898691584,0,0.0345441341209037,0,0,0,0,0,0.030217900807627,0,0.198602812042944,0,0,0,0,0.0249514205965762,0,0,0,0,0,0
X600166.SH,0,0,0,0,0,0,0,0,0,0,0.138410821779899,0.0700072715084662,0,0.17969993756433,0,0,0.00298334776008975,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0731896385350826,0,0,0,0.139557480974201,0,0,0,0,0,0,0,0,-0.124098151043851,0,0,0,0,0,0,0,0,0,0,0,-0.0010046606476185,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0586664925822945,0,0,0,0,0,0,0,0,0,0.0261366528494673,0,0.0667886950465071,0,0,0,0,0,-0.0200483020105487,-0.0979248481060933,0.0426536381539403,0,8.67361737988404e-19,0,0.0209299577166423,0,0,0,0,0,0,-0.0398185368121414,-0.010790543403728,0,0,0,0,0,-0.0285360876388033,0.133004610366177,0,0,0,0,0,-0.0147532126212489,-2.71050543121376e-20,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.13912051121094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456683318191934,-0.0392157595943031,0,0,0,-0.126299401414622,0,0,0,0,0,0,0,0,0,-0.0374818650120062,0.128131095959883,0,-0.149961959273655,0.549548721314034,0,0,0,0,0,0,0.14153710360794,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.460324912693148,0,0,0,0,0,0,0,0,-0.332816699989415,-0.62740895345653,0,-0.0667035379644674,0,0,0,-0.0131970202534599,-0.763642894594663,0,0,0,0,0,0,0,0,0.316555706979581,0,-0.170607775587932,0,0,0.669686944543456,-0.206710291342283,0,0,0,0,0.613083092255973,0,0,0,0,0,0,0,0.13414003455424,0,0,0,0,-1.26082117966601,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281648988035005,0,0,0,0,0.134978227594096,0,0,0,0,0.122375860650123,0,0,0,0,0,0,0,0,0,0,0.0586032013254158,0,0,0,0,0,0,0,0,0.0434739438882487,0.0275391966698449,0,0,0,0,0,0
MKreturn,0,-0.182083518862485,0,-0.201603646925419,-0.0353269051495497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124678731922542,0,0,0,0.0752853494212244,0,0,0,0.0178024632454385,0.0804824717601812,0,0,0,0,0,0,0,0,0,0,0,0.0581512672393933,0,0,0,0,0,0,0,0,0,0,0.0107234121826538,0,0,0,-0.15188838048346,0,0
MKvol,0,0,0,0,0,-0.00696700439743986,0,-0.000711959778716755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153357678453442,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222337232513036,0,0,0,-0.050363478830149,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208296641267091,0.0225379056727265,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187487115521706,0.00624075552919814,0.00145010531955221,0,-0.00479663249544549,0,0,0,0,0,0,-0.0148334530287329,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,-0.0309137070324008,0,0,0,0,0.180057882179581,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
