,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X300014.SZ,X000651.SZ,X002371.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002241.SZ,X600703.SH,X000063.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X000596.SZ,X000338.SZ,X002049.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X000100.SZ,X600460.SH,X600741.SH,X600089.SH,X002074.SZ,X002236.SZ,X000799.SZ,X600702.SH,X600779.SH,X601799.SH,X000157.SZ,X600884.SH,X000733.SZ,X600584.SH,X600183.SH,X600522.SH,X002007.SZ,X002414.SZ,X600563.SH,X000800.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.474909824780981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419683804684884,0,0,0,0,0,0,0,-0.0415382821137752,0,0,0,0,0,0,0,-0.0124301395871471,0,0,0,0,0,0
X000858.SZ,0.0613830814027874,0,0,0.254770639886192,0,0.225490120373642,0,0,0,0,0.0537695882695146,0,0,0,0,0,0,0,0,0,0,-0.0215626151176141,0,0,0,0.0662112536034449,0,0,0,0,0,0,0,0,0,0,0.0227983911303426,0.17635623506985,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266177972934771,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0767535808096374,0.131592993808098,0,0,0,0,0,0,0,0,0,0,0,-0.0197991605480751,0.0226377317315182,2.16840434497101e-19,0,0,0,-0.0164548167753777,0,0.11438866949524,0,0,0,0,0,0,0,0,0,0,0,0.0290577152790467,0,0,0,0,0,0.00947420742369345,0.0437628739426207,0,0,0,0,0.01114144406928,0,0,0,0.0232396280580799,0,0
X600809.SH,0,0.197374284308359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836900280282727,0,0,0,0,0,0,0,-0.0726135925754395,0,-0.00673001229943187,0,0,0,0.0996630037103967,0,0,0,0,0.527050371814214,0.0432084145090463,0,0.0714516947193312,0,0,0,0,0,-0.0261767216247428,0,0,0,0,0,0,-0.0354395243239272,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0841074272297078,0,0,0,0,0,0,-0.165120644359523,0,0,0,0,0,0,0,0,-0.0392753484375788,0,0.0301871146397268,-0.0487668823702635,0,0,0,0,0,0,0,0.314152360027181,0,0.107374639297076,0,0,-0.222666218564133,0,0,0,0,0,0,0,0,0,-0.00117890533680324,-0.00839338720575035,0,0,0,0,0.0193340739867896,0,0
X000568.SZ,0,0.365527752250869,0,0.239318354717859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648743792021255,0,-0.00100135376915719,0.0604949328814405,0,0,0,0,0,0,0,0,0,0.0903709414624773,0,0.0182644533491745,0,0,-0.0384544190890975,-0.0264386245932473,0,0,1.73472347597681e-18,0,-0.101519158943016,0,0,0,0,0.0539460902333162,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0202577915346418,0,0.185454673762062,0,0.0257161870514776,0.0257651860689808,0,0,0,0,0,0,0,0,0,0,0,0.0521914986196679,0.155213032220375,0,-0.094020366023614,0,0,0,0,0.109587109832775,0,0,0,-0.0708135086201617,0,0,0,0,0,0,0,0,0,-0.0265148719648464,0,0,0,0,0.120485178664863,0,0
X002304.SZ,0,0.0334158514356632,0,0.221827894606759,0,0,0,0,0.0979021192065382,0,-0.00494140812694965,0,0,0,0,0,0,0,0,0,-0.135324389342559,0,0.103726595318943,0,0,0,0,0,0,0,-0.0300284033149739,0,0,0,0,0.221408454862158,0,0,0,0,-0.0184054126903809,0,0,0,0,0,0,0,0,0,0,0.0180878048709114,0,0,0,0,-0.0504962223571968,0,0
X600690.SH,0,0,0.125318461989446,0,0.00235237696835298,0,0,0,0,0,0,0.06821109074025,0,0,0,0,0,0,0,0,-0.0514970937569414,0,0,0,0,0,0,0,0,0.270731367650163,-0.0190008960736967,0,0.0519519729338398,-0.000694837248695294,0,0,0,0.0777617518643214,0,0,0,0,0,0,0,0,0,0.0409224481879651,0,0,0,0,0.00596825684136322,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136873265817582,0,0,0,0,0.0613468676714792,0,0.0269506471994582,0,0,0,0,-0.0334530217731815,0,0.0290445578414225,0,0.0102893762080362,0,0,0.0778116586899567,0,0,0.0783437204301927,0,0.0139704200208321,0,0,0,0.0097699211816626,0,0,-0.0658855505793146,0.0571414494254502,0,0,0.0303878613961272,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606606165487964,0,0,0,0,0,0,0,0,0,0.131467361664654,0.0956598257029622,0,0,0,0,0,0.0707319261570841,0.171437166471557,0,0,0,0.104915037450558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102967371986576,0,0,0,0.166964775672566,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.23781920836495,0,0,0,0.031205515204685,0,0,0.100884320680326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355428967595963,-0.027335945001035,0,0,0,0,0,0,0,0,0,0,0,0.0806726967353751,0,0,0,0,0,0,0.0333155110391498,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304163950030505,0,0.38560712408695,0,-0.0738875159434149,0,0,0,0.233201257622943,0,-0.104975392103948,0,0,0,0,0.236838624475071,0,0,0.347305818016694,-0.152778318998086,0,0,-0.0259308546387539,0.0350841685524909,0,0.216391059653004,0,0,0,-0.028527804826743,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0134223379570156,0,0,0.0226697784417666,0,0,0,0,0,0,0,0,0,0.00968776134155406,0,0,0,0.0925241563221477,0,0,0,0,0,0,0.0619583379688883,0.411312818865764,0,0,0,0,0.0767941165765538,0,0,0,0,0.0029748399788397,0,0,0,0,0,0,0,-0.067518419355941,0,0,0,0,-0.0073670275373552,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.175365027862158,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0860417261297523,0,0,0,0,0,0,0,0,0,0,0,0,0.546136794352634,0,0.11308097103605,0,0,0,0,0,0,0,0,0,0,0.014001077436789,0,0,0,0.0803009146058752,0,0
X300124.SZ,0.103084160653335,0,0.152213591010073,0,-0.0992752287877899,0.148456275147371,0,0,0,0,0.198610335424814,0,0,0,0,0,0,0,0,0,0,0,0,0.317277077177549,0,0,0,0,0,0,0.125445559306078,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162898645376829,0,0.196496577116154,0,0,0,0,0,-0.0343594784155975,0,0,0,0.00949405509063222,0,0
