,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600276.SH,X600104.SH,X000651.SZ,X300014.SZ,X300124.SZ,X002371.SZ,X600031.SH,X002129.SZ,X000725.SZ,X003816.SZ,X002241.SZ,X000596.SZ,X000625.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X601877.SH,X300142.SZ,X002074.SZ,X600741.SH,X000661.SZ,X002180.SZ,X600460.SH,X000733.SZ,X600522.SH,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X600884.SH,X002236.SZ,X600584.SH,X601799.SH,X000800.SZ,X600563.SH,X002176.SZ,X002414.SZ,X600372.SH,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0460648046397259,0,0,0.215711657552535,0.0591373713142735,0,0,0,0,0,0,0.0789232944937775,0,0,0,0,0,0,0.0526627126729718,0,0.0308581028040316,0,0,0,0,0,0,0,0,0.0248431345604463,0,0.0586271072946898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491927950106968,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.1127603145018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631004864848063,0,0.0533855816680132,0,0,0,0,0,0,0,0.0108339110697689,0,0,0,0,0,0,0,0.274984683018282,0,0,0,0,0,0,0,0,0,0,0,0.127037810046005,0,0,-0.0277831143026612,0,0,0,0,0,0
X600809.SH,0,0.190286042388759,0,0.0585317756738542,0.32400458580616,0,0,0,0,0,0,0,0,0.044310815613309,0,0,0,0,0,0.0603653132219193,0,0,0,0,0,0.148992496296039,0,0,0,0.0914602553633681,0,0,0,0,0,0,0,0.121274849229962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165803258624701,0,0,0,0,0,0,0
X002415.SZ,0,0,0.135960388206354,0,0,0.0252559554914784,0,0,0,0,0,0,0.048041786384106,0,0,0,0,0,0.103335419615606,0,-0.256740216045828,0,0,0,0.109414386074095,-0.0551706284968229,0,0,0,0,0,0,0,0,0,0.0690185389330334,0,0,0.0799588519740941,0,0,0.699739213158352,0,0,0,0,0,-0.0992280346989363,0,0,0,-0.0198557113582523,0.0562692735618172,0,0,0,0,0,0
X000568.SZ,0,0.0721930212372325,0.192509408113379,0,0,0.0461404059246151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265302064104346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428077466513587,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0244593116754062,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.0931353980842125,0,0,0,0,0.185186294832092,0,0,0,0,0,0,0.172158125262417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210416993646641,0,0,0,0,0,0,0,0,0,0.0427479824575009,0,0,0,0.00253639951856676,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487924538889446,0,0,0,0,0.410369462221177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272350716337148,0,0,0.125058926836528,0,0,0,0,0,0,0,0,0,0,0.014120554810366,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.151469106306783,0.054325502807168,0,0,0,0,0,0,0,0,0.140053964486834,0,0,0,0,0,0,0.0653151983631457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114277503267342,0,0,0,0,0,0,0,0,-0.0237722849571645,-0.0302657219703,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.135266444307393,0.0559185481732914,0,0,0,0,0,0,0,0,0,0,0,0,0.095833546426284,0,0,0,0,0.113228061659954,0,0,0,0.0402796545680616,0,0,0,0,0,0,0,0.131379980014113,0,0,0.036959907351325,0,0,0,0,0,0,0,0.192157339081895,0.112990683187937,0,0.00171923793580107,0,0.00146649568208798,0.152294174320034,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120524059253483,0,0,0,0,0,0,0,0,0,0.159419308825005,0,0.0133615048882104,0,0,0.00757414879585494,0,0,0,0,0,0,0,0.053327087704771,0.0999608640520461,0,0,0,0,0,0,0,-0.00353189407638535,0,0,0,0,0,0
