,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X600031.SH,X002371.SZ,X002241.SZ,X000725.SZ,X300124.SZ,X000338.SZ,X600703.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000625.SZ,X002049.SZ,X002129.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X002074.SZ,X600741.SH,X600089.SH,X600460.SH,X000100.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X601799.SH,X600884.SH,X002414.SZ,X000733.SZ,X600584.SH,X002180.SZ,X600183.SH,X600522.SH,X002008.SZ,X002007.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.525126359204026,0,0,0.0591876235720877,-0.0183727171720205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144476198070741,0,0,0,0,0.00699301865721604,0,4.33680868994202e-19,0,0,0,0,0,0,0.0381195260455558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00727418242855413,0,0,0,0,0,0
X000858.SZ,0,0,0,0.32978071542406,0,0,0.00428976407028032,0,0,0.0271827413710887,0,0,0,0,0,0,0,0,0,-0.0757759269947475,0,0,0,0,0,0.194538589630936,0,0,0,0,0,0.0217239146272397,0,0,0.121065516343216,0,0,0.110143522538795,0,0.000227194475578967,0,0,0,0,0,0,-0.0458173186194017,0,0,-0.0971283189752224,0,-0.0167871598455798,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.176381796105645,0.164968632468819,0,0,0,0,0.0341677635552223,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942306880413533,0,0,0,0.0207745994457242,0,0,0,0,0,0,0,0,0,0.0254161632508233,0.0478700151567375,0,0,0,0,0,0,0,0,0,0.00867632038483007,0,0,0,0,0,0,0
X600809.SH,0,0.202441333574541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616786686296321,0,0,0,0,0,0,0.0421419248579845,-0.168920937469369,0,0.338498447634497,0,0.0401229209717758,0,0,0,0,0,0,0,0,-0.0445903180748771,0,0,-0.0437535158060863,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0913597478143339,0,0,0,0,0,0,0,0,0,0,0,0,0.0605141641535619,0,0,0,0,0.424185640011479,0,-0.0293907119746923,0,0.125209988287552,0,0,0,0,0,0,0,0,0,0,0,0.0333522954508501,0,0,-0.0337974985579025,-0.174628207465584,1.0842021724855e-19,0,0,0,-0.138908792094024,0,0,0,0,0.00576332275671728,0.0279910612114772,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.104877407638449,0,-0.106975199128399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508953934683045,0.093967301761735,0.0360058738383879,-0.183155939780822,0,0,0,0,0,0.00552252956573508,0,0,0,0,0,0,0,0,0,0,0,0,0.0230417689134582,-0.123440687059124,0.12126232708978,0,-0.0250167532253143,-0.00661014805271466,0,0,0,0,0,0,0
X002475.SZ,0,0.190822791868701,0,0,0,0.0721432848855436,0,0,0,0,0,0,0,0,0.0687153918511769,0,0.145682994938466,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0150525324883783,0,0,0,0,0,0.196645951066448,6.93889390390723e-18,0,0.0524640860034281,0,0,0,-0.000774923176461751,0,-1.73472347597681e-18,0,0,0,0.0914448162238031,0,0,0,0,0.0142026277890244,0,0,0,0,0,0,0
X600690.SH,0,0.0957440588535273,0,0,0,0,0,0,0.0692858962186832,0,0,0,0,0,0,0,0,0,0,0,0,0.00159847257284441,0,0,0,0,0,0,0.0291853573701364,0,0,0,-0.145542384026062,0.199473514540349,0,0,0,0,0,0,-0.00790912562563998,0,0,0,0,0,0,0,0,0,0,-0.00706413389419404,0,0,0,0,0,0,0
X002304.SZ,0,0.257281957286846,0.0359064045852598,0.209496906175642,0,0,0,0.16774390300072,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0940765285319879,0,0,0.0372002051304728,0,0,0,0,0,0.00559786837019824,0,0,0,0,0,0,0,0.0778839552740657,0.104076560325943,0,0,0,0,0,0,0,0,-0.0333649244302241,0,0,0,0,0.0424081233612825,-0.0263502267001574,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985427207166546,0,0,0,0,0,0,0,0,0,0.0582567936276203,0,0.133447388111012,0.0853651492465009,0,0,0,0,0.128911154386353,0,0,0,0,0,0.0155394209066449,0,0,0,0,0,0,0,0,0,0,0,0.0940776389243677,0,0,0,0.00220461768696958,0,0
X600104.SH,0,0,0,0,0,-0.0565132035952455,0,0,0,0,0,0,0,0,0.060154783683665,0,0,0.123050619555639,0,0.00447545522876181,0,0,0.064455957926537,0,0,0,0,0,-0.00350905577165148,0,0,0.0169603803404458,0.00507887579641121,0,0,0,0,0,0,0,0.0449640500019909,0,0,0,0,0,0,0,0,-0.0561392008214908,0,0.0274465622019915,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.203717803197165,0,0,0,0,0,0,0.0633151463532773,0,0,0,0,0,0,0.118799079769405,0,0,0,0,-0.0790876516270151,0,-0.0466694820424656,0,0,-0.0131604338574744,0,0,0.13421412980421,0,0,0,0,0,0,0,-0.0532006599044335,0,0,0,0,0,0,0,0,-0.0116070508581552,0.0357556838843017,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0668829395216319,0.0268398523316156,0,-0.0218532196061751,0,0,0,0,0,0,0,0,0.153472641535897,0,0,0,0,0,0,0,0,-0.0619384769530259,0,-0.00610305630863054,0,0,-3.46944695195361e-18,0,0,0.068794254768751,0,0,0.0398301400909291,0.467199497407951,0,0,0.0596991027484542,0,0,0,0,0,0,0,0,0,0,0.0236309411101733,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,-0.244827017898853,0.139248896287544,0,0,0,0,0,0,0,0,0,0,0.214129749914881,0,0.103426437899895,0.0651816417378097,0,0,-0.0472191625784067,0,0,0,0,0,0,0,0.00916124793422109,0,0.184576890753271,0,0,0,0.386641233569701,0,0,0.46527019859641,0,0,0,0.0155956166385391,0,0,0,-0.00207850800781533,0,0,0,0,0.301461393080867,0,0
X002241.SZ,0,0,0,0,0,0,0.133216882900692,0,0,0,0,0,0,0,0,0,0,0.187530181884933,0.115981748778331,0.207485043335766,0,0,0,0,0,0,0,0,0,0,0,0,0.0584808425309097,0,0,0.0796443234604014,0,0,0,0,0.0368071777087056,0,0,0,0,0,0,0.176157600359805,0,0,0,-0.0129068133068463,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,-8.67361737988404e-19,0.044256126408708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00782428730056185,0,0.0300087235345916,0.0193343688654073,0,0,0,0.322680274027538,0,0,0,0,0.142981177783905,0,0,0,0,0,0,0,0.0312506596846793,0,0,0,0,0.00288192561438536,-0.0226721610235598,0,0,0,0,0,0
X300124.SZ,0.116498271117634,0,0,0,0.101313457836669,0,0.0790970739638526,0,0,0,0.119950907760507,0,0,0,0,0,0,0,0,0,0,0,0.213771040850696,0,0,0,0,0,0,0,0,0,0.0674330615146731,0,0,0,0,0,0.163746165373185,0,0,0.0211759475747043,0.0576571427924711,0,0,0,-0.0640367914842157,0.167729472890609,0,0,0,0,-0.0228450818481242,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.079369921466706,0,0.104596766118414,0.216274172789541,-0.0637287262918902,0.0439502539167682,0,0,0,0,0.117764871560903,0,0.0161427023236002,0,0,0,0,-0.0240299862982307,0,0,0,0.0470917291521373,0,0,0,0,0.0516283474187494,0,0,0.0503810508278503,0,0,0.162827865099708,0,0,0,0,0,0,0,0.156709917519175,0,0.00954978059593521,0.00919870686852058,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0549245105728387,0,0,0.0584392660215479,0,0,0,0,0.152899324546384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112034515597107,0,0,0,0,0,0,0.200993188369031,-0.0528909362222214,0,0.0880173774941179,0,0,0,0,0.0980302110121782,0,0,0,0.0842650503109023,-0.135951955702491,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,-0.0745811364822669,0,0,-0.0840674461031556,0,0,0.0145019509833352,0.061431752933459,0,0,0,0,0,0.0285719236875967,0,0,0,0.0774552825475166,0.0200011700334615,0,0,0.292185651775605,0,0,0,0.0370842152817267,0,0,0.042017074813805,0,0,0,0,0,0,0,0,0.125756269456042,0,0,0,-0.0547903514048477,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.114967102717266,0,0,0,0,0,0,0.00670493528771393,0,0,0,0,0,0,0,0,0,0,0,0.120031631651091,0,0,0.0412501324187043,0,0.0844284780434982,0.0901250952782908,0.197414800672629,0,0.0396499765522636,0,0,0,0,0,0,0,-0.0333240770253729,0,0,0,0,0,0,0,0,0,-0.00945053067622125,0,0,0,-0.0218975153191602,0,0
X000596.SZ,0,0,0,0,0.181253216334568,0,0,0.0346040242690978,0.0773198457908655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175945521514875,0,0,0.0357474553921981,0,0,0,0,0.0296383462219668,0,0,0,0.15217628687754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01350388075068,0,0,0,0,0,0,0
