,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X300003.SZ,X600031.SH,X002236.SZ,X600867.SH,X002008.SZ,X600809.SH,X000063.SZ,X300124.SZ,X600271.SH,X002456.SZ,X000596.SZ,X601877.SH,X000661.SZ,X600566.SH,X000625.SZ,X600066.SH,X600487.SH,X002294.SZ,X000100.SZ,X002179.SZ,X002007.SZ,X000977.SZ,X300142.SZ,X000157.SZ,X300136.SZ,X002241.SZ,X002180.SZ,X000981.SZ,X000050.SZ,X000869.SZ,X600779.SH,X600498.SH,X002049.SZ,X600177.SH,X002508.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.171216911593506,0.073284850214963,0,0.0389790537021155,0,0,0,0,0,0,0,0,0,0,0,0.00232504857352446,0,0,0,0,0,0,0,0,0,0,0,0.0301786072497766,0,0,0,0,0,0.0404534445795597,0,0,0,0,0,0,0.0859277785812462,0,0.0482668676449377,0,0,0,0,0,0.0190652706014384,-4.33680868994202e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.345716721337525,0,0,0,0,0,0,0.0927951271177573,0,0,0.178369726967397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643122228806251,0,0,0,0,-0.0900597914702979,0,0,0,0,0,0.0293318834228932,-0.0349504570326841,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0383525241144055,0,0,0,0.229511762729111,0,0.0284579292585914,0,-0.100617828239546,0.123929767840783,0,0,0,0,0,0.126335153713068,0,0,0.144850157612867,0.00737910326357013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100978996837549,0,0,0.0157794181969782,-0.029202903500743,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.187063626007489,0.0781246012130249,0.0381673161335405,0,0.208627696339933,0,0,0,0,0,0,0,0.100001244680006,0,0,0,0,0,0,2.16840434497101e-19,0.14517668157366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256406904387295,0,0,0,0,0.011947825915613,0,0.00921402237538585,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.264160514075668,0,0,0,0,0.128308614335543,0,0.123321338169411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101468951041308,0,0,0,0,-0.161387336500235,0,0,0,0,0,0,0.0827838657142243,0,0.144532543634997,0,0.0737295221325536,0,0,0,0,-0.0243815992781716,0.056302585329862,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.131755622255406,0,0,0,0,0.0233869570347334,0,0,0,0,0,-0.0947882264287389,0,0,0,0,0,0.354326590962161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122911518039994,0,0,0,0,0,0,0.0107821096620463,0.0342815318791204,0,0,0,0,0,0
X002304.SZ,0,0,0.0916778886292772,0,0,0,0,0,0.35924492824282,0,0,0,0,0,0,0,0,0,0.0438304999096967,0.300324275612648,-0.0360322133798954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300099785873396,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1887176398658,0,0,0,0,0,0,0,0,0,0,0,0.109875006014053,0,0,0.0597791191442856,0.277370995146262,0,0,0.10281087844774,0,0,0,0.149738636843697,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.402910992749834,0,0,0.100038308891078,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.019958497211855,0,0,0,0,0.00830466655379307,0,0,0,0,0,0,0,0,0,0,-0.0534256122404085,0.0564888227869138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129817396592275,0.00910530482129211,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0176957040138923,-6.93889390390723e-18,0.0750441055868305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260689341827923,0,0,0,0,0,0.0258873588119083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020096364074757,0,0.0303266837938362,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0125139827527805,0,0,0,0,-0.312734471918774,0,0,0,0,0,0,0,0,0,0.0313807841957788,0.480328547987089,-0.00614940780412977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218743742342436,0,0.228154135543465,0,0,0,0,0.0569713089050878,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.320516522131369,0,0.151373689192883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619158472248057,0,0,0,0,0.0333473656204002,-0.0388366665030745,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471244930743035,0,0,0,0,0.0789463816704164,0,0,0,0,0.514328654183026,0,0,0,0,0,0,0,0,0,0,0.177188037367579,0,0,0,0.148301227654752,0,0,0,0,0,0,0,0,0,0,0,0,0.00433474000895432,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.113701011514108,0,0,0,0,0,0,0,0.291048099981613,0,0,0,0,0.0303709405056047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160619739374582,0,0,0.0716092234263905,0,0,0.123085005960021,0,0,0,0.0341612549187183,0,0,0,0,0,0.0439577877728194,-0.051107020245774,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-3.46944695195361e-18,0.25164776000166,0,0,0,0,0,0,0,0.0818969500525203,0,0,0,0.135265667302431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208416273735956,0,0,0,0,0.00547482462315552,0.0623257286849215,0,0,0,0,0,0,0,0,0,-0.0788405310795928,0,0,0,0,0,0
