,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002304.SZ,X002475.SZ,X600276.SH,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X300124.SZ,X002129.SZ,X000596.SZ,X003816.SZ,X000625.SZ,X002049.SZ,X000725.SZ,X600031.SH,X000063.SZ,X002179.SZ,X002241.SZ,X000338.SZ,X600089.SH,X600522.SH,X600703.SH,X000661.SZ,X002180.SZ,X000733.SZ,X300142.SZ,X601877.SH,X002074.SZ,X600741.SH,X000100.SZ,X600884.SH,X000157.SZ,X600460.SH,X600702.SH,X600487.SH,X601799.SH,X000799.SZ,X002236.SZ,X600584.SH,X002414.SZ,X600563.SH,X300003.SZ,X600372.SH,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0545010976650815,0.0805324174662565,0.248019884848629,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005260431120362,0,0,0,0,0,0,0,0,0,0,0.0591797292231944,0,0,0.00243720718924247,0.0279307833326245,0,0,0,0,0,0,0.0372386583899526,-0.00786357572337125,0,0,0,0,0,0,0,0,0,0,0,0.0133072709402204,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0719200558961226,0.0980478315994722,0.153234612853251,0,0.0477464696726549,0,0,-0.0326059202084163,0,0,0,0.0749996889045358,0,0,0,0,0,0,0,0,0,0,-0.00998280311580028,0,0,0,0,0,0,0,0,0,0,0,0.103616314427505,0.248537913113687,0,0,0,0,0,-0.0626202747645253,-0.00978457742279619,0,0,0,0,0,0.00843230635786986,0,0,0,0,0,0
X600809.SH,0,0,0,0.375369058300406,0,0,0,0,0,0,0,0,0,0,0,0.14614710820647,0,-0.0604603571374677,0,0,0,0,0,0,0,0,0,0,0.101246391774532,0,0,0,0,0.062948687299656,0,0,0,0,0,0.00766942520102745,0,-0.0472469654724996,0,0,0,0,0,0,0,0,0.292678898927141,-0.00379575291489574,-0.027303029183977,-0.130711931647589,0,0,0,0,0
X000568.SZ,0,0,0.171630256142557,0,0,0,0,0,0,0,0,0,0,0,0,0.0432514918462132,0,0,0,0,0,0,0,0,0,0,0,0,0.00116722176631939,0,0,0,0,0,0,0,0,0,0,0.279049354391597,0,0,0.160879602916536,0,0,0,0,0,0,0,0,-0.0217698233433548,-0.00242373431890353,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.107851018015053,0,0,0,0,0,0,0,0,0.119528755113915,0,0,0,0,0,0,0,0,0,0,0.176987199690776,0,0,0,0,0.0784448936651553,0,0,0,0,0,0.182471294495026,0.114594301536838,0.20640490078553,0,-0.0248262629006386,0,0,0,0,0,0,0,0,0,-0.110102382109352,0,0
X600690.SH,0,0,0,0.0308112781660967,0,0,0,0,0,0.0864942337377004,0,-0.0055579232014606,0,0,0,0,0,-0.0135431628672804,0,0,0,0,0,0,0,0.0633747491814255,0,0,0,0,0,0,-0.121707813347965,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108024542479211,0,0.250160420180412,0,0,0,0,-0.00111026529444392,0,0,0,0,0,0
X002304.SZ,0,0.170128503909505,0,0,0,0,0,0,0.0432871052926841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220967755941565,0,0,0,0,0,0,0,0,0,0,0,0,0.203874315937516,-0.0245686671529564,0,0,0,0,-0.117468250541204,0,0,0,0.0732481043272542,0,0.00949298623003596,0.0132654688425183,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0342913964852095,0,0.37146370324529,0,-0.0280971194360525,0,0.0255776182339188,0,0,0,0,0,0.069089431811576,0,-0.115560972602265,0,-3.46944695195361e-18,-0.0363244202206393,0,-0.121938405187307,0,0,0,0,0,0,0,0.115046355557973,0,0,0,0,0,0,0.104034420058933,0,0,0,0,0,-0.105595596446018,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011015822508588,0,0,0,0,0,0.116811428595063,0.0375445750932547,0,0.165858053482203,0,0,0,0.0380398353144274,0,0.154922167151908,0,0,0,0,0,0,0,0,0,0.0513502638304328,0,0,0,0,-0.00255886939623702,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0267431921693882,0,0.251066710025335,0,0,0,0,0.0043813617117132,0,0,0,0,0,0,0,0,0,0.0621826838927175,0,0,0,0,0,0,0,0,0,0,0.0650760060572554,0,0,0,0,0,0,0,0,0,0,0.0470616539089399,0,0.0299964275477912,0,-0.0707662252395685,0.120376071382963,0,0,0,0,-0.00653592338669967,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815934640212207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322908217336506,0.0194186952289591,0,0,0,0.0399736756327836,0.209884426308923,0.0638522365135821,4.33680868994202e-19,0,0,0,0,0,0,0,0.148423923590566,0,0,0,0,0,0,0,-0.017611128214668,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0526036291044621,0,0,0,0,0,0,0,0,0,0.253422359818147,0,0,0,0,0,0,0,0,0.0647411189501877,0,0,0,0,0,0,0.252165014692588,0,0,0,0,0,0,0.0832505061908354,0.0407120123185734,0,0,0,0.127059433234132,0,0,0,0,0,0,-0.0258063566606434,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0747877706804249,0,0,0,0,0,0,0.0930726548393529,0,0,0,0,0,-0.0528424829241684,0,0,0,0,-0.166228828044906,0,0.209015375553598,0.156791017566248,0,0,0,-0.0288830617000846,0,0,0,-0.0262181170333036,0,0.58286771643047,0,0,0,0,0,0,0,0.0539356533596487,0,0,0,0,0,-0.0246733869318293,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.180141453101265,0,0.0839274622038911,0,0,0,0.102964345778191,-0.103984464140236,0,0,0,0,2.16840434497101e-19,0.0206646105366523,0,0,0,0,0.13043589091567,0,0,0,0,0,0,0,-0.100358618912962,0,0.0813296775516187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040709589176274,0,0,0,0.0406505086752492,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.207777908492478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165924929559624,0,0,0,0,0,0,0.216893511919832,0,0,0,0,0,0,0,0,0,0,0,0.0695506145163954,0.0136692065874291,0,0,0,0,0.00892203991400526,-0.0211920688983631,0,0,0,0,0,0
X000596.SZ,0,0,0.200575948675555,0.121654131447838,0,0,0.11945881515394,-0.0834815342357343,0,0,0,0.0249991067818856,0,0,0,0,0,0,0.0467347236920422,0,0,0,0.0553744840484706,-0.0452672291847177,0,0,0,0,-0.017312869300066,0,0,-0.0359803113887546,0,0,0,0,0,0,0,0.202718866135042,0,0,0,0,0,0,0,0,0,0,0,0,-0.00932401351171694,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.0643395960922472,0,0,0,0,0,0,-0.0475265112362798,0,0,-0.0599648950314367,0,0,0,0,0.119235322237678,0,0,0,0,0,0,0,0.0549168540527227,-0.0907603710833374,0,0.0758397738131769,0,-0.010817182342912,0,0,0,0,0,0.00472284175419591,0,0,0,0,0,0,-0.00534234126528042,0,0,0.0766577390246274,0,0.0507703540566344,0.003388962639461,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.32935557854602,0,0,-0.165887315523608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993632647609782,0,0,0.200274270536828,0,-0.0654188764327277,-0.0613470079431599,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212271315376611,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.155705562104591,0,0,0.0660297534226982,0,0,0,0,0,0,0.0720102689319584,0.0450145023385642,0,0,0,0,0,0,0,0,0,0.122954910325981,0,0,0,0,0,0,0,-0.0516280708322821,0,0,0,0.120800150379796,0.152256901003852,0,0,0,0,0,0.0429383278693245,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.102386160009153,0,0,0,0,0,0,0,0,0,-0.0182007903724175,0,0,0,0.0541253330411132,0,0,0.0242869788488222,0.0452285908816487,0,0,0,0,0,0,0,0,0,0.10291096076163,0,0,0,0,0,-0.00564647523594471,0,0,0.066740748272522,0.0425573280994079,0,0,0,0.0672876200863158,0,0,0.00758686105482789,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0503023811200385,0,0,0,0,0,0,0.0152881120579697,0,0.0289977829913598,0,0,-0.0740220600435408,0.0953852894614697,0,0,0.142326040513253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477514531496851,0,0,0,0,0.0511328716923631,-0.0584918922969704,0,0,0,0,0,0.0513836515071986,0,0,0,0,-0.032180426839082,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0692041571608288,0,0,-0.0450313717899576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766545286838098,0,0,0,0.0756462448376845,0,0,0,0,0,0,0,0,0,0,0,0,0.288056824432318,0,0,0,0,0,0,0,0.011551111825248,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.180055810618595,0,0,0,0,0,0,0.0569621627393177,0,-0.0494770513252102,0.266013388352227,0,0,0,0,0,0,-0.0312534594775044,0,0,0,-0.00912565152403552,0.215627542249515,0,0,0,0,0,0.138325424828733,0,0,0,0,0,0,0,0,0.0867934084251817,0,0,0.0999240604638282,0,0,0,-0.000145569588535838,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.435521001056574,0,0,0,0,0.0979400349899277,0.207202700256094,0,0,0,0,0,0,0,0,0,0,0,0.0752861348625337,0,0,0,0,0,0,-0.0225239055145431,-0.0453840182658707,0,0,0,0,0,0,-0.15855618357148,0,0,0,0,0,0.0726180855842462,0,0,0,0.0397166942254179,0,0.0663816017020666,0,0,0,0.0252902301017302,0,0
X000338.SZ,0,0,0,0,0,0,0,0.00691472918204325,0,0,0.19024860621049,0.119504139748123,0,0,0,0,0,0,0,0,0.31009386079339,0,0,0,0,0,0,0,0.00300715277948563,0,0,0,0,0,0.00637148611036575,0,0,0.0712927368405711,0,0,0,0,0,0,0,0,-0.0248475284184749,0,0,0.0404962314233691,0,0,-0.00067827554956954,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.206913718400433,0,0.135620011779047,0,0,0,0,0,0,0,0,0,0,0,0.222355883095154,0,0,0,0,0,0.0734842586986976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099810296678808,0,0,0.00175252454018939,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.0520614556122825,0,0,0,0,0.0518990558076564,0,0,0.0776335962324365,0,0,0,0,0,0,0,0.124343087834037,0,0,0,0,0,0,0,-0.0316494102535376,0,0,0,0,0,0,0.631887226528726,0,0,0,0,0,0.189170144914573,0,0,0,0,0.0799210798086592,-0.0273368431181133,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.064158508136906,0,0,0,0,0.0604201771646292,0,0,0,0,0,0,0,0,0.328982681213384,0,0,0,0,0,0,0,0,0,0,0.0210508931275361,0,0,0,0,0,0,0,0.252441160002733,0,0,0,0,0,0,0,0,0,0,0,0.00133799605542346,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.274173281208837,0,0,0.0380660168327104,0,0.225182831696176,0.110241753288589,0.196215511377432,0,0,0,0,0,0,0,0,0,0,0,-0.244632059353774,0,0,0,0,0,0,0,0,0,0,0,0.0737013953481308,0,0,0,0,0,3.46944695195361e-18,0,0.386095241326003,0,-0.103056658270848,0,-0.0312008170608822,0.0402677112629461,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451381219962854,0,0,0,0,0,0.114567712803645,0,0,0,0,0,0,0.128614654986466,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.181754313241219,0,0,0,0,0,0,0,0,0,0.0447157997465966,0.0350225707578981,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.0470527399959812,0,0,0,-0.110609585176444,0.0148903024367858,0,0,0,0,0,0.0676746900816627,0,0,0,0.0313050971626749,0,0,0,0,0.0689515753287725,0,0,0,0,0,0.17432983066286,0,0,0,0,0,0,0,0,0,0,0,0.0751000735356975,0,0,0,0.123430172097694,0,0.0297288652115276,0,0,0,0,0,0,0
