,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X000568.SZ,X600031.SH,X002304.SZ,X600809.SH,X600104.SH,X600690.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X600703.SH,X003816.SZ,X000338.SZ,X002241.SZ,X000596.SZ,X000625.SZ,X000100.SZ,X600741.SH,X002371.SZ,X002007.SZ,X000157.SZ,X002129.SZ,X002049.SZ,X002179.SZ,X601877.SH,X002414.SZ,X600584.SH,X002236.SZ,X600183.SH,X000799.SZ,X000066.SZ,X300142.SZ,X601799.SH,X000800.SZ,X002074.SZ,X300003.SZ,X002008.SZ,X000547.SZ,X600779.SH,X000977.SZ,X600118.SH,X002508.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.38418465154775,0,-0.0231021888307241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102714185139946,0,0.0190470949568961,0,0,0,0,0,0.00242538711145029,0.00211121549027797,0,0,0,1.95089765047301e-05,0,0
X000858.SZ,0,0,0,0,0,0,0.0704290900043544,0,0.0334541980878618,0.258169137410616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360962780335359,0,0,0,-0.00197566038855489,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107167412179856,0,0,0,0,-0.0215291012011718,0,0,0.144240898138507,0,0,0.0471775900548661,0,0,0,0,0,0,0.0198606259656821,0.00574211712948853,0,0,0,0.07818478097618,0,0,0,0,0,0,0,-0.014775076137239,0,0,0,0,0.00194521275441303,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0365940275706866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978881995648007,0.0577767592642558,0,0.0473284453477125,0,0,-0.00557769190117757,0.131368177835661,0,0.186848138764019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606548945778835,0,0,0,0,-0.00647868647008448,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351382502218588,0,-0.0226877480526868,0,0,0,0,0,0,-0.0529101888851729,-0.159145715904672,0,0,0,0,0,0,0,0,0.0590560008920411,0,0,0,0,0,0,0,0,0,0,0,0.00910901770315283,0,0,0,0,0.00831548386728159,0,0
X000651.SZ,0,0,0,0,0,0,0.00801269527658148,0,0,0,0.139041247293531,0.115896539184533,0,-0.0111024890998676,0,0,0,0,0,0,-0.0811208941542905,0,0,0,0,0,0,0.208221456813325,0,0,0.0403762560995262,0,0,0,0,0,0,0,0,0,0,0.117389368978264,0,0,0,0,0,0,0,0,0,0.0169008640200063,0,0,0,0,-0.023909820158811,0,0
X000568.SZ,0,0,0,0,0,0,0,0.0644722384140897,0,0.350787466784302,0,0,0,0,0,0,0,0.00955862674924097,0,0,0,0.0496524787396306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104339827350872,0,0,0,0,0,0,-0.0139833076439692,0,0,0,-0.00070478639632484,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0788244148177086,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.252731054884021,0,0,0,0,0,0,0,0,0,-0.134341550479607,0,0.212681634337007,0,0,0,0,0,0.0725025322898883,0,0,0,0,0,0,0.0269129849692998,0,0,0,0.0143523635509595,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.228762552599262,0,0,0,0,0,0,0,0,0,0,0,0.0536260229969439,-0.0340689163031058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100248187696976,0,0,0,0,0,0,0,0,0.0729345025726578,0,0,0,0,0,-0.00591623876497315,-0.0492571060836134,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.115340885379805,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.193507680453002,-0.0984035519445801,0,0,-0.0626394584944931,0,0,0,0,0,0,0,0,0,0,0.067758052221618,0,0,0,0,0,0,0,0,0,0,0,0.160090299941979,0,0,-0.0237039573886876,0,0,0,0,0.00382094755547195,0,0
X600104.SH,0,0,0,0,0.157794256553587,0,0,0,0,0,0,0,0,0,0,0.126217589681706,0,0,0,0,0,0,0.185557841199797,0,0.215092006108397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403467935303681,0,0,0,0,0,0,0,0,0,-0.00602692012962389,0,0,0,0,-0.0296339483176015,0,0
X600690.SH,0,0,0,0.0745645119455734,0,0.10180776302762,0,0,0,0.288003178354865,0.149085293626791,0,0,0,0,0,0,0,0,0,0,0.0079041141160183,0,0,0,0,0,0,0,-0.0331516387744112,0,0,0,0,0,0,0.0020823868482654,0,-0.0722045714132185,0,0,0.036899290707992,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0412193409162727,0,0,0,-0.00794046544675704,0,0
X000725.SZ,0,0,0,0,0.0611633618518692,0,0,0,0,0,0.0489234987729693,0,0,0,0,0,0,0,0,0,0,0,0.0757457413002416,0.253129003806693,0,0,0,0,0.055895193811612,0.0141225467737937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102789786669037,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0212658466501401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883547820167613,0,0,0,0,0,0,0,0,0,0,0,0.0825303262893776,0,0,0.0752701160596172,0,0,0,0.0803090863084889,0,0,0,0,0,-0.0200807426830469,0,0,0,0,0.0119034517991896,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902186115770534,0,-0.0757479700195556,0,0,0,0,0,0,0.022010405426013,0,0.122859849687384,0,0,0,0,0,0,0,0,0.20747975074498,0,0,0.120850715176832,0.0285519643953711,0,0,0,0,0,-0.0110788478316894,-0.00493624040093195,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.119704177569848,0,0.242382224826199,0,0,0,0,0,0,0,0.0244271601005228,0.00304998056843917,0,0,0,0,0.150582680496603,0,0,0.00144029896344938,0,0,0,0,0,0,0,0,0,0.079387207412067,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0.0106567403784901,0,0,0,-0.00925299604674257,0,0
X000063.SZ,0,0,0,0,0,0,-0.0314748089396206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519516770808589,0.11903104738374,0.037742364254172,0,0,0,0.0861510639248349,0.053989472273469,0,0,0.0385065744886413,0.0072396592865578,-0.0580383619101729,0,0,-8.67361737988404e-19,-0.00569073385747805,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0234777314610507,0,0,0,0,0,0,0,0,0,0,0,-0.0294715828201971,0,0,0,0,0.137579113130633,0,0,3.46944695195361e-18,0,0,0,0,0.124853166494615,0,0,0,0.0839559124222959,0,0,0,0.0982493141523737,0,0.248682605838664,0,0,0,0,0,0,0,0.0210448081014796,0,0,0,0,-0.00221445259465006,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060161188968786,0,0.037988497925565,0.0109255808721606,0,0,-0.0166423695566375,0,0,0,0,0,0,0.0125465364761979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.00589596788059807,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0601753436977607,0.181323596003929,0,-0.0776428342356,-0.00700493401348407,0,0.195612405357728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699575548889896,0,0,0,0.103834630848954,0,0.190672680905561,-0.0283947233793024,0,0,0,0,0,0.0267031023329114,-0.0445734423696836,0.0168894587827702,0,0,0,0,0,0.00458906237517913,0.00470674308248202,0,0,0,0.0014643630825234,0,0
X002241.SZ,0,0,0,0.211607522088801,0.542846228140085,0,0,0,0,0,0,0,0,0,-0.109537768991316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502919554810805,0,0.241946890778203,-0.143727418509989,0,0,0,0.0193335684741029,0,0,0,0,0,-0.00648161212276581,0.00958168574743248,0,0,0,0.0153368754937722,0,0
X000596.SZ,0,0,0,0,0.13625882296194,0,0.0852027131155574,0,0,0,0,0.0313407321413574,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181690886883297,0,0.0387354422533762,0.0926430731621992,0,0,0,0,0,0,0,0.128336054248648,0,0,0,0,0,0,0,0,0.250557546077255,0,0,0,0,0,-0.0477462763733819,-0.013467322077644,0,0,0,0.010815563702429,0,0
X000625.SZ,0,0,0,-0.248583366386089,0,0,0,0,0,0,0.18064024288811,0,0,0,0,0,0,0,0,0,0,0,0,0.0412669023548419,0,0,0,0.300711255161718,0,0,0,0,0,0,0,0,0,0,0,0,0.150829514560572,0,0,0,0,0,0,0,0,0,0,0.0217054326041599,0.0745017687522678,0,0,0,-0.0140516071813554,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0873333913583914,0,0.524714094098744,0,0.103468931215593,0,0,0,0,0,-0.0738560339714736,0,0.0705966013089458,0,0,0,0,0,0.0773978673879404,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0890147961067148,0,0,0,0,0,0,0.0169347527290382,0,0,0,-0.00264736602197196,0,0
