,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000625.SZ,X002371.SZ,X000063.SZ,X002129.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002241.SZ,X000733.SZ,X600702.SH,X600741.SH,X000100.SZ,X002074.SZ,X600460.SH,X600522.SH,X000157.SZ,X000799.SZ,X600584.SH,X300003.SZ,X600884.SH,X002007.SZ,X300146.SZ,X000800.SZ,X600779.SH,X002236.SZ,X002414.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.233174296603202,0.0722106272299009,0,0.292498934723352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367434449272689,0,0,0,0,0,0,0,0,0.0431182698684608,0,0,0,0,0,0,0,0,0.00895018054110356,0,0,0,0,0.00147762477790831,0,0,0,0,0,0,-0.00283796487402149,0,0,0,0,0,0,0
X000858.SZ,0,0,0.166249564723532,0,0.41780384517001,0,0,0,0,0,0,-0.0331384836903698,0,0,0.10234103468366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0296542989909857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00621538205627233,0,0,0,0,0,0,0
X600809.SH,0.200502219325673,0,0,0,0.40767929140493,0,0,0,0,0,0,0,0,0.010018289063028,0,0,0,0,0,0,0,-0.0430929461737443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317145403234251,0,0,0,0,0,0,0,0,-0.0179460691239999,0.208536668449738,0,0,0,0,0.000905427365106928,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0542643409412178,0,0,0,0,0,0,0,0,0,0,0,0,0.0364498684315362,0,0,0,0,0,0,0.0809029442548626,0,0,0,0,0,0.181424880594594,0,0,0,0,0,0,0,0,0.0645504400115887,0,0,0,0.172126141479723,0,0,0,0.056428483188328,0,0,0,-0.00418731494993201,0,0,0,0,0,0,0
X000568.SZ,0.160057604451023,0.444165095387079,0.404086147323445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584468414770122,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00651193449318479,0,0,0,0,0,0,0
X002304.SZ,0.071840367016213,0,0.156539847668822,0.0784016559668383,0.226529936910696,0,0,0,0.0284525068446763,0,0,0,0,0.0686059095766905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129180688127998,0,0,0,0,0.0453664456195916,0,0,0,0,0,0,0.0030061422178996,0,0,0,0,0,0,0,0,0,0,0,-0.00200325994339363,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388911377133189,0,0,0,0,0,0.0473223850177918,0.0118948280524829,0,0,0,0,0,0,0,0.0140939865510303,-0.145877714096924,0,0,0,0.0715375304592124,0,0.0481613351043476,0,0,0.0989337207538734,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0.0893266392526565,0,0,0,0.211563678571636,0,0,0,0,0,0,0,0,0,0.0997984929623681,0,0,0,0,0,0.0210251130087263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167585599104339,-0.0510912161044307,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.121624991290499,0,0,0,0,0,0,0.0743764648285245,0,0,0,0,0,0,0,0,0,0,0.0263425255274617,0.217771473367391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12283635797262,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.0307675005085403,0,0,0,0,0,0.354543538941861,0,0,0,0,0,0,0.110396747911138,0,0,0,0,0,0,0,0,0,0,0,-0.0955514092113574,0.013955379870141,0,0,0,0,0.0418430528011892,0,0,0,0,0,0,0,0,0,0,0.0873621316181585,0,0,0,0,0,0,0,-0.000973613998887371,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101519087877441,0,0,0,0,0,0,0,0,0,0,0.287133885760935,0.0299733574335512,0,0,0,0,0,-0.0349382546601342,0.107608045609722,0,0,0,-0.0139262907973893,0,0,0,0,0,0,0,0.0504841251161152,-0.00965759538946474,0.00582042002372761,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308141561105597,0,0,0.381894326038647,0,0.0627568521258739,0,0,0,0,0,0,0,0,0,0,0.37703466700154,0,0,-0.0216837887286261,0.0661893419386541,0,0,0,0,0,0
X600104.SH,0,0,0.01278935382776,0,0,0,0,0.086699549441546,0,0,0,0,0,0,0.112207861763896,0,0,0,-0.0456931258833916,0.0487839359397595,0.0105043367407328,0,0,0,0,0,0,0,0,0,0,0,0,0.00522290860708728,0.0919143919723031,0,0,0.000391029573405103,0,0.0183624484693704,0,0,0,0.00735754552639394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0.191024517540867,0,0.183576339423954,0.234340356265811,0,0,0,0,0,0.0164428382635353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380082206535358,0,0.00152755347024344,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.229744329553957,0,0,0,0,0,0,0.285687118700408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281188876374483,-0.0443544645339497,0,0,0.00046471659748931,0,0,0,0,0.0864982800286172,0,0,0,0,0,0,0,0,0.0159095863488963,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0260540632356384,0,0,-0.0174871088333239,0,0,0.0949340865006362,0,-0.11965408115179,0,0,0,0,0,0.0177451596913409,0.0303686923845909,0,0,0,0,0,0,0.0105171798926607,0,0.0447503367519186,0,0,0,0,0,0,0,0,0,0,0.0708149991122671,0.0694660464365821,0,0,-0.153859793835197,0,-0.0058140754612338,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256844658724212,0,0,0,0,0,0,0,0,0,0,0,0,0.116629374451569,0,0,0,0,0.0481802401119183,0,0,0,0,0,0,0,0,0,0,0.0368909968619568,0,0,0,0,0,0,0,0.0030086992776322,0,0,0,0,0,0,0
