,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X600703.SH,X000596.SZ,X002241.SZ,X002236.SZ,X000100.SZ,X002463.SZ,X601877.SH,X300003.SZ,X000157.SZ,X002007.SZ,X300142.SZ,X002179.SZ,X002008.SZ,X600271.SH,X300124.SZ,X000625.SZ,X000066.SZ,X600867.SH,X000977.SZ,X002129.SZ,X300136.SZ,X002049.SZ,X300014.SZ,X600498.SH,X002506.SZ,X002180.SZ,X600177.SH,X002371.SZ,X600066.SH,X600487.SH,X002456.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0,0,0,0,0,0,0.0231234233799739,0,0,0,0,0,0,0,0,0,0.123782057648455,0.0616346951497224,0,0,0.264159013709359,0,0.0262192046601284,0,0,0,0,0,0,0.219932576912851,0,0,0,0,0.130606520571631,0,0,0,0,0,0,0,0,0,0,0,0,0.0286461460774117,0,0,0.0273113065039552,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,-0.00630641016826827,0,0.171851821563027,0.242230289316234,0,0,0,0,0,0,0,0,0,0.0320650199500279,0,0.0184576823425518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040020761013855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631547050638493,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.00819780416886234,0,0,0,0,0,0.301064610718405,0,0,0,0.0672104676645279,0,0,0,0,0.168843531563499,0,0,0,0,0,0,0,0,0,0,0,0.0146380533376035,0,0,0,0,0,0,0,0,0.0447626831308712,0.0089278112603596,0,0,0,0,0,0,0,0,0,0,0.0184562662428509,0,0,0,-0.0251030534255111,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534204455059721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274016506872177,0,0,0,0,0,0,0,0,0,0,0,0.00526232515534481,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0755176253273694,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016645283123154,0.0409345266936219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572918271790315,0,0.0830916213448742,0.0609821400556608,0,0,0,0,0,0,0,0,0,0,0.0114827529705803,0,0.00696052233607703,0,0,0,0,0.0188494843463119,0,0
X300003.SZ,0,0,0,0,0,0,0.0791490368790519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312769068899386,0,0,0,0,0,0,0,0,0,0.020620809696326,0.0369037550420944,0,0,0,0,0,0,0,0,0.133455818801683,0,0.146024154347438,0,-0.0201079457098684,0,0,0,0,0.057930616579518,0,0
X000157.SZ,0,-0.117651454799194,0,0,0,0,0,0,0,0,0,0,0.453086298449382,0,0,1.73472347597681e-18,0,0,-0.0663795887988546,-0.0485862606474067,0,0.0589470443778249,0,0,-0.0802378714966064,0.0538354484446249,0,0,0,0,0,-0.0014614794010466,0,0,0,0,0.0727677430057049,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.0505199500518007,0,0,0,0,0,0.00257655628616136,0,0,0,-0.0833616654684182,0,0
X002007.SZ,0,0,0,0,0,0,-0.0846382130024885,0,0,0,0,0.0560345004440477,0,0,0.140500702482527,0,0,0.216202095406489,-0.0391652341694808,0,0,0,0,0,0,0,0,0,0,0,0,0.0116007299585174,0,0,0,0.0678407734697112,0,0,0,0,0,0.0184671338513586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.0660317750242994,0,0,0,0,0,0.0323837213386707,0.0775650817778573,0.0173891602902447,0.181346660357317,0,0.0972277427706054,0,0,0,0,0,0,0,0.0647079280497396,0,0,0,0,0,0,0,0,0,0,0,0,0.051216003312999,0,0,0,0,0,0,0,0,0,0,-0.0167910735716671,3.46944695195361e-18,0,0,0,-0.0143442477631375,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224482709929984,0,0,0.122546562954355,0,0,-0.0774019937482496,0,0,-0.0212888542111399,0,0.127790351406962,0,0,0,0,0,0,0,0,0,-0.220463804631607,0.216729710033486,0,0,0,0,0,0,0,0,0.0923562292329156,0,0,0,0,0,0.00520862620892653,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0.249520018126854,0,0,0,0,0.0913672596980918,0,0,0.152125448463675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354770954450806,-0.448109085067526,0.440287031669194,-0.00807859755199358,0.0672392727443641,0,0,0,0,0,0,0,-0.141600581771207,0,-0.0304226636911666,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293521482087298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12083903547799,0,0,0,0,0,0,0,0,0,0,0,0.0654862932685578,0,0,0.0398344108927202,0,0,0,0.00664099638118936,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621169001852464,0,0,0,0,0,0,0.0298808699307975,0,0,0,0.0212267764913343,0,0,0,0,0,0,0,0,0,0,0.0391735624461061,0.143718789057035,0.023324445094149,0,0,0,0,0,0,0,0,0.0765449339181115,0.0559937593483538,0,0,-0.00148261691172087,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0980360204367016,0,0,0,0,0,0,0,0,0,0,0,0.0928289488244447,0,0,0.0264890850747192,0,0,0,0,0,0,0.0138746814462211,0,0,0,0,0,0,0,0.0761063583628327,0.00330700222088286,0.00272603633641404,0,0,0,0,0,0.197414048484394,0,0,0,0.00464995037508985,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219214687871801,0,0,0,0,0,0,0.426122769787078,0,0.0318105592316735,0,0,0,0.0168388485651235,0,0,0,0,0,0,0,0,0.213551018685323,0,0,0,0.0429981340554895,0,0,0,0,0,0,0,0,0,-0.000187066398375416,0,0,0,0,0,0,0
X600867.SH,0,0,0.202385814225935,0,0,0,0,0.0424933737031349,3.46944695195361e-18,0,0,0,0,0.0261315733545931,0,0,0,0,0,0,0,0,0,0.11572775778533,0,0,0.0292163955880977,0,0,0,0,0.0118004893326609,0,0,0,0,0,0,-0.08120702356701,0,0,0.0643935218611749,0,0,0.0671639787819054,0,0,0,0,0,0,-0.00752151421679345,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121349324988151,0.203757422264251,0.281164935812063,0,0,0,0,0,0,0,0.0542325790228334,0,0,0,0,0,0,0,0,0.212840325967633,0,0,-0.0468656838241747,0,0,0,0.0869611853919641,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0211452519601501,0,0,0,0,0,0,0,0,0,-0.314235710824936,0,0,0,0.0482165170932931,0,0,0,0.245683823109837,0.415326940368829,0,0,0,0,0,0.0586583087699739,0,0,0,0,0.0565477636288423,0,0,0,0,-0.0504438280613281,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127608565103337,0,0.149771484522347,0,0,0,0.237043347751311,0,0.17025595618077,0,0,0,0,0,0,0.298597333887945,0,0,0,0,0,0,0.0993070925854961,0,0.0307228956808978,0,0,0,-0.0423372090567771,0,0,0,0,0,0,0,-0.000475860694826679,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0573021999948135,0,0.120967567424803,0,0,0,0,0,0.0138737385175608,0,0,0.127328567386674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199210516835656,0,0,0,0.226213512094135,0,0,0,0,0,0,0.128909844421736,0,0,0.0876956815363393,0,0,0,0,0,0,0.00755692367284731,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064508720285596,0,0,0,0,0,0,0.0554470532622138,0,0,0.216546673067475,0.0839552051163633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233711371142431,0,0,0,0,0.194509910709425,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.0850104516119539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181661799018813,0.254945446875208,0.0173187433504892,0,0,0,0,0,0,0,0,0.0582592500849101,0,0.00574111700141378,0,0,0,0,-0.0209558304943649,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,-0.0200014227070398,0,0,0,0,0.139775887637134,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0123568192129124,0,0,0,0,0,0,0.0455513819180003,0,0,0.248359595265082,0.0289173229740595,0,0,0,0,0,0,-0.176313399388079,0,0,0,0.00348402863283286,0,0,-0.0678465517619685,0,0,0,0,0,0,-0.0304609182128448,0,0
X002180.SZ,0,0,0,0,0.0236850689703207,0,0.0827350262338074,0,0,0,0,0,0,0,0,-0.130627068614008,0,0,0,0.00908402514520137,-0.0794914604209654,0,0,0,-0.00448801803031168,0,0,0,0,0,0,0,0,0,0,0.17257100333371,0,0.225885421465845,0,0,0,0,0,0,0,0,0,0,0.0521827067977855,0.116809371979189,0,0.0237539591083798,0,0,0.734246577280998,0,-0.076632822160422,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0682106898875799,0,0,0,0,0.0712747398479898,0,0,0,0,-0.0168361026885863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00164976060877581,0,0.0196652467152125,0,0,0.0951443687740119,0,0,0,0,0,0,0,0.0307642454384087,0,0,0,-0.0159413546506846,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128062287108298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141068054718915,0,0.242589188641156,0.0704980902102974,0,0.132445607296647,0.121741728225434,0,0,0,0,0,0,0,0,0,-0.010176540478694,0,0,0,0,-0.0121082131070872,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787964299682831,0,0,0,0,0,0,0,0,0,0.0457953020620513,0,0,0,0,0.248336015452043,0,0,0,0,0.00892091106897179,0,0,0,0,0,0,0,0,0,0,0,0.0335890399454694,0,0,0,0,-0.0174221523841427,-0.00158181346661331,0,0,0,0.0674457040777753,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.121321600693,0,0,0,0,0,0.0117187553204491,0,0,0,0.0861113785687952,0,0,0,0,0,0,0,0,0,0,0,0.0832401346085675,0,0,0,0.0992661452707231,0,0.113724688391193,0,0,0.100053718901328,0,0,0,0,0,0.0204049470296176,0,0,0.100184216728801,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,-0.0362668090175996,0,0,0,0,0,0,0,0,0,0,0,0.0609196939807845,0.13110980234311,0,1.73472347597681e-18,0,0,0,0,0.160104567651268,0,0,0,0,0,0,0,0,0,0,0,0.112833674166644,0.206700302321478,0,0,0,0,0,0,0.0336786773535598,0,0.308863208324066,0,0,0,-0.00716223812478222,0,0,0,0,0,0
Change_TY3M,0,0,0.0127268933209721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252302819958492,0,0,0,0,0,0,0,0,0,0,-0.0567117235862954,0.00859003658919513,-0.102197736933302,0,0,0,0.0471061397539128,0,0,0,0,0,0,0,0,0,0,-0.0730792088798305,0,0,0,0.0427311278879037,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19304138776936,0,0,0,0.2806010301068,0,0
TED,0,0,0,0,0,0,0,0.401514906582543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101877985868044,0,0,0,0.161156242680585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517020149709229,0,0,0,0,-0.0164108580189796,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0113333843945951,0,0,0,0,0,0,0,-0.0377946759832858,0,0,0.0337087184567751,0,0,0.00288838512094051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00491089277150568,0,0,0,0,0,0,0.0467356078591497,0,0,-0.040400930982697,0,-0.00506309078921976,0.0322960433555402,0,0,0,-0.0112329257148584,0,0
MKreturn,0,0,0,0,0,0,0.00746221933890506,0,0,0,0,0,0,0,0,0.0427642358884362,-0.151111929975988,0,0.0481779625473584,-0.0115489375298727,0.0515906150409691,0,0,0,0,0,0,-0.0223598305170907,0,0,0,0,0,0.0558048918280771,-0.0206837849079675,0.00351840197944619,0,0,0,0,0,0,0,0,0.16285133014902,0,0,0,0,0,0,-0.00411217219095359,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00173126413204027,0,0,0,0.000576795206477985,0,0,0,0,0,0,0,0,-0.000495165583001306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00387415377863114,0.000633592941342851,0,0,0,0,0,0,0,0,0,0,0,0,0.00636333328423542,0,0,0,0,0.00807968630260235,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.183142872360629,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355280753775274,0,0,0,0,-0.0617066971008512,0,0.226765077600903,0,0,0,0,-0.0184703894629826,0,0,0,0,0,0,0,0,0,0.26620982999962,0,0,-0.322906983944877,0,0,0.158892773816244,0,0,0,0.341716534025923,0,0,0,0,0,0,1.92879197660065
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00194727834865979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004959810374957,0,0,0,-0.000718014950152647,-0.00346045594796526,0,-0.00223155622144882,0,0.014840886508218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141923495950184,-0.00487503154813862,0,0,0,-0.0313856472536137,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440248808677912,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020791355507474,-0.00138504374683834,0,0,0.00610654391144374,0,0,0,0,0,0,0,-0.0118304825056396,0,-0.0068818761968964,0,0,0,0,0.11932722401992,0,0
