,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000568.SZ,X002475.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X601877.SH,X300003.SZ,X002241.SZ,X600703.SH,X002463.SZ,X000157.SZ,X000100.SZ,X002007.SZ,X002179.SZ,X600271.SH,X300142.SZ,X000625.SZ,X300014.SZ,X300124.SZ,X600867.SH,X002008.SZ,X000066.SZ,X002049.SZ,X000977.SZ,X300136.SZ,X002371.SZ,X600066.SH,X600498.SH,X002129.SZ,X300146.SZ,X002506.SZ,X600177.SH,X000050.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.131971786863467,0,0,0.0977729390189472,0,0,0,0,0,0,0,0,0,0,0,0.0318199331736193,0,0,0,0,0,0,0,0,0,0,0,0.0215187589820954,0,0,0,0,0,0,0,0.0342070845374574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213600163100418,0.0395194010695364,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0599158344319091,0.35637038704996,0.111095456581695,0,0,0,0,0,0,0.112313777507939,0,0,0,0,0,0,0,0,-0.0105985512529053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513643829727806,0,0,0,0,0.0854837623984,0,-0.000954954089836388,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130853038920504,0.267263787532094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017912138421163,0,0.178126463084431,0,0.0665057207739195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103272556634098,-0.0390120807207477,0,0,0,0.0116466731548969,0,0
X600276.SH,0,0,0,0,0,0,0,0.00859442719154845,0.167117286308754,0.137975748111791,0,0,0.0484616773331019,0,0,0.0632949902474453,0,0,0.131650794983404,-0.00266157004791686,0,0,0,0,0,-0.0304256897954955,0,0,0,0,0,0,0,0,0,0.109252952618534,0,-0.0584190048628169,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123901593160839,0,0,0,0,8.67361737988404e-19,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.196930810977501,0,0,0,0,0,0,0,0,0,0,0.223468740175742,0,0,0.163802980021812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026964795404529,0,0,0,0,0,0.0797600892649687,0,0,0,0,0.0430883093473988,0,0,0.000234703853453609,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220514068441961,0.103441008369674,0,0,0,-0.00739848321071854,0,0.0143883517555594,0,0,0,0,0.0462774812366975,0,0,0,0,0.08170773614374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156329730427697,0.0135532443923877,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.151282480638636,0,0.0296574247104294,0,0,0.0883149859296632,0,0.355192278879804,0,0,0,0,0,0,0.109899203441725,0,0.0570170360832425,0,0,0,0,0,0.0503614074951542,0,0,0,0,0,0,0,0,0,0,0,0.0621697852730113,0,-0.0480922143518247,0,0,0,0,0,0,-0.0819127890462394,0,0,0,0,0,0,-0.00761020973842386,0.04124933794546,0,0,0,0,0,0
X000568.SZ,0,0.602469487545679,0,0,0,0,0,0,0,0,0,0,0.013497183897323,0,0,0.118596827719701,0,0.070802584264129,0,0,0,0,0,-0.0467223397139589,0,-0.00531104727822552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178183273011141,0.0247680132011991,0,0,0,0.0160602739706837,0,0
X002475.SZ,0,0.226530545606628,0,0,0.079113492500735,0,0,0,0,0,0,0,0.0356376309522206,0,0,0.135518584166664,0,0,0.0419477283785219,0,0.273935550448878,0,0,0,0,0,0,0.0106523746430715,0,0,0,0,0,0,0,0,0.081557915652822,0,0,0,0.105703975557728,0.100250861876699,0,0,0.0235074676350384,0,0,0,0,0,0,0.0164747596144905,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.000583443007086835,0,0,0.0442508579622407,0,0.000778858066809842,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0421124385159572,0,0,0,0.0487910347357344,0,0,0,0,0,0,0,0,0,0,0,0,0.0947886558095905,0,0,0,0,0,0,0,0.362468208949678,0,0,-0.0282636877583412,0.0633690400227398,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.27034582040853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594044148346497,0,0.018094451902101,0,0,0,0,0,0,0,0.0944364763839118,0,0,0.0612215468146666,0,0,0.00614617890831432,0,0.0208482745162413,0,0,0,0,0,0,0.085081535778759,0,0,0,0.0150275815461298,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.122614333864719,0,0,0,0,0.0775771855323459,0,0,0,0,0,0,0,0,-0.0307973231299514,0,0,0.148612238378399,0,0,0,0,0,0,0,0,0,0,0.044343070207678,0,0.045017652361196,0,0,0,0,0,0,0,0,0,0,0,0,0.0220744216293426,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.143126799100323,0.00449598182959222,0.00599951643856132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235404417700661,0.23640491984255,0,0,0,0,0,0.0221975228290882,0,0,0,0,0,0,0,-0.116282144791008,0,0,0,0,0,0,0,0.0034855179671312,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0937111141996987,0,0,0.00173925659930729,0,0.0756825514494572,0.100087476936327,0,0,0,0,0,0,0,0,0,0.0565386230597575,0,0.217269271602951,0.00426499476181024,0,0,0,0,0,0,0.119308785000782,0.00943810695171667,0,0,0,0,0,0,0,0,0,0,0,-0.00990016833345601,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.128734593897117,0,0,0,0.255691900847075,0,0,0.134283524718534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708614121188409,0,0,0,0.143780011557983,0,0,0,0.0980346902048319,0,0,0.00270412436459965,-0.0405978047179884,0,0,0,0,0.0518582316856937,-0.0736027650519684,0,0,0,0,0,0,-0.011953245873385,0,0,0,-0.0130163877676668,0,0
X600809.SH,0,0.429287557154215,0,0,0,0,0,0,0.0500267413408234,0,0,0,0,0,0,0,0,0.127789615059848,0,0,0,0,0,0,0,0.013093022496774,0,0,0,0,0,0.0574784810192782,0,0,0,0,0.00516378336128768,0.039301069741028,0,0,0,0,0,0,-0.0353727752845376,0,0,0,0,0,0,-0.0134042647374109,0,0,0,0,0.0691353810043223,0,0
X000596.SZ,0,0.19342552887627,0,0,0,0,0,0.209509327395331,0.281613775891083,0,0,0,0,0,0,0,0,0,0.0465466025493866,0.0186028405219274,0,0,0,0,0,0,0,0,0,0,0,0,-0.134291104635097,0.0935804034285833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305726287829666,0,0,0.00981364910052692,0.0221202337692002,0,0,0,0,0,0
X000661.SZ,0,0,0,0.365717212728202,0,0,0,0,0,0,0,0,0.135230046226565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272874831720993,0,0,0,-0.0880494864007827,0.207193934447869,0,-0.0899645928067502,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0115991497395847,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,-0.0924498570898176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230971529416903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200697804141754,0,0,0,0,0.0535661739282078,0,0,0,0.022474367254831,0,0,0,0.0349083948589624,0,0,0,0,0,0
