,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000100.SZ,X600703.SH,X300003.SZ,X002007.SZ,X600271.SH,X300142.SZ,X300124.SZ,X600183.SH,X000625.SZ,X002179.SZ,X002241.SZ,X002506.SZ,X600177.SH,X600498.SH,X600867.SH,X002008.SZ,X300014.SZ,X600487.SH,X000050.SZ,X002371.SZ,X600066.SH,X000066.SZ,X002049.SZ,X002129.SZ,X002463.SZ,X300146.SZ,X600118.SH,X000977.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.170189196020533,0,0,0,0.0062151567222314,0,0,0,0.148243764280111,0,0,0,0,0,0,0,0,0,0,0.109633908600107,0,0.0168908810808849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308254650823045,0,0,0,0,0,0,0,0,0,0,-0.0142985367634318,0,0,0,0,0.0699013164679811,0,0
X000858.SZ,0.0572257311792007,0,0,0,0,0,0.319099917377744,0,0,0.212796646702747,0,0.0716367269295647,0,0.0928924359173537,0,0.00975673399066418,0.169094773886269,0,0,0,0,0,0,0,0.0838406836833668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662056524595791,0,0,0,0,0,0,0,0,0,0,-0.00941988938440372,0,0,0,0,0,0,0
X000651.SZ,0,0.0460554412835794,0,0,0,0,0.172536436367333,0,0.196749079108407,0,0,0.0832817533726961,0,0,0,0,0,0.0497632252408862,0,0,0.0989531498848595,0,0,0,0,0,0.00333938094939181,0,0,0,0,0,0,0,0,0.00952588224214317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.237655534662804,0,0,0,0,0,0.17676909533041,0,0,0,0,0,0,0,0,0.0512208780896103,0,0,0,0,0,0,0,0,0,0,0.0504151881947095,0,0,0,0,-0.0266054696659809,0,0,0,0.106704656672006,0,0,0,0.0870944819378587,-0.0154413539606777,0,0,0,0,0.017968843542705,0,0
X600104.SH,0,0,0,0,0,0.0298753654699414,0,0,0,0,0,0,0,0,0.198555702820239,0,0,0,0,0,0,0,0,0,0.0888092875479018,0,0,0,-0.00342525281323489,0.080440020651297,0,0,0,0,0,0,0,0.0437170485495498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.138407941358309,0,0,0,0,0,0,0,0,0.693410071637125,0,-0.0456869612783433,0,0,0,0,0,0,0,0,0.152593757963486,0,0,0,0,0,0,0.00474829504899579,-0.0461077538407403,0,0,0,0,0.0698278774310555,0,0,-0.113645175990542,0,0,0,0.0202504700973228,0.00239468195864652,0,0,0,0.0417224206868986,0,0
X002304.SZ,0,0.200567074833919,-6.93889390390723e-18,0,0,0,0,0,0,0.195291114236422,0,0,0,0,0,0.165422571378728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218116280403262,0,0,0.0643666167708593,0,0,0,0,0,-0.0163473553302172,0.0211151250786903,0,0,0,0.0746311766800982,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0790730769264261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780217777326261,0.52475652171202,0,0,0.0606941446588262,0,0,0,0,0,0,0,0,0,0.0273357483591305,0,0,0,0.0137793847439164,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.211334748861391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189941179375338,0,0.0690537005262938,0,0,0,0,0,0,0,0,0.0788727700813779,0.0438748058759624,0.186022709923862,0,0,0,0,0,0,-0.0216992530113406,0,0,0,0.0351085901449327,0,0
X000568.SZ,0,0.473380733747439,0,0,0,0,0,0,0,0,0,0.0487808222971926,0,0,0.0081311549557535,0,0.156692576472932,0.0810859187046281,0,0,0.0946137280281755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
