,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X300003.SZ,X002236.SZ,X000338.SZ,X600031.SH,X601877.SH,X002008.SZ,X600809.SH,X300124.SZ,X600867.SH,X600271.SH,X002456.SZ,X000625.SZ,X600066.SH,X600487.SH,X002294.SZ,X000596.SZ,X600566.SH,X000100.SZ,X000981.SZ,X300142.SZ,X002241.SZ,X000661.SZ,X300136.SZ,X002508.SZ,X002007.SZ,X002180.SZ,X000050.SZ,X000157.SZ,X002038.SZ,X000869.SZ,X600522.SH,X002179.SZ,X600177.SH,X600498.SH,X002049.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0210001733227216,0.24924437118144,0.108945522410345,0,0.0206808563474241,0,0,0,0.0677516729226137,0,0,0,0,0,0,0,0,0,0.0281416243315748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492322414208641,0,0,0,0.0210287421955031,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.238195169054999,0,0,0,0,0,0.0273267786673004,0,0,0,0,0.0754120662611094,0,0.0645653945622505,0,0,0,0.0308946971687927,0,0,0,0.0968879039794667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394345087732729,-0.0518539708666584,0,-0.14782572855239,0,0,0,0,0,-0.0407056706091059,-0.0717706744692341,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202937623780122,0,0,0,0.0196637832047449,0,0,0,0,0,0,0,0.165147410626578,0,0,0.119256441877279,0,0,0,0.220592929474249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126680746123004,0,0,0,0,0,0,0
X000858.SZ,0.239989584107607,0,0,0,0.145198156522243,0,0.0175847264464218,0,0,0,0.301598644768754,0.0400574017589263,0,0,0,0.00165870041786317,0,0,0,0,0.102061675521125,0,0,0,0,0,0,0,-0.0566346822295589,0,0,0,0,-0.0179459469982352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000880070375801706,-0.0133420936411951,0,0,0,0,0,0
X000651.SZ,0,0,0,0.173857948014729,0,0,0,0,0,0.764545968005067,0,0,0,0,-0.0383696708618828,0,0,0,0,0,0.0217515258768784,0,0,0,0,0,0,0,0,0,-0.0260259911035201,0,0,0,0,0,0,0,-0.00918767734327407,-0.0109806140091541,0.0281994274771198,0,0,0,0,0,0,0,0,0,0,0,0.0310108068113422,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.11454466524704,0,0,0,0.301831219983048,0,0,0,0,0,0.0783146005914075,0,0.0339086729233496,-0.101261732816717,0,0,0,0,0.0126797132915952,0,0.0947700570266238,0,0,0,0,0.180047878281248,0,0,0,0,0,0,0,0.237121704451662,6.93889390390723e-18,0,0,0,0,0,0,-0.0252272123995988,0.0290343930389583,0,0,0,0,0,0
X002304.SZ,0,0,0.0709766395880472,0,0,0,0,0,0,0,0,0,0.175623904683751,0,0,-2.71050543121376e-20,0,0,0,0,0.153814472828895,0.0263019950728025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990241160818942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331428472997096,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0860601874337993,0,0,0,0,0,0,0,0,0,0,0.0783583245583047,0,0,0,0,0,0,0,0,0,0,0.101506346559376,0.070020730391796,0,0,0,0,0,0,0.0912845585875131,0,0.0599537577499294,0,0,-0.103623142116895,0,0,0,0,0.0173909854685385,0,0,0,0,0,0,-0.00621446843531105,0.018598359995924,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690739976229471,0,0,0,0,0,0.0587225467983471,0,0,0.0235710034212257,0,0,0,0,0,0,0,0,0.0311685750491208,0.122154915579124,0,0,0,0,0,0,0,0.034178019477824,0,0,0.0382447528435794,-0.00920116702656204,0,0,0,0,0,0
X600690.SH,0,0,0,0.293693985811214,0,0,0.117346412169568,0,0,0,0,0,0.0929055085392406,0,0,0,0,0,0,0,0.0300349362873258,0.0691105550008593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246201892537123,0,0,0,0,0,-0.00790666296177837,-0.0190681430078572,0,0,0,0,0,0
X000568.SZ,0.471847444913789,0,0,0.0875904332562705,0.0688313682342767,0.116125566134893,0,0,0,0,0,0,0,0.0712012384105018,0,0,0,0,0,0.0235666020746046,0.11680359459334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341806721042818,0,0,0,0,0,0,0,0,-0.0428657986846327,0,0,0.00811661429746156,0,0,0,0,0,0,0
X600703.SH,0,0,0.115783331058775,0,0,0,0,0.0854874145790508,0,0,0,0,0,-0.0951909736091244,-0.151555251795731,0,0,0,0,0,0,0,0,0,0.464361565084045,0,0,0.175941298549294,0,0,0,0,-0.317348284736708,0,0,0,0,0,0,0,0,0,0,0,0.0286799917405727,0.329698495811209,0,-0.00523238495434299,0.0147223632519827,0,0,0.000700840217119274,0,0,0,0,0,0,0
X600741.SH,0,0.391397270037531,0,0.225089405519902,0.0900008656662749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542512722195429,-0.0370419168618214,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.111701827620837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389443286107024,0,0,0,0,0,0,0,0,0,0,0,0.0791809137946287,0,0.0903905602226431,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161927616605535,0,0,0,0,0,0,0
X300003.SZ,0.106442820419862,0,0,0,0.0667675541763836,0,0,0,0,0,0.0352452798370678,0,0,0,0,0,0,0,0,0,0,0,0.253800203095562,0,0,0,0,0,0.035184462590947,0,0.0782254114762886,0,0,0,0,0,0,0,0,-0.0852722813878424,0,0,0,0,0,0,0,0,0,0,0,0.00220351424318627,-0.0278298913251969,0,0,0,0,0,0
X002236.SZ,0,0,0.557405008747664,0,0,0,0.0787971361477526,0,0,0,0,0,0,0,0,0,0,0,0.0548345450415579,0.0624018054100021,0,0,0,0,0.375861365606756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0747754601181789,0,0,0,0,0,0.0225794675493392,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.067992048242039,0,0,0,0,-0.0591146245148133,0,0,0.0346721428696743,0,0.224330063863125,0,0,0,0,0.00545569380886139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420002902478214,0,0,0,-0.0688689876805296,0,0,-0.0131556321587716,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0183346301514177,0.0311426254853376,0.309631720744883,0,0,0.208087412276767,0,0,0,0,0.000864244210783917,0.0460640035745449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745012597653947,0,0,0,0,0,0,-0.0825518467419603,0,0,0,0,0,0,0.119490302361199,0.0203277097543165,0.0142632518908273,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172197655046544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328039465285165,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.242239806446299,0,0,0,0,0,0,0.0939683158734372,0,0.225489681386247,0,0,0,0,0,0,0,0.132785406786984,0,0,0,0,0,0,0,0,0,0,0.0582503929348856,0,0,0,0,0,0,0,0,0,0,0.376194787771988,0,0,0,0,-0.191978876851023,0,1.0842021724855e-19,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.217025952748616,0.126388057389561,0,0,0.207712772681038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346772577021909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119960105194199,0,0,0,0,0,0
X300124.SZ,0,0.0664841872631868,0,0,0,0.0385467209669543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114217879425365,0,0,0,0,0,0,0,0,0,0,0.397415256588241,0,0.0273509503717589,0,0,0,0,0,0,0.155935463282048,0,0,-0.075675202377848,0,0.0113084856675681,0,0,-0.0802811785053298,-0.055456875721853,0,0,0,0,0,0
