,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X600104.SH,X000725.SZ,X600031.SH,X300014.SZ,X300124.SZ,X003816.SZ,X002241.SZ,X002129.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X600703.SH,X002049.SZ,X000625.SZ,X002179.SZ,X601877.SH,X600741.SH,X000100.SZ,X300142.SZ,X600089.SH,X600460.SH,X002180.SZ,X000661.SZ,X002074.SZ,X600702.SH,X000157.SZ,X600522.SH,X000733.SZ,X002236.SZ,X600884.SH,X000799.SZ,X002414.SZ,X600584.SH,X002008.SZ,X600779.SH,X002007.SZ,X601799.SH,X600183.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.135593076416638,0.0619485930033781,0,0,0,0,0,0,0,0,0.0457468305143795,0,0,0.173807812761277,0.108222725495432,0,0,0,0,0,0.0775587729752219,0,0,0,0,0,0,0,-0.0327645126945909,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.270800541174155,0,0,0,0,0,0,0,0,-0.133032704008966,0,0,0,0,0,0,0,-0.0608225966595649,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0365840075234434,0,0,0,0.134356391050386,-0.0143520583880879,0,0.0376576972563907,0,0.00404322287110947,0,0,0,0,-0.00743729077098845,0,0,0,0,-0.0383581047239183,0,0
X000100.SZ,0,0,0,0,0,0.0657700066016567,0,0,0.0415772115004015,0,0,0.140094068050211,0.0824209210434151,0,0.103850123173861,0,0,0,0,0.04057024084532,0.0331081470408532,0,0,0,0,0,0,0.0127907185115237,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0205400156739319,0,0,0,0,0,0,0,0,-0.00652198645538892,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.12607976017066,0,0,0,0,-0.361690314974979,0,0,0,0,0,0,0,0.160310831829153,-0.202000014353554,0,0,0,0.0342639289001615,0,0,0,0,0,0,0,0,0,0,0.0686369116804815,0.027853439160977,0,0,0.153943352036767,0,0,0,0,0,0,0,0,0.0513189382599184,0,0,0,0,-0.00222903844851569,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489271856755608,0,0,0,0,0.0393733688225502,0,0,0.00933176060254968,0,0,0,0,0.0492482642033402,0,0,0,0,0.0828111599594125,0,0,0.207224964865558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122531777540583,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859501036865312,0,0.179350431123269,0,0,0,0.0249326912068419,0.0984639700271197,0.28441917372835,0,0,0,0,-0.0392025847446634,0,0,0.184888020671001,0,0,0,0,0,0.0685835834277608,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214611198896092,0,0,0,0,-0.0436273528859737,0,0
X002180.SZ,0,0,0,-0.0382675589610142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704505025879249,0,0,0,0.177143535923748,0,0.0474011339617466,0,0,0,0,0,0,0.0122107184878387,0,-0.0164325967193342,0,0,0,-0.0299178639246309,0.0992526641839437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00920674303219553,0,0
X000661.SZ,0,0,0,0,0.0423029143342223,0,0.195862082661784,0,-0.602735661147906,0,0,0,0.15527857647086,0,0,0,0,0,0,0,0,0,0.154065823329301,0,0,0,0,0,0,0,0.210851987806658,0,0,0,0,0,0,-0.0143554163862021,0,0.237264542208301,0,0,0,0,0,0,0.425263843468568,0,0,0,0,0.10018429309385,-0.170156442278725,0,0,0,0.0442781327151883,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116070867525411,0,0,0,0.0420189412616279,0.18108215897232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225557731443625,0,0,0,0,0,0,0.0586390627795918,0,0,0,0,0,0,0.0307635214898924,0,0,0,0,0,0,0
X600702.SH,0.0896852873498837,0,0,0,0,0.201039570579739,0,0,0,-0.0266925279664321,0,0,0,0,0,0,0,0,0,0,-0.263768868751475,0.0271625152389975,0,0.0664254930945138,0,0,0,0,0,0,0,0,0,0,0.0999776798613484,0,0,0,0,0,0,0.541304462835433,0,0,0,0.18621549538037,0,0,0,0,0,0.0337369182810688,0,0,0,0,0.0555564451005407,0,0
X000157.SZ,0,0,0,0,0,-0.119069950296118,0,0,0,0,0,0,0.401005438406683,0,0,0.0956201697665421,0,0,0,0,0.109349606142526,0,0,0,0,-0.0191183436010663,0,0,0,0.0482433500132532,0,0.064307092700015,0,0.0166332781201416,0,0,0,0.0219566144199922,-0.0463777002727319,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333094885014166,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376332259610826,0,0,0,0,0,0,0,0,0,0.253920035186208,0,0,0,0.122462784228148,0,-0.147513793207938,0,0.199744027507949,0.064733657180877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279098584599648,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191237796056396,0,0.350158144474708,0,0,-0.219066546746042,0,0,0,0.0984027710243856,0,0,0,0,0,0,0,-0.0746132826151534,0,0,0,-0.0253442615075853,0,0,0,0,0,0,0,-0.0531160612473229,0,0,0,0,0,0,0,0,0,0,-0.0276870717957288,0,0
X002236.SZ,0,0,0,0,0,0,0,0.233350337238771,0,0,0,0,0.0947534210269675,0,0,0,0.00946578956690933,0,0,0,0,0,0,0,0,0,0.1405584574063,0,0,0.078119114198891,0,0.119993223915577,0,0.0156290976541885,0,0,0,0,0,0,0,0,0.055258214220085,0,0,0,0,0,0,0,0,0.0052764485468426,0,0,0,0,0.0232371367103779,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123207392790121,0,0,0.0183884906633818,0,0.0264773506905002,0,0,0,0,0,0,0.0219180811648146,0,0.0369493309190852,0,-0.11741003471975,0,0,0,0,0.123023185256393,0,0,0,0,0,0,0.126115504827857,0.13997186875307,0,0.115838457079929,0,0,0,0,0,0,0,0.00737579055957432,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.21177885971364,0,-0.0676629329433036,0,0,0,0,0,0,0,0,0,0,0,0.605028522745632,0,0,-0.0359336929227049,0,0,0,0,0,0,0.0389735146714449,0,0,0,0,0,0,-0.015204179112475,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781310129668715,0,0,0,0,0,0,0,0.12365388089298,0,0,0,0,0,0,0,0,0.160547322597146,0,-0.0203540531211634,0,0,0,0,0.0363513990632784,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235938007366242,0,0,0,0,0,0
X600584.SH,-0.0704596507979267,0,0,0,0,0,0,0,0,0,0,0,0.11908675617541,0,0.115536897704708,0,0,0,0.156568637342014,0,0,0,0.0927365689388994,0.0116094734237129,0,0,0.0612945062737214,0,0,0,0,0,0,0,0,0,0,0.0357836880136141,-0.033639140594566,0,0,0,-0.028330148331748,0,0,0,0,0,0.0694055828160086,0,0,0,0,0,0,0,-0.00668285460801988,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653274705097083,0,0,0,0.129003382541888,0,0,0,0.0730641303323521,0,0.0464725398786128,0.0534858494478357,0.0576741713895905,0,0,0,0,0,0,0,0.113253309193953,0.146782279208156,0,0.0280065271571375,0.00207731869186959,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356095368261763,-4.33680868994202e-19,0,0,0,-0.039620819815892,0,0
X600779.SH,0.0381587847911086,0,0,0.0236899829571397,0.126909811434463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601155425690821,0.0031745668196501,0,0,0,0,0,0,0,0,0,0.00305059355806326,0,0,0,0.0823033170100736,0,0,0,0,0,0.217548437845105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202089944933262,0,0
X002007.SZ,0,0,0,0,0,0.108389785482936,0,0,0,0,0,0,0,0,0.168666717910285,0,0,0,0,0,-0.161029542422568,0,0,0,0,0,0,0,0,0,-0.0241060254691492,0,0,0.278857065335632,0,0,0,0,-0.0380427526167048,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0425196384074433,0,0
X601799.SH,0,0,0,0,0,0.0538012143761841,0,0,0,0,0,0,0,0.11125798796546,0,0,0,0,0.102025506743193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733565007909914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214750983466806,0,0
X600183.SH,0,0,0,0,0,0.0887247616571328,0,0,0,0,0,0,0,0,0.17292969381815,0,0,0,0,0,0,0,0.132210247818195,0.0682735812785476,0,0,0,-0.0849349543328805,0,0,-0.0235208781570326,0,0,0,0.15719981658819,0,0,-0.0371722157167099,0,0,0,-0.0505082442511201,0,0,0,0,0,0,0,0,0,0,-0.000822503735581047,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.213310864100099,0,0.0547343374680274,0,0,0,0,0,0,0,0.0836946259559093,0,1.73472347597681e-18,0,0,0.0449266821991026,0,0.0134404396212184,0,0,0,0,0,0,0,0,-0.0058088566928366,0,0.0553777279858522,0,0,0.0264692064920614,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0054305530328566,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111881805432798,0,0,0.1224293825501,0,0,0,-0.036324217990677,0,0,0,0,0,0,0,0,0,0,0,0.00525277355374722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209651630796627,-0.0907139801369044,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618235776389316,0,0,0.0575703283475842,0,0,0,0,0,0,0,0,0.190825953796613,0,0,0,0,0.0109358336044076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195894506054236,0,1.01452328803013,0,0,0,0.38505187812802,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0931626303748758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561847249618022,0,0,0,0,-0.92865321765471,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0183258732586458,0.0239199873949969,0,-0.0609726049875978,0,0,0.0791564737592647,0,0,0,0,0,0,0,0,0.0388717460457429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307471105473913,-0.0365349527887238,0,0,0,0.00495834642882583,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020763531672485,0,-0.0836423750782676,0.000369088656699152,0,0,0,0,0,0,0,0,0,0,0,0,0.00608591777286794,0,0,0,0,0.0342469811563861,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127913810465444,-0.00048480924276374,0,0,0,0,0,0,0,0,0,0,0,-0.00220521662111986,0,0,0,0,0,0.00340495538790798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06194563737429e-05,0,0,0,0.00264232387635228,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.388028857014067,0,0,4.33680868994202e-19,0,-0.0312166552386815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122391380159932,-0.629332254587609,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00146485530119332,0.00104991386467747,0.00655335977889824,0,0,0,0.0112670430362004,0,0,0,-0.00162788554382405,0,0,0,0,0,0,0.00567533823883117,0,0,0,-0.00906893035394409,0,0,0,-0.00366661667678703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249253355464001,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00592772475459626,0,0,-0.00652912890487558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448176818679648,0.0231540616265649,0,0,0,-0.038240736963526,0,0
