,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X600703.SH,X000568.SZ,X600031.SH,X002475.SZ,X600741.SH,X000338.SZ,X300003.SZ,X000063.SZ,X600271.SH,X002236.SZ,X601877.SH,X600809.SH,X002008.SZ,X002456.SZ,X300124.SZ,X600867.SH,X000596.SZ,X600487.SH,X000100.SZ,X000625.SZ,X600566.SH,X600066.SH,X002294.SZ,X000661.SZ,X000977.SZ,X000157.SZ,X002179.SZ,X300142.SZ,X600498.SH,X002180.SZ,X300136.SZ,X000981.SZ,X002007.SZ,X002241.SZ,X000050.SZ,X000869.SZ,X300146.SZ,X002049.SZ,X600522.SH,X600779.SH,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0.122183174981868,0,0,0,0,0,0,0,0,0.0229566714490598,0,0,0.0762688886555256,0,0,0,0,0,0.0275810150852371,0,0,0,0,0.304339516045896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182740775357157,0,0,0,0,0,0,0.0238092829774785,0.00911148529322501,0,0,0,0,0,0
X600031.SH,0,0,0.203422462563625,0,0,0,0,0,0,0,0,0,0,0,0.0312511865086277,0,0,0,0,0,0,0.255514279288068,0,0,0,0,0.0551047013513689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308618416693207,0,0,0,0,0,0,0,0.0262852551541538,-0.0193463499062682,0,0,0,0,0,0
X002475.SZ,0,0.0349468672931151,0,0,0,0.0316823649267792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575394014758667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105466543835128,0,0.0628797381932346,0,0,0,0.0359406757960012,0,0,0,0,0,0.0183296280553946,0.0218019259517456,0,0,0,0,0,0
X600741.SH,0,0.244082857637049,0,0,0,0,0,0,0,0,0,0.0316574918785,0,0,0,0,-0.00682310504820023,0,0,0,0,0.163736240558317,0,0,0,0.103718051392254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230932829798438,0.00609655317753028,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267545138420075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.281451086379372,0,0,0,0,0,0,0,0.0261004283148584,0.0377659991597465,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.048101819295934,0,0,0,0,0,0,0,0,0,0,0,0,0.103046926638213,0,0,0,0,0.0400392224281329,0.0453662134999723,0,0,0,0.0970633851039813,0,0.261748026173602,0.0208535178905714,0,0,0,0.230371644710158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355714102182145,-0.0285399848786174,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.338749172015573,0,0,0,0,0,0,0,0,0,0,0.0216196000601518,0,0.154860564546344,0,0,0,0,0,0,-0.180467093630567,0,0,0,0.155972579935853,0,0,0,0,0,0.211111195104947,-0.110718878116478,0.172588557396859,0,0,0,-0.058194349491825,0,0,0,0,0,0.135950149567993,0.0191191961033319,0,0,0,0,0,0
X600271.SH,-0.244085345259851,0,0,0,0,0,0,0,0,-0.0364819578589865,0,0,-0.0759055770572828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302823005512959,0,0,0.0803192977089673,0,0,0,0.22504490852721,0,0,0.146158591294459,0.0218664634883774,0.196007500884559,0,0,0,0.136913921513364,0,0,0,0,0,0,0,0,-0.0209003401406106,-0.0284538438027083,0,0,0,0,0,0
X002236.SZ,0,0,0.602717748647624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120206179443363,0,0.0552582965017319,0,0,0.0141099577300571,0.018506852343326,0.260068439589897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964003246296503,0,0,0,0,0,0,0,0,0,-0.00130952258791239,0.0303760744168047,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0223146475222985,0,0,0,0,0,0,0.195237024209426,0,0,0,0.107936792870866,0,0,0,0,0,0,0,0.0356336633002521,0,0,0,0,0,0,0,0,0,0,0.229823805159933,0,0,0,0,0,0,0,0,0,0.220571918863615,0,-0.337254446445144,0,0,-0.00172466330430696,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.183650457115036,0,0,0.366172445747151,0,0,0,0,0,0,0,0,0,0.0169712213154604,0,0.0576341125719854,0,0,0,0,0,0,0.172404733546504,0,0,0,0,0,0,0,0,0,0,0.0693025725497088,0,0,0.0426906884365433,0,0,0,0,0,0,0,0,0.29681904910728,0,0,0.000577135259712959,0.0241070742958406,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.013442742145134,0,0,0,0,0,0.263447876882511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029890678226996,0.0434966741115327,0,0.0560024585572672,0,0,0,0,0,0,0,0,0,0,0,0.00415366844417334,0.0325220074946633,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0730998288174658,0,0,0.496785059459569,0,0,0,0.00700746194951263,0,0,0.0933307261454964,0,0,0,0,0,0,0.0620745275885103,0,0,0,0,0,0,0,0,0,0,0,0.0477433626602766,0.0275874086182451,0,0,0,0.130469386388204,0,0,0.127393355034756,0,0,0,0,0.00908190118259882,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219179592975973,0,0,0,0,0,0,0,0,0,0,0,0.00377626566926353,0,0,0.0202010277064934,0,0,0,0,-0.178961675891216,0.0292754126059435,0,0,0.225807225413519,0,0,0,0,0,0,0,0,0.00999760298585235,0.0446413915445918,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.27611857090735,0,0,0,0,0,0,0,0,0,0.116036856739914,0.0385937215770415,0,0,0,0,0,0.127804176136009,0,0,0,0,0,0,0,0,0,0.21425253511514,0,0,0,0,0.0936721821146976,0,0,0,0.0323698528511554,0,0,0,0,0,0,0,0,0,-0.0190049567151748,0.00609128316347612,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0.306736426803583,0,0,0,0,0,0,0,0,0,0.221445705265242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702563974887032,0.162519149377064,0,0.130177505828668,0,0,0,0,0,0,0,0,0,0,0.0130127874995613,0.0341700446444113,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105916620442233,0.177328878345871,0,0,0,0.127876024963216,0,0,-0.0247070441417754,0,0,0,0,0,0,0,0,0,0,0,0.196759729666911,0,0,0,0,0.0737921784801704,0.0304777062559192,0,0,0,0.315998556269447,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.302302835648316,0,0,0,0,0,0,0,0,0.0332173953725009,0,0,0,0,0,0.0592983275589955,0,0,0,0.13078854981528,0,0,0,0.0119179204500951,0,0,0,0,0,0,0,0.0222798111544827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249544115288928,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0595712005173966,0,0,0,0,-0.0383908853170769,0,0,0,0,0,0.147338120196782,0,0,0,0,0,0,0.0522224335181082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182166834495419,0.164053238718839,0,0,0,0,0,0.0540095634911449,2.16840434497101e-19,0,0,0,0,-0.00115021750220704,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196219238021795,0,0,0.296727875077547,0,0,0,0,0,0,-0.0273186126746556,0,0,0,0,0,0,0,0,0,0.368745422675596,0,0,0,0.0407000282721125,0,0,0,0,0,0,0,0,-0.0242167723957187,0,0,0,0,0,0.0102330642807684,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095862544851588,0,0,0.163642454681099,0.214676606035914,0,0,0,0,0.276924959259327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529109095092032,0.0659751115916466,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.256149902664866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338363195585005,0,0,0,0,0,0,0.122325946250458,0,0,0.155522093088314,0.08441441764407,0,0,0.0411749010366945,0,0,0,0,0.0471472222495588,0,0,0,1.73472347597681e-18,0,0.0995621697536203,0,0,0,0.0235775833623966,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.126544529588517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262354272161556,0,0,0,0,0.142341989323317,0,0,0,0,0,0,0.0312975253224097,0,0,0,0,0.279238415298939,0,0,0,0,0,0,0,0,0,-0.0333908157006978,0.0336470389850007,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184722305332159,0.217119354476058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588399364319928,0,0,0,0.15950370922823,0,0,0,0.414849016310607,0.0510560705738488,0,0,0,-0.00914097617117272,-0.00872077260660342,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.106248090722266,0,-0.0129697460421072,0,0,0,0,0,0,0,0,0.037026987625376,0,0,0,0,0,0,0,0.0847133792419157,0,0.0790519694157468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666552711550944,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0723147217856558,0,0,-0.00355908100638168,0,0,-0.0376740529152517,0,0.0067321822366624,0,0,0,0,0.068169859748471,0,0,0,-0.117591290560778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381603757058453,0,0,0.305147689849773,0,0,0,0,0.0304187811171097,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.0711823074710981,0.190196754323514,0,0,0,0,0,0,0,0,0.187256590121114,0,0,0,0,0.0531062187230368,0,0,0,0,0,0,0,0,0,0,0,0.279418088254012,0,0,0,0,0,0,0,0.12025443215634,0.0702125824100071,0,0,0,0,0,0,0,0,0,0.031710949977113,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307610225329975,0,0,0,0,0,0,0.192653512843538,0,0,0.0166442342155363,0,0,0.0496086596176776,0,0,0,0,0.178233263021294,0,0,0,0,0,0,-0.0294757891034254,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.156791417480499,0.133768614683946,0,0,2.16840434497101e-19,0,-0.235281709446444,0,0.00521666755933008,0,0.145839276630663,0,0,0,0,0,0,0.0526663867069278,0,0,0,0,0,0,0,0.15479429220008,0,0,0,0,0,0,0,0,0,0,0,0,0.31348262293787,0,0,0,0,0.0109836747994842,-0.00397959389634479,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585601345689867,0,0,0.0387776378333681,0,0,0.0628965062143909,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.031926265917856,0,0,0,0.664326817235233,0,0,0.128576524808949,0.140109986229229,0.0680297924024526,0,0,0,-0.00355838273043561,-0.00997927354141985,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556654810783301,0,-0.078224435298325,0,0,0,0,0,0,0.042851134216351,0,0,0,0,0,0,0,0.119115292129406,0,0,0.035791034691388,0,0,0.196183715217605,0,0,0,0,0,-0.0733413497650485,0,0,-0.0527620244542792,0,0,0.0322670384875515,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.218369645208124,0,0,0,0,0,0,0,0,0,0.111938933824575,0.0694230584871528,0,0,-0.0659465065978256,0,0,0,0,0.0242050474205335,0,0,0,0,0,0,0,0.473412847485297,0.0321140320495351,0,0,0.0734871729565202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00204780537390096,0.0431554606262311,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961040658056855,0,0,0,0.0472906446064659,0,0,0,0,-8.67361737988404e-19,0,0,0.0150218268665301,0,0,0,0,0,0,0,0,0,0.305962460774238,0,0,0,0.181248595898898,0,0,0,0.225907077603327,0,0,0,-0.0209130390850693,-0.0115302137680991,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.193273289224763,0,0,0,0,0,0,0.304058171718284,0,0,0,0,0,0,0,0.0493123909994607,0,0,0,0,0,0,0,0,0,0,0.158928054550111,0,0,0,0,0,0.144218712212925,0,0,0,0,0,0,0,0.0781229348249782,0,0,0,-0.00489495773789768,-0.0322969572689346,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0993364366465428,0,0,0,0.0313537667090924,0.191051154495626,0,0,0,0,0,0,0,0,0,0,0,0.238045532258083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648015617489652,0.17027577199592,0,0.00918646568011396,0,0,0,0,0,0,0,0,0,0,0,0,0.00574404683973316,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239578887753183,0,0,0.0732278016775781,0,0,0.326668148839092,0,0,0,0,0,0,0,0,0,0,0.34792053785575,0,0,0,3.46944695195361e-18,0.158218103406988,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161456375929399,-0.0327430624884616,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.142132091116396,0,0,0,0,0,0,0.0487129012079189,0,0,0,0,-0.050396836738105,0,0,0,0,0,0,0.385063151836018,0,0,0,0,0,0,0.0570908570663482,0,0,0,0,0,0.137239218450462,0,0,0.186025391154863,0,0.0921881482644129,0,0,0,0,0,0,-0.00562861020238583,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.14204801646768,0.162611877561355,0,0,0.131201185334395,0,0,0,0,0.00146409875141046,0,0,0,0,0,0,0.112635223959564,0,0.0172513144942099,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00838880586916371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343760001078112,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111792727463059,0.00775722476150891,0,0,0,0.0746174284543375,0,0,0,0.00761051531964151,0,0,0,0,0,0.0524821411970091,0,0,0,0,0,0,0,0,0,0.279451046320185,0,-0.115270863259333,0.0506613047085662,0,0,0,0,0,0.00527004270728393,-0.0119082574753106,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.12525415255928,0,0,0,0,0,0,0,0,0.187317731324297,0,-0.165149599330146,0,0,0,0,0,-0.185524072743921,0.291310088510204,0,-0.110407817503848,0,0,0,0,0.0754636762441155,0,0,0,0,0,-0.0891127246498934,0,0,0,0,-0.0106285978204525,0,0,0,0.0245907225066374,0,0,0,0,0,0,0.0296793170209073,0,0,0,-0.116940725013704,0,0
Slope,0,0,0,0,0,0.332521941033467,0.677025456854157,0,0,0,0.0878322297316166,0,0,0,0,0,0.917754441818677,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02394826290064,0,-1.43269624641885,-1.35005561466621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.341144201875423,0,0.0582274965602077,0,0,0,0,0,0
TED,0,0,0,0.658598920308781,0,0,0,0,0,0,0.209527133935175,0,0,0.997408930136587,0,0,0.0190308452354578,0,0,0,0,0,0,0,0,0.112676711524753,0,0,0,0,0,0,0,-0.291499913316908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320316437476415,0,0,0,0,-2.61724078503647,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107359263474757,0,0.0268300344759643,-0.0928208718771103,0,0,0,-0.00552535900978732,0,0,0,0,0,0,0,0,0.0245445269177146,0,0,0,0,0,0,0,0,0.0676679545314648,0,0,0,0,0,0,0,0,0,-0.00510623851802603,0.00166493938912215,0,0,0,0,0,0
MKreturn,0,0.0939290697642316,0,0,0,0,0,-0.0871561280262911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511503145345933,0,-0.0402430575397065,0,0.0407712073342204,0,0,0,0,0,-0.0658071612964928,0,0,0,0,0,0.0170343142990823,0.00924478703811702,0,0.0377894483368687,0,0,0,0,0,0,0,0,0,0.0771749662494069,0.0143136854658337,0.00198875127380627,0.492301468831186,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000554803733992333,0,0,0,0,0,0,0,0,-0.000465594680931498,0,0,0,0,0,0,-0.000757097403039525,-0.00132666593274761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224673918367311,0,0,-0.000754432740111784,-0.000472209694404619,0,0.00698027772361223,0,0,0,0.00112468409305856,-0.00292400946432661,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078202962269417,0,-0.0431706907140986,0.0514110352629882,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603866962235916,0,0,0,0,0,0,0,0,-0.0162604858429294,0,0,0,0,0,0,0,0,0,-0.0283546772278426,-0.122491738520885,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107735291380363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002313793760539,-0.0026499792313791,0.00998087797999065,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00479376885408797,0,0,0,0,0.00510910199949463,0,-0.00473271862645271,0,0,0,0,0,0,0,0,0.00216836976256997,0,0,0,0,0,0,0,0.00240746003633959,-0.00580780012533955,0,0,0,0,0,0,0,0,0.0221752799076893,0.000233363779808088,0.00744704233319468,0,0,0,-0.0168351393784716,0,0
