,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600690.SH,X000100.SZ,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600271.SH,X600703.SH,X600089.SH,X600066.SH,X600118.SH,X601877.SH,X600177.SH,X002236.SZ,X000550.SZ,X000581.SZ,X002129.SZ,X000568.SZ,X600582.SH,X000559.SZ,X300124.SZ,X000623.SZ,X002475.SZ,X000050.SZ,X600060.SH,X000800.SZ,X300146.SZ,X300003.SZ,X600839.SH,X002294.SZ,X002456.SZ,X000977.SZ,X002292.SZ,X000869.SZ,X000400.SZ,X002465.SZ,X600166.SH,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0.00865389028589891,0,0.0139071445760434,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.11355567174733,0,0,0.0785622825159289,0,0,0.0872350735372528,0,0,0.103774277407121,0,0,0,0,0,0,0,0,0.00272493860363102,0,0,0,0.213832979970404,0.0658658393208033,0,0,0,0,0,0,0.12055835923112,0,0,0,-0.00794908506185968,0,0,0,0.0293268018353468,0,0
X600089.SH,0.0491741538709167,0,0.0438292868453679,0,0,0,0.0528129387797259,0,0,0.206889149941007,0,0.0144621709265883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17669521306655,0,0,0.0140247836780067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235786265587708,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,4.33680868994202e-19,0.175025364419324,0.053111402926273,0,0,0.0203213657213954,0,0.218268698215537,0,-5.42101086242752e-20,0,0.0456514865304103,0,0.0198590117943488,0,0,0,0,0,0,0,0,0,0,0.0935240261389822,0,0,0,0,0,0,0.0127683193571563,0,0,0.0442555255705301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161785353950549,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.387002526331906,0,0,0,0,0,0.125434657023192,0,0,0,0,0,0,0,0.202434524598963,0.0172573416924714,0,0,0,0,0,0.0693747344152449,0.0379799130658855,0.0926710079561157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568084611182499,0,0,0.0190940629702712,0,0.0191789663038759,0.0457005463152404,0.0434575434656164,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897508535381959,0,0,0,0,0,0,0.0898147738230108,0.0610588556724878,0,0,0,0,0,0,0.251031837800294,0,0,0,0,0,0,0,0,0,0,0.00895974062280067,0,0,0.0476513197669679,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.113893958416763,0.16474182584648,0,0,0,0.118776556371652,0,0,0.16263078927866,0,0,0.0622576631710678,0,0.145836457942043,0.0513665423711732,0,0,0,0.0488917612297318,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0566063556376406,0,0,0,0,0,0,0,0.129127713103699,0,0,0,-0.000286704022435824,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.124752862174137,0,0,0,0,0,0,0,0,0,0,0,0,0.157869662848967,0.227045856319656,-0.0952957944901078,0,0,0,0,0,0,0,0,0,-0.020032863582815,-0.0134593854036138,0.0806730385408849,0,0,0.264554200418698,0.0304091182149019,-0.0466054151831717,0,0.164449875239284,0.144773311142796,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202594376345475,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.0760153276177561,0,0.137194924455945,0,0,0,0,0.156965459907025,0,0.111150586266074,0,0,0,0,0,0,0.0530141955673827,0,0,0,0,0,0,0,0,0,0.0059050795066558,0,0.112690406046614,0,0,0,0,0.0525572353160572,0,0,0,0,0.0221129141931148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000581.SZ,0.0023901374569466,0,0,0,0,0,0,0,0.0780183614809321,0,0,0.136223811212319,0,0,0,0,0,0,0.256877745181378,0.00561058046160358,0,0.20989574893268,0,0,0,0,0,0,0,0,0,0.0119170602945789,0.0664937632344671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037986628435171,0,0,0,0,0,0,0
X002129.SZ,0,0,-0.0343117648337651,0,0.0652754756589754,0,0,-0.204871808661136,0,0,0,0,0,0,0,0,0.0716066945194799,0,0,0.217292114097789,0,0,0,0,0,0.00900380631808354,0,0,0,0,0,0,0,0.18964829484001,0,0,0.00908549668414019,0.0845885612952719,-0.0416288272144206,0,0,0,0,0,0,0,0.154402279891951,0,0,0,0,0.0719791545707226,0.00973156276719622,0,0,0,0,0,0
X000568.SZ,0,0,0.206789063760072,0,0,0,0.53013590884138,0,0,0,0,0,0,0,0,0,0,0,-0.107346690745492,-0.0856675913334232,0,0,0.0192211661029918,0.171026059896574,0,0,-0.292615235498611,0,0,0,0.184029032527811,-0.000618241776630871,0,0,0,0,0,0,0,0,0,0,0.116874520546953,0,0,0.00487638016338775,0,0,0,0,0,0,0.0321831294889284,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0283817978438532,0,0,-0.244238464383546,0,0.0827173976805614,0,0.260705296127465,0,0.0296411891767645,0,0,0,0,0.0926520609598705,0,0,0,0.0164507181575067,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0249611403689112,-0.00187142112627141,0,0,0,0.00154254439184168,0,0,0,0,0,0.0514230478072765,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127061268862755,0,0,0.210913163060154,0,0,0,0.162853297460933,0,0,0,0,0,0,0,0,0,0,0,0,0.209573332470199,0.177199062346793,0,0.17455159673973,0.199219083528231,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.185173290321592,0,0,0,0,0
X300124.SZ,0,0,0,0,0.116767371000759,0,0,0,0,0,0.249767134465667,0,0,0,0,0,0,0,0.0513749872909008,0,0,0,0.0885999688659328,0,0,0.19233151483279,0,0,0,0,0,0,0,0,0,0.00505361242001929,0.0156004957960172,0,0,0,0.0484941194193455,0,0.118024391541758,-0.118014028211738,0,0,0,0,0,0,0,0.0115009123594638,0,0,0,0,0,0,0
X000623.SZ,0.0726313453391957,0,0.310144911069564,0,0,0,0,0,0,0.166077337594268,0,0,0,0,0,0,0,0,-0.161384794758843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137554351712971,0.166190199010417,0,0,0,0,0,-0.158126055239364,0,0,0,0,0,0,0,0,0.0337763966389737,0,0.0126962212795761,0,-0.0704686207134716,0,0
X002475.SZ,0,0,0,0,0.181183520445947,0,0,0,0,0,0,0,0,0,0.0999457755786499,0,0,0,0,0,0,0.0568018976616056,0.0577141325391032,0,0.0900138972740264,0.0997677909064763,0.183208804649729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0178299230954058,0,0
X000050.SZ,0,0,0,0,-0.0685422267293509,0,0,0,0.024423427547264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127133545723087,0,0,0,0,0,0,0.0911827957762647,0.0862397448064475,0.0378220229495345,0.552057072179366,0,0,-0.0624270982152887,0,0,0,0.101575117126551,0,0,0,0,0.107154785810691,0,0.0718326642053958,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0.180792403334987,0,0,0.111295350953368,0.23833227379424,0,0,0,0,0,0,0.0434113874635417,0,0,0,0,0,0,0,0,0,0,0,0,0.104420983927642,0.189526634115476,0,0,0,0,0,0.360285476198194,0,0.00823768357151275,0,0,0,0,0,0,0,0,0,0,0,-0.0126681379777141,0,0,0,0.128589492133188,0,0
X000800.SZ,0.0926784831740887,0,0,0,0,0.0386915340378134,0,0,0.197566301474374,0,0,0,0,0,0,0,0.194721985348933,0,0,0,0,0,0,0,0,0,0.0974268258528747,0,0,0,0,0.0761305904081574,0,-3.46944695195361e-18,0,0.0116134837836777,0,0,0,0,0,0,0.0635900263422858,0,0,0,0,0,0,0,0,0,0.0752935359121142,0,0,0,0,0,0
X300146.SZ,0,0,0,-0.0523122116507403,0.124015995023636,0,0,0,0,-0.0439972246373155,0,0,0,0,0,0,0,0,0.228907414189959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879783966413065,0,0,0,0.100189899391444,0,0,0.166966153296915,0,0,0,0.181516436673964,-0.00226263815596129,0,0,0,0,0,0,0,0.0144872051630694,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,-0.360814965860139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163145550031288,0,0.0906012425388554,0.0755005647856776,0,0,0,0.0276542576810091,0.0491154615328297,0,0,0,0,0,0.0406737978963267,0.0976846429969074,0,0,0.462141711537524,0,0.0443517712406672,0,-0.0522484789435091,0,0,0,0,0,0,0
X600839.SH,0.014614064406578,0,0.063363565139628,0,0,0,0,0,0.376145460042631,0.0357837762226415,0,0.0530959931887386,0,0,0,0,0,0,0,0.00655437826446179,0,0,0,0,0,0,0,0,0.173058341085548,0,0,0,0.0986621329498414,0.12031719485863,0,0,0.105522382587738,0.0564958107497144,0,0,0,0.0261717795220173,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,-3.46944695195361e-18,0,0,0,0,0,0
X002294.SZ,0,0,-0.0888484411629581,0,0,0.0445943865010291,0,0,0,0,0,0,0,0,0.37401341864467,0,0,0,0,0.0763232160194055,0,0,0,0,0,0.171173940967974,0,0,0,0,0,0,0.0224297594174774,0,0,0,0.105787622419544,0,0,0,0,0,0,0.0215794244441845,0,0,0,-0.017174185172183,0,0,0,-0.0830936631448758,0.0282239141785951,-0.0848165870403493,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.119568512678027,0,0,0,0,0,0,0,0,0.0073698501733541,0,0.0480595833106265,0,0,0,0,0.00793169991329995,0,0.0753395504175506,0,0,0,0,0.195622380767862,0,-8.67361737988404e-19,0,0.194836557468643,0,0,0,0,0,0,0,0,0.220500551016912,0,0.209331428367198,0,0.00990335160585101,0,0,0,0,0,0,0
X000977.SZ,0,0,0.0677840089366043,0,0,0,0,0,0,-0.0027072589327305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0940569636505438,0,0.086278513749084,0,0,0,0,0,0,0.0516897037316117,0.0879664974638347,0,0,0,0,0.14432771394644,0,0,-4.33680868994202e-19,0,0,0,-0.0978097247400743,0,0,0,0,0.099881422731993,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174358741221611,0,0,0,0.218542059626365,0,0,0,0,0,0,0.00536275498534022,0,0,-0.05826268807623,0,0,0,0.149325895105847,0,0.169820485273421,0,0.112847212981977,0,0,0.0881170256749288,0.141406420916671,0,-0.0416094021250069,0,-0.0156398675516425,0,0,0,0,0,0,0
X000869.SZ,0,0,0.00352841010921779,0,0,0,0.3205946189263,0.224510646104588,0,0.118197303284234,0,0,0,0,0,0.0508606118114982,0,0,0.0026830031249776,0,0,0,0,0,0,0,0,0,0,0.128040930360902,0.053717442243169,0,0,-0.131714084460776,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578496104133857,0,0,0,0,0.0305660547111526,0,-0.124489961652907,0,0,0,0,0
X000400.SZ,0,0,0,0,0.203126204045794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754854365339233,0,0.393875719477163,0,0.00904301203158589,0.0499970748275848,0,0,0,0,0,0,0,0,0.042767030077622,0.0192299072963306,0,-0.0950836950622012,-0.0268345322225441,0,0,0.000966319697550615,-0.0635870287002063,0,0,0,0.0558208540178003,0,0,0,0,0,0,0,0.0454942131430939,0,0,0,0,0,0
X002465.SZ,0,-0.0409748134060399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185539509523697,0,0,0.200035409535949,0,0,0,0,0,0,0.0231084822378141,0,0,0,0,0,0.0279543959085683,0.0460571038355457,0,0,0,0,0.138968865452371,0,0.12459460365165,0,0,0.207981976384059,0,0.160115563448127,0,0,0,0,0.0900349215637757,0,0,0,0,0,0,0,0,0
X600166.SH,0,0,0,0,0,0,0,0,0,0.174815371696629,0,0.0408769751421099,0,0.0350729944185472,0,0,0,0,0,0.0425167142620234,0,0.132947918775448,0,0,0.0696829361614595,0,0,0.0487099796075063,0,0,0,0,0,0,0,0,0,0.168172841486472,0,0,0,0,0,-0.0869276782530755,0,0,0,0.111078147897402,0,0,0,0,0.0244083636983959,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171891199230744,0,0,0,0,0,0,0,0.293973166432002,0,0,0,0,0,0,0,0,0,0,0,0,0.00599354770148604,0,0,0.0177417746059251,0.0282667322614584,0.132345109509817,0,0.228198419094963,0,0,0,0,0,0,0,0,0,0.064022529798015,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0695770127960601,0,0,-0.0338551958487291,0,0.0353058361998535,0.0603180404816431,0,0,0,0,0.0540656054351177,0,0,0,0,0,0,0,0,0.0392946411950213,0,0,0,0,0,-0.0223279004815894,0,0,0,0.113354048031418,0,0,0,0,-0.0227798490335813,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0114708484190556,0,0.0508956086498208,-0.0179742351237901,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.0714212379401174,0,-0.490399266501512,0,0,0,0,0,-0.206033663346695,0,0,0,0,0,0,0,0,0.242895117719909,0,0,0,0,0,0,0,-0.18322976456692,0,-0.156045012969968,0,-0.0957474315143453,0,0,-0.0297837238168638,0.597418305120091,0,0,0,0,0,0,0,0,0,0,0,0.0522736869921498,0.400818868470699,0,0,-0.842199218086397,0,0
TED,-0.0374537682332301,0,0,0,0,0,0,0,0,-1.03185037834392,0,0,0,0,0,-0.428325680056847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399392738283781,0.431501362462299,0,-0.178839801149644,0,0,0.320714191174982,0.125229087383316,0,0,0,0,0,0,-0.0844914295494357,0,0,0,0,0,0.149556511368042,-0.342376167205223,0.498072801136633,0,0,0,0,-2.61582111833993,0,0
RealEstate_excess,0,0,0,-0.102693223636015,0,0,0,-0.149361230200796,0,0,0,0,0,0,0,0.0139311684477468,0,0,0,0,0,0,0.123574314856251,0,0.0878727340432554,-0.35118443681328,0,0,0,0,0,0.190448449378887,0,0,0.198282798290115,0,0,0,-0.162031797368845,0,0,0,-0.104178178509076,0,0,0,0.0678982878279355,0,0,0,0,0.167748551068625,0.014791430179863,0,0,0,0,0,0
MKreturn,0,0,0.0641573746280808,-0.382940094131064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002724127353865,-0.00351856865215485,0,0,0,0,0.080464179656345,-0.12070498144047,0,0,0,0,-0.210689577092362,0,0,0.0425944644322067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00798063077024577,-0.375829706281545,0,0,0,0,0
MKvol,0,0,0,-0.0022607438991277,0,0,0,-0.00630268585789692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000315187826608856,0,0,0,0.0209125370508089,-0.000258213896403678,0,0,0,-0.00856632629635605,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016080666822952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360010936512511,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.002672432441744,0,0,0,0,0,0,0,0,0.0106588742598147,0,0,0,0,0,0,0.0104773199460832,0,0,-0.00122480730096818,0,0,-0.01431501419694,0,0,0,0.00275651785686141,0,0,0,0,0,0,0,0,0,-0.00390467674216009,0,0,0,0,0,-0.0377217090354522,0,0,0,0,0.0614645350488873,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00168837622757808,0,0,0,0,0,0,0,0,0,0,0,0,0.00429088205866497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407896704004393,0.00190108009825295,0,0,0,0,0,0
