,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X600031.SH,X000568.SZ,X003816.SZ,X600809.SH,X600703.SH,X000338.SZ,X600690.SH,X300014.SZ,X002371.SZ,X002241.SZ,X000100.SZ,X002007.SZ,X000596.SZ,X300142.SZ,X300124.SZ,X002049.SZ,X300003.SZ,X600183.SH,X600741.SH,X002129.SZ,X600584.SH,X002236.SZ,X000977.SZ,X000625.SZ,X000157.SZ,X000800.SZ,X601877.SH,X002414.SZ,X002456.SZ,X300136.SZ,X000066.SZ,X002463.SZ,X002179.SZ,X600118.SH,X002008.SZ,X002185.SZ,X600522.SH,X000021.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0,0.106109271962657,0.164214687876644,0,0,0,0,-0.0967580923146017,-0.0944973325404541,0,0,0,0,0,0,-0.0545970633308109,0,0,0.0909012575239917,0,0,0.118118948942137,-0.00360566042264912,0.0347224925447699,-3.46944695195361e-18,0,0,0,0,0,-0.104539833304344,0,0,0,0,0,0,0,0,0,0.112549739620309,0,0,0,0,0,0,0,0,0.0744583489362492,8.26282981502579e-05,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.148826280224086,0,0,0,0.00703494761481886,0,0,0,0.0277182227593422,0,0,0,0.284943331429092,0,0,0,0,0,0,0,0,0,0.00116904174383791,0.0761868146899171,0,0.087421167741058,0,-0.0564189285567696,0,0,0,0.137698736800539,0.0268035146760991,0,0,0,0,0,0,0,0,0.176432357851967,0,0,0,0,0,-0.016116122015867,0,0,0,0,0,0,0
X000568.SZ,0,0.740758590803109,0,0,0,0,0,0,0.027791046780915,0,0,0,0,0,0.0422805527180273,0.0463002068276272,0,0,0,0,0,0,0,0,0,0,0.104259440844269,0,0,0,-0.068973177382926,0,0.01394557339431,0,0.0358457881100945,0,0,0,0,0,0,0,0,0,0,-0.0480944723000984,0,0,0,0,0,0,-0.017284571362221,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0889677586606412,0,0,0,0,0,0.00587331913714228,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-3.46944695195361e-18,0.00553812377615345,0,0.098563124144068,0,0,0,0,0,0,0,0,0,0,0,0.021383325961156,0,0,0,0.069127619772627,0,0,0,0,0,0.000192279314719855,-0.00105642339386309,0,0,0,0,0,0
X600809.SH,0,0.484243533691167,0,0,0,0,0,0,-0.153870483155764,0,0,0,0.0699620649235212,0,0,0,0,-0.117564115864718,0,0,0,0,0,0.180291582460042,0,0,0,0,0,0,0,0,0,-0.0360588783889007,0,0,-0.0108680913291336,0,0,0,0,0,0,0,-0.0310710214690353,0,0,-0.0408403170755667,0,0,0,0.00397939159369801,-0.0131439507477198,0,0,0,0,0,0
X600703.SH,0,0.100341536879995,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.277460834298767,0,0,0.202310415760656,0.175386548720863,0,0,0,0,0,0,0,0,0,0.111373309199206,0.216996504818035,0,0,0,0,0,0,0,0.0885180182035261,0,0,0,0,0,0,0,0.0729499221072019,0,0,0.0213448583387535,0.00280605214771314,0.00549522832785429,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0886771214673514,0,0,0.00418940304014684,0.0872380369000685,0,0,0.0250227419833428,0,0,0,0,0.0211608878271801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03695283515378,0,0,0,0,0,0,0,0,0,0.062434125956488,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.237842079777605,0,0,0,0.187847795330138,0,0,0,0,0,0,0,0,0,0.0373966849226271,0.0212901360264867,0,0,0,0,0,0,0.00979073260864032,0,0.105254926434492,0,0,0,0,0,-0.116384460376231,0,0,0,0,-0.0265990165053491,-0.055394014898894,0.0477751523192126,0,0,0,0,0,0,0.000420106896622141,0,0,-0.00108575318941084,0.00868149851565889,0,0,0,0,0,0
X300014.SZ,0,0,0,0.231410723011462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226906009093739,0,0,0,-0.0481516680053985,0,0.018907606277878,0.0743548136192058,0,0.148190171883251,0,0.0758515761750171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491295634967552,0,0,0.0581780521534099,0.055323635300436,0,-0.00786548422936918,-0.042074938304196,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.206610989854575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561333773962513,0,0,0,0,0,0.246871478253123,0.0993567047300443,0,0,0,0,0,0,0.426163438438384,0.0729452395119661,0,0,0,0,0,0.00416435207654746,0,0.0525621611020463,0,-0.168438339827376,-0.00451023405559216,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.413565394267433,0,0,0,0,-0.0371498050222401,0,0,0,0,0,0,0.062277290805424,0,0,0.0562212201020114,0,0,0,0,0,0,0,0,0,0.133196086477945,0,0,0,0,0,0,0,0,0,0,0,0.0939259332233579,-0.0230805285384715,0,0,0,0,0.140597518211303,0,0.0066284306131705,0,0,-0.0300483655033675,0.0190607096264492,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.521310097043179,0,0,0,0,0,0,0,0,0.195499562351518,0,0.168811073864348,0,0,0.00102278237116371,0,0,0,0,-0.0315231828882656,0,0,0,0,-0.0253131953484124,0,0,0,0,0,0,0,0,0,0,0,0,0.0696120770164476,0,0,0,0,0.00766171128654459,0.013850594198335,0,0,0,0,0,0
X002007.SZ,0,0,0.299429641628578,0,0,0,0,0,0,0,0.216331985966815,-0.117838469994079,-0.0177760432046792,0,0,0,0,0,0,0,0,0,0,0,0.389404760040407,0,0,0,0,0,0,0,0,0.0146137842385434,0,0,0,0,0,0.0854223663957254,0,0,0,0,0,0,0.0781505241323091,0.12972702145015,0,-0.316626746953779,-0.0466173750341707,0.0171950180996104,-0.0342766623319173,0,0,0,0,0,0
X000596.SZ,0.0348435480544733,0.0686533845409437,0,0,0,0,0,0,0,0,0,0,0,0,0.324438302110433,0,0,0,0,-0.0295449440755527,0,0,0,0,0.0993379076638067,0.0776542415927838,0,0,0,0,-0.0283055961278726,0,0,0,-0.0482452986393304,0,-0.114298109399492,0,0.127237383867062,0,0,0,0,0,0,0,0.0926761715161548,0,0,0,0,0,0,0,0,0,0.0116527193919865,0,0
X300142.SZ,0,0,0,0,0,0,0,-0.243499847817974,0.1971911601798,0,0.129203613614365,0,0.0262033745199913,0,0,0,0,0,0,0.00584218841899241,0,0,0.109188230418638,0,0,0,0,0.1926541571162,0,0,0,0,0,0,0,0,0,0,0.180145768381615,0,0,0,0,0,0.0290531571494475,0,0,0,0,0,0,0.0127052093969294,0,0,0,0,0,0,0
X300124.SZ,0,0.036689499008839,0,0.148161842024358,0,0,0,0,0,-0.208093107049138,0,0,0.022434751331371,0,0.00919314664432808,0,0,0,0,0,0,0,0,0.0739023927235171,0,0,0.0688485621963562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166138466298134,0.190556266844206,0,0,0,0,0.0435146777582048,-0.00286334604933789,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,-0.290658826951776,0.288078538720732,0,0,0,0,0,0,0,0.304289138673025,0,0,0,0,0,0,0,0,0,0.0763075398468483,0,-0.0504847733537688,0.360849771092943,0,0,-0.0719846908090138,0,0,0,0.208383275307608,-0.0200433703123536,0,0.294212036712387,0,0,0.0102259302171735,0,0,0,0,0,0,-0.00519808206875679,0.0130127195339021,0,0,0,0,0,0
X300003.SZ,0,0,0.0452611381612524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127921261180231,0.00216491663333851,0.0601866853405904,0,0,0,0,0,0,0,0,0,0.136620048790002,0,0.149129298120088,0,0,0.100577669952587,0,0,0,0,0,0,0,0,0,-0.0187225083081933,0.0165564041233092,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138461787248536,0,0,0,0,0,0.055669298037148,0,0,0,0,0.0114975102691964,0.116507107029711,0,0,0,0,0,0,0,0,0,0.104897998117608,0,0,0,0.152953157265524,0,0.221802266992126,0,0,-0.0157043757734898,1.73472347597681e-18,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0750949603954927,0,0,0.085517393048015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012604872671997,0,0,0,0,0,0,0,-0.023421814732682,0.0203394317137038,0,0,0.134549232655272,0,0,0,0,0,0.179042695398846,0.127171845450168,0,0,0,0,0.100012402896175,0,0,0,-0.0176577956103371,-0.0143252289668952,0,0,0,0,0,0
X002129.SZ,0,0,0,0.0233047423877721,0,0,0,0,0.249878249567984,0,0,0,0,0,0,0.214311329138427,0,0,0,0,0.157190911877007,0,-0.128023349171956,0,0,0,0,0.00163481418265901,0,0,0,0,0,0,0,0,0,0,0,0,0.164312159197259,0.132335672297426,0,0,0,0,0.1010033519898,0,0,0,0,0.0200770878376154,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.134538100945451,0,0,0,0,0,0.0554619311889798,0.376526452307637,0,0,0,0,0,0,0.103988136169588,-0.121260199963382,0,0,0,0,0,0.230043386048212,-0.101652888141024,0,0,0,0.0265900897815196,0,0,0,0,0,0,0,0.183757653567411,0,0,0,8.67361737988404e-19,-0.0224669300046156,0.0517969204232974,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.353282420272414,0,0,-0.0485005849221628,0.0669613408086775,0.0191498313220927,0,0,0,0,0,0,0,0,0,0,0.0843045851139868,0,0,0,0,-0.067937627623973,0.159442074703721,0,0.29444954242454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533940038870545,0,0,0,0,0,0.0039113729515245,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261699629848978,0.175534879129119,0,0.0930012449993329,0,0,0,0,0,0,0,0,0.3204495018434,0,0,-0.156152460068844,0,0,0,0,0,0,0.26669546969191,0,0,0,0,1.73472347597681e-18,0,0,0.401653354489278,0,0.0125834148626271,0.00861802999988181,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0283260931689315,0,0,0,0,0,0.0246772605979071,0,0,0.0224271084809986,0,0,0,0,0,0,0,0,0,0,0.114434910373409,0,0,0,0,0,0,0,0,0,0.0802590081854416,0,0,0,-0.0274118582700428,0,-0.0645256373947082,0,0,0.0174076907065203,0,0,0.128598053338118,0,0.0304763638142342,-0.027740053924852,0.0404327763386399,0,0,0,0,0,0
X000157.SZ,0,0.0115295360607257,0,0,0,0,0,0,0.0943122382372932,0,0,0.119534637622964,0.0806331318112138,0,0,0.00150676418021076,0,0,0,0.0520579275465975,0,0,0,0,0,0,0.0500239786221163,0,0,0,0.0196453840514517,0,0,0,0,0,0.0630986764832684,0,0,0.0247283499683243,0,0.108238991452496,0,0,0,0,0,0,0,0,0,0,0.00368252162385018,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.305529287786189,0,0,0,8.67361737988404e-19,0,0,0,0,0,8.67361737988404e-19,0.00194316717355502,0,0,0.0822679342289171,0,0,0,0.00831288327192647,0,0,0,-0.00685484631268962,0,0,0,0.072824714525254,0,0,0,0,0.118701661497416,0,0,0,0,0.0882838822094365,0,0,0,0,0,-0.104491156420255,-0.00730418598604452,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,-0.029141334856982,0,0,0,0,0,0.0626723230234445,0,0,0,0.0233071756584874,0,0,0.0205917225061695,0,0,0.0340972670258563,-0.0358080187455061,-0.011667246891701,0,0,0,0.0234330119137797,0,0,0,0,0,0,0.0310907477424732,0,0,0,0,0,0,0.0496074535201045,0,0,0,0,0,-0.0199065920346834,0.0120975780390101,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,-0.0393788840639648,0,0,0.122182306276196,0,0,0,0,0,0,0,0,0,0.0483099477565297,0,0,0,0.163271401090666,0,0.0858749741883303,0.01613249090619,0,0,0.0562397307664975,0,0,0,0,0,0,0,0,0,0,0.437223094987787,0,0,0,0,0,0,0.0414977697501855,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630676723767552,0,0,0.0860322855037738,0,0,0,0,0,0,0,0,0,0.315246075777652,0,0.0636833375290466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100569249573776,0.161503471079516,0,0,0,-0.00686570568704765,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.063262531481995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352429774490255,-1.73472347597681e-18,0,-0.0354995798369943,0,0,0,0,0,0,0,0.063151726463698,0,0,0.022280047313324,0,0,0,0,0,0.196941504285071,0,0,0,0,0,0.0275977223089315,0.117316927370519,0,0.103570453059805,0.0713767664647896,0,0.00788195410869533,-0.00292196038344268,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0292982320341292,0,0,0.133754230216459,0,0,0,0,0,0,0,0,0,0,0.120094453617568,0,0.152447322946034,0,0.0381986936267622,0,0,0,0,0.0134633083939591,0,0,0.122642256795896,0,0,0,0,0,0,0,0,0,0.0401370688447608,0,0.00352086931295232,-0.0113164321323182,0.00895494442788589,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0251640384996931,0,0,0,0,0,0,0,0.377336082430797,0,0.0325958143516407,0,0.00648628023000249,0,0,0,0,0,0,0,0,0,0,0,0,0.130989682301018,0.0247652008659201,3.46944695195361e-18,0.0711818899498581,0,0,-0.00754979705155823,-0.000673360624094525,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148867712538216,0.0784227199371985,-0.0291943390325449,0,0,0,0,0.0986060515194043,0,0,0,0,0,0.0403475018222456,0,0,0,0,0,0,0,0,0,0,0,0,0.0379562571147423,0.0313236566506374,0,0.0474039618681475,0,0,0,-0.0096153153454227,0.0214293883165851,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104778038272579,0,0,0.27304007795788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340022050588727,0,0,0,0,0.175386462995566,0,0,0.0700014964650664,-0.107293203409287,0.0196097602124501,-0.0387548564944586,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.10815991645113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186181216675723,0.020945931225678,0.043110938452456,0,0,0,0,0.0543603004263337,0.00246571184273135,0.000552938193410298,0,0,0.00202374829492456,-0.00314861026146007,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,-0.00709425343445678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162158743679956,0.268087196324361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25333584714923,0,0,0,-0.020460550799486,0,0,0,0,0,0
X600522.SH,0,0,0.238362132617398,0,0,0,0,0,0,0.0159223701231988,0,0,0,0,0,0,0,0,0,0.00901289480057087,0,0.21496611474066,-0.024775989672341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242483226144493,0,0,0,0,0.0544593405838626,0,0.0829882365018697,0,0,0,-0.0149802644469494,-0.0104118451245107,-0.00211831436971817,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175467586434802,0,0.0448856759406395,0.223600327824571,0.119458535247173,0,0,0,0.348575654009023,0,0.168992839534256,0,0,0,0,0,0,0,-0.243071813914085,0,0,0,0,-0.175947764576918,0.0526092625998361,0,0,0,0,0,0,0,0,0.014308797923318,-0.0951235597362628,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.161514808586317,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0220702728050899,0,0,0,0,0,0,0,0,0,0,0,0,0.107652978334217,0,0.0317409267804019,0,0,0,0,0,0.197186673562336,0.0693520954127533,0.0119249798191977,0,0,0,0,0,0,0,0,0,0.0494704289115133,-0.0450484640705995,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.332167543456972,0,0,0,0.168666452854063,0,0,0,0,0,0,0,0,0,0,0,0.102965363701043,0,0,0,0,0,-0.0281293991807007,0,0,0,-0.16013067907948,0,0,0,0.38543375748649,-0.0684238864436309,0,0.00725022159190584,-0.107064885868472,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.352526517447281,0,-0.21920085453196,0,0,0,0,0,0,0,0,0,-0.0897786761635768,0,0,0,0,0.0636324249913582,0,0.767155148966734,0,0,0,1.20782453865254,0,0
TED,0,0,0,-0.516521359263147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486153478787198,0,0,0.5951652474585,0,-0.292542969962796,0,0,0.187597095949026,0,0,0,0,0,0,0,0.0728203472906677,0,0,0,0,0,0.462829398825461,0,0,-0.436798970361722,0.784912695919119,0,0,0,0,1.53519724452229,0,0
RealEstate_excess,-0.079192812613533,0,0,0,0,0,0,0,0,0,0,0,0,-0.0574158681914982,0,-3.46944695195361e-18,0,0,0,0,-0.0308893198694958,-0.0514103670558888,0,0,0,0,3.46944695195361e-18,0,0.0555159453954622,0,-0.0399691249315852,0,0,0,0,0,0,0,0,0.0159679605343907,0,-0.0554606436792254,0,0,0,0,0,0,0,0,-0.00750239454298536,-0.0126327661567582,1.35525271560688e-20,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0287159829543625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486788965303213,0,0.0341590702007691,0,0,0.0836651582664734,0,0.0567751255612526,0,0.0108548618013508,0,-0.0722122350747328,0,0,0,0,0,0,0,-0.0350440597951359,0.103811451854638,0,-0.0182242967339697,0,-0.0693642555063649,0,0.0239165667810943,0.00199436455495684,-0.00444016119035968,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00246350061277692,0,0,0,0,-0.00164372951473421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920953162235964,-0.00700207923821217,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.176356230025803,0,0,0,0,0,0,-0.0633920871224755,0,0,0.0440700272176928,0,0,0,-0.17671747173524,-0.0569189438508011,0,0,0,0.0927065837981082,-0.112161429319052,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268457397044171,0,0,-0.0204857419301838,0,0,-0.00649259968072827,0.0256271872731436,0.0278984969930184,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00197757644836768,0,0,-0.00358976535182935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222659444306864,0,0,-0.000921452497795556,0,-0.00338463736726513,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,-0.00336230278866145,0.00288332983590392,0,0,0,0.0313880073660847,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000115473626619469,0,0,0,0,0,0,0
