,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X002475.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X000596.SZ,X002236.SZ,X600703.SH,X601877.SH,X300003.SZ,X002241.SZ,X000100.SZ,X002463.SZ,X000157.SZ,X002007.SZ,X002179.SZ,X300142.SZ,X600271.SH,X300014.SZ,X000625.SZ,X300124.SZ,X000066.SZ,X600867.SH,X002008.SZ,X300136.SZ,X002049.SZ,X000977.SZ,X600498.SH,X002129.SZ,X600066.SH,X002371.SZ,X600177.SH,X000050.SZ,X600487.SH,X002506.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.297119310139376,0,0,0.102596055384577,0,0,0,0,0,0.167870929468887,0,0,0,0,-0.0763655852160412,0.0126684927013957,0,-0.0382506941224328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456714287302522,0,0.108331778897111,0.0455269313113594,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018549544647224,0.0261380612417283,0,0,0,0,0,0
X000858.SZ,0.114862163936461,0,0,0,-2.16840434497101e-19,0,0,0.110065396332998,0,0,0.0847277651713378,0.196414089830874,0,0,0,-0.0262548500999887,0.204128826374598,0,-0.0604690941391039,0.274845965250958,0,0,0,-0.120257464811635,0,0,-0.0166356710476233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283999661645062,0,0.0508286063031352,0,0,0,0,0,0,-0.0145042168966549,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0942148321215044,0,0,0,0,0,0,0,0.1665246913652,0.201928556732594,0,-0.0537100123064242,0,0,0,0,0,0,0,0,0,0.154295686380625,0,0,-0.115707947003933,0,0,0,0.121649967169442,0.0291583731009017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187668156971324,-0.0285125492567213,0,0,0,0,0,0
X600276.SH,0.0252395499100938,0,0,0,0,0,0,0,0,0,0.197707194444038,0.123957974863081,0,0,0,0.0407534162124909,0,0.128859427972559,-0.00157373158312126,0,0,0,0,0,0,0,-0.0138204483080874,0,0,0,0,0,0,0,0,-0.0719415214823808,0.0686690051636699,0,0,0,0,0,0,0,-0.0415004934685552,0,0,0,0.0205895421720176,0,0.20301583024718,-0.0133799263608297,0,0,0,0,0.0160142127558944,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0382653981595138,0,0.187284052829828,0,0.0478229795242749,0,0,0,0,0.042729605495283,0,0,0.212076259981127,0,0,0,0.171282473973464,0,0,0,0,0,0,0,0,0,0,0,-0.0236328203892391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00841630807978242,0,0,0,-0.0251554695311492,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050892076558686,0.202245386547496,0,0,-0.0507459044639381,0,0,0,0.125528687219396,0,0,0,0,0.0498231822294987,0,0,0.0381445037153499,0,0,0,0,0,-0.00551879263664249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146637750154241,0.00405009295878322,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115262625949315,0,0,0,0,0.12401070582558,0,0
X002304.SZ,0,0,0,0.00709100319993093,0,0,0.101727881649499,0,0,0.0981023288943395,0,0.180311984473471,0,0,0,0.15984523645675,0,0,0,0.0690510200629906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032626443964911,0.0735254396987159,0,0,0,0,0,-0.0659783690793246,0,0,0,0,0,0,0,0.0828563372218477,-0.0357293756118859,0.0574683407887701,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.312295527782287,0,0,0,0,0,0,0,0,0,0,0,0.108502866087215,0,0,0,0,0,0,0,0.0526019856266632,0,0.046423909492737,0,0,0,0,0,0.0536490783623228,0,0,0.0364499976129383,0,0,0,0.0108651790461708,0,0,0,0,0,0,0.0434426718723251,0,0,0.0792389473451253,0,0.00763562158546751,0.0147737584313235,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.00171005866663706,0,0,0,0,0,0,0,0,0,0.0954632350193461,0,0,0,0.0415416330947622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110435039857233,0,0,0,0,0,0,0,0.271449276849172,0,-0.069271157066042,0,0,-0.0402998324498661,0.0712517174070448,0,0,0,0,0,0
X002475.SZ,0,0.167406791796206,0,0,0.047959459798178,0,0,0,0,0,0,0,0,0,0,0.169477037651525,0,0.236956570086876,0,0,0.312525833962976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177525404483137,0,0.0251833795078488,0.0157049554490974,0.0442136809037669,0,0,0,0,0,0,0,0,0,0,0,0.0702905655289275,-0.100234041950367,0,0,0,0,0,0
X000568.SZ,0,0.630166815230135,0,0,0,0,0,0.107034332051175,-0.0185619076690144,0,0,0,0,0,0,0.153117482146309,0,0,0,0.0853814942667565,0,-0.0029976235664452,0,0,-0.0387992500292123,0,0,0,0,0,0.0546036883575491,0,0.014043254125793,-0.114277801447454,-0.0746010914942592,0,0,0.0624889199437461,-0.145047039733459,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214695297111931,0.0294670067208779,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0848911147840113,0,0,0,0.11343736881412,0,0,0.0539849292916818,0,0,0,0,0,0,-0.0458610541906564,0,0.0297281414698406,0.172218645155469,0,0,0,0,0,0,0,0.0331877564745872,-0.0490200552605784,0,0,0,0.0797541255257401,0,0,0,0,0,0,0,0,0,0,0,0.0209089100334459,0,0,0,-0.00317993729094659,0,0
X600690.SH,0,0,0,0,0,0,0,0.0487080086140751,0.153461031384963,0,0.00904681156864161,0,0,0,0,0.0563043632195658,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0110189651909499,0,0.0722304478352256,4.33680868994202e-19,0.026092932994022,0,0,0,0.0110311121632339,0,0,0,0,-0.138097928293487,0,0,0,0,0,0,0,0,0,0.0112124361267988,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137613201946704,0,0,0,0,0,0,0,0,0,0,0.0706313182461144,0,0.0789303369400924,0.377538914234761,0,0,0,0.020558031487395,0,0,0,0.112498325932858,0,0,0,0.0887960502632456,0,0,0,0,0,0,0,-0.00750334704232564,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.267381159995052,0,0.00958180387090512,0,0,0.253481040957297,0,0.0826917911460375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165312099109024,0,0,0,0,0,0.0424296425063677,0,0,0.145714871921905,-0.150466915149127,0,0,0,0,0,0,0,0,-0.00260801903348473,0,0.00414209940822987,0,0,0,0,-0.0104374482693211,0,0
X600809.SH,0,0.317657723941548,0,0,-0.0199553583825253,0,0,0,0,0,1.0842021724855e-19,0.002279177390857,0,0,0,0,0,0,0,0.119871921269589,0,0,-0.00420240768068785,0,0,0,0,0,0,0,0,0,0.00799008693782987,0,0,0.0607672841561434,0,0,0,0,0,0,-0.0211619623820349,0,0,0,0,0.0289758740944027,0,0.0359624792085865,0,-0.0250196644981684,0,0,0,0,0.134418996827628,0,0
X000661.SZ,0,0.104908336792012,0,0.26441709489141,0.209591511720427,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0482608093000517,0,0,0,0.109468034894324,0,0,0,-0.117975259400198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667326671525006,0.00138688490119835,0,0,0,-0.0213916430766558,0,0
X600183.SH,0,0,0,0,0,0,-0.155351034775965,0,0,0,0,0,0,0,0,0,0,0,0,-0.125472901863544,0,0.134875689986483,0,0,0.196665617477779,0,0,0.0707036647326112,0,0.06963737541047,0,0,0.0710715711190569,0,0,0,0,0,0,0,0.125366676689493,0,0.041588130944558,0.0804923255166134,0,0,0,0,0,0,0,0,0.0520855382978456,0,0,0,0,0,0
X000596.SZ,0,0.172651826206766,0,0,0,0,0,0.305187940129922,0,0,0,0.216834991691029,0,0,0,0,0,0.0589515312363682,0.0327490686086471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636178876894265,-0.151409779325797,0,0,0,0,0,0,0,0,0,0,0,0,0.0999002037303842,0,0,0.00162891420048272,0,0.0145451174317398,0.0278174655407931,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.213548596081931,0,0.203818234548457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338696677369624,0,0,0,0,0,0,0.108633502460137,0.105386972785812,0,0.0190920742071245,0,4.33680868994202e-19,0.0933065133190719,0,0,0,0,0,0,0,0.0632242901491158,0,0,0,0,-0.0333500325896741,0.0541684562894228,0,0,0,0,0,0
X600703.SH,0,0,0,-0.0332792295372295,0,0,0,0,0,0,-0.325343162984876,0,0,0,0,0,0,0,0,0,0.367092006672971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225071070463765,0.0388355800704426,0.339062203533886,0,0,0,0,0,0,0.289909389083385,0.372712197271638,0,0,0,0.0021533703117124,0.0143378412069377,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0427733326022899,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544432660521825,0,0,0.136244043146336,0,0,0.080511096067097,0,0,0.00792516014391331,0,0,0,0,0,0,0,-0.0809642628925694,0,0,0,0,0.103089736602884,0,0.0415080350553746,0,-0.0668691036493886,0,0,0,0,0,0,0.0222232734013157,0,0,0,0,-0.0268187243531293,0,0
