,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X600418.SH,X002179.SZ,X002241.SZ,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X000066.SZ,X600372.SH,X600839.SH,X000157.SZ,X002028.SZ,X002049.SZ,X002236.SZ,X600522.SH,X002456.SZ,X600741.SH,X600183.SH,X600066.SH,X601877.SH,X600460.SH,X002156.SZ,X000661.SZ,X000800.SZ,X002129.SZ,X002085.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.360149233976491,0,0,0,0,0.0638021688613252,0,0,0,0,0,0,0,0,0,0,0.136832842956713,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.00263984340883729,0,0,0,0,0,0,0,0,0,0,-0.132101691875801,-0.0200435796947696,0,0,-0.072167623623252,0,0
X000858.SZ,0.524850414110731,0,0,0,0,0,0.402318064829619,0,0,0.0167783625678759,0,0,0,0,0,0,0,0,0.0498326711227067,0,0,0,-0.0263219294925102,0.0796469411911627,0,0,0,0,0,0,0,0,0.0196367782511943,0,0.154810625712193,0,0,0,0,0,0,0.00941999023131302,0,0,0,0,0,0,-0.0149754314902743,0,0,0,0.00967535594669735,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.140643378953707,0,0,-0.0217163938073569,0,0,0,0,0.0119948537681507,0.148110997899474,0,0,0.204226380428977,0,0,0,0,0,0,0,0,-0.0723810604761575,0,0,0,0,0,-0.0196396598617742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214047846986582,0,0,0,-0.130256946340437,0,0
X002415.SZ,0,0,0,0,0,0.0412316485361821,0.0420187332772159,0,0,0,0,0,0,0,0.00626133228253485,0.0980895229291204,0,0,0,0.100159256130057,0.294008087519679,0,0,0,0,0,0,0,0,0,0.0455300389199466,0,-0.0496370739950893,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0847737183731151,0,0,0,0,-0.0552806889973616,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132007900162844,0,0,0,0,-0.0355086241848053,0,0.0173567077328005,0,0,0,0.44837460104205,0.13805312767775,0,0.0314563184891323,0,0,0,0,0.0280490145670419,0,0,0,0,0,0.0448103364467856,0,0.0297710347185996,0,0,-0.0451788206980185,-0.00136705685866135,0,0,0,0,0,0,0,-0.0758762287734025,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0869364066772173,0,0,0.235946319579948,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.15387012748769,0,0,0,0,0.0145730334979035,8.67361737988404e-19,0,0,0,0,-0.0392079094347974,0,0.0475483914399432,0,0.00816067775622567,0,0,0,0.0681356822118171,0,0,0,0,0,0,0,0,-0.0198025467058325,0,0,0,0,0.0400717642095342,0,0,0,0.0135095103641941,0,0
X600809.SH,0,0.035131605904408,0,0,0,0,0,0,0,0.000809687645141976,0,0.729752798395584,0,0,0,0,0,0,0,0.138971555141881,0,0,0.0533841357171893,0,0,0.0709207209305318,0,0,0,0,-0.0134924093148101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382049546472165,0,-0.00743758047244372,0,0
X000651.SZ,0,0,0,0,0,0.365076801057541,0,0,0,0.0026472295451872,0.0565949794576396,0,0,-6.93889390390723e-18,0,0,0,0.186845863638701,0,0,0,0,-0.0636751471098286,0.0515193767556048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174599810879036,-0.076006305203041,-0.0196449394563074,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.00476098427846122,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410184775665111,0,0,0,0,0,0,0.0381091351183432,0,0,0,0,0,0,0.108838333855835,0,0,0,0,0,0,0,0.0147227222086138,0,0,0,0,0,0,0,0,0.179409812625908,0,0,0,0.015507304369953,0,0,0,0,0,0,0,0.0301265413261771,0,0
X600104.SH,0,0,0,0,0,0,0.0761193212807975,0,0,0,0.0739335570906637,0.292190100299348,0,0,0,0,0.174693221508839,0,0,0,0,0,0,0,0,-0.0624170644145964,0,0,0.133592676046989,0,-0.0934892573530954,0,0,0,0,-0.100118700818827,0,0.0876234769029826,0,0,0,0,0,-0.0629592882247694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0133997460393254,0,0,0,0.0916327728142906,0,0,0,0,0.294302462519999,0.0145891360313927,0,0,0,0,0.00581304221325853,0,0,0,0,0,0,0,0,0,-0.114076059455358,0,0,-0.10450003160795,0.015844567654124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3413722162538,0,0,-0.0857974351343506,0,0
X000568.SZ,0,0.116401527939924,0,0,0,0,0.461115959990983,0,0,0.0107897237589101,0,0,0,0,0,0,0,0.205159402705855,0,0.111206661218493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217730178130023,0,0,0,0,0,0.0381393215316394,-0.00733784850806514,0,0,0,0,0,-0.0175857658406505,0,0,0,0.00810475460022862,-0.0485761057926954,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810022912876405,0,0,0,0,0,0.0221914095505689,0.00715950093971612,0.475406310800846,0,0.0597443429851797,0.00940327923728374,0,0,0,0,0.0557814036374085,-0.00675960274868502,0,0.0812807575612899,0,0,0,0,0,0,0,0,0,0,0.0258477530106579,-0.0460316825784203,0,0,0,0,0,0.0304660465661931,0,0,0,0,0,0.0374026821686366,0,0
X300124.SZ,0,0,0.0548761413185386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48747699467889,0,-0.0350992453500977,0.275767135338351,-0.112928544410937,0,0,0,0,0,0,0,0,0,0,0.0354739410898429,0,0,0.0540037045808183,0,0,0,0,0,0,0,0,0,0,0,0,-0.139077168904344,0,0,0,0,-0.0734311440353585,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.123945213524454,0,0,0,0.132491337031083,0,0,0,0,0,0,0,0,0,0,0,0,0.130796683619357,0.205365675345434,0,0,0.130140105086838,0,-0.00413423691801807,0,0,0.35168079201238,0,0,0,0,0,0,0,-0.124382874471226,0,0,0,0,0,0,0,0.0447879209818548,0.0466216931496103,0,0,0,0.00686153759428466,0,0
