,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600031.SH,X600066.SH,X002506.SZ,X002241.SZ,X002292.SZ,X002236.SZ,X000157.SZ,X002049.SZ,X600741.SH,X600118.SH,X002465.SZ,X000559.SZ,X002475.SZ,X000338.SZ,X600372.SH,X000568.SZ,X600089.SH,X300124.SZ,X600177.SH,X002294.SZ,X600867.SH,X000869.SZ,X600498.SH,X601877.SH,X300003.SZ,X002074.SZ,X002426.SZ,X002129.SZ,X000977.SZ,X600584.SH,X600582.SH,X002456.SZ,X000550.SZ,X000623.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0.0915209113311832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186437432646076,0,0,0,0,0.155712161524378,0,0,0,0,0,0,0,0,0,0,0,0.124378823356269,0.115750853727233,0,0,0,0,0.027240680905613,0.164629373398441,0.0521841145030656,0,0.0450036329130648,0,0.145053376267888,0,0,0.0490805174004139,0.00944954739835755,0,0,0,0,0,0
X002292.SZ,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0710864320990231,0,0,0,0,0,0,0.0918024311036574,0,0,0,0,0,0,0,0.12182227198502,0,0,0,0,-0.228239086272979,0,0.206228095833212,0.313488264171618,0,0.386027608225153,0,0,0,0.217404135857116,0,0,0,0,-0.00877732187904604,-0.0892109287661834,0,0,0,0,0,0
X002236.SZ,0,0,0,0.134721114430857,0,0,0,0,0,0,0,0.101699110824825,0.092522602513823,0,0,0,0,0.0471096521484037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149437378094038,0,0,0,0,0,0,0.127359532602799,0,0,0.0401623924052225,0,0,0,-0.00501385357808131,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108799724883322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644208446526788,0,0.133525453124306,0,0.309143921188036,0,0,0,0,0,0,0,0,0.0155094121579916,0,0,0,0.0856930696670135,0,0,0,0,0,0.0262526178025813,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.131568257047023,0,0,0,0,0,0,0,0,0,0,0.0586709477559798,0,0,0,0,0,0,0,0.155148810774607,0,0,0.0774430976030432,0.041607687461859,0,0,0,-0.583090825268288,0,0,0,0,0,0,0.344545594209388,0,0,0,0.465342314198287,0,0.0456669451234385,0,0,0,0,-0.0522162329915636,0.0969203980210541,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0355855487564847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944164323288259,0,0,0,0,0,0,0.144559649419442,0,0.0218315427709388,0,0,0,0,0.0439114103802453,0,0.0359195309998316,0,0,0,0.0608830365742156,0,0,0.0888587655689483,0,0,-0.021035870205076,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781045982430209,0,0,0,0,0,0,0,0,0,0.193861040437631,0,0.0955151952423553,0,0,0,0,0,0.0031564354754557,0.00831272488384429,0,0,0,0,0,0,0.11575887224781,0.232811398725077,0,0.127165778822866,0,0,-0.021571019903212,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548763455485912,0,0,0.00313230261657917,0,0,0,-0.049558591955904,0,0,0.0752009753755999,0,0,0,0,0,0,0,0,0,0.0316331531815059,0,-0.0700267682712798,0.0662879449728169,0,0.275005247107636,0.195801083425395,0.0235509947789514,0,0.0280796294572146,0,0,-0.0300770432410377,0.0540376250369012,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.21430475195846,0,0,0,0,0,0.102394391279263,0,0,0.107453896367538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238867812888192,0,0.0686731686278812,0.0201059024236002,0,0.0446599591018692,0.00308986583918459,0,0,0.259199950832885,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146872031299302,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0959013518265999,0,0,0,0,0.0866244321445123,0,0.0594535991674598,-2.71050543121376e-20,0,0,0.0655077600674748,0,0,-0.0789023903565214,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247588277605195,0,0,0,0,0,0.0427764633173792,0,0.0775380949177753,0,0,0,0,0.0108369876025651,0.199812109751919,0.182404951664133,0,0,0,0.027133819707848,0,0,0,0,0.0283945137246896,0,0,0,0.0963052170417445,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683881968026757,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.13952084800203,0.0321971686298445,0,0.183752218421169,0.0487887325094708,-0.0191191406076281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261865670365742,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171833483001799,0,0,0,0,0,0,0,0,0,0,0,0,0.069061662265727,0.195492912655481,0,0.046746581580618,0,0,0,0,0.0645338944722477,0,0.153359171651269,0,0,0,0.0239702783933429,0,0,0,0,0,-0.0373907466668361,0,0,0,0,0,0
X600089.SH,0,0,0,0.167854896402592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316792734207415,0,0,0.0481424140228845,0,0,0,0,0.0435432563449918,0,0,0,0,0,0,0,0,0,0,0,0,0.0822064734841735,0.0116898773521261,0.0465914934266198,0,0.139719769789907,0,0.122251382040171,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0644280792591413,0,0.228142988512244,0,0,0,0,0,0,0,0,0,0,0,0,0.112944208188162,0,0,0,0,0,0,0,0,0,0,0.0727534086714532,0,0,0,0.122352754677306,0,0.198176139557655,0.140610110235059,0,0,0,0,0.0886426112256856,0,-0.0233960705937593,0.0601515026862025,0,0,0,0,0,0
X600177.SH,0,0,0.0623377673056093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114223213575386,0,0,0,0,0,0,0,0.056317707360145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211069628029123,0,0,0,0,0,0.557562155709746,0,0,0.00752415769467145,-0.00240305625258415,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0271446694036995,0,0,0,0.0719447497940318,0.0375691925583354,0.00963967071165968,0,0,0,0,0,0,0,0,0,0,0,0,0.0267282511450512,0.0896799268708195,0,0,0,0,0,0,0,0.0611307617393044,0.0737810214428753,0.0373932580840701,0,0.0528196463651755,0.00293531122760479,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164239433275534,0.0623866097591093,0.0330392137652977,0.0146762633429428,0,0,0,0,0,0,0,0,0,0,0,0.136503546776935,0.268114225978366,0,0,0,0,0,0,0,0,0.0384535720504626,3.46944695195361e-18,0,0,0,0.0320324720376298,0,0,0,0,-0.00810282164769829,0,0,0,0,0,0
X000869.SZ,0,0,0.0924166011690767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751380940138554,0,0,0,0,0,0,0,0,0,0,0.0773170699064206,0,0,0,0.193842249866769,0,0,0,0,0,0,0,0,0.232501612955767,0,0,0,-0.0500282834234187,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.00645196716616423,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0659795297082139,0,0,0.220222734920436,0,0,0,0,0,0,0,0,0,0,0,0.0984838225913829,0.095425682630725,0,0,0,0,0,0.215383193999253,0,0,0.0836436448762533,-0.0673778530724968,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645577732128965,0,0.208182519847861,0,0,0.191930544586421,0,0,0,0,0,0,0.168263059310663,0,0,0,0,0,0,0,0,0,0,0,0.301295640015935,0,0.0119402631323825,0,0,0,0,0,0,0,0,0.130615489198938,0,0,0,0,0,0
X300003.SZ,0,0,0.0203814026029942,0,0,0,0,-0.00957386885377162,0,0,0,0,0,0,0,0,0,0.112679673982226,0,0,0,0,0,0.287992516455537,0,0,0,0,0,0,0,0,0.341431113158571,0,0.350929160315439,0,0,0,0,0,0,0,0,0,0.0726314965205632,0.0557311530587984,0,0,0,0.0515350921232976,0,0,0,0,-0.178473466507906,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663716205532574,0,0.235436214553594,0,0,0.0956539321607721,0,0,0,0.342191034140101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12050356457797,0.118102485060229,0,0,0,0,0,0,0.0563945124479062,0,-0.0550287852978809,0.0277672903310105,0,0,0,0,0,0
X002426.SZ,-0.178951486063052,0,0,0,0,0,0,0,0,0,0,0.260275033224576,0,0,0,0,0,0.194328310786727,0,-0.014645925379771,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670564450979724,0,0,0.0529124321464395,0.133001914799081,0,0.149302280962661,0,-0.0671248136310974,0,0,0,0.221152390362918,0,0,0,0,1.73472347597681e-18,0.0464651952390548,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014800446866666,0,0,0,0,0,0,0.0345134566417378,0,0,0,0,0,0,0,0,0,0.188145440785546,0,0,0,0.165345829343128,0,0,0,0,0.0386282404534261,0.197421142488531,0,0.296815885123735,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262703657332995,0,0.0497550711024799,0,0,0,0,0.110475653665852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134119173698414,0.0983237478360895,0.0839056715513252,0,0.103734568593966,0.211499895594399,0,0.0179252662077584,0,0,0,0.0150878897887051,-0.033930984781386,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0861273274201498,0.0727932931410403,0,0,0,0,0,0,0.134393371682675,0,0,0,0,0,0.0783809239964475,0,0,0,0,0,0,0,0.147411451160239,0.135299436148516,0,0,0,0.00750243007392814,0,0,0.0289333367863532,0,0.0891406714402129,0.0776447694769047,0,0.00399889202706144,0.134523999692698,0,0,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0.09818605059298,0,0,0,0.0953923074055965,0,0,0,0,0,0,0,0,0.00804098246766206,0,0,0,0,0,0,0.0657237069832845,0,0,0,0,0,0,0.07019627079063,0,0.0616957176093856,0.106395375583579,0.179981158285262,0,0.200241892314996,0,0.0623654077004343,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233245396200958,0.447214494808904,0,0,0,0.0239433846373245,0,0,0,0,0,0,0.107762291047127,0,0,0,0,0,0,0,0.103477187632766,0,0,0,0,0,0,0.0413119296501699,0,0,0,0,0,0,0.0260622476226536,-0.0168642021188877,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0.526522458914136,0,0,0,0,0,0,0,0.0177150225310538,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429715345618117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104819387811925,0,0,-0.0243279961320382,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.0315625798309483,0,0,0,0,0,0,0,0,0.075017910905593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532213224178621,0,0,0,0,0,0,0,0,0.0560733411475965,0.126325653459842,0,0,0.00837779081113768,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0782136379778109,0,0,0.207747979644438,0,0,0,0,0,0.0941128930537877,0,0,0,0,0,0,0.133301045608443,0,0,0,0,0,0.0147457408959984,0,0,0,0,0.143011610205027,0,0,0,0,0.0365111028216268,0.100021840707534,0,0,0.109762699869866,0,0.00651270240350282,0,0,0,-0.00576299496600789,0,0,0,0,0,0
Change_TY3M,0,0,0.0841254597075058,0,0,0,0,0.0142075494913636,0,0,0,0,0,0,0,0,0,-0.0164773913243302,0,0,-0.0486271489303003,0,0,0,-0.0430282697068246,0,0,0,0,0,0,0,0,0,0,0.0950822854629809,-0.0818943120080056,0,0,0.029846150707525,1.73472347597681e-18,0,0,0.00521084192059436,0.0142580418888333,0,-0.0560767201051923,0,0,0.00859064084551305,0.0217868872947005,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135335552235613,0,0,0,0,0.478072839865828,0,0,0,-0.178600100111034,0,0,0,0,0,0,0,0,0,-0.0249838749039371,0,0,0,-0.081875388808749,0,0,0.351869961274517,0,0,0,0,0,0,0,0,0.176183225917213,0.152964241145182,0.140381225019663,0,2.06934663616354,0,0
TED,0,0,0,0,0,0,0,-0.0971083042615691,0,0,0,0,0,0,0,-0.0307188624061115,0,-0.079985364870315,0,-0.22744543707171,-0.106938991249647,0,0,0,0,0,0,0.0443634981097206,0,0,0,0,0,0,-0.0503584312958167,0,0,0,0,0,0,0,-0.0130668957242706,0,0,0,0,0.0883709104377998,-0.205520945465271,0.344165698225543,0,0,0,0,2.4010616124583,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324820960948074,-0.0494689099323377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268328019473821,-0.39708285633311,0,0.0634133015881094,0,0.114395654613403,-0.115046414010712,0,0,-0.273746338295308,0,0,0,0,0,0,0,0,0.00968886372226421,-0.0344621009349057,0,0.119601170826124,0,0,0,0
MKreturn,0,0,0,-0.0672333526044531,0,0,0,0,0,0,0,0,0,0,0,0.0458296359416792,0,0.0846775554566686,-0.149566571198319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154459709547752,0,0,0,0,0,0,0,0,-0.15035313527973,-0.0428483535234776,0,0,0,0.142460549379786,-0.0419093428225859,0.533619655195577,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00267513989853299,0,0,0,0,0,0,0,0.0113221444726926,-0.01032091973256,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138102082960295,-0.0159162159099452,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00565988469584159,0,0,0,0,-0.00176180333306964,-0.00573074287581584,0,0,0.00587410126523928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012528734859506,-0.00308297255855265,0,-2.16840434497101e-19,0,0,0,0,0.00863391057641688,0,0,0,0,0,0.00176797876136588,2.71050543121376e-20,0,0,0,0.0047877594420616,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185311480190242,0,0,0,0,0,0,0,0,0,0,0,0,0.000761968248169887,-0.00110518724324484,0,0,0,0,0,0
