,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X600104.SH,X000651.SZ,X600276.SH,X300124.SZ,X000725.SZ,X300014.SZ,X003816.SZ,X600031.SH,X002129.SZ,X002371.SZ,X002241.SZ,X000625.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X300142.SZ,X601877.SH,X600741.SH,X600460.SH,X000661.SZ,X600522.SH,X000100.SZ,X002180.SZ,X000733.SZ,X002074.SZ,X000157.SZ,X600702.SH,X600884.SH,X002236.SZ,X000799.SZ,X600584.SH,X601799.SH,X000800.SZ,X002414.SZ,X002176.SZ,X600183.SH,X002007.SZ,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.113125053100393,0,0.0842353351974316,0,0,0,0,-0.0286440778328425,0.0706646322074393,0.275114613563819,0,-0.133209498841971,0,0.0947466902846538,0.00617288923952857,0,-0.14215027946475,0,-0.0839059092218449,0,0.0590222541784971,0.0450978602190833,0,0,0,0,0,0,0.30426118313007,0,0,0,0,0,0,0,0,0,0,0,0.0528765750487321,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.191192273651425,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.141600400034214,0,0,0.0331478792431738,0,0,0,0,0,0,0,0.265468477255883,0,0,0,0,0,0,0,0.0563337313595516,0.189782398638355,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0188832939891511,0.0793560738261816,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.605451156793149,0,0,0,0,0,0,0,0.108392234048571,0,0.122522265421258,0,-1.73472347597681e-18,-0.0743250563265867,0,0,0.0142353703313679,0,0.114924191841289,0,0,0,0,0.0380973025514222,0,0,0,0,0,0,0,0,0,0,-0.0332481379382656,0,0.0598377985576185,0,0,0.0709723843595694,0,0,0,0.0827414801174466,0.040133950786531,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0278666323879543,0,0.0143429140105666,0,0,0,0,0,0.0947139160961871,0,0,0,0,0,0,0.241192697393527,0,0,0,0.118853358125372,0,0,0,0,0,0.158364144328883,0.033947355274422,0,0,0,0,0.13291799081066,0,0,0,0,0,0.0831691946777954,0.0478089920289363,0,0,-0.0644752461484579,0,-0.0903116511633745,0,0,0,0,0,0,0
X002049.SZ,0,0,0.132759522297937,0,0,0,0,0,0,0,0,0,0,-0.0154721782184519,0,0,0,0,0,0.141829862616456,0,0,0,0,0.452766209125393,0,0,0.103509014423496,0,0,0,0,0.197543669735697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750907963323953,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.149268108312255,0,0,0,0,0,0,0,0,0,0,0,0.0707168449864671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248765152734093,0.0582243339053104,0.288705668192762,0,0,0,0,0.260082291640994,0,0,0,0,0,0,-0.00764394992605262,0,0,0.117167060426315,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.263488063284865,0,0,0.117853707747742,0,0.092810000003287,0,0,0,0,0,0,-0.0219949515528633,0,0,0,0,-4.33680868994202e-19,1.73472347597681e-18,0,0.262056447198854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0534024184620129,0.00777530786243455,0,0,0,0,0,0,0,0.011472934947911,0,0,0.0895416984728943,0,0,0,0
X000338.SZ,0,0,0,0,0,0.00807476617496356,0.0783876826028209,0,0,0,0.228354988996067,0,0,0,0,0.310409199909148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440172873292967,0,0,0,0.0554786971030309,0,0,0,0,0,0,0,0.0104096325715692,0.108751133070217,0,0.0356520953293048,0,0.0990013062047669,0,-0.00556383732612112,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0430043080853679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156786698274032,0,0,0,0,0,0,0,0,0.252866727827701,0,0,0,0,0,0,0.0322962111102895,0,0,0,0.098077207548086,0,0,0,0.130464508118622,0,0,0,0,0,0,0,0.0641252115411464,0.0569456575319229,0,0,0,0,0,0
X600703.SH,0,0,0.115552273624024,-0.0538036611214372,-0.0389546616613258,0,0,0,0,0,0.0669785541516157,0,0,0,0,0,0,0.167461845938632,0,0,0,0,0,0,0,0,0,0,0.252282967775555,0,0,0,0.134323023755378,0,0.0647569799239784,0,0.260013695786362,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0126258913839696,0,0,0.00868363970520147,0.172069284946936,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014027550584979,0,0.0271641675166239,0,0,-2.16840434497101e-19,0,0.0889953425013425,0,0,0,0,0,0,0,0,0,0,0.019232109430799,0.0177930022975508,0,0,0.0535112883064311,0,0,0.105956718335396,0,0,0.0867091723265137,0.0032213059176042,0.121386332613292,0,0,0,0,0,0,0.0301704380777052,-0.0193470109683362,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.201193507747971,-0.0416713274094031,0,0,0,-0.219035369755129,0,0,0,0,-0.254795719667474,0,-0.185367333938261,8.67361737988404e-19,0,-0.0143041084112354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124245578651395,0,0,0,0,0,0,0,0,0,0,0.0507064282797399,0,0.39049396594232,0.397461778287736,-0.759348871261388,-0.0362201012539139,-1.73472347597681e-18,0,0,0,0,0,0
X601877.SH,0,0,0,-0.0561594226791328,0,0,0,0,0,0,0,0,0,0.187876151200599,0,0,0,0.0725361673896348,0.00797524342457858,0.084808171379052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891465381460397,0,0,0,0,0,0,0,0,0,0.0648770221028441,0,0.0321211039190691,0.0135301456015233,0,0,0,0,0,0
X600741.SH,0,0,0,0.0569759894134786,0,0,0.0225999196798262,0.0970993879951503,0,0,0,0,0,0,0,0,0,0.0546510043576434,0,0.186583197590732,0,0,0.111921069530801,0,0,0,0,-0.0283805208909677,0,0,0.0327221277003428,0,3.46944695195361e-18,0,0.0831353362326717,0,0,0,0,-1.38777878078145e-17,0,0,0,0.116236797839407,0,0,0,0,0.139414603875968,0,0,-0.000659593701659932,-0.0385496480257889,0,0,0,0,0,0
X600460.SH,0,-0.120172691920322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834707450533944,0.520555271357796,0.0949107803104069,0,0,0,0,0,0,0.128935855393339,0,-0.121097714969275,0,0,0,0,0,0,0.147568177018742,0.0813895862563853,0,0,0,0,0,0,0.016507322498309,0.0308930957052756,0,0,0,0,0,0.067949163391918,0,0.0558024755901563,0.0203154359316966,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.000237622009158372,0,0,0,0.049385098638771,0,0.299767382366831,0.00814616861790586,0,0.0483499824422204,0,0,0.134913214421621,-1.73472347597681e-18,0,0,0,0.0604279204189964,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578932852480981,0,0.0173327548233666,0,0,0,0.0995087570538669,0,0.0346189314849574,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.260328390812351,0,0,0.125277141795377,0,0,0,0,0,0.0225323295472789,0,0,0,0,0,0,0.00691292068757323,0,0,-0.125543681351387,0,0,0,0,0,0,0.238679659783091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831190781417118,0,0,0.124109131301363,-0.0903651131646829,0,0.00595648278257342,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170969199370833,0.0555459279250015,0,0,0,0.0865659319406957,0,0,0.126921763385462,0,0,0,0,0,0,0,0,0,0,0.36328658783091,0,0.0218333232806973,0.21890942946801,0,0,0,0.0522991149067158,0,0,0,0.0482497969140514,0,0,-0.0296166984244412,0,0,0,0,0,0,0
X002180.SZ,0,0,0.131266532658317,0,0,0,0,0,0,0,0,0,0,0.0224088103454643,0,0,0,0.208895737354908,0,0,-0.00756247838153444,0.333108594480296,0,0,0,0.253770705701721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147207580643626,0,0,0,0,0,0,0,0,0,0.0593514441515825,0.0114072586014755,0,0,0,0,0,0
X000733.SZ,0,0,0,0,-0.0168305822932465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477839528097057,0.0619807560489277,0,0,0,0.0957535219378095,0,0,0.126514756354223,0.17168780597156,0,0.0659878951175258,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0744557632946506,0,0,0,0,0,0.0213919781104978,-0.133945098537222,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230230235518171,0,0,0,0,0.0466741259123024,0.0373602620644453,0,0,0,0.0672994648967484,0,0.140360449951805,0.164414819723115,0,0.290291916745562,0,0,0,0,0.116329424122087,0,0.014275284968668,0,0,0,0.0122023872100311,0,0,0,0,0,0,0.017700120072712,0,0,0,0,0.00471907540970222,-0.0399270847624907,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240180419885368,0,0,-0.0893479726279938,0,0,0,0,0,0,0.0859743504555626,0,0,0,0,0,0,0,0.267224121587199,0,0,0,0,0.00388678034438016,0.013453877179515,0,0,0,-0.0421188102173249,0,0.135401860553178,0,0,0.0786084464222378,0,0,0,-0.020614948489886,0,0,0,0,0,0
X600702.SH,0,0,0.106809641761814,0.0791412669150372,0,0,0.0759687232202525,0,0,0,0,0,0,0,0,0,0,0,0,0.179904098472728,0,0,0,0,0,0,0,0,0,0,0,0.0912096822428303,0,0,3.46944695195361e-18,0,-1.38777878078145e-17,0,0,0,0,0.497922281653771,0,0,0,0,0,0,0,0,0,0.0267327894374669,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0.277293831069962,0,0,0.121099120962076,0,0.106937844866909,0.0757055735625724,0.0191824747657555,0,0.00847739713706981,0,0,0,0,0.113718277214885,0,0.213825669444094,0,0,0,0,0,0,0,0,0,0.138791487076119,0,0,0,0,0,0,0,0,0,0.0485434479957711,0,0,0,0,-0.00787700379576289,0,0,0,0,0,0,0
X002236.SZ,0,0,0.586384748006,0,0,0,0,0,0,0,0.0148097803960941,0,0.042957487234432,0,0.00925152624538191,0,0,0,0,0,-0.190079744498259,0,0,0,0.00676693472663736,0.126740228949541,0,0.0860704342882818,0,0,0.0930184152368028,0,0,0,0,0,0,0,-0.138978176631495,0.13439068803767,0,0,0,0.0232611679413607,0,0.196095746395453,0,0,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122910776239087,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688591160072834,0,0,0,0,0,0,0,-0.0465279973659001,0,0,0.726887919416313,0,0,0,0,0,0,0,-0.0107665648308373,0,0,0,0,0,0.0202194937715928,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0572541530584926,0,0,0,0.0998650392510081,0,0,0,0,0.0248983876573895,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022784638159403,0,0,0,0,0,0.209846494344041,0,0,0,0,0.0641933600783798,0.254894598075492,0.0310210229744876,0,0,-1.73472347597681e-18,0,4.33680868994202e-19,0,0,0,0,0,0,0
X601799.SH,0,0,0,0.488771449205017,0,0,0,0,0,0,0.0409661719705612,-0.359432866733571,0,0.0343566087045874,0,0,0,0,0,0,0,0,0,0,0.303373125670572,0,0,0.19245580704714,0,0.41362531760431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391492150628374,0,0.108544672512488,0.0113695381111562,0,0,0,0,0,0
X000800.SZ,0,0,0.00436603546385461,0,0,0,0.00618476232665786,0,0,0,0,0,0,0,0,0,0,0,0,0.063885159871867,0,0,0.101398046286015,0.247927343354072,0,0,0.035693086727798,0,0,0,0,0,0,0.121195512141039,0,0,0,0,0,0.0680770134896926,0,0,0.0496058638569944,0,0,0,0,0,0,0,0,-0.00526629258990542,-0.0116437418853068,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.187493019555877,0,0,0,0.0930272975454809,0,0,0,0,0,0,0,0,0,0,0,0.075437489072659,0,0,0,0.170169790166505,0,0,0,0,0,0,0,0.0464896148528346,0,0,0.0608953770461596,0,0,0.263319700910949,0,-0.0347190461291912,-0.0453352097936878,0,0.000555627788925055,0,0,0,0
X002176.SZ,0,0,-0.0188591857099298,0,0,0,0.156783956528636,0,0,0,0,-0.117205582902388,0,0,0,0,0,0,0.0966052525590759,0.0954266499665927,0,0,0,0,0,0,0,0.0291088018049592,0,0,0,0,0.100334389112108,0,0,0,0.363410965995385,0,0.13110222099655,0,0,0.100978155910316,0,0,0,0,0,0,0,0,0,0.0884228740284914,-0.0929109208461774,0,-0.0818365046138178,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.200503282583076,0,0,0,0,0,0,0,0,0,0,0,0,0.0210588880071469,0,0.132497624881141,0,0,0,0,0.0238141365217677,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.152427490136873,0.0742065179293258,0,0.139066534267488,0,0,0.0169643006470004,0,0,0,0,0,-0.0083461816333308,0,-0.0446376420922757,0,0,0,0,0
X002007.SZ,0,0,0,0,-0.0251690361185994,0,0,0,0,0,0,0,0,-0.101329172033417,0,0,0,0,0,0,0.195110172773409,0,0,0,0,0,0,0.151822419767853,0,0,0,0,-0.0560181800113306,0,0,0,0,0,0,0,0,0,0,0,0.187806169114258,0.281105243009134,0.0105513694628261,0,0,0,0,0.0485808293253164,0,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0.134318338815674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202102602626597,0,0,0,0,0,0,0,0,0,0.030224423540052,0,0,0,0,0,0,0.0434004284480684,0,0,0,0,0.151654499086566,0,0.507831357073389,0,0,0,0,0,-0.05427400482261,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.121925463865992,0,0,0,0,-0.00575497853089998,0,-0.0745698335984362,0.0261477871595662,0,0,0,0,0,0,0,0,0,-0.147936003863032,-0.00656623645567404,0,-0.0230853548103586,-0.0323398044664929,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.196313681474056,0,0,0.215411139138472,0,-0.0854535406383543,-0.050550198821804,-0.0681320417997448,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782807783259219,0,0,0,0,0,0
TED,0,0,0.0915374113804462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515301900837739,0,0,0,0,0,0,-0.154434370732017,0.122458644892888,0,0,-0.171728746991847,0,0,0,0,0,0,0,0,0,0.0593085044352953,0,0.320047097062908,0,-4.33680868994202e-19,0,0,-0.059749043165433,0,-0.267255257647272,-0.0595533168223874,0,0.231252335571101,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0406830377125888,0,0,0,0,0,0,0,0,0,0,0,0.0589260483095396,0,0,0,0,0.0456576567712226,0,0.0626932906337159,0.0404935724030241,0,0,0,0,-1.73472347597681e-18,0,0,0.0773315725547411,0,0,0,0.0295148563487377,0,0,0,0,0,0,0,0,0,-0.199922374245239,-0.094983876929169,-0.0173775426750008,-4.33680868994202e-19,0,0.183970585407439,0,0,0,0
MKreturn,0,0,0,0,-0.00165928922119477,0,0,0,0,0,0.209879390742101,-0.0619703316885369,0,0,0,0,0,-0.117568271229247,0,0.0569779296311115,0,-0.000807160707113494,0,0,0,0,0,-0.0713701664489536,0,0,0,0,-0.273597671393577,0,0.228007047512861,0,0,0,0,0,0,0,0,0.0736384996261924,0,0,0,0,0,0,0,0.00643248480807432,-0.0127572737586394,0.243321860049234,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281780376465206,0.0187228846672262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000870590922085238,0,0,0,0,0,0,0,0,0,0,0,-0.0067561368525269,0,0,0.0223036406244205,-0.0358632361155267,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0142425332444429,0,0,0,0,0.00736815354242662,0,0,0,0,0,0,0,0,0,0,0,-0.0114002255977018,0,0,0,0,0,-0.0083863574513412,0,0,0,0,0,0,0.00571157947157622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068978380419204,0.0535840400769408,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00811359463247558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577865699779039,0.0337362040663104,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00484611790636986,0.0102589150906619,0,-0.0181251173809184,0,0,0,0,0,0,0,0,0,0,0,-0.0222863773017065,0,0,0,-0.0109575237503605,0.0144923595497154,0.010115149905893,-0.01353190028684,0.0020656464017328,0,0,0,0,0,0
