,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X002475.SZ,X600276.SH,X600690.SH,X300014.SZ,X600104.SH,X002129.SZ,X000651.SZ,X000625.SZ,X300124.SZ,X002371.SZ,X000725.SZ,X002049.SZ,X600031.SH,X003816.SZ,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002180.SZ,X002074.SZ,X300142.SZ,X600884.SH,X000733.SZ,X600741.SH,X000100.SZ,X600460.SH,X600702.SH,X000157.SZ,X600584.SH,X000799.SZ,X002236.SZ,X601799.SH,X600418.SH,X600563.SH,X002176.SZ,X002414.SZ,X600183.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0,0,0,0,0.580330182953316,0,0,-0.0198664197576599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211520010204514,0,0,0,0,0,0,-0.0859971843200598,-0.118816854719122,0,0,0,0,0,0,0,-0.0380989376297183,0,0,0,0,0,0,0,0.0434978983320692,-0.00556554571738577,0,0,0,0,0,0
X000063.SZ,0,0,0.0038646730038146,0,0,0,0,0.0399231081400849,0,0.0113535799887847,0,0.0201784299946519,0,0,0,0,0,0,0.0124790386584254,0,-0.0269847663167462,0,0,0.0674462006500703,0,0,0,0.0527435171305521,-0.0621399145492908,0.030835559734966,0,0.0150611078883166,0,0,0,0,0,0,0,0,0.33702146710363,0,0,-0.0720077212379827,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.196631858118235,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0674007573286757,0.0624685578041341,0,0.1611949986718,0,0,0,0,0.0350588007600982,0,0,0,0,0,-0.0304236330391978,0,0.321784151906212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328537683917749,0,0,0,0,0,-0.12880544775439,0,0,0,0,0,0,0,-0.0458836456453913,0,0,0,0,-0.0267964796595489,0,0
X000338.SZ,0,0,0,0,0,0,0.0119974343215927,0,0,4.33680868994202e-19,0.217021815944238,0,0,0.032430050851524,0,0,0,0,0.269748565010866,0,-0.0618225830620829,0,0,0,0,0,0.0391629073277267,0,0,0,0,0,0.0120646474057751,0.0453072314343187,0,0,0,0,0,0,0.147936576389911,0,0,0,0,0,0,0,0,0,0,0,-0.0396550446135725,0,0,0,0.0269326639674481,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344689876745361,0,0.0476622256162167,0,0.12924158898883,0,0,0,0.0821715344681862,0,0,0,0,-0.00995500019321518,0,0.111130449434004,0,0,-5.42101086242752e-20,0,0,0.0595212594599455,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0449249531732724,0.026495502381962,0,0,0,0,0,0,0,0,0,0,0.0251367249666389,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220646169191984,0,0,0,0,-0.0656058311100107,0.117594620980054,0,0,0,0,0,0,0.0914029273304736,0,0,0,0,0,0.425618865756522,0,0,0,0,0,0,0,0,0,0,0,0.249406572301509,0,0,0,-0.376635918642996,0,-0.0694605071796637,0,0,0,0.0807779839914469,0,0
X000661.SZ,0,0,0,0.0975260849225314,-6.93889390390723e-18,0,0,0.23646224273822,0,0.00415215213429859,0,0,0,0,0,0,0,-0.0803555806603822,0,0,0,0,0,0.24380231449078,0,0,0,0,0,0,0,0,0.0470542458708656,0.0675139775126249,0,-0.00855818973559264,0.100069006662631,0,0.180032393829031,0,0,0,0,0,0,0,-0.113704679539034,0,0,0,0,-0.0340355236698609,0.0128703226774427,0,0,0,0.0379687151736024,0,0
X600522.SH,0,0,0,0,-0.0182588861867552,0,0,0.0454796849242584,0,0,0,0.194506161193294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785170478398042,0,0,0.122294966777056,0,-0.0285726170540974,0,0,0,0,0,0.0528520256442642,0,0,0,0,0,0,0.0651601023441561,0,0,0.100818285699673,0,0.493368613644934,-0.0744985373758469,0,-0.0635954603530483,0,0,0,0.0467951251371552,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0462960793767595,0,0,0,0,0,0,0,0,0,0.0347023491612834,0,0,0,0,0,0,0.152736635594393,0,0,0,0,0.214156378367121,0,0,0,0.175734396493652,0.0355001537008519,0,0.00564431791637114,0,0,0,-0.0897646161898581,0.017531328790583,0.0593728725668826,0,0,0,0,0,-0.0354549935122811,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0.0507113307972282,0,0,0.111694332031921,0,0,0,0,0,0,0,0,0.0771194709818206,0,0,0.0545699617835312,0,0.102694117985276,0,0,0,0,0.00990098254006164,0,0,0,0,0,0,0,0,0.0115217552616565,0,0,0,0,0,0,0.104411505878804,0,0,0,0,0,0,0.0504221378044084,0,0,0,0,0.0207477487267516,0,0
X002074.SZ,0,0,0,0,0,0,-0.310746488416526,0,0,0.0291708584613962,-0.172923421251314,0,0,0,0,0,0,0,0,0,0,0,0.245006766381803,0,0,0,0,0.0565745399149208,0,0.384439806483072,0,0,0,0.0703705395851852,0.331537777700851,0,0,0,0,0,0,0.114113676781277,0,0.0948010844540389,0.235588487400677,0,0,0,0,0,0,0,-0.0166129942123415,0,0,0,0.0403802233878675,0,0
X300142.SZ,0,0,0,0,0,0,0,0.435145084412373,0,0,0,-0.221021261726813,0,0,0,0,0,0,0,0,-0.0358329025269011,0,0,0,0.203286113919928,0,0,0,0,0.055219993600591,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0294737078581012,0,0,-0.0829813853147164,0,0,0.0783562670205251,0,0.0137484996272813,0,-0.0241795855602949,-0.0196210229915786,0,0,0,-8.67361737988404e-19,0,0
X600884.SH,0,0,0,0,0,0,0.0792358307051461,0,0,0,0,0,0,0.112533445816871,0.0429205889848808,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.164470170911509,0.086097534275094,0,0,0,0.241525078505408,0,0,0,0,0.128033236996173,0,0,0,0,0,0,0.0489280243163482,0,0.0899940828708228,0.0159931381934483,0,0,0.208095926143513,0,0.0754394667072973,0,0,0,0,1.0842021724855e-19,0,0
X000733.SZ,0,0,0,0,0,0,0,0.0472266140007354,0,0,0,0,0,0,0,0,0,0.194008799283957,-0.256815075453986,0,0.0178718274657033,0,0,0,0,0.259724716877216,0.236370285289089,0,0,0,0,0.00419719919891587,0,0,0,0,0.0793188309498959,0,0,0,0,0,0,0,0.0105615958256613,0,0,0,0,0,-0.258602706580702,0,-0.0315621258095655,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0742856532190071,0.464926697209269,-0.0635232357034247,0,0.0663307013644475,0,0,0,0,0,0,-0.199734614005655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121043207640615,0,0,0,0,0,0,0.0578440831840075,0,0,0.0502229314609628,0,0,0,0,0,-0.0267531894883401,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.127705418992006,0,0.00232727651399524,0,0,0,0,0.117317342941313,0,-0.0241719637833064,0,0,0.636213697919703,0,0.186612776489061,0,0,0,0,0,0,0,0,0,0,-0.265844398148336,0,0,0,0.173914447954844,0,0,0,0,0,0,0,0,0,0,0.0037409946971421,0,0,0,0,0,0,0,-0.0331236414677258,0,0,0,0,0,0
X600460.SH,0,0,0.0197700194075571,0,0,0,0,0,0,0.019572011761644,0,0.0525406073879755,0,0,0,0.342495017561537,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0635372202838852,0,0,0,0.0233731333360447,0,0,0,0,0,0,0.00338103577051455,0,0.300413886860212,0,0,0,0,0.0200346877810277,0,0,0,0.0227835257791287,0,0,0.0239208777274644,0,0,0,0.0276117090261684,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0.0205673073845274,0,0,0,0,0.00105989230707382,0,0,0,0,0.0999914175782107,0,0,0.120773982871077,0,0,0,0,0,0.00490428409472839,0,0,0,0,0,0,0,0.0964758397727232,0,0,0,0.828652446050358,0,0,0,0,0,0,0,0.0070913013758191,0,-0.00845769539722981,0,0,0,0,0.00343622616395815,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0299905589203576,0,0.0579865407175683,0,0,0,0.0326054591205823,0,0,0,0,0.36765974574635,0,0,0.0790532093428188,0,0.0410353218842931,0,-0.037070421631613,0,0,0,0,0,0,0,0,0,-0.035268759340304,0.0532206061466998,0,0,0,0,0,0,0,0.0212462331233736,0.00572793338547009,0,0,0,0,0,0,-0.0179235925178409,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.117669940778275,0,0.0613791188594244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218456447676014,0,0,0.0476990962823249,0,0.0472163438382079,0.0572126556831176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137507276718882,0,0.0315348735045808,0.13127550849969,0,0,0,0,0.0204666751836721,0,0,0,0.0441522023070545,0,0
X000799.SZ,0,0,0,0,0,0,0,0.0337826782017719,0,0.0087536587783302,0,-0.00644927215637736,0,-0.0450907305204019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121105733275587,0,0,0,0,0,0,0.506240385353933,0,0,0,0,0,0,0,0,0,0,0.0200021156641044,0,-0.00903509557926562,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.351553999806501,0,0.0865845562440111,0,0.00933289536200946,0.000200705427277197,0,0,0,0,0,0.0201828785557674,0,0,0.00939794032963241,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296887599092619,0,0.191614138877242,0,0,0,0.00707097539844506,0,0,0,0,0,0,-0.0143934316601944,-0.0274299291279383,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.256209399391253,0.0240613639696386,0,0,0,0.0684217553074624,0,0,0,0,0,0,0,-0.117761108996443,0,0,0,0,-0.0365710582054978,0,0.126904072744155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126371875622481,0,0,0,0,0.0882745520456549,0,-0.0464003928654091,0,0,0,0,0.0171402476838841,0,0
X600418.SH,0,0,0,0,-0.0973082380976294,0,0,0,0,0,0.0233922001000961,0.258322551263259,0,0.599654398659534,0,0,0,0.0606133665450965,0,0,0.221065390204536,0,0,0,0,0,0,0,0.138047260210366,0,0,0,0,0.126297294121707,0,0.226212696697693,0,0.217643298958356,0,0,0,0,0,0,0,0,0.0594072341224986,0,0,0,0,0,0,0,0,0,-0.0337389689200556,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600229090003877,0,0,0,0,0,0,0.0105982527597192,0,0,0,0,0,0,0,0,0.174249801965242,0,0,0,0.0719323353288239,0,0,0,0,0,0,0,-0.25735031468711,0,0,0.111284302135502,0,0.0653308248059148,-0.0856820476333006,0,0,0,0,-0.00862648952294272,0,0,0,0.042645431377944,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0.146494328808261,0,0,0,0,-0.152218959561381,0,0,0,0.422740848257556,-0.0180925968810333,0,0,0,0,0,0.225676795823021,0,0,0,0,0,0.080132420051869,0,0,0,0,0,0,0,0,0,0,-0.0129598245337208,0,0,0,0,0,0.252687611715958,0,0.163529391965984,0,0,0,0,0.0295564372507958,0,0
X002414.SZ,0,0,0,0,0,0,0.100541360915625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189475323402457,0,0,0,0,0,0,0,0,0,0.134387125152868,0,0,0,0,0,0,0,0,0,0,0,0,0.0354615752659183,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0555104943814453,0,0,0.0393485606201812,0,0,0,-0.0044360661414351,0,0.0327873397966875,0,0,0,0,0,0,0,0,0,0,0,0,0.0154497082195363,0,0,0,0,0,0,0,0.0937481289879295,0.0612854423672292,0.0737177483153881,0,0.0869825248088491,0,0,0,0,0,0,0,0,0,0,-0.0109458845993126,-0.0109139413220945,0,0,0,-0.0338993813196061,0,0
X600487.SH,0,0,0,0,0,0,-0.0768929210769773,-0.114855107083415,0.0837198294405573,0.135376342073872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471472349594594,0,0.677428502202853,0,0,0.0972105957908811,0,-3.46944695195361e-18,0,0.109820618859671,0,0,0,0,-0.0388732934850517,0.101953350619765,0,0,0.106969997532921,0,0,0,0,0,0,0,0,0,0,0,0.0206322232252769,0,0
Change_TY3M,0,0,0.353277698702486,0,0,0,0,0,0,0,0,0,0,-0.0894281434818801,0,0,0,-0.0464047567967423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191828851630084,0,0,0,0,0,0,0,0,0,0,0,0,-0.00992445039111625,0,-0.0476473436122383,0,0,0,0,-0.170013783569912,-0.0453891289647891,0,0,0,-0.0711127746263708,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614528904474364,0.0151122777870928,0,0,0,0,0,0,0.0713813162919683,0,0,0,0,0.0692965296021588,0,0,0.0280755540032806,0.166505207401157,0,0,0,-0.0787589928690405,0,0,0,0,-0.16388002105666,-0.143808241093239,0,0.0793528687921848,0,0,0,0,0,0,-0.0536182281205617,0,0,-0.236971515622807,0,0
TED,0,0,0,0,0,0,0,0.0468582191334999,0,0,0,-0.0541193047285677,0,0.826877261234607,0,0,0,0.359966600339389,0,0,0.342754215705499,-0.220215882383244,0.388390843900073,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883436010355595,0,0,0,0,0.255439396534651,0,0,0,0,0.0888180186777682,0,0,0,0,0,0,0,0,0,0,0.796075822631235,0,0
RealEstate_excess,0,0.0232342334263837,0.0363627666962777,0,0,0,0.0171355471836007,0,0,0,-0.157102801979335,0.0279964739696623,0,0.0168603475376258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442332386269714,0,0,0,0,0.0805799677190805,0,6.7762635780344e-21,0,-0.0242844205939946,0,0.0334967359111168,-0.0415730037043528,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662873995727973,0,0,0,0,-0.120786864836241,0,0,0,0,0,0,0,0,0.0202795446590714,0,0,0,0,0,0.0628748151761196,0,0,0,0,0,0,0,0,0,-0.0387384880930161,-0.037707444227522,0.0695147407454913,-0.0581387043227325,-0.0984895947658392,0,-0.0774284136503945,0.0847706612422697,0,-0.029511025584973,0,0,0,-0.00264925906480275,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00339663308952353,0,0,0,0,-0.000971247545210246,0,0,0,0,0,0,-0.000356294935480779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000893871631889793,0,0,0,0,0,0,-0.00231997234612216,0.00353118354553841,0,0,0,0.0187745918412573,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305749945998374,0,0,0,0,0,0,-0.385828293676924,0.210197968919913,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00174355836366184,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0.00154227664745909,0,0,0,0,0,0,-0.00138045558252945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446148568855081,-0.00131228000432469,0,0,0,0.0204258373501379,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00267946426377005,0,0,0,0,0,0,0.0127441718961084,0,0
