,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X300014.SZ,X002371.SZ,X600031.SH,X000725.SZ,X300124.SZ,X000625.SZ,X600703.SH,X002241.SZ,X002129.SZ,X003816.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X601877.SH,X000596.SZ,X000661.SZ,X002179.SZ,X600089.SH,X600460.SH,X000100.SZ,X300142.SZ,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X601799.SH,X600779.SH,X600884.SH,X000157.SZ,X600702.SH,X600584.SH,X000733.SZ,X002007.SZ,X600183.SH,X002414.SZ,X000800.SZ,X600563.SH,X002008.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.493365527685401,0,0.0131790962363572,0.100662909632876,0,0,0,0,0,0,0,0,0,0,0.00558169435628833,0,0,0,0,0,0.0596319392432069,0.0616740346027238,0,0.0404790472006007,0,0,0,0,0,0,0.0203432869598147,0,0,0,0,0,0,0,0,0.0269060621606877,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00244623620696014,0,0,0,0.0158018511435298,0,0
X000858.SZ,0,0,0,0.151493885185509,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667745606497082,0,-0.162927191128744,0,0,0,0,0,0,0.0772691690199065,0.136000112507371,0,0.024242728111083,0,0,0,0,0,0,0.325922799002325,0,0.100652249296178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359318217106429,0,0,0,-0.0146633328587382,0,0
X002415.SZ,0,0,0,0.00134653745773164,0.0886017960330894,0,0,0.140208249183772,0.0296624317388737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615152223022796,0,0,0,0,0.0145986280238714,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0890419251745588,0,0,0.0102712199342728,0,0,0,0,0.0165554702912008,0,0
X600809.SH,0,0.211749742416955,0,0,0,0,0,0,0,0,0,0,-0.023273343423787,0,0,0,0,0,-0.0378998727147529,0,0,0,-0.00875855966112219,0,-0.0487051388162426,0,0,0,0,0,0,0,0,0,0,0.487499528049607,0.110681350632858,0,0.041734070354607,0,0.136114449377153,0,0,0,0,0,0,0,0,0,0,0,-0.000870195377106395,0,0,0,0.0172053763205745,0,0
X000568.SZ,0,0.441782207146421,0,0.201267575955277,0,0,0,0,0,0,0,0,-0.0870512278410797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169402569740983,0,0,0,0.0101856890871389,0,0.0793987225330596,-0.0413079516006379,0,0.0444451715164518,0,0,0,0,0,0,0,0,0,0,0.0134668382407481,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0789584259315496,0,0,0,0,0,0,0,0,0,0,0,0,0.0161841046366931,0,0,0,0,0,-0.0951662007461639,0,0,0.0909723016445682,0,0,0,-0.0130864473019121,0,0,0,0,0,0.293198270353119,0,0.0156167881033945,-0.176039019128905,0,0,0,0,0,0,0,0,0,-0.185930015436358,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0313251017995582,0,0,0,0,0,0,0,0,0.0491145547576622,0.326186007870623,0.0699471793719823,0,0,0,0,0,0,0,0,0,-0.152277962570446,0.051784357423605,0,0,0,0,0,0.034766799473732,0,0,0,0,0,0,-0.0562426213595777,0,0,0,0,0.0193932137236579,-0.144877194952956,0,0,0,0.00194262757274834,0,0,0,0.0889126439699049,0,0
X002304.SZ,0,0,0,0.386519923531541,0,0,0,0,0.0681722431798535,0,0,0,0,0,0,0,0.0338502491889038,0,0,0,-0.105564040865597,0,0,0,0,0.0422108938471127,0,0,0,-0.159986314107452,0.21613049850815,0.0756741757078015,0,0,0,6.93889390390723e-18,0,0.0982314839345236,0,0,0,0,-0.0201571074723526,0.0177914768997771,0,0,0,0,0,-0.0140956409550907,0,0,-0.00924960954193211,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0464351472379835,0,0,0.229432581578829,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672044133605606,0,0.0232103010889633,0,0,0,0,0,0.0107665425101784,-0.0688105379340244,0.135862249306084,0,0,0,0,0,0,0.0476777772376952,0,0.0511300750430794,0,0,0,0,0,0,0,0.0323390314517577,0,0,0,0,0.000245934219825107,0,0,0,0,0,0
X600104.SH,0,0,0,0.0394773759664527,0,0,0,0,0,0,0,0,0,0,0,0,0.179270896991456,0,0,0,0,0,0,0.0205197535387839,0,0,0,0,0.0212961760662854,0.0342975509405586,0,0,0.190552828142488,0,0,0.0257502685171727,0,0,0,0,0,0.0469159981721824,-0.0396723395051421,0,0,0,0,0,0,0,0,-0.00831170394931224,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877077273553813,0,0,0,0,0,0,0,0.109419537365325,-0.0843293135810998,0,0,0,-0.105212106823076,0,0,0,0,0,0,0.0131899295965227,0,0.0194610460572148,-0.00818730766602756,0,0.0286947241614538,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0855795605714329,0,0,0,-0.0176538904033633,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0606242574288359,0,0,0,0,0,0,0.0282985221055726,0,0,0,0,0,0,0,0,0.0886656202097524,0,0,0,0,0.137596442424872,0,0,0,0,0,-0.0880945121913815,0,0,0.0211330530426062,0,0,0,0,0,0,0,0,0.104174013530121,0,0,0,0,0.223359066909071,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0530506765759301,0,0,0,0,0,0.294284319697672,0,0,0,0,0.346453730750026,-0.0450999271057001,0,-0.330607120590017,0.0280383229985268,0,0,0.487505550000914,0,0,0,-0.350515960775431,0,0,-0.0791359532500866,0.220697705774258,0.0846825585742778,0,0,0,-0.0465531058096148,0,0,0,0,0.0211755908350987,0,0,0,0,-0.0031224233816447,0,0,0,0.0262689209299776,0,0
X600031.SH,0,0,0,0.0655998339165902,0,0,0.187790627504729,0,-0.0709677316928585,0,0,0.0351559707922431,0,0,0,0,0,0,0,0,0,0,0,0,-0.105580243400995,0,0,0.0806970299374901,-0.0790802181445558,-0.0608635690193686,0,-0.0869067525015778,0,0.02033187906186,0,0,0,0,0.0690203891731649,0.6473706366645,0,0,0.152219595324322,0,0,0.0693145018268797,0,0,0,0,0.0339915728256241,0,0.0253541696154597,0,0,0,0.0199013788196703,0,0
X000725.SZ,0,0,0,0,0,-0.040526107562441,0,0.0243643381509942,0.00656672448127551,0,0,0,0,0,0,0,0.137238274557037,0,0,0,0,0,-0.0140028608204948,0.0683914899389006,0,0,0,0,0,0,0.261237744839502,0.0677426336893377,0,0,0,0,0,0,0,0.0453100019861525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334063826022405,0,0
X300124.SZ,0.440931527955638,0,0,0,0,0,0,0,0,0,0,0.0783943338818196,0,0,0,0,-0.0337747163265855,0,0,-8.67361737988404e-19,0,0,0,0.552439977960569,0.00678843764777347,0,0,0,0,0,0,0.0404455975366071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14408127529549,0,0.12179224777636,0,0,0,-0.0756341161311804,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.289122810307685,0,0.0327557710339831,0,0,0,0,0,0,0,0,0,0,0,0,0.0788631962345267,0,0,0,0,0,0,0.102193752565361,0,0,0,-0.102621823972131,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.237490589836372,0.0858033257361672,0,0,0,0,-0.0442195238694126,0,0,0,0,0.0571223045015375,0,0
X600703.SH,0,0,0,0.0277403247298252,0,0,0.138832458787073,0,0,0,0,0,0.208508942447846,-0.0934088663951779,0,0,0,0,0,0.0352647883355391,0,0,0,0,0,0,0,0,0,0.0298774095085552,0,0,0,0,0,0,0,0,0,0,0,0.0676687628966666,0.21647107119585,0,0,0,0,0,0.17413236216665,0,0,0,-0.0360180420812203,0,0,0,0.00619717348165717,0,0
X002241.SZ,0,0,0,0,0,0,0.381588742754119,0,0.0635674910508828,0,0,0,0,0,0,0,0,0,0,0,0.197486612599308,0,0,0,0,0,0,0,0.0147205604830613,0.0603332018301486,0,0,0.0195118428625176,0,0,0,0.194200197747567,0,0.0118813506355093,0,0,0,0,0,0,0,0,0,0.242053716141379,0,0,-0.0280798476548461,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0433416079637207,-0.154795820793649,0,0,0,0.0796114468627773,0.0389954914103567,0,0,0,0,0,0.224691930930645,0,0,0,0.211737791527019,0,0,0.142077772688378,0,0,0,0,0,0,0.0730797820365699,0,0,0,0,0,0,0,0,0,-0.0457154745352411,0,-0.0423609318298574,0.0352697143719336,0,0,0,0,0.0302532608458387,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.013123758973877,0,0,0.224689544586463,0,0,0,0,0,0,0,0,0,0,0,0.0509857112414681,0,0,0,0,0,0,0,0,0,0,-0.0889576542672292,0.117755940467845,0,0,0,0,0,0,0,0,0.0486893386749182,0,0,-0.0392390606681279,0,0,0,0,-0.176513112984968,0,0
X000063.SZ,0.0536059337076957,0,0,0,0,0.0330617993639485,0,0,0,0,0,0,0.00988253751276773,0.0294451432759842,0,0.131572422891073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225166549713468,0,0,0,0,-0.0917926678107667,0.0762152900219275,0,0,0,0,0,0.290723127127337,0,-0.00734348302122837,-2.16840434497101e-19,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0983120231974621,0,0,0,0,0.0199194679728666,0,0,0,0.443864156066077,0,0,-1.73472347597681e-18,0,0,-0.032118448013145,0,0,0,0,0,0,0.113330453073573,0,0.132242048721413,0,0,0,0.00128062442064184,0,0,0,0,0,0,-0.0333239728601507,0,0,0,0.286395107135792,0,0,0,-0.391401175222067,0,0,0,0,0,0.0591967194297529,0,0,0,-0.159152808394638,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185812353818912,0,0,-0.14020610377934,0,0,0,0,0,0,0,-0.040512819559377,0,0,0,0.00282454159323591,0,0,-0.0051544781469725,0,0.0250101627232209,0,0.125342952456249,0,0,0,0,0,0,0.242192003374182,0,0,0.194518238808293,0.413907534252695,0,0,0,0,0,0.0120882161928824,0,0,0,0.0166544764850171,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.213268144588414,0,0,0,0,0,0,0,0.352844782166824,-0.101587640586288,0,0,0,0,0,0,0,0.178793244609161,0,0,0,0.0786691108298714,0,0,0,-0.210154670542862,-3.46944695195361e-18,0.425066608102679,0,0,0,0.0744530012865077,0,0,0,0,0,0,0,0,0.0136076115323765,0,0,0,0,0,0,0
X000596.SZ,0,0,0.0246845576137085,0,0.303660998069757,0,0,0,0,0,0,0,0,0,0,0,0.0699095653894715,0,0,0,0,0,0,0,0,0,0.111528300644177,0,-0.113440342609275,0,0,0,0,0,0,0,0,0.151168316969749,0.0625664721384107,0,0.0692328741703494,0,0,0,0,0,0,0,0,0,0,0,0.00761013391725202,0,0,0,-0.0534236222440529,0,0
X000661.SZ,0,0.353286981131977,0,0,0,0,0,0,0,0,0,0.254045550110715,0,0,0,0,0,0,0,0,0,0,-0.0502661813843581,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.450419201385816,0.130375503835701,0.180130071885128,0,0,0,0,0,0,0,0,0,0,0,0,0.0178756476856636,0,0,0,-0.0484157170224958,0,0,0,2.16840434497101e-19,0,0
X002179.SZ,-0.133850727986584,0,0,0,0,0,-3.46944695195361e-18,0,-0.0726576248590538,0,0,0,-0.0296488506448078,0,0,0,0,0,0,0,0.0545733721727215,0,0,0,0.111533088001043,0,0,0,0,0,0,0.159277374165385,0,0,0,0,0.157680629375329,0,0.0759743600605194,0,0,0,0.117653771269736,0,0,0,0,0,0.0702704871385469,0,0,-0.016122919675202,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-0.295250854372755,0,0,0,0,0,0,0,0,0,0,0,-0.110420327097304,0,0,0,0,0,0,0.131678162979696,0,-0.0319219561500593,0,0,0,0,0.207611951391983,0,0.283966829430395,0,0,0,0,0.0580185921009814,0,0,0,0,0,0,0,0,0,0,0,0,0.0230894865472037,0,0,0,0,-0.107295401848621,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.0899629726335047,0.304898048614591,0,0,0,0,0.00186704142805828,0,0.221947552450131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23015246734453,0,0,0.206481574161769,0,0,0,0.224260907083048,0,0,0,0,-0.00467908479821381,0,0,0,0,-0.0223729392450494,0,0.00988917626805986,0,0,0,0.0430024991885509,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144749653363524,0.475400324455433,0,0.134902926022436,0,0,0,0,0,0,0.00666236298718912,0.0486946559050676,0,0,0,0,0,0,0,0,0,0,-0.0127459415915399,0,0,0,0.143263875153629,-0.0286856102248786,0,0,0,0,0,0,0,0.056086524928529,0,0,0,0.00605339713797598,0,0,0,0,0,0
