,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X002475.SZ,X600031.SH,X600703.SH,X000338.SZ,X000568.SZ,X600741.SH,X300003.SZ,X600271.SH,X601877.SH,X002236.SZ,X300124.SZ,X002008.SZ,X600487.SH,X600498.SH,X002456.SZ,X000100.SZ,X002007.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X600566.SH,X300146.SZ,X600867.SH,X600809.SH,X000157.SZ,X000596.SZ,X300142.SZ,X600177.SH,X300136.SZ,X002180.SZ,X002294.SZ,X600089.SH,X600372.SH,X600066.SH,X000977.SZ,X002506.SZ,X002241.SZ,X600522.SH,X000050.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.162333067597191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519871850170808,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0902776191945232,0,0,0,0,0.0689082101247852,0.00779754172223497,0,0,0.036577533487485,0.260904459205587,0,0,0,0,0,0.106761059167514,0,0,0,0,0,0,0.0327489201467918,0,-0.022595840304014,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588350336591124,0,0,0.219834295523641,-0.18274200282693,0,0,0,0.0328561973941217,0,0,0,0,0.0538719406087912,0,0.190999001964037,0,0,0,0,0,0,0,0,0,0,0,0,-0.0929890185661113,0,0,0,0,0.0344843408838531,0,-0.0771104639024369,-0.0204537236299535,0,0,0,0,0,0
X000338.SZ,0,0.138890478860509,0,0,0,0,0,0.0806446202305867,0,0,0.0107284683464099,0,0,0,0,0,0,0,0,0,0,0,0,0.0467899744601825,0.0124084790817072,0,0,0,0,0,0,0.118893738308445,-0.0294203750856828,0.0364428059022937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172062677854413,-0.00837967630571396,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.481880609078589,0,0,0,0.0408774747873443,0,0,0,0,0,0,0.0190911186241275,0,0,0,0,0,0,0,0,0,0.177380145132207,0,0,0,0,0,0,0.30757732451039,0,0,0,0,0,0.0708707349200714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135491256820521,0,0,0,0
X600741.SH,0,0,0,0.14584807626607,0,0,0.0116639724519007,0,0,0,0.069324218825445,0,-0.0804566824173008,0,0.0896311260867491,0,0,0.016310416460963,0,0,0,-0.0259862451903125,0,0,0,0,0,0.130294803556451,0,0,0,0.0555008234363262,0,0.11704754016757,0,0,0.104132205918872,0,0.150846328006692,0,0,0,0,0.110032093086805,0,0,0,0,0,0,0,0.0247073610774163,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.819315211075515,0,0,0,-0.230265061092559,0,0.0967544758428712,0,0,0,0,0.107916845346526,0,-0.0567128300582432,-0.311821004524199,0,0,0,0,0,0,0,0.181498733174497,0,0.0190697484337241,0.129467707278764,0,0,0.0306239354637107,0,0,0,0,0,0.0665250162204507,0,0,0,0.0293853719892169,0,0,0,0,0,0,0,0,0.0325454272617873,-0.0525866389552965,0,0,0,0,0,0
X600271.SH,0,0,-0.122063419611328,0,0,-0.121580416772829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224184009432003,0,0,0,0,0,0.108476884819824,0.255226459374277,0,-0.0681857059574513,0,0,0,0,0.0705400652003368,0,0,0,0,0,0.410877250212134,0,0.452009385522836,0,0,0,0,0,0.0353387683482403,-0.0333604692544835,0,0,0,0,0,0,0
X601877.SH,-0.014642190667044,0,0,0,0,0,0,0,0,0.156521469786246,0,0,0,0,0,0,0,0,0,0,0.0137995810337378,0,0,0,0.241984220413222,0,0,0.0240116461162179,0,0,0.0452203589610204,0,0,0,0,0,0.0190478642848558,0,0,0,0,0,0,0,0.00106169337946126,0,0,0,0,0,-0.0508995951560273,-0.0177456128116463,0,0,0,0,0,0,0
X002236.SZ,0,0,0.56649531937154,0,0,0,0,0,0,0,0,0,0.223659535958004,0,0,0,0.311715725241817,0.00875608354177059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577924229101381,0,0,0,0,0,-0.149321979509084,0,0.166805018437639,0,0,0,0,0.660477788332518,0,0,0.0127732699168094,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.119788239918389,0,0.124099164207276,0,0,0.414001652435626,0,0,0,0,0,0,0.140999927418533,0,0,0,0,0,0,0.00978493905352104,-0.0094672319313226,0,0,0.280053077505243,0,0,0,0,0.00319961232744195,0,0,0,0.0539016377693084,0,0.0141414325137422,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124143677199874,-0.0615653811225303,0,0,0,0,0,0
X002008.SZ,0,0,0.167767275451072,0,0,0.173387965629355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155787476633547,0,0,0,0,0.167180446169601,0.163533589716065,0,0,0,0,0,0,0.178531750106826,0,0,-0.0356805975673665,0,0,0,0,0,0,0,0,0,0.04929633552166,0,0,0,0,0,0
X600487.SH,0.027296160468848,0,0,0,0,0,0,1.73472347597681e-18,0.442415978955236,0,0,0,0,0,0,0,-0.139439357365888,0,0,0,0,0,0,0.203712306241621,0,0,0.430895093814377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250434849821409,0,0,0,0,0,0,0,0.017038367872329,0,0,0,0,0,0,0
X600498.SH,0,0.101061280780396,0,0,0,0,-0.00509229277845383,0.105351846273844,0.412805718882815,0,0,0,0,0,0,0,0,0,0,0.0157195379740537,0,0,0,0,0,0,0,0,-0.094562691155466,0,0,0,-0.0925010921339018,0,0,0,0,0,0.320340240332053,0,0,0,0,0,0,0,0,0,0,0,0.178589567313391,0.0307091616241346,0,0,0,0,0,0.0854122734905905,0
X002456.SZ,0,0,0,0,0,0,0,0,0.179621992620855,0,0.2855264611038,0,0,0,0,0,0,-0.0244182062489622,0.0695204286587513,0,0,0,0,0,0,0,0,0,0.028426023320701,0,0.0678132436082012,0,0,0,0,0,0,0,0.334237363677075,0,0,0,0,0,-0.0604859355524003,0,0,0,0,0,0,-0.0293734515449772,-0.0479811798492934,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.00705488307166801,0.205001190506027,0.0319907337505857,0,0,0.0522700926982394,0,0,0,0,0,0,0,0,0,0,0,0,0.0337938963418698,0,0,0,0.0664490979608725,0,0,0,0,0.00265891040598621,0,0,0.100962961737748,0,0,0,0,0,0,0,0,0,0,0.0847307372154896,0.112642590196751,0,0,-0.0167220368572768,-0.00528592372496759,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324002431161344,0,0,0,0,-0.191082726478222,0.0243389122596556,0,0,0,0,0,0,0,0.0945737055417929,-0.000293185395820808,0,0,0,0.570003010221074,8.67361737988404e-19,0,0,-0.078923648413659,0,0,0,0,-0.102994308871913,0,0,0,0.127526182437067,0,0,-0.0163562760360335,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0145761660330015,0,0,0,0,0,0,0,0.00528677138182007,0,0,0,0,0.0603206583440316,0,0,-0.0695735186847807,0,0,0,0,0,0,0.103658932749295,0,0,0,0,0,0.0925200322555869,0,0,0,0,0,0,0,0.291162629735896,0,0.151174901525481,0,0.0013588535435488,0,0,0,-0.0872127218272049,0,0,0,-0.045314668482385,0,0
X000661.SZ,0,0,-0.239309036222744,-0.243256923013014,0,0,0,0,0,0,0.144049667756492,0,0,0,0,0,0.418547985657025,0,0,0,0.321920372076044,0,0,0,0.423170952913372,0,0,0,0,0,0,0,0,-0.2740816335312,0,0.0908891924436793,0,0,0,0,0,0,0,0,0,0,0,0.0133780665130097,0,0,0,-0.081412292776008,0,0,0.691987687918057,0,0,-0.439181542377791,0
X002179.SZ,0,-0.246004587949085,0,0,-0.077225916901375,0,0.0143108819795073,0,0,0,0,0,0.21672789580823,0,0,0,0,0.0407437288058794,0.0453186736767024,0,0,0,0,0,0,0,0,0,0,0,0,0.135086204748981,0.00108106504953134,0,0,0,0.106545292219833,0,0,0,0,0,0.234485055981746,0,0.301567499382969,0,0,0,0,0,0,0.0459007315524174,-0.0574855856576142,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.443526551540846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180633369666848,0,0,0,0.110410985768976,0,0.185240008816217,0,0,0.0619275020680239,0,-0.213632577700215,0.20630157413613,0,0,0,0,0,0.0262648425217427,0,0,0,0,0,0,0,0,0,0,0,0,0.0190938522709954,-0.0571075143565643,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.12298069409198,0,0.437850400634426,0,0,0,0.0913769813003704,0,0,0,0.297173528328296,0.0804592446312127,0.0213047916603104,0,0,0,0,0,0.0278075625612352,0,0.0701949480387535,0,0,0,0,0,0,0,0,0,0.0155598721943047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0944348570565244,-0.0661768725508346,0,0,0,0,0,0,0.0764914574887646,0,0.205820537563308,0,0,0,0,0.74083056832737,0,0,-0.129623488832409,0,0,0,0.228184286061862,0,0.266624140663188,0,0,0,0,0,-0.419103159019205,0,0,0.452946841734104,0,0,0,0,0,0,0,0,0,0,-0.202440502256071,0.110343262362339,0,0,0.143651691274347,0,0,0,0
X600809.SH,0.272555864410841,0.0613506754981883,0,0,0,0,0.179412091178155,0,0,0,0.0652653677439151,0,0,0,0,0.158375326128561,0,0,0,0,0,0,0,0,0,0,0.0313679981043398,0,0,0,0,0.00672876045262839,0,0,0,0.26147583074061,0,0,0,0,0,0,0,0,0,0,0,0,0.119108947500167,0,0,-0.037540649360069,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0753803919866776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251858806159022,0,0.126910018193434,0,0,0.0114565391507477,0,0,0,0,0,0.0556967828178932,0,0,0,0,0,0,0,0,0,0,0.0438631122203288,0,0,0.106340545623861,0.0468873649634878,0,0,4.33680868994202e-19,-0.10104595788043,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.283190745387594,0.384583103266418,0,0,0,-0.0304197278333321,0,0.00673369482101807,0,0,0,0,0.161014158080888,0,0,0,0,0,0,0,0,0.0496531326899495,0,0,0,0.0674399461607383,0,0,0.0102222371342582,0,0,0,0,0,0,0,0,0,0.0847938874350348,0,0,0,0,0.0626166775802192,0,0,-0.0058730731653668,0.0739481162816011,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.070390144117851,0,0,0,0,0.0837498451983893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627742238089935,0,0,0,0,0,0,0,0,0,0,0.166253384851998,0,0,0.130348951052052,0,0,0,0,0,0.0888744731000317,0,-0.262989674195182,-0.070172410726851,-0.0504992999682721,0,0,0,-0.158629239157277,-0.18345344313981,0
X600177.SH,0,0,0,0,0,0,0,0.14369893215351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910990835812201,0,0,0,0,0,0.0533516081602121,0,0,0,0.0256133790529516,0,0.0631541924977687,0.0658892591206684,0,0,0,0,0,0,0,0,0,0,0,0,0.00847788965195488,0.219687506554193,0,0,0.00319418603090444,-0.00269093428206433,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0.116986350003359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465736943502467,0,-0.17487770550197,0,0,0.193426482918206,0,0,0,0,0,0,-0.00152755255456265,0,0,0,0,0,0,0,0,0,0.443485628979117,0,0,0,0.238492921766403,-0.0619653876291998,-0.00708386732949056,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.077721425392377,0,0,0,0,0,0,0,0,0.532877230428442,0,0,0,0,0,0,0,0,0.186564925167337,0,0,0,0.106176177757455,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0237154774049687,0,-0.0230038586120463,-0.0122931760613817,-0.0634433359369869,0,0,0,0,0
X002294.SZ,0,0,0,0,0.0262467002603197,0,0,0,0.0130805311941817,0,0.0043743331514555,0,0,0,0,0,0,0,0,0.0396124657334608,0,0,0,0,0,0,0,0,0.0282422186600845,0,0.0316981360190852,0,0.126953222513721,0.335322482385656,0,0,0,0,0,0,0,0,0,0.023494026343354,0.0917911311222273,0,0,0,0.0742377753188789,0,0,0,-0.0470098703594367,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15863780759846,0,0,0,0.103673571906801,0,0.0139118737297953,0,0,8.67361737988404e-19,0,0,0,0,0.0287664637279261,0.066587296867347,0,0,0,0,0.0820705343502142,0,0.0949549802321854,0.0255058744594433,0,0,0,-0.000263950855357088,-0.0191067573891258,0,0,0,0,0,0
X600372.SH,0,0,0.212810779942502,0,0,0,-0.0644041048420576,0,0,0,0,0.146373647148252,0,0,0,0,0,0.175144438891488,0,0,0,0,0,0,0,0,0.0426091011148237,0,0.0400199932765222,0.100574628139544,0.104587108292764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132266074974301,0,0,0,0,0,0,-0.0112780878955657,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.188994004305942,0,0,0,0,0,0,0,0,0,0.372185517970041,0,3.46944695195361e-18,0,0,0,0,0.169731892890399,0,-0.1106436539173,0,0,0,0,0,0,0,0.0695029338186443,0,0,0.220369037583524,0.221622745258468,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.00754357990528036,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.131366913459825,0,0,0.617812066195376,0.00341601966279607,0,0,0,0,0,0.0435473721655476,0.573225760790314,0,0.0494992196474419,0,0,0,0.0999091957436388,0,0,0,0,0.0589850362172789,0,-0.0579794302546079,0,0,0,0,0,0,0,0,0,0,0,0.208745746874582,0,0,0,0,0,-0.143096428984605,0,0,-0.0080925845362463,0,0,0,0,0,0,0
X002506.SZ,0,0.0349128413476626,0,0,0,0,0,0.292052043835368,0,0,-0.0479862272706211,0,0,0,0,0,0,0,0,-0.0472512631437455,0,0,-0.0745337393644252,0,0,0,0.0669036882774112,0,0,0,0,0.0339833623637967,0,0,0,0,0.0796252299447226,0,0,0,0,0,-0.0532241519743741,0,0,0,0,0,0,0,0,0.0388044293186111,-0.0273029809931579,0,0,0,0,0.246804539415268,0
X002241.SZ,0,0,0,0,0,0,0,0.16393214899081,0,0,0.0399726713527711,0,0,0,0,0,0,0.0334846109262603,0,0,0.133423165399713,0.00611519993608423,0,0,0.0661881815359959,0,0,0.0945200998065582,0,0,0.00746248087000393,0,0,0,0,0,0,0,0.0523619915803825,0,0,0,0.0111164164914803,0,0,0,0,0,0,0,0,-0.0261129704973872,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437891925564979,0,0.0855610241829329,0,0,0,0,0,0,0.0318011689206198,0,0.00468913061916697,0,0,0,0,0.113961966571112,0.0395734287844845,0,0,0,0,0.018558540388478,0,0,0,0,0,0,-0.00644308166141426,-0.0478742742814216,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.0504846351833928,0,0,0,0.0444168794266199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306439024780641,0,0,0,0,0.0806649493880963,0,0.179495102197934,0,0,0,0,0,0.204676457189621,0,0,0,0.0816837248908266,0,0,0,0,0,0,0,-0.0826583116957333,0.0248395898767924,0,0,0,0,0,0
X000981.SZ,0,0,0,0,-0.18097120925349,0,0,0,0,0,-0.153198468800393,0,0.758469295805581,0,0,0,-0.00258113416752546,0,0,0,0,0,0,0,0,0,0,0,-0.271956078243226,0,0,0,0,0,0,0,0,0,-0.153734812094498,0,0,0,0,0.034611468655986,0,0,0,0,0,0,-0.228756367129891,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.10129599615837,0,0,0,-0.095981807368856,0,0,0,0,0,0,0.188807855130005,-0.259049426449102,-0.0415309694150704,0,0,0,0,0,0,0,0,0,0,0,0,0.0278276610020275,0,0,0,-0.043649054918445,0,0,-0.0621380563411395,0,0,0,0,0,0,0,0,0,0,0,-0.0253379331540627,-0.260481171230365,0,0,0,0,0,0
Slope,0,1.2277320003798,0,0,0,0,0,0,-0.00849671486461198,-0.196797675123637,-0.224542514157335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371990404816802,0,0,0,0,0,0,-0.89614595244312,0,0,0,0,-0.456386222817665,0.36525618236744,0,0,0,0,0,0,0,0,0,0,0,0,0.104388079546839,0,0,0,-3.73993011189823,0,0
TED,0,0,0,0,0,0,0.0566431186991594,0,0,0,0,0,0,0,0,0,0,0,-0.0513619842341089,0.320334832982006,0,0.0151603974559827,0,0,0,0,0,0,0,0,0,0,-0.071365861387639,0,0,0.0638601969288684,-0.170834603560417,0,0,0,0,0,0,0,0,0,0,0,-0.123509544963663,0.121225487539732,-0.602456844186533,0.239146712017355,0,0,-0.0264009662316512,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0187908719329285,0,0.0720504597749538,0,0,0,0,0,0,0,0,0,0,-0.0650260141750494,0,0,-0.0474560026787701,0,0.021737183321514,0.0687845170583203,0,0,0,0,0,0,0.126019605278818,0,-0.00674302984916653,-0.0580381867749315,0,0,0,0,0,0,0,0,0,0,-0.0684712832998575,-0.0247216424168342,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.126731013279373,0,0,0,0,0,0,-0.0353519622280226,0,0,0,0,0,-0.171949633552813,0,0,0,-0.0173703080491487,0,0,0,0,0,0,0,0.136098543401467,0,0,0,0.189272097422627,0,0,0.100239091294449,-0.0773539711898703,0,0,0,0,0,0,0.0477865808078986,-0.111458562622409,0,0.0485693029371785,0,0,0,0,-0.0227772923101614,-0.0402835351238433,0,0,0,0,0,0
MKvol,0,0,0,0,0.00111220634011332,0,0,0,0.00220621073734241,0,0,0,0,0,0,0,0,-0.000905059068828009,0,0,0,0,0,0.00142426940029119,0,0,0,0,0,0,0,-8.38003082391193e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0022580098561824,0.00355089934313589,0,0,0,0.0246444016134521,0.0116972914240946,0
CarbonVol_Shenzhen,-0.053790081284331,0,0,0,0,0,0,0,0,0,-0.00271324016047743,0,0,0,0,0,0.0310703947363361,0,0,0,0,0,0,0.023451461597617,0,0,0,0,-0.00439654686568873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124582737310734,0.161630244321457,0,0,0,0,0.0512742908953879,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00901612630690629,0,0,0,0,0,0,0,0,0.00275050882022553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191648148305515,0,0,0,0,0,0,0,0,0,0,0,-0.00757820565222559,0,0,0,0,0.631108412666476,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000107248876706996,0,-0.00107461794287768,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0076522616570034,0.00130922320438875,0,0,0,0,0.0607719231749215,0
