,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X600031.SH,X600271.SH,X000100.SZ,X002475.SZ,X002456.SZ,X600118.SH,X000338.SZ,X002292.SZ,X600177.SH,X002085.SZ,X002007.SZ,X002180.SZ,X000157.SZ,X000559.SZ,X600372.SH,X600867.SH,X300003.SZ,X300124.SZ,X002294.SZ,X002506.SZ,X600498.SH,X002074.SZ,X601877.SH,X002426.SZ,X600522.SH,X600089.SH,X002465.SZ,X002508.SZ,X000977.SZ,X600487.SH,X000050.SZ,X300136.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.094021422561019,0.0212099670406322,-0.03526179792065,0.0333485328641879,0,0,0,0.162092391416212,0,0,0,0,0.100416525216174,0.0845846799515909,0,0.205835369516351,0,0,0,0,0,0,0,0,0,0,0.130268892423997,0,0,0,0,0,0,0,0.162170322562549,0,0,0,0.0120931148403963,0,0.0217338731992759,0,0,0,0,0.0456569149381816,0,0,0,0,0,0.00798049071172408,0,0,0,0,0,0
X600741.SH,0,0.376558293050783,0,0,0.134742416692556,0,0,0,0.0848674609819493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357964629316136,0,0.108263685738171,0.00956948380345707,0,0.0552763209508008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176930336467922,0.0697839226319323,0,0,0,0,0,0.0246692095795494,0.0493641006925957,0,0,0,0,0,0
X600703.SH,0,0,0,0.154500709314432,0,0,0,0,0,-0.0188937564647775,0,0,0,0,0,-0.0483560528939739,0.0681342907613043,0.391440355443211,0,0,0,0,0,0,0,0,-0.0772009891921084,0,0,0,0,0,0,0,0,0,0.0260314968390857,0,0,0,-0.168143231292051,0,0,0,0.0872832561897802,0,0,0,0,0,0,0,0.0324906278934623,0,0,0,0,0,0
X600066.SH,0,0,0,0,8.67361737988404e-19,0,0,0,0.223271763147819,0,0,0,0,0,0,0.097123300430901,0,0,0,0,-0.0100147152630152,0,0,0,0,0,0,0,0,0,-0.214081166921194,0,0,0,0,0,0,0,0,0.00225097132284515,0.125655524930207,0.190126475129182,0,0,0.126666979981782,0,0.0120978648494392,0,0,0,0,0,0.0914423476543617,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.239192762758402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157859666416938,0,0,0,0.316559375109719,0,0,0.223752490371313,0,-0.24398360973006,0,0,0,0,0,0,0,0.160977681709415,0.141302461679982,0,0,-0.0680657322114665,0.0364072539642735,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0602126227053728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321939396215216,0,0.038470899268171,0,0.108738298089223,0,0.0236486890686129,0,0,0,0,0,0,0.111254486410538,0,0,0.0177020265033531,0,0,0,0,0,0.0655860300923714,0.142034363520867,0.209468569246545,0,0,-0.0249014645812769,0,0.147867218287293,0,0,0,0,0
X000568.SZ,0,0,0,0,0.327111253780083,0,0,0,0,0,0.048696317405993,0.0761963799489987,0,0,0,0,0,0,0,0,0.00603961338957052,0,0,0,0,0,0,0,0.00151624564797849,0,0,0,0,0,0,0,0,0,0.0107747647906754,-0.138810922165125,0,0,0,0,0.169895626077194,0,0,-0.0526983438379429,0.0303095541499508,0.0574400965302641,0,0.00523137722300108,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0996944279345392,0,0,0,0,0,0,0,0.0613986145353135,0.0107837865465719,0.224669162531984,0,0,0,0,0.0246679902280936,0,0,0,0,0,0,0,0,0.0445991333621944,0.11971091265997,0,0,0,0,0,0,0,0.0342345451812908,0,0,0,0,0,-0.00668418105552027,0,0,0,0,0,0,0
X600271.SH,0,0,0,-0.0210978879583563,-0.0315893626088795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111491860966766,0,0,0,-0.0320296662101988,-0.124312837792472,0,0,0.207758627133164,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414244575931064,0,0,0.0372296613798518,0.0684586127143146,0,0,0.0367363595724433,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0805988385822317,0.0415713642179144,0,0,0,0.0482870799827074,0,0,0,-0.0580664903779032,0.0260058848000076,0,0,0,0,0,0,0,0,0,0,0,0.0358277106004388,-0.0220606446167783,0,0,0,0,0,0,0,0,0,0,0,0.0535077067784434,0,-0.0179666307089574,0,0,0,0.0415846996554271,0,0.0342175062016925,0,0,0,0,0.117638700483004,0,0,0,0,0,0
X002475.SZ,0,0,0.254867722859397,0,-0.370556760844245,-0.402430258524053,0,0,0,0,0.2013148614493,0,0,0,0.0728262639376894,0,0,0,0,-1.04747933806394,0,0.164941016230069,0,0,0,0,0,0,0,0,0.1317397839664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243619052061004,0,0,0.0977346025814,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247341568339282,0.147592989116785,0,0.169826917097491,0,0,0,0,0,0,0.0217527566305783,0,0.217930926837039,0,0,0,0,0,0,0,0,0,0,0,0,0.0740570618574425,0,0,0,0,0,-0.00616442730830478,0,0.150624876254122,0.111011526739643,0.0349100778590673,0,-0.110267616512228,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250608649084285,0,0,0.0362197793946808,0,0.0713112978984499,0.0335715164730849,0,0,0,0,0,0,0,0.0343168523653768,0,0.0030288025642126,0.183647087677662,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,-0.0939772374712687,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160921980166744,0.248760843737797,0,0,0,0,0.0128852262723779,0,0,0,0,0,8.67361737988404e-19,0.11263170328838,0,0,0,0,0,-0.0247217462857622,-0.0787834063143257,0,0,0,0,-0.0544354113328311,0,0,0,0,0,0,0,0,0,0.30283121122347,0,0,-0.0345900462452017,0,0,0,0,0,0
X002292.SZ,0,0.0311847736268217,0,0,0,0,0,0,0,0,0,0,0,0,0.106194425265013,0.0439801408353243,0,0,0,0,0,0,0,0,0,0,0,-0.104859254513841,0,0,0.0326685314683412,0,0,0,0.161909683557721,0,0.149306663441778,0,0.189330431579155,0,0.0454413351573367,0.0193458171802402,0,0,0,0,0.00688736277015867,0.513033958012558,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0.0880175906963798,0.036216178963298,0,0,0.0160281446468737,0,0,0,0,0.0684169008367018,0.170941231334205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738866156731469,0.00573339848711132,0,0,0,0,0,0,0,0,0,0.0279689769965289,0,0.0556652164726872,0,0.0975996675946595,0,0,0,0.162165914096895,0,0,0,0,0,0.0487210425196834,0,0,0,0,0,0,0
X002085.SZ,0,-0.116637984213799,0,0,0,0,0,0,0,0,0,0,0,0,0.186967994844489,0,0,0,0,0,0,0,0,-0.0151564937609157,0.0980355881905643,0,0,0,0.0478214954832719,0,0,0,0,0,0,0,0,0,0.0416475992379958,0,0,0.0764706285263718,0,0,0,0,0,0,0,0.0450378354590259,0,0,-0.112451654770096,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.244892621803966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461729135651988,0,0,0,0,0.228849548658402,0,0,0.1190150504933,0,0,-0.072058999533098,0.0677373773800012,0,0.133200212919204,0,0,0,0,0.265407734672694,0,0,0.083436286824561,0,0,0,0,0,0.0523267110424049,0,0,0,0,0,0,0
X002180.SZ,0,0,0.249927695969746,0,0,0.205249552918562,0,0,0,0,0,0,0.0560973889164944,0,0,0,0,0,0,0,0,0.0379647540676508,0,0,0,0,0,0,0,0,0.0529539633510296,0,0,0,0,0,0,0,0.384650386110075,0.0919476744715838,0,0,0,0,0,0,0,0,0,0.00622840796113812,0,0,0,0,0,0,0,0,0
X000157.SZ,0,-0.103397750512199,0,0,0,0,0,0,0,0,0,0,0.0722087836550493,0,0,0,0,0,0,0,0,0.108964239616819,0,0.104727071397327,0.0262189485760159,0,-0.0514306676768524,0,0,0,0,0,0,0,0,0,0,0,-0.0423564342493823,-3.46944695195361e-18,-0.0239960177310091,0.0505069018952593,0,-0.0734972477269965,0,0,0,0,0,0,0,3.46944695195361e-18,0.00441738736125493,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628992323913866,0,0,0,0,0,0,0,0,0,0.0674090771837682,0,0,0.100792511393586,0,0,0,0.186445838733198,0,0,0,0,0,0,0,0,0.04222944964726,0,0,0,0,0,0,0,0.102129252291506,0.24410914453147,0,-0.00510106717547071,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.200461229020467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439966066102574,0,0,0,0.0353679434491327,0,0,0,0,0,0,0.0609356176990311,0.0177525007134797,0,0.216671016460708,0,0,0,0,0,0,0,-0.0420078851292728,0,0.0173874096738813,0,0,0.0251306434740019,0,-0.0228056827021402,0,0,0,0,0,0,0
X600867.SH,0.155184989142933,0.138342802830522,0,0,0,0,0,0.0823953636837158,0,0,0.0406337502931744,0,0,0,0.106090178905521,0.0231754684056132,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101003437933176,0,0,0,0,0,0,0,0,0.0305134825507761,0,-0.00975104306524542,0,-0.107518249629974,0,0,0,0,0,0,0,0,0,-0.0699161605434608,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0373168511040828,0,0.0278985598279654,0,0,0,0.0092586497120239,0.105285841262559,0,0,0,0,0.0256654890662098,0,0,0,0.144101365731067,0,0,0.0838705781033015,0,0,0,0,0,0,0,0,0,0,0,0.0638012934589581,0,0,0,0,0,0,0.0200348893380931,0,0,0,0,0,0.00931776982334379,0,0,0,0.240317155175045,0,0
X300124.SZ,0,0.0615369211198861,0,0,0,0,0,0,0,0,0,0,0,0,0.112522627043625,0,0,0,0,0,0.00904842249962548,0.0284626138287467,0.0287237384042057,0,0.101243958411947,0,0,0.0434615528737412,0,0,0,0.0487117203189992,0,0,0,0,0,0.0336694376080427,0,0,0.134234907965173,0.0342548969323075,0,0,0,0,0,0.103629990102005,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.03236217620451,0,0,0,0,0,0.0734186131315959,0.108103186572815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233466228831635,0,0.105420667756476,0,0,0,0,0,0,0,0,0,0.0363705981379578,0,0.0525396202580138,0,0,0,0,0.0503889351225309,0,-0.0133235509823186,0,0.0413000059787745,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165864824064936,0,0.175552228942208,0,0,0,0,0.019286081375368,0.103877260797766,0,0,0,0,0,0,0.0235995460486382,0,0.0540561034917782,0,0,0,0,0,0,0.0184168954579944,0,0.120829896924528,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0.0668727636349066,0.184382198708068,0,0,0,0,0,0,0,0,0,0,0,0.01192469865367,0,0,0,0,0,0,0.156898607857752,0,0,0,0,0.122877277846092,0,0.0416359546036446,0,0,0,0,0,0,0,0,0,0,0,0,0.0750569414553073,0,0,0,0.216866496517464,0.124384675492281,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.1730894495183,0,0.0518390250813699,0,0,0,0,0,0,0,0,0,0.0748937260401301,0,0,0,-0.503728464871148,0,0.0113257598945585,0,0,0.162091523345041,0,0,0.0113390679506145,0,0,0,0,0,0,0,0.396295234383168,0,0.217664650518257,0,0,-0.0405447630116315,0.0319118299277034,0,0,0,0,0,0,0,0,0,-0.114841255796804,0.169748352203105,0,0,0,0,0,0
X601877.SH,0,0,0,0.108321557029042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964711726872367,0,0,0.0509922602260342,0,-0.0936344755145789,0,0.130751153966723,0,0,0.405662737574824,0,0,0,0.0779069631594308,0.0954181707181466,0,0.122597168640659,0,0,0.116794998645318,0,0,0,-0.165364950662255,0.152338922253934,0,0,0.11097745603664,0,-0.0385251062640945,0,0,0,0,0,0,0
X002426.SZ,0,0,0.201713505181837,-0.0286375108800337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192794181463505,0,0.235606216571325,-0.0577559704222839,0,0,0.0811587886361903,0.144047182079264,0,0,0,-0.0947327160858001,0,0,0,-0.00733037133208559,0,0,0,0,0.066731576363116,0,0,0,0,0.0868318193121777,0,-0.0721845861828239,-0.0217829392935031,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.17567122250597,0,0.0252644186878554,0,0,0,0,0,0,0.164624866305064,0,0,0,0,0,0,0,0,0.157915801214868,0.0828245198969653,0,0.363677987444947,0,0,0,0,0,0,0,0,0,0,0,0.104843925445149,0,0,0,0,0,0,0.0795247469247116,0,0,-0.00132919364593977,0,0.0922195536076812,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.11030173100089,0.0978979180794516,0,0,0.000609634623748779,0,0.00857020493529884,0,0,0,0,0,0,0,0,0.0923837031363642,0,0,0.00935348931868165,0,0.0284542889380884,0,0,0,0,0.124058980220356,0,0,0.047945863541309,0,0,0.0232107880208725,0,0,0,0.106487774787036,0.0146510072655048,0,0,0.0791805670522422,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0.301037781850354,0,0.243580447015417,0,0,0,0.0790105007905153,0,0,0,0,0,0,0,0,0,0,0,-0.0285777195511696,-0.021546154898415,0,0,1.73472347597681e-18,0,0.0513333441217755,0,0,0,0,0,0,0,0,-0.143069758190303,0,0,0,0.106183621756754,0,0,0,0,0,-0.0610873551756025,-0.0741300889187621,0,0,0,0,0,-0.0106818818433494,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.0455390516219523,0,0,0,0,0,0.3058845731236,0,0,0,0,0,-0.18709969022669,0,0,0,0,0,-0.0595120563684425,0.177793252051673,0.0781562929582827,0,0,0.15466514131376,0,0,0.116814775309241,0,0,0.182271650179387,0,0,-0.0406136357213288,0,0,0,0,0,0,0.0456375329030811,-3.36802412664906e-05,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0.0939166630443521,0,0,0,0,0,0,0,0,0,-0.0681605465017048,-0.0958414863731556,0,0,0,0,0.0220207569290381,0,-0.0635610056057825,0,0.499265434903588,0,0,0,0,0,0,0.345970987654835,0,-0.0669788206251372,0.0862315492872093,0.261385187598902,0,0,0,0,0,0,-0.767449878956808,0,0,-0.315651226877842,0.214074076937223,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,-0.0838210141877712,0,0,-0.096075054941607,0.027337268549331,0,0,0,0,0,0,0,0.0585320605413838,0,0.0345502687727177,0,0.0620320325114554,0,0,0,0.242067168476227,0,0,0,0.134847508557806,-0.0307418454719673,0.435110813170573,0,0,0.193637351180493,0,0,0,0,0,0,0,0,0,0,0,0,0.0587609987529141,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100531695833833,0,0,0,0,0.23043681366294,0.252039291360834,0,0,0,0,0,-0.0261568804777433,-0.0950041630565566,-0.253953730757602,0,0,0,0,0,0,0,0,0,0.0125668249830667,0,0,0,0,0,0,0,0,0,0,0,0,0.0367895928883303,0,0,0,0,0,0
X000550.SZ,0,0,0.0193074251306545,0.0883685021485452,0,0,0,0,0.267545009707534,0,0,0,0,0,0,0,0.253829513813551,0,0,0,0,0.0783233352968758,0,0.272464102768011,0,0,0,0,0.204579592777726,0,0,0,0,0,0,0,-0.18915858981443,0,0,2.16840434497101e-19,0.00568904185964749,0,0,0,0,-0.00910803286229081,0,0,0.251855363901388,0,0,-0.0252230095424772,0.0446579386965561,0,0,0,0,0,0
Change_TY3M,0,0,-0.0364333578642625,0.0379765910196414,0.0300578315642819,-0.133373064472425,0,0,0.0714042945298109,0,0,0,0.0998803324141996,0,-0.012671387558582,-0.0508872755966845,0,0,0,0,0,-0.0282646998222488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356915404212939,0,0,0,0,0,0,0.0572777891222661,0,0,0,0,-0.0249422052784355,0,-0.130579283930622,0,0,0,0,0
Slope,0,0,0,0,-0.17223602574986,0,0,0,0,0,0,0,0,0,0.136993480300004,0,0,0,0,0,0.257360204967522,0,-0.276438191982669,0,0,0,0,0.170615069282789,0,0,0,0,0,-0.880833140618161,0,0,0,0,0,0,-0.135569691981282,0.262723434215924,0,0,0,0,0,0,0,0,0,0,0.580073662277325,0,-1.03707011625712,0,0,0,0
TED,0.00863200992000802,0,0,0.204938949619573,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0514186165209766,0,0,0,0,0,0,0,0,-0.00569359508818046,0,0,0,0,-0.0948929690947651,0,0,0,-0.135472127484411,0,0,0,0,0,0,0,-0.171999154270821,0,0,0,0,-0.0635869149566359,0.0511288227349076,0,0,0.213258214235398,-0.461548954720248,0.45768797407427,0,0,0,0,0.239298397384996,0,0
RealEstate_excess,0,0,0,-0.100412017037056,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0495596046420185,0,0,0,0,0,0,-0.0561990361308867,0,0,0.0532086427019775,0,0,0.0640345060062952,-0.0565695175204109,0,0,0,0,0,0,-0.233827312033037,0,0.173844119211674,0,0,0,0,-0.222053711115646,0,0,0.0516126232095256,0,0,0,0,0,0.0565282197523756,0,0,0.034872558690593,0,0,0,0
MKreturn,0,0,0,-0.0505960071753006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224628015440324,-0.101917607697209,0,0,-0.139915315871099,0,0,0,0,0,0,-0.0578196296881518,0,-0.0306615634790722,0,0,-0.13419150334142,0,0.0544017437115893,0,0,0,0,0.0112306174979027,-0.0134006421043525,0.0660265244175031,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024264373255591,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.01883994125146e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02804977281965e-05,0,0,-0.00023430721569342,0,0,0,-0.00102511278612826,0,0,0,-0.0134703074803243,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00443578354033868,0,0,-0.00781950038434029,0,0,0,0,0,0,0.0164646178545772,0,0,0,-0.0361745628518975,0,0,0,0,0,0,0.00199989135488257,0,0,0,0,0,0,0,0,0,0.000147236916956842,0,0,0,0,0,0.000990178604083184,0,0,0,0.108878448978964,0.160254200033517,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.00165612764812523,0,0,0,0,0,0,0,0,0,0,0.00595244554676594,0,-0.00583908330291313,0,0,0,0,0,0,0.00631043848327518,0,0,0,0,0,-0.00752749344242509,0.00191170617693809,0,0,0,0,0,0,0,0,0,0,-0.00615202520262668,0.00605624252136666,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.00605026694994072,0.00856545038114293,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.0180081011551213,0,0,0,0,0,0,0,0,0,0,0,0.00874600094671438,0,0,0,0,0,0,0.0338816401818888,0,0,0,-0.0496590266040101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359172638234478,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0158959085365133,0,0.0487144499174188,0,0,0,0,0.165955568641484,0,0
