,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X002475.SZ,X601877.SH,X600271.SH,X600703.SH,X000100.SZ,X002236.SZ,X300003.SZ,X300124.SZ,X000625.SZ,X600498.SH,X600487.SH,X002008.SZ,X600809.SH,X000661.SZ,X002007.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X600089.SH,X600066.SH,X000596.SZ,X600177.SH,X002506.SZ,X600867.SH,X600522.SH,X600566.SH,X002180.SZ,X300146.SZ,X600372.SH,X002456.SZ,X002241.SZ,X600118.SH,X002294.SZ,X000977.SZ,X600183.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.275671313471838,0.0665814978058785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504670054023844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0090275377071226,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0100999472970746,0,0,0,0,0,0.0383064056123644,0,-0.0328113517894625,0,0,0.0551526456603238,0.22466474764344,0,0,0.0410632172031996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736345800954175,0,0.169621623478177,0,0,0,0,0,0,0,0.0560343664850582,0.465987586816692,0,0,-0.0197215440840353,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494536469850997,0,0.0141627220300511,0,0,0.736500663833802,3.46944695195361e-18,0,0,0,0,8.67361737988404e-19,0,0,-0.0412474974611584,0,-0.0330485889579837,0.112621622610997,0,0,0,0,0,0,0,0,0,0,0.0282253494187403,0,0,0,0,0,0.126898117784237,0,0.0195412541364345,-0.0199498559898142,0.00480379246328711,0,0,0,0,0,0
X000651.SZ,0.168396359736633,0,0.06402609793801,0,0,0,0.170962383354292,0,0.105606118226901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954812918512304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993401697598824,0,0,0,1.73472347597681e-18,0,0,0,0.0507148748898292,0,0
X600276.SH,0,0,0.190183376180584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461100268567427,0,0,0,0,0,0.0390895408070343,0,0,0,0.00705091225707075,0,0,0,0,0.192913130511669,0,0.0119043928430953,0,0,0,0,0,0,0,0,0.0551778151268531,0,0,0,0,0.00331227323835882,0.032641283286276,0,0,0,-0.0355006172064288,0,0
X000858.SZ,0.272372073773083,0,0,0,0,0,0.37519187307516,0,0,0,0,0,0,0.0916164710731612,0,0,0,0,0,0,0,0,0,0.00586013698902644,0,0,0.0669460351100458,0,0,0,0,0,0,0.114792721828804,0,0,0,-0.0430129175749218,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00765810092655467,0.0398512964725027,0,0,0,0,0,0
X002304.SZ,0.0205659649817554,0,0,0,0,0,0,0,0,0,0,0,0.440706422618353,0,0,0,0,-0.0822372357811955,0,0,0.144908950754529,0,0,0,0,0,0.179233032049179,0,0,0,-0.121294818946695,0,0,0,0.27297162649127,0,0,0,0,0,0,0.0136632766868001,0,0,0,0,0,0,0,0,0,-0.0114279291605324,0.0393327627165155,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.130722032785834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745817037144579,0,0,0.0289760829348822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182773134481186,0,0.13071908520259,0.241581177583753,0,0,0,0,-0.00540119539365076,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.184729501486515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678314449584386,0,0,0,0,0.00782358772424832,0,0,0,0,3.46944695195361e-18,0,0.0888367140999924,0,0,0,0,0,0.00722143053045496,0,0.074980860465698,0,-0.0584037514781581,0,0,0,0.486033722014829,0,0,0,-0.0197925782352323,-0.00650123389321952,0,0,0,-0.0461251272498338,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102443835933251,0,0,0.150233396321607,0,0,0,0,0.0615492413776631,0,0.378774115925569,0.090905910595922,0,0,0,0,0,0.0839568290102168,0,0,0,0,0,0,0,0,0,0,0,0.158665871755185,0.0936959106427682,0,0,0,0.0492652328170589,0,0,0,0.0272272228374416,-0.0179017482046346,0,0,0,0.146116741609452,0,0
X600031.SH,0,0,0.202477534560523,0,0,0,0,0,0,0,0,0,0,0.419166723483087,-0.0724169055000136,0,0,0,0,0,0.00868658712019967,0,0,0,0,0,0,0,0,0,0.21595137435244,-0.0950294837557433,0,0,0,0,0,0,0,0.112082728293304,0,0,0.193968827975699,0,0,0,0,0,0,0.0313271562158243,0,-0.00515516088182135,0.0140663166579312,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.0457646832801444,0,0,0.0700957452175196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229167993109906,0,0,0.0803141017232289,0,0,0.0836439314680731,0.0553444065275009,0,0,5.42101086242752e-20,0,0,0,-0.0469054739460042,0,0,0,0,0,0.0183698624606226,0,0,0,0.0828601684798106,0,0,0.0134186455331341,-0.00602048134088649,0,0,0,0,0,0,0
X000568.SZ,0.175350818469261,0,0,0,0.0894029126190397,0,0.148055303260201,0,0,0,0,0,0,0,0,0.0953440243493884,0,0,0,0,0.0627864419644474,0,0,0,0,0,0.330184713673736,0,0.0125903710697671,0,0.0579342875544049,0,0,0,0,0,0,0.0399058176671895,0,0,0,0.0562406341160848,0,0,0,0,0,0,0,0,0.0836244620878406,-0.0218314384109855,0.0421535116221259,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0255741189555696,0.0189123734357267,0,0,0,0.191972600598714,0,0,0,0,0,0,0,0,0,0,0,0.101963979360705,0,0,0,0.0213725174665458,0,0,0.209999827291697,0.0748753864420729,0,0,0.0755144809026497,0,0,0,0,0,0,0,0,0,0.0985484031656267,0,0,0,0.00467818011451791,-1.0842021724855e-19,0,0,0,-0.0525383077356414,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.341209108823696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179088000843911,0,0,0,0.0347570887019584,0,0.503373813256083,0,0,0,0,0.26439939821175,-0.0298357652997893,0,-0.0467649735832252,0.0837028220642144,0,0,0,-0.314708774208405,0,0
