,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600703.SH,X600690.SH,X600741.SH,X600066.SH,X002241.SZ,X002292.SZ,X000100.SZ,X600031.SH,X002236.SZ,X600177.SH,X600118.SH,X002506.SZ,X000559.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000568.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X002074.SZ,X300124.SZ,X002294.SZ,X600867.SH,X600089.SH,X002426.SZ,X002007.SZ,X002456.SZ,X002465.SZ,X600498.SH,X002180.SZ,X000869.SZ,X002508.SZ,X601877.SH,X000050.SZ,X002049.SZ,X000977.SZ,X002008.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0,0,0.0241711142374657,0,0,0,0,0,0,0,0,0,0,-0.315560285546643,0.114189912349457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194681962116803,0,0,0.0172216914313917,0.0590910499968818,-0.0504601859870462,0,0,0,0,0.0519905125480442,0.0391648217934131,0,0.18138807778478,0,-0.0266764440897566,0.233638204009081,0,0,0,0,0,0
X600703.SH,0,0,0.101237727439648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979079172836673,0,0,0.0160091873345077,0,0,0,0.132168704117055,0,0,0,0,0,0,0,0,0,0,0,0.10333231193938,0,0,0,0,-0.0701598319083619,0,0.0532307878695714,0,0,0.0802790418437058,0,0,0.0126733669308552,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.108810193888602,0,0,0.419170986413538,0,0,0,0.0905369849419875,0,0,0,3.46944695195361e-18,0,0,0.0654434803303877,0,0,0,0,0,0.114189700772551,0,0,0,0,0.0551807636646452,0,0,0,0,0,0,0,0,-0.0493298875144599,0,0,0,0,0,0.190423190156554,-0.230783602332477,0,0,0,0,0,0
X600741.SH,0,0.185780066084691,0.128152902807629,0,0,0,0,0,0,0.0100169783570978,0.0267474320117301,0,0,0,0,0,0,0,0.127414902906573,0,0,0,0,0.0584524649845193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888013135296594,0,0,0,0,0,0,0,0.118967451728027,0,0,0,0,0,0.00964887982071566,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.182348453047734,0.105161435933621,0,0,0,-0.0813654115135705,0,0,0.0347553636691123,6.93889390390723e-18,0.0737538162020691,0.0294835766897419,0,0,0,0,0,0,-0.131899232269368,0,0.140568979290437,0,0,0,0,0,0,0,0,0.142652254557732,0.0221051763540542,0,0,0,0,0,0,0,0,0,0.00962139983365705,-0.0330105511868048,0,0,0,0,0,0
X002241.SZ,0,-0.163006417995929,-0.0469614911645676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226285052742997,0,-0.0786505765256341,0,0,0.0891371210335234,0,0,0,0,0,0,0,0,0,0.0314396013079513,0.324190667380694,0,0,0,0,0.115827607550264,0.0383940206720964,0.19671531114773,0,0,0,0,0,0.103860078508636,0,0,0,0,0,-0.0295843346495745,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282440047453865,0,0,0,0,0,0.095181793701557,0.234400464716254,0.158646056928778,0,0,0,0,0,0,-0.112938664221657,0.00616924427170945,0,0,0,0,0,0,-6.93889390390723e-18,0.15714882607899,0,0,0,0,0,0.186023170231455,0,0,0,0,0,0.142486392970424,-0.103067083126353,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314007064318116,0.159579529195206,0.0468238921657379,0,0.0275193145682723,0,0,0,0,0,0,0,0,0,0.00619024262848812,0,0,0.229447536988791,0,0.0916532092375826,0,0,0,0,0,0,0,0,0,0,0,-0.0327838256833903,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.125475475683022,0,0,0.0380718189826828,0,0,0,0,0,0,0,0.139715145778338,0.079276207161325,0.123297497802512,0,0,0,0.0539858444467308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019921628560461,0,0,0,0,0.186177267917034,0,0,0,0,0,0.00750462803130359,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.146524568350377,0,0,0,0,0,0,0,0,0,0,0.0472366938136093,0,0,0,0,0,0,0.175354877288941,0.0640045246934005,0,0,0,0.16073262749476,0,0,0,0,0,0,0,0,0.34935688617817,0,0,0,0.108227574914284,0,0.070462386783313,0,0.131576946882667,0,0,0,0,0,0,0.0232841859438951,-0.00359061164734776,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.207394573136173,0,0,0,0,0,0,0,0,0,0.0143984751403063,0,0,0,0,0,0,0,0,0,0,0.0210414596595764,0.089106348548488,0,0,0,0.489263687541573,0,0.103265407775787,0,0,0,0,0,0,0.0418986761098844,0,0,0,0,0,0,-0.0160530179340985,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0852294752980791,0,0,0,0,0,0,0,0,0,0.0771649033156321,0,0,0.0778275138226616,0,0,0,0.0907529326220402,0.250953738754196,0,0.144481126086936,0,0,0.0502562823187316,0.0516634751546894,0,0,0,0,0,0,0,0,0.213509590908861,0,0,0,0,0,0,0,0.000554071642340812,0,0,0,0,0.0488523233414272,-0.00194016263740507,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0.0802123771118688,0.110132292855888,0,0,3.06292000302518e-05,0,0,0,0.0392272466865685,0,0.205656403325049,0,0,0,0,0.213183220456429,0,0,0,0,0,0,0,0.178283439472915,0,0,0,0,0,0,0,0.124670650057289,0,0,0,0,0,0,0,0.038555548940676,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0307193434178942,0,0,0.158539252653943,0,0.0429094825562445,0.0886862977019501,0,0.0146523536230763,0,0,0,0,0,0,0.0975622281496803,0,0.179623563220111,0.1594284725579,0,0,0,0.167712031329541,0,0,0,0,0,0.168188930064054,0,0,0,0,0,0,-0.0108134678411614,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0324485232784865,0,0,0,0,0,0,0,0,0,0,0,0.0786395210275763,0.0884788544457303,0.177027941654685,0,0,0,0,0,0,0,0.0107899883307114,0.0412880220293045,0,0,0,0,0.228814599352425,0,0,0,0,0,0,0,0,0,0,0,0.0863855496452652,0,-0.0318792181760557,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139212685209666,0,0,0.39511614744776,0,0,0,0,0,0.0607767462565785,0,0,0,0,0,0,0,0,0,0,0.257085752884016,0,0,0,0,-0.17356810489214,0,0,0,0,0.109384622333209,0,0,-0.0440910726003966,0.130261153383187,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0490792749562483,0,0,0,0,0.0348367321008223,0,0,0,0.0257760511278835,0,0,0.0146359115578481,0,0,0.154423252000735,0.0327073253456255,0,0,0,0,0,0,0,0.0716304231545704,0,0,0,0.178653367974785,0,0,0.0191087448642088,0,0,0,0,0,0,0.113267953089988,0,0,0,0,0,0.0232396629945839,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.321590902529049,0.0729543402729759,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0210978193282949,0,0,0,0,0,0,0.0271084932875624,0,0.0526134282370646,0,0,0,0,0,0,0.017813205056064,0,0,0,0,0.0372492027505119,0.209716743124705,0,0,0,0,0,0,0.0494333318050318,0,0,0,0,0,-0.0157895468381314,-0.0600078404290893,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354421508887272,0,0.236341098037855,0,0.00754040108500616,0.255777948939672,0.0684318566560663,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0344438915843137,0,0,0,0,0.0142301452942751,0,0.0795423548332322,0,0.13306926090291,0,0,0,0,0,0,0,0,0,0,0.0219197475407354,0,0.0469991856889466,0,0,0,0,0
X300003.SZ,-0.200488138211583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202694813253857,0.041796786709086,0,0,0,0,0,0,0.192628963818138,0,-0.11503690990751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129851496999919,0,0,0,0,0.177310435378825,0,0,0,0,0,0,0.0221516017749765,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.128083911077173,0,0.24288753310587,0,0,0,-1.38777878078145e-17,0,0,-0.0870475449351167,0,0,0,0,-0.194468527070444,0.453239252242196,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108514595219291,0,0,-0.472721099129815,0,0.175700713746509,0,0.0513174777049746,0,0,0,0,0,-0.0401027871196377,0,-0.000119096613495603,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.040705214140034,0,0,0,0,0,0.229508305675926,0.131913593914901,0,0,0,0,0,0,0,0,0,0,0,0,0.165889506926472,0,0,0.149478363272135,0,0,0,0.189980062706728,0,0.0754470223527754,0,0,0.11301531844859,0,0,0,0,0,0,0,0,0,0.0201761698628153,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069479229142868,0,0,0,0,0,0,0.122189614352099,0.125772595808928,0,0,0,0,0,0,0,0.0742763254256991,0,0,0,0,0,0.233137281398306,0.0762831554836576,0,0,0,0,0,0,0.201667880793672,0,0,0,0,0,0.00612774305495696,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.0611455013674522,0,0,0,0,0,0,0.0574182029083647,0,0,0.086572350009544,0,0,0,0,0,0.0627575171073311,0,0,0,0,0,0.0229256193368475,0.0554632338104689,0,0,0,0,0,0,0.0903156108215738,0,0,0,0,0,0.254436204125723,0,-0.0267141523716375,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794052866827294,0,0,0,0,0,0.046568104945855,0,0.0255409357733009,0,0.0330703229410565,0,0,0.196250682263138,0,0,0,0.163417927689592,0,0,0,0,0.00566377788868038,0.00947013989802053,0,0,0,0,0,0,0,0,0.0837086535887393,0,0,0,0.00758383671939388,0,0,0,0,0,0,0
X600089.SH,0,0,0.0598599201566934,0,0,0,0,0.0361505957308265,0,0,0,0,0,0,0,0,0,0,0.118616738809269,0,0.200915324123539,0,0.189479538612525,0,0,0,0,0,0,0,0.0156119146083597,0,0,0,0,0,0,0.0935204482142904,0.137111089165161,0,0,0,0,0,0,0,0,0,0,0,0,0.000945284165128519,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0637579878116194,0,0,0,0,0,-0.00769829153064854,0,0,0.175254185406159,0,0,0,0,0,0,0,0,0,0,0,0.174626168564507,0,-0.0972534110604315,0,0,0,0,0,0,0,0,0.270397476166668,0,0.0946439011205983,0,0,0,0,0,0.14572014306586,-0.00475399335246542,0,0,0.276583781443766,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151203895704095,0,0.0640104543605709,0.148142149082908,0,0,0,0,0,0,0,0,0.230489061679427,0,0,0,0,0,0.0735512394873786,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0403699448760385,0,0,0,0,0,1.73472347597681e-18,0,0.172929009191946,0,0,0,0.454616690751256,0,0,0,0.224311129055643,0,0,0,0,0,0,0.0248188591046291,0,0,0,0,0,0,0,0.00747144876580707,0,0,0,0.1686933025099,0.00889248663746517,0,0.0173183102627871,0.0806039360869472,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.155040835183376,0,0,0,0,0,0,0.516811415908473,0,0,0,0,0,0,0.219041939895517,0,0,0,0,0,0,0,-0.245289199323841,-0.198528410021743,0,0,0,0,0,0,0.0783678328347373,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0468307559941421,-0.041862253571841,0,0.239966861598923,0,0,0,0
X600498.SH,0,0,0,0,0.0127297148943542,0,0,0.361315023810645,0,0,0,0,0,0,0,0,0,0,0,0.076965668766081,0,0,0.0601012242215472,0.0400601845639193,0,0,0,0,-8.67361737988404e-19,0,0,0.10291035300024,0,0,0,0,0,-0.0188732021990156,0,0,0,0,0,0,0,0,0,0,0.17648224164818,0,0,0.011124189684725,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.170618459112524,0,0,0,0,0,0,0,0,0,0.0799818116917143,0.00186596697635391,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0727869270741245,0,0,0,0,0,0,0,0,-0.0504744024383458,0,0,0,0,0,0,0,0,0,0,0,0.0975342844041916,-0.0719104206607866,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.217990347110217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217549703618595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135863557809191,0,0,0,0,0,0,0,0,0.0984288748369526,0,0,0,0.00545794540394755,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080787873168743,0,0,0,0,0,0.0822350980456834,5.287547963573e-05,0,0,0,0,0.034338683905329,0,0,0,0,-0.0550727762320544,0,0,0,0,0.066241064856626,0,0.234741523339692,0.00289652246076024,0,0.008482386714549,0.168721061908377,0,-0.180035068076406,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680720007874112,0,0,0,0.174049199036424,0,0,0.0276525099591372,0.0422300472707523,0,0,0,0,0,0,0,0,0,0,0,0,0.0140728891016047,0,0.225896557968318,0,0.0529851019722831,0,0.200078188871085,0,0,0.0809077130499573,0,0.105797732981331,0,0,0,-0.00541782697026968,-0.0399453959131531,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712618745519238,0,0,0,0,0,0.0911860147661198,0,0,0.0877961791761362,0,0,0,0,0,0,0.304422826349655,0,0,0,0,0.0401067445153508,0.0043995497817775,0.03717459255383,0,0,0,0,0.0380172007982716,0,0,0,0.204350809386459,0,0,0.0234271820548196,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.591825922945902,0,0.419634023361791,0.174944834315226,0,0,0,0,0,0,0,-0.260551131320304,0,0.0931688775374227,0,0,0,0,0,0,0,0,0,0,0,-0.603884495688922,0,0,0,0,0,0.15770198095782,0,0,0,0,0,0,0,0.000716582954630673,0.338980360651886,0,0,-0.398051049875873,0,0,-0.174888586176884,-0.0403221566523585,-0.63306900923991,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865906506156216,0,0,0,0.115717900019238,0,0.10162831136945,0.215218351646584,0,0,0,0,0,0,0.0850573698214568,-8.67361737988404e-19,0.080936300179088,0,0,0,0,0,0.0400030451179679,0,0,0,0,0,0.0603744831486264,0.0900797818985438,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541346137833577,0,0,0,0,0,0,0.233053276428331,0,0.106026780162539,0,0,0,0,0,0,0,0,0,0,0,0,0.0240100973498113,0,0,0,0,0,0.163404411540898,0.249719839369696,0,0.104598189239707,0,0,0,0,0.108936536179587,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0.0172623830462875,0,0,0,0,0,0.0085644726711049,0,0,0,0,0,0,0,0.197045881439102,0,0,0,0,0,-0.0709165944194875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247191124575322,0,0.11855810084852,-0.0223356044207977,0,0,0,-0.0640000120499551,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0142206208101278,0,0,0,0,0,0,0,0,0,0,-0.153870534658147,0,0,0,0,0,0,0,0.0489078579851079,0.0144292126670115,0,0,0,0.121400426824477,0,-0.0678244535341332,0.171551501517741,0,0,0,0,0,0.00271530643783561,0,0,0,0,0,0,0,0,0,0,0.095075066449898,0,0,-0.130341464605432,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123876263530195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159268740079245,0,0,0,0,0,0,0,0,0,0.0248277022965912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TED,0,0,0.330239142451789,0,0,0,0,0,0,0,-0.190690991395103,0,0,0,0,0,0,0,0,0.0265549453513195,-0.69324996980001,0,0,0,0,0.266226695779596,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.181293864069985,0,0,0,0,0.375539894075116,0,0,-0.256453209565652,0,0,0,-0.357326475469598,0.0562861368263753,0,0,0,0,-2.94731110006499,0,0
RealEstate_excess,0.248097777808648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175584727897256,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.051523851569131,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0316788468885773,0,0.057121306226241,0,0,0,0,0,0,-0.194366039350883,0,0,-0.0863620883585399,-0.0621360208532362,0,0.352622338428129,0,0,0,0
MKreturn,0,0,-0.09937017649597,0,0,0.0400572790654289,0,0,0,0,0,0,0,0,0,0,0,-0.300816936547429,0,0,0,0,0,0,0,0,0,0,0,0,-0.116611568610578,0,0,0,0,0,0.0943440638186955,-0.0864497504724135,0,0,0.123759982333246,0,0,0,0.0926989397953245,0,0,0,0,0,0,0.0272918031100226,0,0.576674703682893,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00711683095458979,0.00784178920591008,0.00840372761246441,0,0,0,0.00726050715423234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444789716229593,0,0,0.00569473439650936,0,0,0,-0.0150339747100481,0,0,-0.00111436851615417,0,0,0,0,0,0.0311108961756347,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00809634111935505,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00248399361029902,0,0,0.0117422115928506,0,0,0,0,-0.0488699378311088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165408339269646,0,0,0,0,0,0,0,0,0,0.111729351941322,0,0,0,0,0.00052425149779358,0,0,0.0099329660291683,0.0207418970869005,0.032837519525166,-0.00914208255185587,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0260071214311448,0,0,0,0,0.00741257581545646,0,0.00849978938923694,0,0,-0.0341915742416155,0,0,0,0,0,0,0,0,0,-0.0178528576484643,0,0,0,0.0325898513793456,0,0,0,0,0,0,0.018471010232553,0,0,0.0028742590631865,0,0,0,0,0,0,-0.025756671396707,0,-0.0133515427677886,0,0.00813525017296744,0,0.0498952780084104,0,0,0,0,0,0
