,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600031.SH,X000100.SZ,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600066.SH,X600089.SH,X600271.SH,X600118.SH,X000581.SZ,X000550.SZ,X601877.SH,X600582.SH,X002475.SZ,X600177.SH,X002236.SZ,X000800.SZ,X600060.SH,X000568.SZ,X000623.SZ,X300124.SZ,X000559.SZ,X002129.SZ,X000977.SZ,X300146.SZ,X000050.SZ,X002294.SZ,X002456.SZ,X000400.SZ,X600839.SH,X300003.SZ,X002465.SZ,X000869.SZ,X002292.SZ,X600312.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0.166726307182879,-0.004203362344546,0.103029077234685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914211666900087,0,0,0,0,0,0,0,0,0,0,0.102058119005092,0.04543351407512,0,0,0,0,0,-1.73472347597681e-18,0,0.00285926849229096,0,0,0.0827675008825059,0,0,0,0.0715385281787061,0,0.00802063939849871,0,0,0,-0.0525236982144566,-0.0237352450982286,0,-0.0317686166521486,0,0,0,0
X600703.SH,0,0,0,0,0,-0.0597625976069546,0,0,0.0189603725938433,0,0,0,0,0,0,0,0.172937363406558,0,0,0.145236214967863,0.0489988289180746,0.0853183359990213,0,0.100906303787774,0,0,0,0,0,0,0,0.0347771316102528,0,0,0.0877699290824997,0,0.167945192068355,0,0,0,0,0,0,0.0845423278788495,0,0,0,0,0,0,0,0,-0.0148085128914496,0,0,0,0,0,0
X600066.SH,0.067266560800931,0,0,0,0.126638384824967,0,0,0,0,0.152293370744111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823792915796259,0,0,0,0,0,0.121119072832879,0.0472613497758669,0,0,0,0,0,0,0,0.0175470873378276,0,0,0,0,0,0,0,0,0,0,0,0.0106205342656403,-0.00154596658442329,0,0,0,0,0,0
X600089.SH,0.102281498282022,0,0.0118423990729553,0,0,0,0,0,0,0,0.0734542195259118,0,0,0.214573974382199,0,0.0213665768913593,0.0700891726756564,0,0,0,0,0,0,0.1552913325224,0,0,0,0.0122664759177411,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.126479145958724,0,-0.0936002051292713,0,0,0,0.228819196588294,0.0486965304311979,0,-0.013771093780584,-0.0136603171228691,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.0277384929666541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368270270486198,0,0.0890653528839185,0,0.239661492701665,0,0,0,0.0451136631716309,0,0,0,0.058115256508935,0,0,0,0.0593511642726767,0,0,0,0,0,0.130236233651957,0.245981192308172,0,0,0,0,0,-0.0774034534511143,-0.0205051502927904,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485827546283468,0.486170521720997,0,0,0,0,0,0,0,0,0,0,0.0821570865592407,0,0.0729148201189559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848737875426094,0,0,0,0,0,0.0784747558370174,0.0197229995662304,0.109770448709731,0,0,0,0,0
X000581.SZ,0.0729495669426209,0,0,0,0,0,0,0,0,0.137341532527883,0,0,0,0.196288914702446,0,0,0.0158308912247344,0,0,0.0310426416698269,0,0.155689834537373,0,0,0,0,0,0,0,0.0636131673263188,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408974975801803,0,0,0,0,0,0,0
X000550.SZ,0.149448965716695,0,0,0.106731227684509,0,0,0,0,0,0.0346640160076352,0.0944148346570038,0,0,0,0,0,0,0,0.00346770472699784,0.133150963081096,0,0,0,0.137133828238867,0,0,0,0,0,0,0,0.0134079221247414,0,0,0.024967206935621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921665441931891,0,0,-0.0201020166319274,0.00770076945245788,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365735720145849,0,0.0507720556433768,0,0.151497332437229,0,0,0.0222763543321929,0,0.0390239108944806,0,0,0,0,0,0.202954062609379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385541193108894,0,0,0,0,0.0606924737894904,0.287947073105655,0.132647640536718,0,0,0,0,0,0,0,-0.0247701727456431,-0.0185747708845788,0.205895631755208,0.078468546469195,0,0.0288043147930664,0,0,0.0956335498764767,0,0,0,0,0,0,0,0,0.0155344858203749,0,0,0,0.0448065258273283,0.0121294007762921,0,0,0,0,0,0
X002475.SZ,0,0,0,0.156167277724327,0,0,0,0,0,0,0,0.0672409915878115,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0640640348135018,0,0.1250959232547,0,0,0,0,0.0508306138931968,0,0,0,0,0,0.113149173423197,0.0872983736620991,0,0,0.0231381935063768,0.0931340364281665,0,0,0,0,0,0,0,0,0,0,-0.041417594693115,-0.00020171353968938,0,0,0,0,0,0
X600177.SH,0.00451953217817844,0,0,0,0,0,0,0,0.23384485352951,0.0479298666466508,0,0,0,0,0.141432722604064,0,0,0,0,0,0,0.0960470911944933,0.0863723083349138,0,0,0.0426798150692549,0,0,0,0,0.0398363058516139,0,0,0.36103212965531,0.0290600098179761,0.0288233482283156,0,0,0,-0.0322596478254646,0,0,0,-0.0777872120948933,0,0,0,0,0,0,0,0,-0.0107492984409262,0,0,0,0,0,0
X002236.SZ,0,0,0,0.125516320029885,-0.0818439589443476,0,0,0,0.188794533525051,0,0,0,0,0,0,0,0,0.0498194438730786,0,0,0,0.282000541961453,-0.0592010748116853,0,-0.0472854581277741,0,0,0.272680144730888,0,0,0,-0.0751177541995336,0,0,0,0.198939574149661,0,0,0.0257243466729425,0.0527702985882453,0,0,0,0,0,0,0,0,0,0,0,-0.0353364082910404,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171067672801474,0,0.0988563479740139,0,0.024243458941861,0.156382946004001,0,0,0,0,0,0,0,0,0.174436741734702,0,0.0915445896838764,0,0,0,0.0475207123224869,0,-0.0168595342579377,-0.0892491804022085,0.0860191800468939,0.101142844263072,0,0,0,0,0,0,0,-0.00821714323378053,0,0.0089224495009753,0,0,0,0
X600060.SH,0,0,0,0,0,0,0.319424614520437,0,1.73472347597681e-18,0,0.288750406825261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431754005150094,0,0,-0.0845378530080365,0,0.121902551688482,0,0,0,0.22745972649161,0,0,0,0,0,0,0,0.0161272556438763,-0.00985617496616934,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.237074187452364,0,0,0.183019079550379,0,0,0,0,0,0,0,0.0757092596870201,0,0,-0.191168747065063,0,0,0,0.0419385188940975,0,-0.0696351879111365,0.115813581021986,0.135008556898382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158468872213151,0,0,0,0,0.00826520682208025,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.49579702190269,0.327287280908641,0,0,0,0,0,0,0,0,0,0.067270113648637,0,0,0,0,0,0,-0.322020639903827,-0.0808001191523423,-4.33680868994202e-19,0,0,0,0.163640908242522,-0.106721601282589,0,0.0665954635679393,0,0,0,0,0,0,0,0,0,0,0,0,0.077483049893061,0.0981374904417194,0,0,0,0,0,-0.0114222550239584,0.00790048634070578,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.000571995894961513,0,0,-0.0194104348862773,0,0,0,0,0,0,0,0,0,0,0,0.0668323783697463,0.00479185014031392,0,0.114232139290603,0,0,0,0,0.338745104170064,0,0.0922020248734441,0,0,0,0,0,-0.0234237363560072,0.131419789233659,0.10909644321854,0,0.0494963993246761,0,0.0432213887650711,0,0,0,0,0,0,0,-0.0614419515874731,-0.0334436482760134,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0219995466430579,0.267958300753883,0,0,0,0,0,0,0.0163877370931869,0,0,0.0308485058790225,0,0.0977595371775212,0,0.284877908565072,0.0236704112580749,0.0702894499332351,0,0,0,0,0,0,0.112419593853048,0.152950819945766,0,0,0,0,0,0.0265217812728218,0,0,0,0,0,0.121136586271682,0.0319395575930151,0.112439043883618,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415652334062979,0,0,0.257083670068295,0,0,0,-0.0667271121161797,0,0,0,0,0.0460465556339634,0,0,0.163094466180058,0.100826345302459,0,0.136980296172235,0,0,0,0,0,0,0,0.155856771573409,0,0,0,0,0,0,0,0,0,-3.28462689577688e-05,0.017984217318441,0,0,0,0,0,0
X000977.SZ,0,-0.223810368697672,0,-0.055555006413609,0,0,0,0,0.0195052084389924,-0.00537149572205286,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356172708829372,0,0,0,0,0,0,0,0,0.0405732836932927,0,0,0,0.00402191982527684,0,0,0,0,0,0,0,0.151872422239787,0.0912485719809159,0,0,0.0798537377118425,0,0,0,-0.112345876748248,-0.0175634773787653,0,0,0,0,0,0
X300146.SZ,0,0,-0.0126241268198544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274752120617876,0,0,0,-0.0843767227976665,0,0,0,0.232831102606246,0,0.254202546755034,0,0,0.201452639096356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464932818188863,0,0,0,0,0,0
X000050.SZ,0,0,0,-0.118360020658968,0,-0.00374012554590676,0,0,0,-0.0594514415166555,0,0,0,0,0,-0.0642114191867186,0,0,-0.0605339447621637,0,0,0,0,0,0,0,0,0,0,0,0.132877830313263,0,0,0.162168944548913,0.0172206733116186,0.23151915657858,0.246132715133631,0,0.0615524280274555,0,0,0,0,0.47795499153524,0,0,0,0,0,0,0,0.0558786010783075,0.0154500738046405,0,0.0336903915184336,0,0,0,0
X002294.SZ,0,0,0,0.218494819410377,0,0,0.039656384054728,0,0,0,0,0,0,0,0,0,0,0,0.0863245501657606,0,0,0,0.111288192806703,0,0.0166604392519387,0,0,0,0,0,0,0.0548587500038633,0,0,0.0732471925235883,0.080480712980586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481999998778238,0,0,0,0,0,0
X002456.SZ,0,0,-0.0157340584612763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668105237333589,0,0,0,0.00555873309567272,0,0,0,0.106462804678115,0,0.169294134409523,0.0301634736990621,0,0.205100752881386,0,0.0280376274171038,0,0,0,0.243418762131566,0,0,0,0,0,0,0.271349437329897,0,0,0.143174769395221,0,0,6.93889390390723e-18,0.0340510380267695,0,0,0,0,0,0
X000400.SZ,0,0,0,0.205848825185835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151569159684996,0,0.00565199529306209,0.0374300454890793,0,0,0.123376127239348,0.091138148104409,0.0076245381615022,0.0585088144710476,0,0,0,0.010580051070267,0,0,0,0,0,-0.046480863060842,0,0,0,-0.0834571056313054,0,0,0,0,0.108199195687888,0,0,0,0,0,0,0,0,0,0
X600839.SH,0.0129335607627776,0,0.213393290295383,0,0,0,0,0,4.33680868994202e-19,0.000455333197431124,0.00627064431082103,0,0,0,0,0,0,0,0,0,0,0.20292504846858,0,0.0807193458909995,0,0,0,0,0,0,0,0.042012421793671,0,0,0,0,0,0,0,0,0,0.0672921244103763,0,0,0,0,0,0,0,0,0,0,-0.0307988743735376,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.0668758986358093,0,-0.297964091174364,0,0,0,0,0,0,-0.0534430119014116,0,0,0,0,0,0,0,0,0,0,0.321534068985744,0,0,0,0,0,-0.000117975548202833,0,0,0,0,0,0,0,0,0,0,0,0.531308779999432,0,0.0227208114117485,0,0,0,0,-0.000204264414499344,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1411779189431,0,0,0,0,0,0,0.307777431885837,0.066681327215106,0,0,0,0,0,0,0,0.138295862830734,0,0,0.0169989600867486,0,0.0148420809552097,0,0,0,0.0558198183480662,0,0,0,0,0.269433836458807,0,0,0.139929242344046,-0.030759063801962,0,0,0,-0.00613677766745838,0,0.0661284118108747,0,0,0,0
X000869.SZ,0,0,0,0,0,-0.0102000300845178,0.37591759175525,0.06153239673087,0,0,0,0,0,0,0,0.00456744423035588,0,0,-0.0160531131013804,0,0,0,0,0,0,0,0.192495111228154,0,0,0,0,0,0.158968114200457,-0.0560259476837316,0,0,0,0,0,0,0,0,-0.0139681546237333,0,0,0,0,0,0,0,0,0,-0.00974215288731719,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0.0310463187217667,0,0,0,0,0,0.0725425980852407,0.0563825042012524,0,0,0,0,0,0,0.0179727800777052,0,0,0.190032277938995,0,0,0,0,0,0.0392031305057812,0,0,0,0,0,0,0.168021392325115,0,0,0.191137703983659,0,-0.0477731207164581,0,0,0.281426929738968,0,0.115470286979056,0.100087341058299,0,0,0,0,0,0,-0.0107520160852422,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.139616557742887,0,0,0,0,0,0,0,0.506588263903663,0,0.0652016188622606,0,0.0636460321293012,0,0,0,0,0,0,0,0,0,0,0,0,0.00640459713262603,0.0311129912725812,0,0,0.131916396359526,0.116374387928104,0,0,0.104740744975576,0,0,0,0,0,0,-0.0038208876989457,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.0048859172593558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979745162080761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367640002552755,0,0.0881589802019914,0,0,-3.46944695195361e-18,0,0,0,0.0415752685472985,0,0,0,0,0,-0.0541270924585311,0.0114575554009347,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0179041591141857,0,0,0,0.0133343660460329,0,0.0297254619495295,0,0,0.0700562858669571,0,0,0,0,0,0,-0.00979874541672834,0.132614928213165,0.0623994696912796,0,0,-0.0653752988638658,0,0,0,0,0,0,0,0,0,0,-0.0025396570963482,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00612606957043225,0,0,0,0,0,0,0
Slope,0,0,0,0.33698964392349,0,0,-0.489650735881493,0,0,0,0,0,0,0,0,-0.593624363329314,0.0247761089500751,0,0,0,0,0,0,0,0,0,0,0,0.473898072257819,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.610018408026495,0.281883497778064,0,0,0,0,0,0.095620332792164,0,0,0,0,0,0,-0.222805458959475,0,0,0,-0.388817990444527,0,0
TED,0,0,0,0,0,-0.980315510753029,0,0,0,0,-0.462441639177887,0,0,0,0,-2.12792172847174,0,0,1.67510616665283,0,0,0,0,0,0,0,0,0,0.868326133982128,0,0,0,0,0,-0.719592466310943,0,0,-0.516017400311399,0,0,0,0.710436358651577,0,0.0594727196819862,0.989413618962795,0,-0.463908184630544,0,0,0,0,-2.31022331961847,0,0,0,0,-5.33563727696622,0,0
RealEstate_excess,0,0,-0.464164887802762,0,0,0,-0.174984974584315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839141601079352,0,0.0477879602577914,0,-0.0430055404810745,0,0,0.32974430269881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952006945420819,0,-0.222371911217592,0,-0.146612856108686,0,0
MKreturn,0,0,-0.343485047574274,-0.122341878811197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110177719517559,0,0,-0.0838680799023352,0,0,0,0.0377038318660407,-6.93889390390723e-18,0,0,-0.00322524098413287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292506959299057,-0.0157266464456629,-0.396134936367757,0,0,0,0,0
MKvol,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0053194800328964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175275391874584,0,0,0,0,0,-0.00211510706906858,0.00749883451149366,0,0,0,-0.077049771253378,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0271861370023975,-0.0809178308200402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0240613365826777,0,0,0,0.0270551624296386,0,0,0,0,0,0,0,0.015682495647143,-0.0674979464366592,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,1.0842021724855e-19,0,0.0010975995939867,0,0,0,0,-0.00135861771971269,0,0,0,0,0,0,0,0.00148414811430471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00495173460026132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122824242712954,0.00171786812092113,0,0,0,0.105126967081578,0,0
CarbonVol_Hubei,0,0,-0.000682047161827114,0,0,0,0,0,0,0,0,0,0,0,0.00141077232263087,0,0,0,0,0,0,-0.000557413114216453,0.00179447951960462,0,0,0.00705639089745305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00313427198104767,0,0,0,0,0,0.00213619624780395,0,0,0,0.00148504218929646,0.00294736611891524,0.00152778470294808,0,0,0,0,0
