,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X002475.SZ,X600276.SH,X000568.SZ,X000651.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000625.SZ,X000338.SZ,X000063.SZ,X600031.SH,X002304.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X002463.SZ,X000157.SZ,X002241.SZ,X600703.SH,X600372.SH,X000977.SZ,X600584.SH,X600066.SH,X002236.SZ,X002028.SZ,X600522.SH,X000921.SZ,X600741.SH,X002049.SZ,X600183.SH,X601877.SH,X000661.SZ,X002129.SZ,X002180.SZ,X002223.SZ,X600487.SH,X000800.SZ,X002156.SZ,X600060.SH,X002074.SZ,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.087402086763167,0,0,0.310741698570071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101159300394896,0,0,0,0,0,0,0.0193759840974777,-0.0239774811703408,0,0,0,0,0,0,-0.0602114303159988,0,0,-0.0284669644466469,0.0214815168715409,-0.0413778624403628,0,0,0,0.0681928520562775,0,0,0,0,-0.0119854654643863,4.33680868994202e-19,0,0,0,8.67361737988404e-19,0,0
X000858.SZ,0,0,0,0,0,0,0,0.489712190963607,0,0,0,0,0.0183354123084712,0,0,0,0,0,0.0709314252355809,0,0,0,0,0,0,-0.00551494863681606,0,0,0,0.016272425358928,0,0,0,-0.0364735715156299,0,0,0.091229104676093,0,0,0,0.0436904313111865,0,0,0,0,0,0.0971216641256958,0,0,0,0,-0.0501687780251323,-0.0242116204514936,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.0585668176912741,0.0595366715171156,0,0,0,0,0,0,0,-0.164584069663198,0,0,0,0.149161573650488,0,0.032246688271467,0.0360185380694524,0.0224650245792579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126370175660647,0,0,0.0863686030931886,0,0,0,0,0,0,-0.0163887213610559,0.11117562191709,0,0,0,-0.191716025006292,0,0,0.0228275226622398,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.462436981152185,0,0,0,0,0,0,0,0,0.00981772649112443,0,0,0,0,0,0,-0.0383535792407148,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0215435678339061,0.222108630511506,0,0,0,0,0,0,-0.103657871475199,0,0,0,0,0,0,0,0,0,0,-0.058740708508766,0,0,0.112289823160637,0,0
X600809.SH,0,0,0,0,0,0.0207504418873317,0,0.0764851829466136,0,0,0.0399598660773785,0,0,0,0,0,-0.0614403595337867,-0.0800831628875203,0,0.223188493408502,0,-0.0157439510041731,0,0,0,0,0,0,0,0,-0.0173592472146198,0.0283374053890962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00672138651448163,0,0,0,0,0.0132039573131519,0,0
X002475.SZ,0,0,0,0,0,0,0,0.00463161515038588,0,0,0,0,0,0,0,0,0,0,0,0,0.107500832730135,0,0,0,0,0,0.2972302774522,0,0,0.21324426960328,0,0,0.0605501895124364,0,0,0,0,0,0,0,0,0.016205610900995,0,0,0,0,0.142127824993827,0,0,0.0086818320241798,0,-4.33680868994202e-19,0.0400745488463952,-0.0682720655453677,0,0,-0.073667504407196,0,0
X600276.SH,0,0,0,-0.104135737972071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245442263357326,0,0,0.0809001671236481,0,1.73472347597681e-18,0.0475840194859253,0,0,0.446138939605208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175547967519107,-0.152262554970219,-0.04384535667353,0,0,0,0
X000568.SZ,0.00409356292061191,0.848010573750217,0,0,0,-0.031163783051222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162062343362444,0,0,0,0,-0.0216767973086625,0,0,0,0,-0.00337138641571051,0,0.0491846383440011,0,0,0,0,0,0,0,0,0,0,-0.0793840067593459,-0.0679585530706646,-0.117479224960447,0,-0.00323920197651571,0,0.173664512636398,-0.0648068815542599,0,0,-0.0196501095310613,0,0,0,-0.0379014532894691,0,0
X000651.SZ,0,0,0,0.267448998005899,0,0,0,0.140047861624386,0,0,0,0,0,0.0856504592277338,-0.127342050761716,0,0,0,0,0,0,0.0944005770978314,0,0.244243735487238,0,0.166475552299341,-0.0247541506507071,0,0,0,0,0,0,0,0,0.0472953601134412,0,0,0,0,0,-0.101099620293734,0,0,0,0,0,0,-0.028133251614819,0,0,0,-0.0223138931384849,0.0451688583877413,0,0,-0.0367543464751712,0,0
X003816.SZ,0,0,-0.0728222406023808,0,0,4.33680868994202e-19,0,0,0,0,0.000832404504225212,0,0,0,0,0,0,0,-0.0412638689925133,0,0,0,0,0,-0.239666538952692,0,0,0,0,0,-0.0184318849310423,0.0147075405761721,0,0.123309355720183,0.0878167961008914,0,0,0,-0.0835799061266949,0,0,0,0,0,0,0,0.0131480050752936,0,0,0,0,0.0157999574354207,-0.0325995498649238,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0557662146066227,0,0,0,-0.0533481713145374,0,0,0,0,0,0,0,0,0,0,0,0,0.282074433836017,0,0,0,0,0,0,0,0.36101157383139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112568376197984,-0.059350277057421,0.0422235248637377,0,0,0.190088848812688,0,0,0,-0.0954157255831677,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867006751130907,0,0,0,0,0,0,0.0114918151958817,0,0,0,0,0,0,0,-0.0199231495861374,0,0,0,0,0,0,0,0,-0.0430182982421066,0,0,0.00210593673908096,0,0,0,0,0,0,0.0938771123656215,0.0236822533267237,0,-0.0451290472296428,0.0355497869873774,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0427757994740659,0,0,-0.0288899739030791,0,0,0,0,0.0119160588363506,0,0,0,0,0,0,0.525674308140654,0,0,0,-0.0283501689251038,0.038200867383399,0,0,0.180241483410238,0,0,0,0,0,0,0,-0.0974644171646655,0,0,0,-0.0379674325931747,0.0447539104222541,0,0,0,-0.0624947868583288,0,0.138412446225881,0,0,0,0,6.93889390390723e-18,0,0,0.01979540192938,0,0
X300124.SZ,0,0,0,-0.0403966045150367,0,-0.161074296252893,0,0.193424909867111,0,0,-0.169613578929695,0,0,0,0,0,0,0,0,0,0,0,0.0386203096909287,0.24377930868517,-0.0158376619134855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165757873955077,0,0,0.115084883800943,0,-0.00421224842769252,0,0,-0.0233922189424494,0,0,0,0,0,0.0716165677306783,0,0,0,0.00594964446233966,0,0
X000625.SZ,0,0,0,-0.0018921720491925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224151923623045,-0.341748818034568,0.21859596269242,0.0852179815861621,0,0,0,0,0,0,0,0,0,0.0663684622598441,0,0,0,0,0,0,0,0.777463823401405,0,-0.0401119645270799,0.152772256610447,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,-0.137342250539594,-0.0191124401599485,0,0,0,0,0,0,0.0504256458157768,0,0,0.0615836160936011,0,0,0,0,0,0.0337981650273717,0,0,0,0,0,0,0,0.0697934791303068,0,0.0952522791923828,0,0,0,0,0,0,-0.0545113534663431,0,-0.0757931771633478,0,0.226427645860241,0.0478079524429829,0,0,0,0,0,0,0.0212992183242097,-0.264612083820051,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999092233498549,0,0,0,0,0,0.016734287876054,0,0.102224819049209,0,0,0,0.150938434734892,0.059984441079051,0,0,0,0.0205133810739373,0,0,0,0,0,0,0,0,0.0135275458698666,0,0,0,0,0.0340848252009059,0,-0.102116179339882,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.02780028783156,0,0,0,0,0,0,0.0969115049634754,0,0.0969629997933265,0.165427909459654,0,0,0,0,0,0,0,0,0,0.493511813033041,0,0,-0.109193588558339,-0.056312796467297,0,0,0,0,0,0,0,-0.00270635862063533,0,0,0,0,0,0,0,0,0,0,0.0265933534574277,0,0,-0.0490489749126322,0,0,0,0,0,0,0
X002304.SZ,0,0.126172186996987,0,0,0,0,0,0.0631467221128591,0,0,0,0,0,0,0,0,0,0,0,0.161730932102309,0,0,0.0150807068191647,0,0,0,0,0,0,-0.010133749655371,0,0,0,0,-0.060064334752314,0,0.171777747179654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253304007592395,-0.0152999076740628,-0.270699696239831,0,0,-0.0494935638495464,0,0
X000596.SZ,0,0,0,0,0.189619048604861,0,0,0.430641442242398,0,0,0,0,0,0,0.03498826566792,0,0,0,0,0,0.140968536162871,0.0181059966298339,0,0,0,0,0,0,0,0,0.108757040400907,0,0,0,0,0.0190500730661144,0,0,0,0,0,0,0,0,0,0,0.068012813527812,0,0,0,0,0,0.0642448807193131,0,0,0,0.0287290376705416,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490263901027988,0,0,0.143885303225687,0,0,0,0.143110728049701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392034148603497,0,0,-0.0837934635141087,0,0,0,0.257075506870497,0,0,0,0,-0.0552435046813467,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.320007284479934,0,0,0,0,0.0862765169179667,0,0,0.00298744335168535,0,0,0,0.0863817379644324,0,0,0,0,0.0255310246648269,0,-0.00631769115843924,0,0,0,0.0905860308792979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.540326205217257,0,0.031825964525385,0,0,0,-0.0747533355619209,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057816763219136,0,0,0,0,0,0.130582421333767,0,0,-0.0778024592544237,0,0.0223275034763359,0,0.0867738365239051,0,0,0,0,0.0394115153205954,0,0,0.154484789693819,0,0,0,0,0,0,0.0140653764397578,0.104217360846668,0,0,-0.0250534622384504,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.376220605003785,0,0,0,0,0.0931070744117136,0.0279682613008416,0.0544868010724092,0,0,0,0,0,0,0,0,0,0.220523727759344,0,0,0,0.0782616764615808,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100447325471228,0.00752018911077204,0,0,0,0,0.0694426993125535,0,0,-0.0586226620322889,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152772299897448,0,0,0.150198023867175,0,0,0,0.223925295067206,0,0,0,0,0.155008743822943,0,0,0,0,0,0.00799587368224065,0,0.189911346478982,0,0.0721955734202065,0.105494368761228,0,-0.114599955040825,0,0.221199703881719,0,0,-0.107337799025607,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251907586645555,0,0.240175733795653,-0.016340498891704,-0.0391535471723801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311133481327724,0,0,0,0,0.106208147871977,0.0305172081681799,-0.0334629233475366,0,0,0,0,0,-0.0408045055037529,0,0,0,0,0,0,0,-0.0111254057558896,0,0
X002241.SZ,0,0,0,0,0,0.323866965851272,0,0,0,0,0,0,0,0,0.0561694000775136,0,0,0,0,0,0.237565002524466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612385868870858,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00725349657031303,0,0.0164674856100105,0,0,0,0,0,0,0,0,0,0,0.217149638960235,0,0,0,0.0343455363502745,0,0,0.194101016225653,0.115514759305536,0.0638250045330382,0,0.126533976297871,0,0,0,0,0,0,0,0.034005603972021,0,0
X600372.SH,0,0,0,0,0,-0.0395223957923437,0,0.0155881473778003,0,0,-0.0501188485199661,0,0,0,0.0584416753693821,0,0.0791741386710494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395062805119985,0.0639512182325851,0,0,0.0355759417624146,0.0546085553115658,0,0,0,0,0,0,0,0,0,-0.0141573513104836,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.116242586571363,0,0.0712937576902069,0,0,0,0,0.224647325742029,0,0,0,0,0,0,0.492401032250613,0,0,0,0,0,0,-0.0349205878480212,0.0951357880710255,0,0,0,0,0,0,0,0,0.0149989594524501,0,0,0.107681408062758,0,0,0,0,0,0,0.0955359532528183,-0.0825704064452996,0,0,0,0.0670312856809749,0,0
X600584.SH,0,0,0,0,0,0.0112824359486787,0,0,0,0,0.0682178008603192,0,0,0,0.0272155102602714,0,-0.0396335346438267,0,0,0.144547490918258,0.166066261313217,0,0,0,0,0,0.0808395734770968,0,0,0.17604514224825,0,0,0,0,0,0,0,0,0.0135002876238527,0,0,0,0,0,0,0,0.115530830265457,0,0,0,0,0.0742890632471449,-0.0149227302758357,-0.10033578847219,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.0987861782290823,0,0,0,0,0,0,0,0,0,0.767956150705475,0,0,0,0,0,0,-0.0332887846730878,0,0,0,0,0,0,-0.0409831988856037,0,0,0,0,0,0,0,-0.0119917444323261,0,0,0,-0.194304184610519,0.104951544651877,0,0.0456786223523767,0.556384861217662,-0.23950142560513,0,0,0,0,0.0396116078296226,0.0439346027586159,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.00758314827681885,0,0,0,-0.0537652022824006,0,0,0,0,0.0198372564650504,0,0.37913884035078,0,0,0,0,0,0,0,0,0,0,0,0.054512717581538,0,0.0511365453125848,0,0,0,0,0,0,0.0530109834143901,0.254510364174763,0,0,0.0853187569974888,0,0,0,0,0,0,0,0.0562240595771919,0,0,-0.0950728198470505,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392142097081457,0,0,0,0,0,0,0,0,0,0.0470694748563396,0.191142959634208,0,0,-0.1106423672673,0,0,0,0.00687414061141305,0,0,0,0,0,0,0,0,-0.0603865690210688,0,0,0,-0.110934559332002,0,0,0,0,0,0,0,0.0583183105647208,0,0,0,0.0728717206437231,0,0
X600522.SH,0,0,0,0,0,0.0960945294637594,0,0,0,0,0,0,0,0,0.0103741131239986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0.00491313064009091,0,0,0,0,0,0.0554637957476027,-0.154990192630081,0.151242384638434,0.312542379939876,0,0,0,0.0196611857178955,0,0,-0.0254870515268183,-0.0873815578566257,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0,0,0,-0.016716692809736,0,0,0,0,0.140929182038362,0,0,0,0,0,0,0,0,0,0.206798192361662,0,0,0,0,0,0.102433406596217,0,0,0.0453788630944182,0,0,-0.0434978032699435,0,0,0,0.0982429108126896,0,0.155780995960799,0,0,0,0.334766523085196,0,0,-0.179876334176548,0,0,0,0,0,0.0364424434249677,0,0
X600741.SH,0,0.0402860378128707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23992922198862,0,0,0,0,0.0551370670774082,0,0,0,0,-0.404676273687229,0,0,0,0.081469579206247,0,0,-0.027282310507733,0,0,0,-0.104956482638487,0,0,0,0,0,0,0,0.0904459335178072,0,0,0.206185646225558,0,-0.00934018807223933,-0.00592037108756131,-0.0226252030714181,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0860194840597909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995806397098087,0,0.179782063859906,0,0,0,0.0244782245785116,0,0.121823615799415,0.0721808272713158,0.179850528853266,-0.207767008672054,0,0,0.209043634577044,-0.0971353959550582,0,0,0,0,0,0,0,0,0,0,0.0497811224377544,0,0.0823980351593621,0,0,0.0325766585802332,0.0201482261691762,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713816554736418,0,0.382594820690702,0,0,0.062562884442899,0,0,0,0,0,0.161743095035103,0,0,0,0.246575726195022,0,0.162442528846728,0,0,0,0,0,0.0905400633939389,0,0,0.0312882164697586,0,0,0,0,0,0,0,0.0372551908162865,0,0
X601877.SH,0,0,0,0,0,0,0,0.0125787731552621,0,0,0,0,0,0,0,0,0,0,0,0.052084224056582,0,0,0,0.0510486316221314,0,0,0,0.143263755966777,0,0,0,0.0274299624971512,0,-0.0364991432633433,0,0,0,0,0.0710901633338226,0,0,0.144728976149379,0,0.0414966688877751,0,0,-0.015389581006173,0,0.0585364680590518,0,0,-0.0147720099033745,0,0.103450128836941,0,0,0.0463099198799228,0,0
X000661.SZ,0,0,0,0,0,-0.21998154633287,0,0,0,0,0,0,0,0,0,-0.0595744941582743,0,0,0,0,0,0,0,0,0.102103695903124,0,-0.434292619066995,0,0,0.0526775958582301,0,0.257422453633617,0.0799921531243387,0,0.109433683692094,0.102473825857135,0,0,0,0,0,0.112626884264262,0,0,0,0.0695998561641007,0.148134132019015,0,0.341578530200833,0,-0.097399980643346,0.0915392789537843,0,0,0,0,0.0448495732124486,0,0
X002129.SZ,0,0,0,0,0,0,0,0.190184611435274,0,0,0,0,0,0,0.0425283885148637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683743149216191,0,0,-0.0429943507350771,0,0.0202180327795174,0,0.194104391080095,0,0,0,0,0.0106495419004909,0,0,0,0.0636062798573747,0.098730691453636,0,0,8.67361737988404e-19,0,0,0,0.0940460067686524,0,0
X002180.SZ,0,-0.120307304734371,0,0,0,0,0.267812408995958,0,0,0,0,0,0,0,0.0775943361154153,0,0,0,0,-0.121492283598352,0.0517017183452173,0,0,0,0,0,0,0,0,0.0376981236852213,0,0,0,0,0,0,0,0,0.158285409511061,0,0,0,0,0,0.0802832168526776,0,0.0609401272336645,0,0.070807073392515,0,0,0.0363005989420138,-0.0416312877893245,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,-0.121939394115172,0,0,0,0,0,0,0,-0.133545979330428,-0.137263839807886,0,0,-0.0916511304909891,0,0,0,-0.0409435807918332,0,0,0.0116586031041512,0,0,0,0,0,-0.0156853123655829,0,0,-0.0866788592024688,0.170521588721852,0.255276794943201,0,-0.108333495903672,0,0.25976378458853,0,0.137419175866806,0,0,0.083246326791177,0,0,0,0,0,0,0,0.0384780905788212,0,0,0,0.0986499678283047,0,0
X600487.SH,0,0,0,0,0,0,-0.112193043685595,0,0,-0.083339231292426,0,0,0,0.066353717757055,0,4.33680868994202e-19,0,0,0,0,0,0.0303451626209339,0,0,0,0,0,0.169274251513956,0,0,0,0,0,0,0.243195905794145,0.00223686775411593,0,0,0,0,0,0.0215730387216947,0.145192480871427,-0.0102397369980008,0,0,0,0,0,0.0647187890075862,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00518110418413096,0,0,0,0,0,0,0,0,0,0,0.0796615393797902,-8.67361737988404e-19,0,0,0.0648560787458594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172057669526395,0,0,0,0.124853710077702,0.0979997198638955,0,0,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0.307599183623354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520115026973443,0,0,0,0,0,0,0,0.040485792745081,0,0,0,-0.205674998282242,0,0,0,0,0,0,0,0.0616896393042733,0.451602641421301,0,0,0,0,0,0,0.141471917222012,0.0668407229259868,0,0,-0.0995156235694448,0,0,0,0,0,0
