,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600741.SH,X002241.SZ,X000100.SZ,X600118.SH,X600703.SH,X601877.SH,X000568.SZ,X000581.SZ,X600271.SH,X000623.SZ,X000550.SZ,X600066.SH,X002236.SZ,X000800.SZ,X300124.SZ,X000869.SZ,X002475.SZ,X600177.SH,X000559.SZ,X002294.SZ,X002129.SZ,X600839.SH,X000050.SZ,X000400.SZ,X002456.SZ,X600809.SH,X002465.SZ,X002007.SZ,X000977.SZ,X600252.SH,X002292.SZ,X300003.SZ,X600312.SH,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.207839347517469,0.123217827993973,0,0,0,0,0,0,0,0.399715195111715,0,0,0,0,0.00984393891435509,0,0,-0.160805046808923,0.0555296216395375,0,0,0,0,0,0.0279857949538702,0,0.00999497492474826,0,0,0,0.00215103478303033,-0.102859981735285,0,0,0,0,0,0,0,0,0,0.0802684903914755,0,0,-0.0475904743093893,-0.00949606773866928,0,0,0,0,0,0
X600519.SH,0,0,0.0568710939795512,0,0,0.226507488936012,0,0,0,0,0.329974670204174,0,0,0,0.0336967898547208,0,0.0778836328142124,0,0,0,0.079663334939798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0988597489299581,-0.0830537078981669,0,0,0,0,-0.0108787831576451,0,-0.103062348310775,0,0,0,0,0,0,-0.00322534228644001,-0.0167434082156939,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0074822465831655,0,0,0,0,0,0,0,0,0,0,0.450400446100237,0.122822381293776,0,0,0.0446112388486372,0,0.122765544718499,0.0571081216620667,0,0,0,0,0,0,0,0.233484255275331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435788664522739,-0.00847262621632648,0,0,0,0,0,0
X000651.SZ,0,0,0.13600868376063,0,0,0,0,0,-0.0255033225920445,0,0.203380189217055,0,0,0,0,0,0,0.310702699642993,0,0,0,0.260170740778051,0,0,0,0,0,0,0,0,0,0,0,0.0864337647932358,0,0,0,0,0,0,0,0,0.0218463959563515,0,0,0,0,0,0,0,0,-0.0578109727134233,-0.00821533602403539,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0760158297434886,0,0,0,0,0,0,0,0,0,0,0,0.0138457183417238,0,0,0,0,0,-0.0369498520190937,0,0.179171339708036,0.190008441187892,0,0,0.135654606134875,0,0,0,0,0,0,0.200614148143274,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339458695918595,0,-0.00498529745826495,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0337060276651418,0,0,0,0.30104717481027,0,0,0,0,0,0,-0.0780429595901809,0,0,-0.115038631688697,0,0,0,0,0,0,0,0,0,0,0,0,0.431225327414513,0,0,0,0,0,0,0,0,0,-0.000112534093115268,0.0138277830349229,0,0,0,0,0,0
X000858.SZ,0,0.067660220887502,0,0.0860346627700437,0,0.0167414196803439,0,0,0,0,-1.0842021724855e-19,0,0.0275296395639176,0,0,0.00221716983997276,0.156683968437331,0,0.0609072098310896,0,0,0,0.0697277924401101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344722218011278,0,0,0,0,0,0,0,-0.055488570683052,0,0.00794387203897756,-0.00568743888674408,0,0,0,0,0,0
X000625.SZ,0.284389919112131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241552959964918,0.140662646819364,0,0,0.133948303013083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700221435011057,0.0506090205944433,0,0,0,0,0,0,0,-0.0310155883369105,0.00163139758344264,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0442240167513297,0.235347946522478,0,0,0.906821394915915,0,0,0,0,0,0,0,0.0180915028903615,0,0.0609899335266113,0,0.0276670426493151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851698277223612,0,0,0,0,0,0,-0.0110092946859075,0.0131148001738879,0,0,0,0,0,0
X000063.SZ,0.196483419298795,0,0,0,0,0.0162091713989509,0,0,0.00712965848283055,0,0,0,0,0,0,0,0,0,0,0,0.171076812948002,0,0,0,-1.73472347597681e-18,0.00716920230029325,0,0,0,0,0,0,0,0.134414886539693,0.0536150661111029,0,0,0.0186875999839846,0,0,0,0,0,0.0445555177846791,0,0,0,0.0487509050671692,0,0,0,4.33680868994202e-19,0.000818691214801066,0,0,0,0,0,0
X600690.SH,0,0.199049330383115,0,0.372709925402414,0,0,0,0,0,0,0,0,0.172558645729559,0,0,0,0,0,0.0892197897935607,0.0560905897427056,-0.176451548838057,0.0115949077643673,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.005036443781819,0,-0.107558764065458,0,0.0735623071683025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469481357312884,0,0,0,0.0137087420504606,0,0,0,0,0,0
X600276.SH,0,0,0.0259332630958556,0,0,0.104290177003874,0,0,0.0364056149499046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126767437360419,0,0,0,0,0,0,0,0,0.133107246417961,0.0188501975028503,0,0,0,0,0,0,0,0.167161194683816,0,0,0.034324626565708,0,0,0.0248288095047948,0,-0.043330281078419,0.00202525948140312,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267018028522155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223698252010956,0,0,0,0,0,0,0,0.0553933959865774,0,0,0.0136736461654987,0.100494075973437,0,0.352043170866115,0.129669371879458,0,-0.0902270279913157,0,-0.0789228321742302,0,0,-0.0170301773499297,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.139253890683375,0,0,0,0.210114307250068,0,0.00726662345220672,0.275586995865641,0,0,0,0.093393034205159,0,0,0,0,0.049055723578187,0,0,0,0,0,0.055562417962096,0,0,0.0193004247242374,-2.16840434497101e-19,0,0,0.117935781892972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340923735877774,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.194224205582866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21508175880086,0,0,-0.0298078934384368,0,0,-0.0702802679726232,0,0,0,0,0.0635575634084389,0,-0.0662979617863099,0,0,0,0.194740595499581,-0.0953627440190317,0,0,0,0,0,0.238796117725818,0,-0.00577783137541402,0.0269369275270099,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.044595510289301,0,0,0.0447049015694096,0,0,0.119529337305023,0,0,0.0163665620996789,0,0,0,0,0,0,0,0,0.157841465787318,0,0,0,0,0,0,0,0,0,0,0,0.0412730252379115,0.0856983133830332,0,0,0.084204015676838,0,0,0,0.176618286945355,-0.0194307091084995,0,0,-0.0263672515466372,0,0,0,0,0,0
X600741.SH,0.148222696854754,0.0503015468921106,0,0,0,0,0,0,0.0237196003942139,0,0,0,0,0.0647962154085385,-0.0532082308088939,0.163211256341692,0,0,0,0,0,0,0,0,0,0.136750339560407,0.0543797287775487,0,0,0,0,0,0,0,0.051503789603801,0,0,0.00383261608248899,0.0147329134993172,0,0,0,0,0,0.0662927890853709,0,0,0,0,0,0,-0.0252241314306206,-0.0260477754540244,0,0,0,0,0,0
X002241.SZ,0,0,0,0.123667837782491,0,0,0,0,0,0,0,0,0,0,0.00642925975938838,0,0,0,0,-0.0286308877106342,0,0,0,0,0.0949132487637061,0.0134502730137691,-0.0892899595880271,0,0,0,0,0,0,0,0,0,0.0172393447340896,0.0348566443418432,0.0927941854241422,0,0,-0.0116460066346657,0,0,0.226791474090733,0,0.0847504357217398,0,0,0.0484253139634779,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.20188416492405,0,0,0,0,0,0.0433363253908303,0,0.160848753174775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490815298173276,0,0,0,0.0667055794925196,0,0,0,0.0921920159082226,0,0,0,0,0,0,0,0,0.047873606742724,0,0,0.0413708570783607,0,0,0,0,0.0686467330067922,-0.00510581789486764,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204408745719432,0.137802993355277,0.303105462083895,0,0,0,0,0,0,0,0,0.185107209138371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953468681101055,0,0,0,0.103396594183038,0,0,0.208708558769804,0,0.0144583564597995,-0.0452227492952857,0,0,0,0,0,0
X600703.SH,0,0,0,0.0226995071896796,0,0,0,0,0,0,0,0,0,0,0,0,0.112778001095259,0,0,0,0,0,0,0,0,0,0.0980882619911315,0,0,-0.000705805229023395,0,0,0,0,0.0248613480245779,0.101055487630099,0.055280831568085,0.0627153804446934,0,0,0,0,0,0.0964833160697472,0.0197645946449724,0,0.0335796649839729,0,0,0,0,-0.00978772966914686,0.00532119660444776,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.0291820852314539,0,-0.164568731392948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547670755491098,0,0.0446239116343241,0,0,-0.141483375275552,0,0,0,0.190518640934552,0,0,0.0262909650970067,0,0,0,0,0,0,0,0.119658296855539,0,0,0,0,0,0,-0.0207288770092123,-0.0294711348450305,0,0,0,0,0,0
X000568.SZ,0,0,0.11121665556396,0,0,0,0.566642443474362,0,0,0,0,0,0,0.0399760595494184,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.151445032103109,0.0235106864567454,0,0,0,0,0.0700379015014576,0,0,0.055491663088751,0,0,0,0.0170983507554518,0,0,0,0,0,0,0,0,0,-0.0339103427818391,0,0,0,-0.00210003582228186,-0.00227940399103465,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.0236654646048951,0,0,0,0.0856987612456152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312655570987694,0,0,0.0140039656351014,0,0,0,0,0,0.0919611611212819,0,0,-0.0696056173188323,0.0618331718289398,0,0,0.141267064895747,0,0,0,0.123544533495513,0.120777204773912,0.0546488563840474,0.0654150692167242,0,0,-0.0380549735373221,-0.00312162452359252,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440480533315151,0,0.0930712836909514,0,0.102264242162951,0.258921759746522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427653043019793,0,0.0986311802973541,0,0.0546631037820479,0,0,0.260189507589507,0,0.139907640753857,0,-0.0576707931388402,0.000258196614504943,0,0,0,0,0,0
X000623.SZ,0,0,0,-0.0970809933589109,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128554511101612,0,-0.032664415545478,-0.181096459477038,0,0,0,0.0715501404629405,0,0,0,0,0,0,0,0.317865924787898,0.757371687493249,-0.0901573727492166,0,0,0,0,0,0,0,0,0.220618690727957,0,0.0752374392224999,0,0,0,0,0,0.0572124381634882,-0.0465156592165715,0,0,0,0,0,0
X000550.SZ,0.110083965601355,0,0,0,0,0,0,0.0705505676496595,0.0305970970865299,0,0,0,0,0,0,0,0,0,0,0,0.0991781438087626,0.0128803483991672,0,0.276926623035626,0,-0.0185131864569569,0,0,0,0,0,0,0,0,0,0,0,0,0.0765109344448394,0,0,0,0,0,0,0,0.100946350510757,1.73472347597681e-18,0.0837862752157236,0,0,-0.0182802010674265,-0.0148089302701958,0,0,0,0,0,0
X600066.SH,0.249943711185855,0,0,0,0,0,0,0,0.053457259077957,0,0,0,0,0,0,0,0,0,0.0479718115150831,0.07718084268858,0,0.0406846377023522,0,0,0,0.041671453110146,0,0,0,0,0,0,0,0,0,0,-0.0340435107876481,0,0.0184323516248,0,0,0,0.078578865592336,0,0,0,0,0,0,0.0748720775981163,0.00363132717610285,0,0,0,0,0,0,0,0
X002236.SZ,0,0,-0.00703214090796041,0,0.112158038389362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141469067925264,0,0,0,0,0,0,0.210716292015861,0,0,0,0,0,0,0,0,0,0.30946032670109,0.14216262164438,0,0,0,0,0.104583627212208,0.0647108455437415,0,0,0,-0.0107833518602895,-0.0310354213371765,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913543486906257,0.00483167182712109,0.0368304800239404,0,0,0,0.0488441373327659,0,0,0.0848674022027822,0,0,0,-0.0355063355115391,0.0762282971127336,0,0,0,0.253838016427757,0,0,0,0,0.0177977664875431,0,0,0,0,-0.031269227426622,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.00692174393678124,4.33680868994202e-19,0,0,0,0,0,0.109316125147475,0,0,0,0.0198151287059463,0,0,0,0,0,0,0,0.064917329400471,0,0.799862782218329,0,0,0,0,0,0,-0.118471403627201,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.129725599204113,0,0,0,0,0,0.018669606364324,0,0,0,0,0,0
X000869.SZ,0,0,0.0589411512715923,0,0,0.267219958701866,0,0,0,0,0,0,0,0,0,0,0,0,0.059004352594255,0,0.380172161878237,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0223214598338889,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0810656943676495,0.0573340143110322,0,0,0.0109242738485397,0,0,0,0,0,0,0.00883433552775234,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.054983079988998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181491615626962,0,0,0,0,0,0.00768372879791922,0,0,0,0.146749076413623,0,0,0.0180329714258275,0.197039939815048,0,0,0,0,0,0.00548432021090199,0,0,0,0,0,0,-0.0329957463200855,0,0,0,0,0,0,0
X600177.SH,0.0842092736711557,0,0,0,0,0,0,0,0,0.0291942611211415,0,0,0,0.10987585582809,0,0,0,0,-0.00138763142870553,0.0751159644296548,0,0,0,0,0.0243403639605978,0.367415410138698,0,0,0,0,0,0,0,0,0,0,0,-0.0393217089898725,0,0,0,0,0.172943516888387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0.0248310717641758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377659405620284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11874060374577,0,0.10228121334271,0,0,0,0,0,0,0.109942862436155,0,0,0,0.0829280327831071,0.0691848219630188,0.214077660768692,0,0.257441436155846,0,0,0,0,0,0.061072000928507,-0.0528715062177628,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119122183883535,0,0,0,0,0,0.11578529650998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106929867226905,0,0.129128585614039,0,0,0,0,0,0,0,0,0,0.307892200275006,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.10291414783878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315979272781373,0,0,0,0.166518425224798,0,0,0,0,0,0,0,0.0254477864959476,0,0,0,0.0288698917262414,0.145691773888254,0,0,0,0,0,0.0364859073541151,0,-0.0131164980591344,-0.000606424060500693,0,0,0,0,0,0
X600839.SH,0.0600977594765458,0,0,0,0,0,0,0,0.158897153473558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800965470435567,-0.0252794907892085,0,0,0,0.0973045340276833,0.289054811701811,0,0,0,-0.0489376735182134,0,0,-0.0180094144636155,0,0,0.0675071089991135,0.0657561317371643,0,0,0,0.32130563446814,0,0.0677420301459164,0.139154867297856,0,-0.0430553925611262,-0.0597616630662753,-0.0655442463032899,0,0,-0.0196772562383875,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.180971086570953,0.0181752150017156,0,0,0,0,0,0,0,0,-0.0301204167939747,0,0,0,0,0,0,0,0,0,0,0,-0.0295944566566176,0,0.237754219197161,0,0.233661800134771,0,0,0,0,0,0.212700643113972,-0.0331836333948252,0.180304837570469,0.0913010381089127,0,0,0,0,0,0.061972406600987,0,0.0306066340017309,0,0,0,0,-0.0893890061365379,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0.0373192448309586,0,0.0974271306038807,0,0,0.0274551048347923,0,0,0,0.0549451464939378,0.176630791168241,0.00484297673737403,0,0,0,0,0,0,0,0,0,0,0,0,0.0282409741044258,0.120622876916933,0,0,0,0,0,0,0,-0.081500465115523,0,0,0,0,0,0,0,0.0122423097605895,-0.00502252799758821,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0647663635170977,0,0,0,0,0,0,0,0,0,0,0,0.0544706745161764,0,0,0,0.394043075978637,0,0.0238521294862459,0,0.0712793904341653,0,0,0,0.030438540625949,0,0.123748907234015,-0.0850916174531296,0,0.0118464602724266,0,0,0.101925413827712,0,0,0,0,0,0,0,-0.00424954307549957,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.2621676707315,0.0667766832504495,0,0,0,0,0.160709220760836,0.186258894334337,0,0,0,0,0,-0.0651777677188383,0,0,0,0.0157929607947971,0,0,-0.138558937455353,0,0,0,0,-0.0491335194791156,0.0196775037680825,0,0,0,0,0,0.137067513107763,0,0,0,0,0,0,0.431639969665852,0,0,0,0,0,0,0.044965977112557,0,0,0.0472641803059634,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184443271844746,0,0,0,0,0.258948974313119,0,0,0,0,0.0349414145985652,0,0,0,0,0.0865118820642878,0,0,0.14952700053087,0.0103601970429992,0,0,0,0,0.102950643581036,0,0,0,0.146847429823,0,0.160688688075882,0,0.0349279029020133,0,0,0,0,0,0,0
X002007.SZ,0,0,0.169369503400131,0,0,0,0,0,0,0,0,0,0,0,0,0.00548395604365413,0,0,0.0671024564998537,0,0.153227640948501,0,0,0,0.116083864103825,0,0,0,0,0,0.232934433122316,0.0239457921504519,0,0,0.079049191376818,0,0,0,0,0,0.34072653947535,0,0,0,0,0,0,0,0,0,0,-0.0356245250789508,0.0176192900831851,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.160185802093929,0,0.00525124763722686,0,0.311808085658065,0,0,0,0,0,0,0,0.115164584628209,0,0,0,0,0,0,0.0350802516298817,0,0,0,0.254251181942842,0,0.206394011948979,0.0624360362916364,0,0,0,0,0,0,0,0,0,0,0,0,-0.105281407537436,-0.018763449019968,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0.0242646102151506,0,0,0,0,0,-0.027117416097613,0,0,0,0,0,0,0,0,0.0454730145300838,0.166669912788953,0.0586884542760565,0,0,0,0,0.0346398073141396,0,0,0,0,0,0.0933503278089391,0,0,0,0.0351047250125372,0,0,0.0738127971082717,0,0,0,0,0,0,0,0.0129096473266445,-0.0143923882176861,0,0,0,0,0,0
