,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X002475.SZ,X600104.SH,X600690.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X002129.SZ,X000338.SZ,X000625.SZ,X002241.SZ,X600703.SH,X000596.SZ,X002049.SZ,X601877.SH,X000661.SZ,X300142.SZ,X002179.SZ,X600089.SH,X000100.SZ,X600460.SH,X600741.SH,X000799.SZ,X000157.SZ,X002074.SZ,X002236.SZ,X600884.SH,X600702.SH,X600779.SH,X601799.SH,X600584.SH,X002414.SZ,X002007.SZ,X000733.SZ,X600183.SH,X000800.SZ,X300003.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.46270130664534,0,0.0827796540326103,0.0383364097871931,0,0,0,0,0,0,0,0,0,0,0.0107087197320353,0.0571242036331257,0,0,0,0,0,0,0,0,0.0749089353911461,0,0.0146138804435608,0,0,0,0,0,0,0,0,0,-0.0148219741396016,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00748859802516847,0,0,0,0.00945505835106247,0,0
X000858.SZ,0.0888031243998957,0,0,0,0.178521562134518,0.00461382748964303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060910404020314,0,0,0,0,0,0,0.178775176569909,0,0,0,0,0,0.244332803084096,0,0,0,0,0,0,0,0,0,0,0,0,-0.034768956061416,0,0,0,0,0,0
X002415.SZ,0,0.110170327841663,0,0,0,0,0,0,0,0.170712203115569,0,0,0,0,0,0,0,0,0,0,0,0,0.0848707350129737,0,0,-0.0308366238318294,0,0.0136971837832069,0,0,0,0,0,0,0,0,0,0.100706306178339,0,0.0626399843316735,0,0,0,0,0,-0.100064007830485,0,0,0,-0.106601590367323,0.013309375677826,0.00505069825419095,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.170385710105355,0,0,0,0,0,0,0,-0.0181530850093051,0,0,0,0,0,0,0,0,0,0,-0.0311630446825268,0,0,0,0,0,0,0,0.476265306593817,0,0,0,0,0.15043553752951,0.0701540276711733,0,0,0,0,0.0412940360352218,0,0,0,0,0,0,0,0,0,0,0,0.0210594233655014,0,0
X000568.SZ,0,0.372530700743337,0,0.179405933758077,0,0,0,0,0,0,0,0,0,0,-0.0604528687904794,0.0316741752062519,0,0,0,0,0,0,0,0,0,-0.0094899109179534,0,0,0,0,0,0,0,0.0582988626949132,0,0,0,-0.0651418192067437,0.0391756733206513,0.0915428194205629,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00294291813526726,0,0,0,0,0,0,0
X600276.SH,0,0.218504270439489,0,0,0,0,0,0,0,0.0650987780219598,0,0.120916702791569,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472145841301398,0,0,0,0,0,0,0,0,0.234052366882477,0,0,0,-0.00620966300599631,0,0,0,0,0,0,0,-0.0543025850480363,0,0,0,-0.111839764216052,0,-0.0609202379028717,0,0,0,0,0,0,0
X002304.SZ,0,0.0387260015007881,0,0.399666749719585,0,0,0,0,0,0.0769220430664837,0,0,0,0,0,0,0,-0.169774633543978,0,0,0.0960573418185166,0,0,0,-0.02955495356905,0,0,0.0740160801442482,0,0,0,-0.0227117411028031,0,0,0,0,0,0,0,0.0818020412211564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0409392986969825,0,0,0,0,0,0.0375742576614608,0,0,0.126802121200362,0,0,0,0,0,0.080989887994522,0,0,0.0775985159471795,-0.00788320347683657,0,0,0,-0.243304793944596,0,0.0732689495943803,0,0,0,0,0,0,0,0,0.0751832923622285,0.0216718095802239,0,0,0,0,0,0,0,-0.209936452886552,0,-0.00433841523673912,0,0,0,0,0.0247735845098514,0,0
X600104.SH,0,0,0,0,0,0,0.0568626387677697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15657812065152,0,0,0,-0.0171153608905366,0,0,0.0388158391372156,0,0,0.0898533573834822,0,0.159014433960388,0.0224863755663342,0.0627592094436391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436818126708243,0,0,-0.0307788223556422,0,0,0,0,0,0
X600690.SH,0,0,0.126463353447353,0,0,0.00946486303272222,0,0,0,0,0,0.0146592247238732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215362580540952,0,-0.0278934185322419,0,0,0,0,0,0,0,0.216286636884388,0,0,0,0,0,0,0,0,0,-0.0280760828653757,0.0908931975801037,0,0,0,0,0,-0.0291611860000182,0,0
