,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X000725.SZ,X003816.SZ,X002371.SZ,X000625.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X002241.SZ,X601877.SH,X000157.SZ,X600584.SH,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X000733.SZ,X300142.SZ,X600460.SH,X000800.SZ,X002463.SZ,X002007.SZ,X601799.SH,X000066.SZ,X002028.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0.0329760250110605,0,0,0,0,0,0,0,0,0.103104408073622,0.221680538055987,0.0646838132798737,0.178724930781272,0,0,0,0,0,0,0,-0.419990455906777,0,0.119323163341278,0,0,0,0,0,0,0,0,0.136944963386234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526268922769804,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139872689890188,0.0283931048432983,0.111645820392364,0,0,0,0,0,0,0,0.0976324496882388,0,0.00660948084719256,-0.0196938633501336,0,0,0,0,0,0,0,0,0,0,0,0.0894668406045991,0,0,0,0.0691287126369546,0.0561898097453652,0.00961299018048697,0,0,0,0.00551076808640339,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.124150266327043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132243513308422,0,0,0,0,0,0.782607394109917,0,0,0.255573671898509,0,0,0,0,0.0361567001034936,0.212920853071191,0,0,0,0.184285062786443,0,0,0,0,0,0,-0.201573543208815,0,0,0,0,-0.0798858728892031,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0625845656076477,0,0,0,0,0,0,0,0,0,-0.0486274057326289,0.0774388849393694,0,0,0,-0.17766924254953,0,0,0,0,0,0.281858890856461,0,0.0238736795866581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518403703421014,0,0.117696241665725,0,0,0,0.207188123036946,0.00217280160696152,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597674303067156,0,-0.0143510233560795,0,0,0,0,0,0,0,0,0,0,0,0.175548648581819,0.017413658954615,0.0361136445250371,0,0,0.0951318421464468,0,0,0,0,0,0,0,0,0,0,0,0.00664682145126622,0,-0.0284912480400729,0.011063565497499,0,0,0.128657755613406,0,0.0208250021677363,0,0,0,0,0,0
X002371.SZ,0,0,0.0714337921509411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20743754488275,0,-0.454266352529152,0.258449883120902,0,0,0,0.20135744229363,0,0,0.0912860563451992,0,0,0,0,0,-0.232687725986548,0,0,0,0,-0.184533810162959,0.11696684372437,0.482791390538171,0,0,0,-0.27728734700238,0,-0.0208296018138797,0,0,-0.0961265523093123,0.107705316028051,0,0,0,0,0,0
X000625.SZ,0,0,0.0285050802820297,0,0,0,0,0,0,0,0,0,0.130822273978914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341634460585468,0.155822633105882,0,0,0,0,-0.0242421110998917,0.0205223123911565,0,0,0,0,0,0,0,0.181357858887112,0,0,0,0,0,0,-0.0177809712732281,0,0.00109805748442842,0,0,0,0,0,0
X000596.SZ,0,0,0.23272689475805,0,0,0.109096602531816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00975886142404181,0,0,0,0,0,0,0,0,0,0,-0.0114593305077671,0.0130509418411631,0,0,0,0.264926211324151,0,0,0,0,-0.0650916338920445,0,0.0361046584565013,0,0,0,0,0.0768802108767939,-0.0445220016522095,0,0,0,0,0,0
X600031.SH,0,0.0134020854259011,0,0.0413762123974298,0,0,0,0,0,0,0.106870666004456,0,0,0,0,0,0.109140407086506,0,0,0,0.0031431201796068,0.0604789619923136,0,0,0,0.069596596130738,0.201023910602036,0,0.0427002147330576,-0.0354918276926484,0,0,0,0,0,0,0,-0.0741959103655969,0,0.039067678107232,0,-0.163435353458532,0,0,0,0,0,0,0,0.0368483595515129,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.153062520528176,-0.00188864911063387,0,0,0,0,0,0,0,0,0.0201480861314358,0,0,0,0,0,0,0,0,0,0.0174015654010557,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0613685066513348,0,0,0.668436606270579,0,0,0.285664775261122,0,0,-0.100963029777583,-0.0272062974083529,0,0,0.00833772434622491,0,0,0.0333070617293148,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250475687894834,0,0,0,0.0164630318101697,0,0,0,0,0,0,-0.23952254290111,0,0.0292567146097088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475195831380305,0,0,0,0,0,0,0,-0.0608827146221501,0,0,0,0,0,0
X000338.SZ,0,0.0334499452796118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463929113611892,0,0.248637439485145,0,0.053958874098911,0,0,0,0,0.0242856532417605,0,0,0,0.0340547544598016,0,0,0,0,0,0,0,0,0,0.0431152297513869,0,0,0,0,0.0194757476134674,0,0,0,0,0.0112199449734255,0,0.0368639386614029,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0239974870402766,0,0,0,-0.147217486061629,0,0,-0.0348741460081428,0,0,-0.0211075258583596,0,0,-0.00492262115758978,0,0,0,0,0,0,-0.0592584332455175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359577138192025,0,0,0,0,0,-0.163232112441456,0,0,-0.0689859308523975,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.419467895211109,-0.0535236368294406,0,0,0,0,0,0,0,0,0,0.0504736736047873,0,-0.756516123845612,0,0.38711172575756,-0.157480552703841,0,0,0,0,0,0,0,0.0542044381423889,-0.101909224324715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801162779740071,0,0,0,0,0,0,0.024531179573507,-0.203946559396705,0,0,0,0,0,0
X600089.SH,0,0.0856392570689323,0,0,0.0154370750978822,0.0110710573876144,0.15144213631616,0,0,0,0,0,0.0106989533995157,0,0,0,0.0569648388908094,0,0,0.191239943900586,0,0,0,0,0,0.108104163618901,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.0360320585295189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449444214413546,-0.00348368695833028,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106769743480517,0.0488516450957105,0,0,0,0.100507497747542,0,0,0,0,0.00519950101653631,0,0,0,0,0,0,0,0.0712744772332064,0,0.139165423250452,0.333746253529474,0,0.282361007751399,0,0,0,0,0,0,0.0311596772548379,0,0.108367498811918,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404061159608332,0,0,0.0107664921343383,0,0.118416116971194,0,0,0,0,0.0259288128154674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283503907304266,0,0,0.150218531826978,0,0,0,0,0,0,0,0,0.0129285029145906,0,0,-0.00563247547172938,0,0.208210907957385,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746923663445481,0,0,0,0,0,0,0,0,0.0337366170360964,0,0,0,0.00108809770205285,0,0.280167077329839,0,0,0,0,0,0,0,0,0,0,0,0,0.0129874698190905,0,0,0,0,0,0,0.0345564905545491,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.531211606987661,0,0,0.299798433661066,0,0,0,0,0,0,0,0,0,0,0,0,-0.107329933115315,0,0,0,0,0,0,-0.0966416548334366,0,0,0.401599792431234,0,0,0,0,0,0,0,0,0,0.0544385106333489,-0.300761505341901,0,0.043887111537805,0,0.00738132786351905,0,0.109479669714326,0,0,0,0,-0.00940826113067076,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.0179795155367158,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.240764790720053,0,0,0.401471560211466,0,0,0,0,0,0,-0.261243052339336,0,0.269814751858723,0,0,0,0,0,0.315972411300964,0,0.404271590903024,0,0,0,0,0,0,0,0.292151758661543,0,0,0,-0.691601693138662,0.0970215854735861,0,-0.0157687114298916,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0226907728514489,0,0,-0.0343229450024955,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.123465464316778,0,0,0,0.00103072522664618,0.0494696894293182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311076766970567,0,0,0.0946191213486027,0,0,0,0.0100981123885097,0,0,-0.175686164814239,-0.0236666957024939,0,0,0,-0.0273254130685629,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0775094208382958,0,0,0.534160733543305,0,0,0,0,0,-9.94063393418053e-05,0,0,0,0.0912462071409731,0,0,0,0,0,0,0.179538176668951,0,0,0,0.00676992003086855,0,-0.0126683437691898,0.00126963939200676,0,0,0,0.086228449435638,0.0983524917532918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140336780868235,0,0,0.0873034114390615,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156627706829676,0,0,0,0.0611317628598318,0,0.0585559355255613,0.110088550972583,0.138562531060744,0,0,0,0,0.0846471887707325,0,0,0,0,0,0.0186457420265655,0,0,0,0.0456225289424097,0.0489755438169336,0,0,0,0,0.00810156939684681,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000157.SZ,0,0,-0.0422369468531383,-0.00852617421525012,0,0,0.0418484268495786,0,0,0,0.0381911784255356,0,0,0.0805033648877322,0.140082916035058,0,0.0164297170696026,0,0.319978744436825,0,-0.0314632601080697,0,0,0,0,0,0.152002882098103,0,0,0,0,0,0,0,-0.0884532631816244,0,0,0,0,0,-0.0582530444078688,0,0,0,0,0,0,0.044621700056517,0,0,0,0.0114663080845915,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0513183702453847,0,0,0,0,0,0,0,0,0.0984846821187452,0,-0.0485823467314702,-0.141883091729721,0.0939840187942511,0,0,0,0,0,0,0,0,0,0,0,0.116178755716246,0,0,0,0,0,0,0,0,0,0.0421882035519682,0,0,0.144770715743412,0,0,-0.0535508732132789,0,0.256345078347309,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.118087043351777,0.117122444850512,0,0,0,0,0,0,0.0670674268523091,0,0,0,0,0,0,0.436501948983433,0,0,0,-0.17980911479826,0,0,0,0,0,0,0,0,0,0,-0.231438093418694,0,0,0,0,0.0284460321921899,0,0,0,0,-0.0122898277016359,0,0,-0.0898897518101594,0,0,0,-0.0866162477885824,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,-0.0394207829614895,0,-0.0138016519045017,0,0,0,0,0,0,0.0484720385737874,0,0,0,0,0,0,0,0,0,0.0201301811586688,-0.0686720770906089,0,0,0,2.16840434497101e-19,0.0564158014655967,0,0.0221287901430625,0,-0.04108112279568,0,0,0,0,0,0,0,0,0,0.116582800108622,0,0,-0.0740009663262234,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0316806977078735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608326302240398,0,0,0,0,0.0224253611186799,0.0445129316846544,0,0,0,0,0,0,0.176830357610818,0,0,0,0.504824116642132,0,0,0,0.0567098536879548,0,-0.0505248522632411,0,0,0.0353146361868687,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0.0201721368782952,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.0160196550701199,0,0,0,0.0309634964749771,0.0186960736913161,0,0.367191829967785,0.03547003126486,0,0,0,0,0.091497761209299,0,0,0.0352417664200558,0,0,0,0.0519779076437832,0,0,0,0.058168838234715,0,0,0.00624436967938967,0,0,0,0,0,0,0,0,0.0611353840471599,0,0,0.0115990041905869,0,0,0,0,0,0,0
X600702.SH,0,0,0.027509146772623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14485411901551,0,0.0676142718155415,0,0,0,0.0852052532742709,0,0.381111063874032,0,0,-0.121834233324993,0,0,0,0,0,0,0,-0.0182635894787205,0.077433463695678,0,0,0,0,0,0,-0.00445491547429461,0,0,-0.185101052051281,0,0,0,-0.0383288928753611,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.00993725997789719,0,0,0,0,0,0,0,0,0,-0.0439878493011419,0,0,0,0,-0.00124338755581307,0,0.601376942778532,0,0,0,0,0,-0.033672227675378,-0.0410833627140546,0,0,0,0,0,-0.128599881554128,0.134934796863401,0.0956891305978209,0,0.107392774911449,0,0,0,0,0.00976318494318481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.0640695665027218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168867991933914,0,0,0,0.0647160413649855,0,0,0,0,-0.0330931264699631,0.00527664342335272,0,0.110450943755077,0,0,0,0.276951877141878,0,0,0,0.0621407284459371,0,0,0,0,-0.017517672390844,0,0.0329236849853396,0,0,0,0,0.0153122434213974,-0.0156336304414666,0,0,0,0,0,0
X600460.SH,0,0,0.0483362881039083,0,0,0,0.103759979165732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262454725337833,0,0,0,0,0.281605828501266,0,0,0,-0.0356325505017535,0,0,0,0,0,0,0.134557026338793,0.0353928896456443,0,0.076875533224224,0.192232529130945,0,0,0,0,0,0,0,0,0,0,0.000281551850827556,0,0,0,0,0,0,0
X000800.SZ,0,0,-0.0182117453363919,0,0,0,0,0,0,0,0,0,0,0,0,0.000417266023453265,0.142578010015135,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.16534433754046,0,0.0664579491629402,0.105734530105177,0.0344948906263768,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0114108059358293,0,0,0,2.16840434497101e-19,0.0184594494276238,0.088258022252447,0,0,0,0,0
X002463.SZ,-0.120131915494662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269014208353316,0,0,0,0,0,0,0.147017462852368,0.158153486837961,0,0,-0.238613860045152,0,0.52725763718583,0.142010291506811,0.0164891689705324,0,0,0,0,0,0,0,0,0,0,0.10085869604622,0,0,0,0,0,0,0,0.415360188878923,0,-0.0447249542218282,0.237393730459497,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0560662089443991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223487343768847,0,0,0,0,0,0.00910090414421853,0,0,0.124594503084822,0,0.08422724082793,0,0.154444929021229,0,0,0,0,0,-0.0835252787642369,0,0,0,0,-0.0786472824356555,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0224094285365316,0,0,0,0,0,0,0,0,0,0.300200372400248,0,0,-0.168513593547014,0,0,0,0,-0.311539943984258,0,0,0,0,-0.0143355709357621,-0.37315701174274,0,0,0,0,-0.0473209610657658,0.110122559945603,0.0646179287055036,0,0,0,0,0,0,0,0,0,0,-0.0351754003566192,0,0,0.00896011826696755,0,-0.306504031419594,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.269217629145716,0,0,0.335624091031191,0,0,0,0,0,0,0,0,0,0,0,0,-0.211277194409221,0.267586223407119,0,0,0,0,0,0,0,0.0523555467461313,0,0,0,0,0,0,0,0,0,0,-0.257055835484877,0,0,0.0764327032962237,0.056041369025525,0,0,0,0,0,0
X002028.SZ,0,0,-0.115664461571315,0,0,0,0.133560340094829,0,0,0,0,0,0,0,0,0,0,0,0,0.0450199910539846,0,0,0,-0.0736152792204914,0.0231332352743774,0,0,0,0,-0.0210919208962414,0,0,0.0140171091506616,-0.0624854943309765,0,0.190054550595135,-0.0275570229169949,0,0,-0.0845910339508407,0,0,0,0,-0.0275731586972123,0,-0.0129780683017052,0,0,0,0,0,0.101543107490564,0,0,0,0,0,0
X600183.SH,0,0.244730063230683,0,0.0593780489238779,0,0.0452022320185023,0,0,0,0,0,0,-0.169541716562637,0,0,0.0545247839146793,0,0,0,0,0,0,0,0,0,0,0,0,0.0988595341156793,0,0,0,0,0,0.158538348673294,0,0,0.101390401471505,0,0.0117571144332078,-0.0608025340407023,0,0,0,0.244725908392342,0,0,0,0,0,0,-0.0757377317891327,0.137867074739981,0,0,0,0,0,0
Change_TY3M,0,0.0744760617546388,0,0,0,0,0,0,0,0,0,0,0,0.381899235374028,0,0,-0.000956072410919023,0,0,0,-0.303907014559386,0,0.388431971963057,0,0,0,0,0,0.0427850877511501,0.100271738570654,0,0,0,0,0,0,0,-0.15205117264128,0,0,0,0,0,0,-0.0764988314155191,0,0,0,0,0,0,0.0630878392963759,-0.108397559837809,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361557972214707,0,0,0,0,0,0,0,0,0.228045720775416,0,0,0,0,0,0,0,0,-0.900258053061517,-1.12293684616379,-0.128614464934447,0,0,0,0.0281815464633448,0,0,0,0,0,0,-0.0942965504793515,0,0,0.591557472476943,0,1.48460380566032,0,0,0,0,0,0
TED,0,0.251984803288308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000957702104984012,0,0,0.0963348752909032,0,0,0,0,0,0,0,0,0,0,-0.243152957265765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925734690542078,0,0,0.149788162003335,0,0.29117412501478,-0.377013574704366,0.529121501980913,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0227212829503182,0,0,-0.0926916811983544,-0.121946137651733,0,0,0,0.146402220227273,0,0.000904912884713917,0,0,-0.0216778043915624,0.00571234298744797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912514719701823,0,0,0,0.0483069379249407,0,0,0.0665962413618609,0.0312576575712446,0,0,0,0,0,0,-0.0086684063649568,-1.0842021724855e-19,0,0,0,0,0,0
MKreturn,0,0,0,0.0306746703220955,0,0,-0.0546185431117065,0,0,0,0,0,-0.0867231861286741,0,0,0,0,0,0,0,0,0,0,-0.0274863844005046,0,0,0.0219068243263117,0,0.121682205920576,-0.00877634818084581,0,0,0,0,-0.00458891197163968,0,-0.0141168063109002,0.0781086532382479,0,0,0,0,0,0,-0.00550312726515922,0,0,0,0,0,0,0.0114052805763716,-0.00675603819473541,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00136838365314071,0.000788506377350464,0,0,0,0,0,-3.43291328615402e-05,0,0,0.00132682022213709,0,0,0,0,0,0,0,0,0,0.000650518068034082,0,0,0.000262803102819293,-0.000112163072460716,0,0,0,0,0,-0.000234021050667014,0,0,-0.00267855767162315,0,-0.000363432114290244,0,0,0,0,0,0.000587680135080715,0,0.00158780367375682,0.000918671572723247,0,-0.00201408006540194,0.00404272834496367,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0108701273194357,0,0,0,0,0,-0.00209097328100427,0,0,0,-0.000832333275606236,-0.00111684783404226,0,0.000545358774346392,-0.00241345361721544,0,0,0.00488162323506452,0,0,0,0,0,-0.00392934069096212,0,-0.0099449671423355,0,0,0,0,0,0.00234138320980886,-0.0184675222753019,0,0,0,0,0,0,0.00762514353412874,0,0,0,0,0,0,-0.00724155116745571,0.000701350687487751,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00260437211556586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000972310142018583,0,0,0,0,0.00141295382589904,0,0,0,0,0,0,0,0.00372324287392622,0,0,0,0,0,0,0,0,-0.0059567065926372,0,0,0,0,0,0.0207543448325578,-0.0221208978518338,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115964232412578,0,0.00130103801010791,-0.000625127543936514,0,0,0,0,0,0,0,0.000692206197218147,0,0,0,0,0,0,0,0,0,-0.00293584356877749,0,0,0,0.00447919299105451,-0.00217126937814986,0,0,0,0,0,0
