,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X000651.SZ,X002475.SZ,X000063.SZ,X002371.SZ,X600104.SH,X003816.SZ,X300124.SZ,X000725.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002129.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002049.SZ,X000100.SZ,X002236.SZ,X000977.SZ,X600372.SH,X002241.SZ,X000661.SZ,X000157.SZ,X600584.SH,X601877.SH,X600741.SH,X002180.SZ,X600522.SH,X002074.SZ,X000066.SZ,X600702.SH,X000733.SZ,X300003.SZ,X300142.SZ,X600460.SH,X002007.SZ,X300146.SZ,X002463.SZ,X002294.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.208212643932493,0,0,0,0.0108564718584904,0,0,0,0,-0.0541855375220967,0.0358702577092366,0,0,0,0,0,0.0406069777285785,0.0646858888483656,0,0.0262758657170091,0,-0.00977169472052654,0,0,0,0,-0.0148969603049123,0,0,-0.00581664115117381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647642829653842,0,0,0,0,0,-0.075767256531785,0,0,0,0,0,0
X000858.SZ,0,0,0,0.199827430933384,0,0.0751287600363681,0,0,0,0,0,0.00158569330564909,0,0,0,0,0.0792080792006153,0.0936693363450527,0,0,0,0,0,0,0,0.00129412585777751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102737711864436,0,0,0,0,0,0,-0.000614032639254505,-0.05061797779447,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0787312823753292,0,0,0,0,-0.110658534851765,0,0,0,0,0,0,0.12320101140142,0,-1.73472347597681e-18,0,0.00609388217211364,0,-0.024089390881953,0,0,0.174299719691101,-0.0213018014048869,0,0,0,0,0,0,0,0.271417792724693,0,0,0.0624168530482241,0,0,0,0.13048832281329,0,0.217288512023066,0,-0.0346915719686429,0,0.171171263095013,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.438324583304899,0,0,0,0,0,0.172483310971845,0,0,0,0,0.0803686663840776,0,0,0,0,0,0,0,0,0,0,0,0,0.0128180023290192,0,0.0613507496064418,-0.0475249992234517,0,0,0,0,0,0,0,-0.0284665351523988,-0.00158828031350456,0,0,0.0268882800749459,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0290267122782755,0,0,0,0,0,0
X600276.SH,0,0,0.0954233973769795,0,0,0,0.0156569614077548,0,0,-0.0597422419248619,0,0.108350045278659,0,0.0354283531341282,0,0,0,0,0,0,0,0,-0.0587475162041193,0,0.0687107258484045,0.118816906000856,0,0.19307775634948,0,0,0,0,0,0,0,0,0,0,0,-0.16538189516017,0,0,0,0,0,0,0,-0.285964216766674,0.0519022947061881,0,0,0.0578569322709727,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.182104969856558,0.0771171511394961,0,0,0,0,0,0,0,0,0,0,-0.156241538275697,0,0,0.141628600263358,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15072340129645,0,0,0.0321225636276393,0,0,0,0,0,-0.0341598303868876,0,0,-0.121378654784432,0,0.364009727900498,-0.0680606026975539,0.0544822123171541,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0681157896530285,0,0,0.255689153767575,0.0853561555588345,0,-0.124168508403204,0,0,0,0,0.311233781847687,0.161174450319437,-0.52278769487017,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0516149857724107,0.00708471048083048,0,0,0,0,0,0,0,0,0.0576050734416726,0,-0.182020975755512,0,0,0,0,-0.0256066722139824,0,0,0,0,0,0,0.0245909447568102,0,0,0,0,0,0,0
X002304.SZ,0,0.0196331926356913,0,0,0,0.154237253605808,0.100023952506245,0,0.0445590939586472,0,-0.0549408624642026,0,0,0,0,0,0,0,0,0,0,-0.0459602810505433,0,0,0,0,0,-0.037142799390594,0,0,0,0.0232496751892657,0,0,0,0,0,0,0,0,0.0823705083544602,0,0,0,0,0,0,0,0,0,0.019518328407673,0,-0.025606520367713,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.212740661825764,0,0.115227824728213,0,0,0,0,0,0,0,0.174798099676948,-0.494562584325372,0,0,0,0,0,0,0.0183731151678217,0.0829594138758287,0,0,0,0,0,0,0,0,0,0,0.130464984608446,0,0,0,0,0,0,0.0115938700676002,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0335189239149783,0,0,0,0,0,0,0,0,0.0182198493643179,0,0,0,0,0.0910188824743239,0,0,0.0144277125564009,0,0,0.575817822428399,0,0,0.0984742890559497,0,0,0,0,0,0,0,0,0,0,0,0.364077381767226,-0.200336678555159,0,0,0,0,0.00393366505726742,0,0,0,0,0,0,0
X000063.SZ,0,0,0.107021304425394,0,0,0,0,0,4.33680868994202e-19,0,0,0.221973934678436,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271740106350855,0,0.498336377707457,0.0991776273810794,0,0,0,0,0,-0.294361981147537,0,0,0,0,0,0.0418624335153541,0,0,0,0,0,0,0,0,0,0.356513663532568,0.0456817889542381,-0.00421034651558615,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.0201078883318255,0,0,0,0,0,0,0,0,0,0,0,0.0788074221754656,0,-0.185107125642795,0.0249101526463991,0,0,0,-0.0297241145562306,0,0,0,0.105467883533628,0,-0.619404829552324,0.257120781214336,0,0,0,0.19985711400784,0,0,0,0.0176497283480994,0,0,0,0,0,0,0.0470522571481287,0,-0.018743410822103,0,0,0,0,0
X600104.SH,0,0,0.0320662609365284,0,0,0,0,0,0.156793078270788,0,0,0,0,0,0,0,0,0,0,-0.040516119281096,0.172873356395317,0,0,0,0,0.0252700687332267,0,0,0.00975274452825635,0,0,0,0,0,0,0.305892589610003,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0516884328533216,0,0.0895599841105919,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0294293841854323,0,0,0,-0.00735583998382107,0.109705248218513,0.00543230895642091,0,0,0,0,0,0,0,0,0,0.109941327753054,0,0,0,0,0,0.0109873980461037,0.0629802490068098,0,0.0164045570015987,0,0.13674161488857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102502109685956,0,0,0.121901868158889,-0.0150712509625341,0.0114409375400408,0.0718052463906143,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.0428028933117562,0.0665423746304313,0.101163514325489,0.0428274146876586,0,0,0,0,0,-0.0656047343938967,0,0,0.0892240536213069,0.0722768068848614,0,-0.0669670637152042,-0.00244311816918165,0,0,0,0,0.00871362943120127,0.0505984208907834,0,0.230860563651018,0.0702922062703677,0,0,0,0,0,-0.0518474119954875,0,0,0,-0.0404278656546772,0,0,0,0,0,-0.0313924668550416,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.206617734725519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059353554326279,0,0,0.0162772329160902,0.260743749490484,0.0539985663711142,0,0,0,0,0,0.0457462019134158,0,0,0,0,0,0.0937925343029529,0,0,0,0,0,0,0,0.0667475566784622,0,0,0.155551894743164,-0.0345041264733185,0,0,0,0,0,0,0
