,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X300124.SZ,X600104.SH,X002304.SZ,X000625.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000596.SZ,X600031.SH,X000063.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X600089.SH,X002241.SZ,X600703.SH,X600372.SH,X000157.SZ,X002129.SZ,X000661.SZ,X002236.SZ,X002049.SZ,X600741.SH,X600584.SH,X601877.SH,X000977.SZ,X002028.SZ,X600522.SH,X600183.SH,X002007.SZ,X002463.SZ,X000800.SZ,X002074.SZ,X300142.SZ,X600460.SH,X002294.SZ,X601799.SH,X002223.SZ,X600066.SH,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0.0881203625153951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198252906696903,0,0,0.0975238556645492,0,0,0,0,0,0,0,0,0,0,0.0693573802632552,0,0,0,0,0,0,-0.124930121653911,0.0871496668963763,0,0,0.227441193956071,0,0,0,0,0.0228167671528071,-0.000391652530895034,0,0,0,-0.0196264653336338,0,0
X600104.SH,0.114657249234449,0,0,0,0,0.163577921414679,0,0,0,0,0.136244034759936,0,0,0,-0.108340875863229,0,0,-0.0252692605467254,0,0,0,0,0,0,0,-0.056138051930376,0,0.0877591750992266,0,0,0,0,0.0982878044723957,-0.027723699195311,0,0,0,0,0,0,0,0,0,0.0256227986504976,0,0,0,0,-0.0287497376293419,0.0901139333178917,0,0.000601232298082788,0.0255142093882025,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.383725192036655,0,0,0,0,0,0,0,0.0513328373036644,0,0,0,0,0,0,0,0.135530645127537,0.0812836704543632,0,0,0,0,0,0,0,0,0,0,0,0,0.10169143245418,0,0,-0.0156425455606082,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119452906880568,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.129780204243481,0,0,0,0,0,0,0,0,0,0,0,0.361049152300548,0,0,0,0,0,0,0,0,-0.140812839777091,0,0,0,0.055636747562174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933065784856674,0,0,0,0,0,0,0.33875639017408,0,0,-0.0171000218138284,0,0,0,0,0,0
X000725.SZ,-0.0824230952367145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.560947563107652,0.0405837879423557,0,0,0.0118480342529657,0,0,0,0,0,0.147724413330956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342501096021427,0,0,0,0,0,0,0.00742236335796308,0,0,0,0,0,0
X000338.SZ,0,0,0,0.086251158156701,0,0,0,0.219881884288206,0,0,0.0790563852080421,0,0,0.248285398217989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119878887289872,0,0,0,0,-0.0989366910228442,0,0,0,0,0,0.0798684745331448,0,0,0,0,0,0,0,0,0.155624898294694,-0.0325022216918005,0.0499769312897787,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.132661899788935,0,0,0,0,0,0,0.0875055162643244,0,0,0,0,0,0.173150073288276,0,0,0,0,0,0,0,0,0,0,0,0.286889053239767,0,0,0,0,-0.0300054948773224,0,0,0,-0.0210327557262889,0,0,0,0,0,0,0,-0.0474360156277253,0,0,0.0321529422953227,-0.00940227523798033,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.344748276930854,0.0711593903657835,0,0,0,0,0,0,0,0.0857193388361342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142584802100845,-0.0345563923157758,0,0,0.20489374574792,0,0,0,-0.0518457971104636,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.014473203360861,0,0.0018005624543647,0,0,0,0,-0.122285376952057,0,0
X600031.SH,0,0,0,0,0,0,0.0967490365695837,0,0,0,0,0,0,-0.0189943125333266,0,0,0,0,0,0,0,0.0643313672448551,-0.028479646862349,0,0,0,0,0,0.100208062893127,0.0527701367539718,0,0,0,0,0,0.0280007471348023,0,0,0,0,0,0.042961566550573,0,0,0,0,0,0,0,0.167374557376659,0,-0.0234379512450675,0.0469931574645827,0,0,0,-0.0372489645991448,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.275594293683137,0,0,0,0,0,0,0,0,0,0,0.13895925533652,0,0,0,0,0,0,0,-0.086125268526209,0.397076051752326,0,0,0,0,0,0,0.0859526593451683,0,0,-0.00631664681672053,0.0853170298970593,0.102089036337509,0,0,0,0,0,0,-0.0702096835526843,0,-0.074729607211701,0.00553224690739875,0,0,0,0.0464799190242675,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040601407743814,0.536145513737416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512209305411804,0,0,0.0448636010930024,0.0735147415203279,0,0,-0.225921715885538,0,0,0.0307845458877718,0,-0.0184791235211981,0.0161883830808297,0,0,0,0.0105174792465353,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0874220720318647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405314613399917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285876020205376,0.035857966583042,0,0,0,0,0.193322194513935,0.0379928608413481,0,-0.01394751185242,0.00612624288689128,0,0,0,-0.020136714291173,0,0
X002179.SZ,-0.236733398127902,0,0,0,-0.0392805928399793,0,-0.0217228500365461,0,-0.00561688222811845,0,0,0,0,0.204957192385236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356978007669067,0,0,0,-0.248542004068709,0,0,0,0,0,0,0,-0.318203128656744,0,0,0,0,0,0.144128161885925,0,0,0.10217896813124,0,-0.0209157999890899,-0.0089339305969471,0,0,0,-0.0978779285478374,0,0
X600089.SH,0,0,0,0,0,0,-0.054043122879323,0,0,0,0,0,0,0,0,0,0.027039576104238,0,0,0,0,0,0,0,0,0,0,0,0.0548331430814452,0,0,0,0,0,0.312780900420518,0.0989786527736082,0,0.0249299038552999,0,0,0,0,0.139538929349355,0,0.0401486209413345,0,0,0,0,0,0,0,0,0,0,0,0.0204576863775947,0,0
X002241.SZ,0,0,0,0,0,0,0.211228939907138,0,0,0,0,0,0,0,0,0,0,0,0,0.000470576554496571,0,0,0,0,0,0.0345896921427604,0,0,0,0,0.0332185713288221,0,0,0.2708830186164,0,0,0,0,0.13788981699687,0,0.0948581760385023,0,0,0,0,0.124046779880772,0,0,0,0,0,-0.00943850145784778,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528237928056543,0,0,0,0,0,0.142709249106982,0.0458758853957271,0,0,0,0.213729873181248,0,0,0,0,0.0535554384585496,0,0,0,0,0,0.0862122948647814,-0.167230574267972,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138596803252545,-0.0494240882253034,0.0480927804455135,0,0,0,0,0,0
X600372.SH,0,0,0,0.00446313217336269,0,0,0,0,0,0,0,0,0,-0.0292367545999146,0,0,0,0,0,0,0,0,0.0385223803063697,0,0,0,0,0,0,0,0.117093496954262,0,0,0.194828647047003,0,0.0537642775522154,0,0.191142890343183,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0250101428248941,0,0,0,-0.00641412755823617,0,0
X000157.SZ,-0.0388473666592693,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0874715026363264,0,0,0.100451573836186,0,0,0,0,0,0,0,0.0338170113615257,0,0,0,0,0,0.129796430127791,0,0,0,0,-0.0697473266232337,0,0,0,0,0,0,0.0323477800543714,0.0310731136609016,0,0,0,0,0,0,0,0.0103398039336503,0,-0.0075562099165776,0.0168299996777903,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0241782622056014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021138861320846,-0.0286637415341683,0,0,0,0,0,0,0.0490243861076973,0,0,0,0,0,0,-0.104058852432848,0,0.0585615879144923,0,0.249140728507848,0.239084120744925,0.0671412076190306,0,0,0,0,0,0,-0.0100579050533578,0,0,0,0,0.0489911815270803,0,0
X000661.SZ,0,0,0,0.181888819588572,0.163507032429167,0,0,0,-0.114373525304642,0,0,0,0,0,0,0,0,0.129225811347775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148539498442706,0,0,0.0900628323507758,0,0,0,0,0.134754097399172,0,0,0,0,0,0.0236877888214672,-0.0907684591094016,-0.0097505217905229,0.00271203862865667,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0407751773943949,0,0,0.121803699401398,0,0.0224643353618561,0.0471291575686361,0,0,0,0,0.594360493919347,0,0,0,0,0.0866855848232504,0,0,0,0,-0.0964049881798163,0,0,0,0,0,0,0,0,0.0132081430431175,0.26705155055035,0.0904376105990417,0,0,0,0,0,0.0700229687033479,-0.194294569990578,0.15883391058163,0,0,0,-0.00371195137740417,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.203075916973263,0,0,0,0,0,0,0,0,0,0,0.167253940294106,0,0,0,0,0,0.211414889986769,0.097977794852502,-0.171429454225132,0,0,0,0,0,0,0,0.09988659226411,0,0,0.0566631611408722,0.207514960588549,0,0,0,0,0,0,0,0,0,0,0,0,0.161225135562383,0,-0.0690963891611154,0.0172925478139627,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723862546673021,0,0,0,0,0,0,0.248476191300849,0,0,0.0199753215752926,0,0,0,0,0.0846847812816184,0,0.111348535814643,0.0574333056810153,0,0.149737188870915,0,0.0595690415464585,0,0,0.106225628893377,0,0,0,0,0.0253526689479362,-0.00285535676469088,0,0,0,0.206171659404235,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.212400630227866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111312229170199,0,0,0,0,0,0,0.539116913393755,0,0,0,0,0,0,0,0,0.0537751751654641,0,0,0,0,0,0,0,0,0,0,-0.0297275092080004,-0.0162118786101228,0,0,0,-0.0159494121937554,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307277994076133,0,0,0.0809359090554323,0.238278271719185,0.0623786041200818,0,0.0327600001890426,0,0,0,0,0,0,0,0,0.0189756112032034,0,0.202180927688088,0,0,0,0.0226103360306865,0.118171871993504,0.0440526032749907,0,0,0,0,0,0,0,0.00785887252053858,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,-0.0781477094162082,0,0,0,0.134341821874253,0,0,-0.101997563571587,0,-0.12493162704066,0,0,0,0,0,0.575867585433784,0,0,0,0,0,0,0,0,0.0920148571138277,0.129496647582636,0,0,0,0,0,0,0,0.101552782764207,0,0,0.680479538369177,0,0,0,0,0.114745243727362,0,0,0,0,0,-0.0399633418513833,0,0,0,0,0.00769227911975281,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0.107016486941601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0742864979237071,0,0,0.0406416092310083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00306737257711893,0.0927549679812801,0,0.0784366406501047,0.10484969662196,0,-0.0619674727128787,0.0649215576806977,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134180660009968,0,0,0.213909717819765,0,0,0,0,0,0,0.0180228780007721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172414946636078,0,0.0106325862838294,0,0.176454529214932,0,0,0,0,0.199103307213171,0,0.0289464732702466,-0.00279649777956366,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0920772423880116,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850020043712011,0,0.347757636755097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10702450404344,0,0.308581914224404,0.0539406869902894,0,0,0,0,0,0,0,0,-0.0114361948552844,0,0,0,0.0179865005733206,0,0
X002007.SZ,0,0,0,0.522550341559084,0,-0.124539006589996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351390302979065,0.0296469747761048,0,0,0,0,0,0,0,0,0,0.123093975198951,0,0,0,0,0.0324577432569894,0,0,0,0,0,0.0892684331992132,0,-0.177811293646901,0,0.0510256520359193,0,0.038776447201964,-0.0835704688653447,0,0.0325602594165822,-0.0273935507185259,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240878168876766,0,0,0,0,0,0.0494440758779996,0,0,0,0,0,0,0.337464554790038,0,0.0470490846789238,0,0,0,0,0.135345843451971,0,0,0.301026499854185,0,0,-0.115648413210307,0,0,0,0,0,0,0,0,0,0.0103761970548791,-0.0343252273715621,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0803697465922707,0,0.0284167746319376,0,0.0830813172260149,0,0,0,0,-0.153458803274685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.455121403494186,0,0,0.017676431101418,-0.0681946455688002,0.050878056850148,0,0,0,-0.0285175752796899,0.247013975250639,0,0.00147757195810053,0.0253101220290119,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179246098341988,0,0,0.0908875183489107,0,0,0,0,0.252959665505184,0,0.204238862970807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107612234173717,0,0.0596475994673354,0,0,0,0.0195644054144625,0,0,0,0,0,0,0.00768922760990087,0.0156221535925735,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.273271859242687,0,0,0,0,0,0,0,0,0,-0.0217282616788289,0,0,0,0,0,0,0,-0.00604762468127091,0.101241697628732,0,0.0959938252703678,0.237980791166204,0,0,0.212804841944074,0,0,0,0.40887174022963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105173387629435,-0.0738327013783366,0,0,0.0117235036783632,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899509066941956,0,0,0,0,0,0,0,0,0,0,0.169320597920134,0,0,0,0.063443531305949,0,0,0.0103696450616107,0,0.310963973343749,0,0,0,0,0,-0.0148631230550196,0,0.116082161891378,0.0367690794738551,-0.0320362263447586,0,0,0,0,0,0,0,-0.0160188012209279,0.0158339854303636,0,0,0,0,0,0
X002294.SZ,-0.090284248081647,0,0,0.282146725686084,0,0,0,0,0,0,0,0,0,0.0167942247690689,0,0,0.0892295375236807,0,0,0,0,0,0,0,0.0731103239595959,0,0,0,0,0,0.124718861794055,0,0,0,0,0.0367675743863244,0,0,0,0,0,0.0777673551964765,0,0,0,0,0,0,0.0585320679335207,0,0,0.0193048931884571,-0.043297961907504,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0692116134730999,0.173719458977275,0.0662849446284999,0,0.0474191062467682,0,0,0,0,-0.0732243547537035,0,0,0,-0.0843337127493341,0,0,0.116945958669775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196851186418588,0,0.057765827670284,0,0,0,0,0,0,0.0359094266433359,0,0,0,0,0,0.00384493377171032,-0.00756922326625007,-0.265049878733864,0,0,0,0,0
X002223.SZ,0,0,-0.0731921878849658,0.00183556579737307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118109973022015,0,0,0,0,0,0,0,-0.0943537655898042,-0.135807330242373,0,-0.0381683618047744,0.0303409382156683,0,0,0,0,0,0
X600066.SH,0.0938895284065075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234764971938328,0,0,0,0,0,0,0,0,0,0,0,-0.167653938082128,0,0,0.0967620180059776,0,0,0,-0.142059040412424,0.023773451848939,0,0,0,0.259337311589578,0.0526245413759069,0,0,0,0,-0.0093107011452589,0.0127545515451233,-0.117999107408341,0,0,3.46944695195361e-18,0,0
X600418.SH,0,0,0,0,0,-0.138540126402752,0.0491372291526542,0,0,0,0,0,0,0.607984150921537,0,0,0,0,0.248433816910976,0,0.242129019915348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113051149910469,0,0.119559026370251,0,0,0,0.344855464872239,0,0,0,0,-0.388945215938701,0,0,0,0,-0.0304290143019029,0.0625762610107565,0,0,0,0,0,0
Change_TY3M,0,0,-0.191840565039853,0,0,-0.0260001359074542,0,0,0,0,0,0,0,0.0179876804349545,0,0.156017265558292,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490143267984027,-0.0233039961267099,-0.237077630186597,0,0,0,0,0,0,0,-0.0758558185464059,0,0,0,0,0,0,0,0,0,0.0508152168095945,0,0,-0.0908392189329945,0,0,0,-0.171860156980727,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310934102191093,0,0.615770308710026,0,0,0,0,0,0,-0.430425171308217,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.0661517968817442,0,0,0.00412048961182552,0,0,0,-0.188652748980262,0,0,0,-0.275619402491598,0,0,0.660573590552356,0,0,0,-2.40215138216228,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177765713236525,0,0,0,0,0,0,0.0540099437599356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03665585502226,0,0,0,0,0,0.0708531461629306,0,0.69798615703712,0,0,0,0,0.714818933375062,0,0
RealEstate_excess,0,0,0,0,0.0520681752980413,0,0,0,0,0,0,0,0,0.0010640028513328,0,0,0,-0.0354361834660783,0,0,0,-0.0240121222229546,0,0,0,0,0,-0.0339699543529339,0,0,0,-0.0762831461641775,0,0,0,0.0193441197174767,0,0,0,-0.0094935670002843,0,0,0,-0.0156942553852726,0,0,0,0,0,-0.0335417891583592,-0.0472895135266409,0,-0.00855338705620373,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0797207331758849,0,0,0,0,0.0353752832696377,0,0,0,0,0,-0.0445212180490294,0,0,0,0,-0.0869436756172343,0,0,0.0179534668065993,0.0310266367614245,0,0,-0.072886410600434,0,0.0329204301374745,0,0,0,0,0.037237437254485,0,0,0.00573390155246491,0,0,0.0435849270239249,0,0,0,0,0,0,0,0,0,0,0.00242050162328274,0,0,0,0.0258054008743717,0,0
MKvol,0,0,0,0,0,0.000810978327392748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220415582150682,0,0,0,-0.000575254808144207,0,0,0,0,0,0,0.000373478717538985,0,0,0,0.00213306916899909,0,0,0,0.00054438523307267,0,0,0,0,0,0,0,0,0,0,0,0.00153655797390011,-0.00138901916009941,0,0,0,-0.00826185074273773,0,0
CarbonVol_Shenzhen,0,0,0,-0.156732277215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419313556542684,0,0,0,0,0,-0.204059167860187,0,0.053722304936791,0,0,0,0,0,0,0,-0.118032367685967,0,-0.29530525894784,0.254809851854815,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00749574363369084,0,0,0,0,0,0,0.0183845233207975,0,0,0,0,0,0,0,0,0,0,0.00152647154133926,-0.000848888350346068,0,0.0221034168790611,0,0,0,0,0,0,0,0,0,0.00997381502228419,0,0.00381154973371221,0,-0.00347268614878605,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00552034371146762,0.00662233401540002,0,0,0,0.00823645662744676,0,0
CarbonVol_Hubei,-0.00454002373131415,0,0,0,0,0,0,0,0,0,-0.00687380116976938,0,0,0,0,0,0,0,0,0,-0.00153902188806959,0,0,0,-0.00332456363911567,0,0,-0.00661318019920168,0,0,0.00556723347636108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131328047203452,0.014004536311741,0,0,0,0.0463916544587553,0,0
