,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X000725.SZ,X002304.SZ,X600104.SH,X002475.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300124.SZ,X300014.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X000157.SZ,X600703.SH,X002241.SZ,X600741.SH,X000625.SZ,X002129.SZ,X002179.SZ,X300142.SZ,X002007.SZ,X002371.SZ,X601877.SH,X002236.SZ,X002049.SZ,X000799.SZ,X600584.SH,X002414.SZ,X600183.SH,X000800.SZ,X601799.SH,X600779.SH,X300003.SZ,X300146.SZ,X002008.SZ,X002074.SZ,X600089.SH,X000977.SZ,X600707.SH,X600118.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0,0.168287383494978,0,0,0,0.28487876483121,0.0528006922511572,0.0653074136084271,0,0,0,0,0,0,-0.264043116299344,0,0.0601378432978722,0,0,0,0,0,0.0820865006753102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450638430193273,0,0,0.0983001341922074,0.0296771540646252,0,0,0,0,0,0,-0.0309062297123394,0,0,0,0,-0.0104320570613094,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0464874658848323,0,0,0.083830792885474,-0.0528182765578683,0,0.00629026872992241,0,0,0.0190489862555336,0,-0.0323562294818832,0,0,0,0,0,-0.0120617781041877,0,0,0,0,0,0,-0.059233657253609,0,0,0,0,0,0,0,0,0,0.0412227387509225,0,0,0.0605294144059253,0,0,-0.035659027723731,-0.0255840979449493,0,0,0,0,-0.0460876798736354,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417428662180928,0,0,0.130564005539567,0,0,0.0111610235850905,0,0.0656578188487124,0,0.529019772243913,0,0,0.0478894078973414,0,0,0,0,0,0,-0.0616380156357484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661731764576942,0,0,0,0,-0.0110109271767367,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0493403764778555,0,0,0,0.116273473827958,0,0,0.0926429174303774,0,0.159700968490295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228204598048521,0,0,0,0,0,0,0,-0.0452867721426231,0,0,0,-0.0216427379244318,0,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.104573787312768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146671930280961,0,0.0457586768239749,0,0.068727824729345,0,0,0,0.175158639803118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977075439938885,0,0.104838867839333,0,-0.0206758757662457,0,0,-0.0203951799210765,-0.0333389320950616,0,0,0,0.0137573376792049,0,0
X003816.SZ,0,0,0,0,0,-0.00132663740186703,0,0,0,0,0,0,0,-0.134622923902716,0,0,0,0.042449831299347,0,0,0,0.0431217721970825,0,0,0,0,0,0,0,0,0,0,0,-0.180209743651557,0,0,0,0,0,0,0,0,0,0,0,0,0.0591589898798878,0,0.00190917183065037,0,0,-0.00373672168082102,0,0,0,0,0.00620390707545913,0,0
X300124.SZ,0,0,0.110952881763791,0,0,0,0.361269103781048,0,0.263177981774273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424140350588102,0.0327711275437862,-0.132887554647164,0,0,0,0,0,0,0,0.0179535815938483,0,0,0,0.286799156558916,0,0,0,0,0,0,0,0,0,0.183685754564386,0,0,-0.0466906204813142,0,0,0,-0.00556848611163047,0,0
X300014.SZ,0,0,0,0,0,0,0.0441670486887975,0,0,0,0,0,0.218598022772477,0,0.0809633260724684,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.295702821707875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248778840493905,0.279300952317186,0,0,0,0,0,0.0174613747865709,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0118986917760964,0,0,0,0,0,0.140420843029062,0.0906474345622932,0,0,0,0,0,-0.00558641020339238,0,0,0,0,0,0,-0.0705603855519067,0,0,0,0,0,0,0,0.0966825767230187,0.22754172588626,0,0,0,0.198633102531282,0,0,0,0,0,0,0.0392013230349877,-0.117012559449159,0,0,0,0,0.0183977653349175,0,0,0,-0.0115331144124049,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.376450441216963,0,0,0,0,0,0,0,0,0,0,0,0.0223145300384773,0.247147180270573,0,0,0,0.263658538947934,0,0,-0.0150961891002991,0,0,0,0,0,0,0,0.0285340371861729,0.0708275957051334,0,0,0,0,0.16585778945509,0,0,0.044044688016633,0.322685030203174,0,0,0,-0.0378596644315271,0,0,0,0,-0.0221940608029613,0,0
X000596.SZ,0,0,0,0,0,0.325495027151106,0.183633783950385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106476188200986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805429911170256,0,0.246866154039463,0,0,0,0,0,0,0,-0.00240873497599957,0,0,0,-0.0294306619376152,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.322125195170328,0,0,0,0,0.0897175269326966,0.0622158018161365,0,0,0,0,0,0,0,0.0113596224183131,0,0,0,0.102664026137115,0,0,0,0.0239859674462647,0,0,0.138442639437689,0,0,0,0,0,0,0,0,0,0,0.305251460942393,0,0,0.0549785469954336,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0551197295743771,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,-0.0203429983779282,0,0,0,0,0,0,0,0,0.270790255234514,0,0.0138249631114004,0,0,0,0,0,0,0,0,0.184838938599548,0,0,0,0,0,0,0,0,0,0,0,0.19795262694802,0,0.157523449886504,0,0,0,0,0,0,-0.0268480237029615,0,0,0,0,-0.0705355979736249,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.00504842954902752,0.269748615464823,0,0,0.322543284714994,0,0,0,0.0484368057716284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16662558106265,0,0.0508437633936472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346369593820892,0,0,0,0,-0.0405666630408708,0,0
X600741.SH,0,0,0,0.0428498370493297,0.398471113415204,0,0,0,-0.114882154949831,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0290202165243007,0,0,0,0,0,0,0,0,0,0.0900056195898519,0,0,-0.00784026138254256,0.103925264594149,0.0494877071484396,0,0.209528075044167,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0802768441161155,0.0478115143954117,-0.0669433837795998,0,0,0,-0.0106741673982474,0,0
X000625.SZ,0,0,0,0,0,0,-1.73472347597681e-18,-0.0149984488724571,0,0,0,0,0,0,0.0151571188964672,0,0,0,0,0.208183671140542,0,0,0,0,0,0,0,0,0,-0.335303034062033,0,0,0,0.326591200383995,0.0924426312909179,0,0,-0.0120900340315219,0,0.166157965814173,0,0.0624357789909632,0,0,0,0,0,0.0243569373338644,0,0,0,0,-0.057606407039506,0,0,0,-0.0453036125724359,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039023449475761,0,0.306200334429675,-0.0734583069237483,0.0102473978146781,0,0,0,0.0219593885897772,0,0,0,0,0,0,0,0.283788122247585,0,0,0,0,0,0,0,0,0,0,0,0.228027656018145,0,0,0.136979355420288,0,0,0.0130205451660857,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.164344269596997,0,0,0,0,0,0,0.0784202648141129,0.1845922150956,0,0,0,0,0,0,0.177835483977367,0.0156341463925462,0,0,0,0,0,0,0,0,0,0,0,0.0420512645622836,0,0,0,0,0,0.0689733170726022,0,0,0,0,0,0,-0.0752320062219786,0.263461653576045,0.0802757658037384,0,0,0.0197340785204436,0,0,0,-0.0124643695848638,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484015738890293,0,0.156169509573126,0,0,0,0,-0.0532294286308371,0,0,0,0,0,0,0,0,0.114662226908429,0,-0.0441529476443761,0,0,0,0,0,0,0,0,0,0,0.10511057694778,0.109560087124518,0.16669813052678,0,0.0346778794360956,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0.0893375737393895,0,0.169323193382377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393421780251933,0,0,-0.112680934027696,0,0,0,0,0,0,0.0183908560365628,0.145385747130334,0,0,0,0,0,0.121648673288109,0,0,0,0,0,0,0.282260865217582,0,0,0,0.0278031735892178,-0.0716823322431195,-8.67361737988404e-19,0,-0.0870515654478523,0,0,0,0,0,0,-0.0541390142145107,0,0
X002371.SZ,0,0,0.0787022947631726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241768808732202,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.685004483637472,0,0,0,0,0,0,0,0,-0.00719223483437021,0,0.0114947164716688,0,0,0,0,0,-0.30167860540378,0,-0.0461910242387243,0,0,0,-0.000371148843894407,0,0
X601877.SH,0,0,0.0297405345662584,0,0,0,0,0,0.0791636494475449,0.221754097719514,0,0,0,0.0970403529179695,0,0,0,0,0,0,0,0,0,0,0,0.0270121830577058,0,0,0,0,0,0,0,0,-0.00824932735589973,0,0,0,0,0.0237888467202089,0,0,0,0,0,0.134012699291671,0,0,0,0,0,0.0320279164298395,0,0,0,0,0,0,0
X002236.SZ,0,0,0.352399017723607,0,0,0,0,0.0530535639859847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0874559870604834,0,0,0,0,0,0,0,0,0.15862257636913,0,0,0,0,0,0,0,0.24842103022119,0,0,0,0.0605765516052747,0,0,0,0.0550173883589566,-0.00894898560631269,0,0,0,0.0278467559462892,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.324299562182761,0,0,0,0,0,0,0,0,0,0,0,0,0.201943801485886,0,0,0,0.0479432930978672,0.0291816917452142,0,0,0,0,0,0,0,0.0269963397634053,0,0.176337905730745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360817345128751,0,0,0,-0.0381450246400125,0,0
X000799.SZ,0,0,0,0,0,0.539936776693404,0.280235501656391,0,0,0,0,0,0,0,0,0,-0.103268476881657,0,0,0,0,0,0,0,0.040866814646788,0,0.340356342103182,0,0,0,0,0,0,0.0691360328216535,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00816189189627392,0,0.069350762361052,0,0,0,0,0,0,-0.0805885988693691,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0322213679921451,0,0,0,0,0,0,0,0.315674536152242,-0.0155012897634397,0,0,0,0,0,0,0,0,0,0,0,0,0.183397491380424,0,0,0.139468175473962,0.0195268566858723,0,0,0.0844071529949822,0,0,0,0,0,0,0,-0.272881880265464,0,0.0683370725324271,0,0,0,0,0.0132908887453814,0,0,0,-0.0467090228771373,0,0
X002414.SZ,0,0,0.032048965668698,0.051852353691129,0,0,0.0336220730566423,0,0,0.173530588938112,0,0,0,0,0,0,0,0,0,0,0,0.106957972858745,0,0,0,0,0,0,0,0,0,0,0,0.173736324008668,0.020940905473854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649430778481056,0.0105468410607154,0,0,0,0,0,0,0.0760848996830149,0,0
X600183.SH,0.113798834716039,0,0,0,0,0.112308338102143,0.167109702076435,0,0,0,0,0,0,0,0,0,0,0.0113226029608501,0,0.00216931968869358,0.0885479700738596,0,0.0363130428751529,0,0,0,0,-0.0114360635895916,0,0,0,-0.0526587327126547,0,0,0.0119518757265348,0,0,0,0.220717320379015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943402721523809,0,0,0,-0.0561570207120609,0,0
X000800.SZ,0,0,0,0,0,0,0.017115021373069,0,0,0,0,0,0.170299110432349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464926233477549,0.178128839845503,0,0,0.0621235428308885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178644331934392,0,0,0,0.0224992685341015,0.04679292066087,0,0,0,-0.01186579976562,0,0
X601799.SH,0,0,0,0,0,0.102069011674859,0,0,0,0,0,0,0,0,0,0,0.321884484044782,0.0258409443865874,0.0383130116412758,0,0,0,0,0,0,0,0,0,0,0,-0.0172255078831252,0,0,0,0,0,0,0,0,0,0,0,-0.113183902173949,0,0.189425241052174,0,0,-0.0417496124794852,0,0,0,-0.0175305370223914,0,0,0,0,0,0,0
X600779.SH,0.226028259107827,0,0,0,0,0.184526817795514,0.111460972238318,0.0590934200090076,0,0.0868864149080218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749590835683804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441218305224898,0.0543112887785393,0,0,0,0,-0.0507653761536636,0,0,0,0.0423426985684305,0,0,0,0,-0.0153066484085045,0,0
X300003.SZ,0,0,0,0,0,1.0842021724855e-19,0,0.00326350708084708,0,0.00915696781167533,0,0,0,0,0,0,0,0,0,0.00298360500192841,0,0.123221468686618,0.0585816611096818,0,0,0,0,0,0,0,0,0,0,0,0.0471889301548525,0,0,0,0,0,0.0163731980242212,0,0,0,0.135533032163432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0.111944053017836,0,0,0.0238288330841678,0,0,0,0,0,0,0,0,0,0,0,0,0.14353363367083,0,0,0.0392646237112228,0,0.0846120138280421,0,0,0,0,0,0,0,0,0.0823807125484057,0,0,0,0,0,0,0,0,0,0,0,0.0417432605858981,0.0177902926879332,0,0,0.0189364810308875,0,0,0,0.0118397537509701,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109088441565138,0,3.46944695195361e-18,0,0,0.0162681725552076,0.0210798398542149,0.277846383095097,0,0,0,0.0327262044118102,0.0447727684016823,0,0,0,0.120540416388754,0,0,0,0,0,0,0,0.018751027412641,0.129483646064212,0.0175824095695973,0,-0.0102793074286762,-6.93889390390723e-18,0.278865855173945,0,0,0,0,-0.00377011854575497,0,0,0,0,-0.0186767393625486,0,0
X002074.SZ,0,0,0,0,0,0.0444146653973393,0,0,0,0,0,0,0,0,0,0,0.295434727968928,0.204394352890359,0,0,0.35346656920298,-0.0526429901530924,0.119033864898169,0,0,0.00537981953923998,0.173845048088752,0,0.0388059456300009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596394128426708,0,0,0,0,-0.0634638959368677,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123653371890802,0,0,0,0.252303834254631,1.0842021724855e-19,0,0,0,0.245396916550315,0,0.0155356221912388,0,0,0,0.268023277990611,0,0.0870257928585893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.00835871272622258,0,0,0,-0.0214727909404566,0,0
X000977.SZ,0,0,0,0,0,0,-0.084518628762714,0,0,0,0,0,0.0122438101034409,0,0,0,0,-0.017574359431573,0.341745205801876,0,0,0.0147598736777507,0,0.0375416375811713,0,0,0,-0.0113433886372015,0,0.174379267248887,0,0,0.179687043402805,0,0,0.0970275622073873,0,0,0,-0.4383877044974,0,0,0,0,0,0,0,0.0212558973264591,0,0.411858040364367,0,-0.0198650728458053,0,0,0,0,-0.0575811079197071,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717910404630685,0,0,0,0,0,0.0572740889044553,0,0,0,0,0,0.0431056376051397,0,0,0,0,-0.507385421058437,0,0,0,0,0,0,0,0,0,0,0,-0.211398445541177,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.1344962997462,0,0,0,0.101921891963513,0,0
X600118.SH,0,0,0,0,0,0,0,0.0830423980190115,0.0190246644023255,0,0,0,0,0,0,0,0,0,0,0,0,0.232485446835164,0,0,0,0,0,0.0442206278767588,0,0,0,0,0,0.0466374131661115,0.117014322993701,0,0.143843699023362,0,0,0,0,0,0.0888900455367042,0,0.0668638352732474,0,0,0,0,0,0,0,0.0244309070128646,0,0,0,-0.0739763205489872,0,0
X000066.SZ,0,0,0.261159188645934,0,0,0,0.0500076391709332,0,0,0,0,0,0,0,0,0,0.111565600221122,0,0,0,0,0,0.10735415894728,0,0,0,0,0,0,0,0,0,0,0,0.0319671943388921,0,0,0,0,0,0,0,0,0,0,0,0.232496281959837,-0.211152656852297,0.164211890438594,0,0,0,0.0552339196452462,0,0,0,0.0757433537136512,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.256037614403985,0,0.0769274086287929,0,0,0.0273667415256316,0,0,0,0,0,0,-0.205429806937662,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182771938323916,0,0.0487629682033183,0,0,0,0,0.00184930494114188,-3.46944695195361e-18,0,-0.0182795387341206,0,0,0,0.0954111378837867,-0.0565706004191142,0,0,0,-0.0174591007726913,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900342620856624,0,0,0,0,0,0.00439495917093381,0,0,0,0,-0.0973101180098486,0,0,0,0,-0.0592685832072143,0,0.193665520319758,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0367602862648126,0,0,0,0.028411610868547,0,0.980135511344,0,0,0,-0.280986509509573,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00697029256631104,0,0,0.0764355269501754,0,0,0,0,0,0,0,0,0,0,0.0979754154864671,0,0,0,0,0,0,-0.180643387653428,0,-0.50068308094734,0.795962007181966,0,0,0,0,0.00188439636916629,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273537528284237,0,-0.0677085518021081,0,0.133488980562047,0,0.0697101147772723,0,0,0,0,0.0269396741090787,0,-0.0682679779743401,0,0,0,0,-0.043352902314012,0,0.0742336882920011,0,0,0,0,0,0,0,0.00749325851458286,0,0.0029837291661156,0,0,0,0.0129547128869467,0,0,0,0,-0.0075997388530109,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505585014756051,-0.0252799590287013,0,0,0,-0.0648132895002639,0,0,0,0,0,-0.0158269079646256,0,0.00509625912573964,0.0839407798208281,0,-0.112464663823788,0,0,0.136737431233732,0,0,0.0483896040218522,0,-0.0261180861263334,0,0,0,0,0,0,0.0515807001754241,0,0,-0.0181275041601112,0,-0.0168715845700776,0,0,0,-0.00664393307474549,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00135361923091596,0,0,0,0,0,0,-0.000203626508572759,0,0,0,0,0,-0.000221936411410773,0,0,0,0,0,0,-0.00123743970427446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171771937331273,0,0,0,-0.000140026383700963,0,0,0,0,-0.00476011576794946,0,0
CarbonVol_Shenzhen,0,0,0,0.25505414601679,0,0.477010788769867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119996183601892,0,0,0,0,0,-0.319625575961942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17254018392621,0,0.0624167252218174,0,0.326289105716205,0,0,0.215443397591049,0,0,0,-1.04307769294581,1.14922734207916,0,0,0,0,0,-8.48713547656111
CarbonVol_Guangdong,0,0,-6.7762635780344e-21,0,0,-0.00131444052388759,0,0,-0.0055453788368615,-0.00358918108566259,0,0,0,0,0,0,0,0,0,0,0,0.000300875602708274,0,0,0,0,0,0,0,-0.00143230658210018,0,0,0,0,-0.00487172380252382,0,0,0,0,0,0,0,0,0,-0.00011263542650674,0,0,-0.000808856155198216,0,0,0,-0.000101976468400257,0,0,0,0,-0.0055360070329925,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117161757185261,0,0,0,0,0,0,0,0,0,0,0,0.0137829178584267,0,0,0.00174718293573577,0,0,0,0,0.00217705409446431,0,0,0,0,0,0,0,0,0,0,0,0,-0.00744200367842488,0,0,0,-0.032496128917494,0.023209890750894,0,0,0,-0.0727174940413399,0,0
