,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X601877.SH,X000581.SZ,X002475.SZ,X000559.SZ,X000550.SZ,X600118.SH,X000050.SZ,X600066.SH,X000568.SZ,X002294.SZ,X600839.SH,X002456.SZ,X600271.SH,X002129.SZ,X000623.SZ,X300003.SZ,X300124.SZ,X002007.SZ,X000400.SZ,X000869.SZ,X000800.SZ,X600435.SH,X002292.SZ,X600867.SH,X600177.SH,X002038.SZ,X002049.SZ,X002465.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0.0191003484467818,0,0,0,0,0,0.032505108545464,0,0,0,0,0,0.0689946908827381,0,0,0,0,0,0,0,0,0,0,0,0.0304408527412151,0,0,0.0369996693061743,0,0,0,0.0126669659446844,0,0,8.67361737988404e-19,0,0.0241600414000318,0,0.0360217189542375,0,0.0216808958273295,0,0,0.0150927910518244,0,0,0,-2.16840434497101e-19,0.182098080631859,0.0793874019568866,0,0.0108347814392188,-0.0149208674848186,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0233959004225882,0,0,0.105712554786084,0,0,0,0,0.0102877506328458,0,0,0,0.235885782443946,0,0,0,0.082909775010986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104480153019294,0,0,0,0,0,0,0,-0.0293823442449406,0,0,0.0906900538872934,0,0,0,0.144914167988855,0,0.0191745345044337,-0.0221021021590715,0,0,0,0,0,0
X000100.SZ,0,0,0.51754694017311,0,0,0,0,0,0,0.00450204148517929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144683912540761,0,0,0,0.037062444406389,0.212079628341276,0,0,0,0,0,0,0,0.140421383067737,0,0,0,0.0719549216044297,0.0347624459259916,0,0,0,0,0,0,0,0,0.000843859799105002,-0.0111048204233889,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.279310811627174,0.0612890713084872,0,0,0,0,0,0,8.67361737988404e-19,0,0.0972537933511698,0,0,0,0,0,0,0,0,-0.0452996915109357,0,0,0.153847064859013,0.0856578713795322,0,0,0,0,0.209165806767482,0,0,0,0,0.0100202268334973,0,0.0155036700379455,0,0,0,0,0.121768342153578,0,0,0.137437650244281,0,0,0,-0.0303864239245717,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.175890588372655,0,0,0,0,0,0,0,0,0,0.0538777764450515,0,0,0,0.0749789186814224,0,0,0.0723881524117137,0,0,0,0,0,0,0,0,0,0,0.0581224084742121,0,0,0,0,0.0382569053083648,0,0,0,0,-0.225469023049483,0,0,0,0,0,0,0.111979670087331,0,0,0,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0.068928864861012,0,0,0,0,0.0102161486071872,0,0,0,0,0,0,0,0.0412566737142922,0,0,0.0842076591480706,0.0431966264153813,0,0.0679000637314952,-0.0789348131084343,0,0.290388252992681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201915289692186,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.145691080161814,0,0.121855169598238,0,0,0,0,0,0,0,0,0,0.0770565668444717,0,0,0,0,0,0,0.0310249208310809,0,0,0,0,0.0683367659195595,0,0,0,0.0294961481121537,0,0,0.0762930109154376,0,0,0,0,0,0.0241671471477842,0,0,0.0409788597352003,0,0,0,0.0202249483392175,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843863785646782,0,0,0,0,0,0,0,0,0.0713673903305369,0,0,0,0,0,0.16141753534637,0.216211308894251,0,0,0.0705109332303072,0,0,0,0,0,0,0,0,0,0.333368238049025,0,0,-0.0229029294811471,-2.16840434497101e-19,0,0,0,0,0,0
X000550.SZ,0.0594726273963481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354783239453461,0,0,0,0,0,0,0.0175325361972653,0,0,0,0,0.0227898770003876,0,0,0.0185418540807291,0,0,0,0.0112143811185019,0,0.190272686411683,0,0.289089648022236,0,0.144967619602381,0,0.0639506103200897,0,0,0,-0.0127049931599799,0.0111044371829706,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0.0196674496780389,0,0,0,0,0,0.213376898949964,0,0,0,0,0,0,0,0.099319678389186,0,0,0,0,0,0,0,0,0,0,0,0,0.111460604746117,0,0,0.0307442912553877,0,0,0,0,0,0.0958201670814113,0.209371591407429,0,0,0,0,0.0978736763911368,0.0403716259481605,0,0.0185566617232281,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.597827166751758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577158285683042,0,0,0,-0.670877285943984,0.118834267419707,0.021275202172664,0,0,0,0,0,0.0895288745332796,0,0,0,0.715655686548688,0,0.170728929267745,0,0.270379521066849,0,0,-0.0187504808310476,0,-0.0201625896045659,0,-0.0270686124086204,-0.0254805813692268,0,0,0,0.125206523149349,0,0
X600066.SH,0.162398239221448,0,0,0.0229351531065099,0,0,0,0,0,0.031537391757006,0,0,0.0715467536740456,0.152177630073787,0,0,0,0,0,0.187229290035632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163966210196933,0,0,0,0,0,0,0,0,0,0,0,0.0780730292794138,0,0,0,-0.00683816155301755,-0.0063337137921109,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.109046393438103,0,0.0314931098794715,0,0.217180179990045,0,0,0.0580345381127714,0,0,0,0,0,0.0988448390309962,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143089109008983,0.0318544004105403,0,0,0,0,0,0.0247031470091355,0,0,0,0,0,0,0,-0.0115622506540358,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.149464734818047,0,0,0,0,0,0,0.0425970211969566,0,0,0,0,0,0,0,0.0321112105094169,0,0,0,0,0,0,0.108795273176352,0,0,0,0,0,0,0,0,0.271946225211813,0,0,0,0,0,0.00571781225268678,0,0.0167487963863717,-0.00325268528585973,0,0,0,0,0,0
X600839.SH,0.0135257588563561,0,0.0340029904215281,0,0,0,0,0,0,0.15225415129356,0,0,0,0,0.0940282204643745,0,0.0449089471195443,0,0,0,0,0.130643438969279,0,0,0,0,0,-0.140011223876116,0,0,-0.0977372611636403,0,0.0510501697275356,0.111506265366314,0,0,0,0,0,0,0.19034092472516,0,0,-1.73472347597681e-18,0.0560621589635865,0,0,0,0,0,0,0.0633063312453403,-0.158914839455658,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.043173423034965,0,0,0,0.0882777893127654,0,0,0,0.201171435752808,0,0,0,0,0,0,0,0,0,0,0,0,0.110605015705064,0,0,0,0,0,0,0,0,0,0,0.0335095700540974,0,0,0.0236644458472732,3.46944695195361e-18,0.100530080975091,0,-0.0152475881106805,0.0439659789402914,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.084078044454737,0,0,0,0.100613595860954,0,0,0.0556990496684946,0,0,0,0,0,0,0,0.010160286405802,0,0,0.0943726388723739,0.0027177472279649,0,0,0.0441557212230756,0,0.105606221581709,0,0,0,0.0985827381526963,0,0,0,0,0,0,0.0942080779016948,0,0.107905060713317,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.072612153076766,0,0,0.0231686740332704,0,0,0,0,0,0.0840883269659203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410444465629902,0,0,0,0,0,0,0,0,0,0,0.166415473657425,0,0,-0.0311415544494841,0.0181834126773466,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,-0.0621409785055133,0,0,0,0.136156367776986,0,0,0,0,0.167502031313072,0,0,0.00716682069296517,0,0,0.0163446646154072,0,0,0,0,0,0,0,0.296146418524844,0,0,0,0,0,0.0233493048022989,0,0,0,0,0.289160046567471,0,0,0,0,0,0,0,0,0,0.0181885640476138,-0.039040050199645,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158508485923861,0,0,0,0.41051221138219,0,0,0,0,0.0975360891168798,0,0.106379663297662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262144822637105,-0.052754673044483,0,0,0,-0.165316142306235,0,0
X300124.SZ,0,-0.208853898084197,0,0,0,0,0,0,0,0,0,0.010489371230816,0.100680364650579,0,0,0,0,0,0,0.0746909224675269,0.189082088238254,0,0,0,0,0,0,0,0,0,-0.0301469880296174,0,0,0,0.134799208072088,0,0,0,0,0,0,0,-0.024632900098887,0.197018042846695,0,0,0,0.261342287114116,0,0,0,-0.0155927668923618,0.0663388819190425,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201428678690029,0.0177026076091,0,0,0,0.147836171421876,0,0,0,0,0,0,0,0,0.0461032588335907,3.46944695195361e-18,0,0,0,0,0,0.185929827735537,0,0,0,0,0,0,0.123157988660234,0,0,0,0.0317271049741358,0,0,0,0,0,0,0
X000400.SZ,0,0.127429863541355,0,0,0,0,0.0021140491583275,0,0,0,0.0869421237151426,0,0.145085099997953,0,0,0,0.020971376537603,0,0,0,0.0656052405255038,0.133423886348236,0,0,0,0,0,0,0,0,0,0,0,0,0.00395801091245362,0,0,0,-0.0185626457889178,0,0,0,0,0,0,0,0,0.0693760767433961,0,0,0,0.00441275987264143,0.0140466883615485,0,0,0,0,0,0
X000869.SZ,0,0,0.0835154662611527,0,0,0.0956779431696619,0,0.290386118501636,0,0,0.0223500237296102,0,0,0,0,0,0,0.0797370008441665,0,0,0,0,0,0,0.0139362528170244,0,0,0.104125738527677,0,0,0,0.0443688912791278,0,0.176465316177628,0,-0.0862977982373771,0,0,0.0517026636293738,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216310914189791,0,0,0,-0.0962259915510972,0,0
X000800.SZ,0,0,0,0,0,0,0.0516540855365482,0,0,0,0.0655602985014439,0,0,0,0,0,0,0,0,0,0.0060831296423712,0,0,0,0.0166289892287617,0.0657743419922683,0,-0.0460540551479525,0,0,0,-0.0747200861309188,0,0,0,0.0570957886129186,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0433585344324458,0.225282292744618,0,0,0.000348484587523606,-0.0193251829883453,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0.219057119379065,0,-0.319902224426869,0,0,0,0.244394027242658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146065975913841,0.115811012034843,0,0,0,0,0,0,-0.0390333631736659,-0.117403480953318,0.256914059672946,0,0,0,0,0,0,0.208671135870576,0,-0.0320466201224235,0,0,0.271424134082749,0,0,-0.00109689171629456,-0.0715364299356023,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0220856190533839,0,0,0,0,0,0,0.0227293241229615,0.113141561905916,0,0,0,0,0,0,0,0,0,0,0.117887280192877,0,0,0,0,0,0.0742729178622489,0.0115126414504734,0,0,0,0.134338803330125,0,0,0,0,0.337741928379679,0,0,0,0.0157324845957244,-0.0720380121231668,0,0,0,0,0,0
X600867.SH,0,0,0.0406692631695208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312519326297819,0.0371973831758745,0,0,0.134326019379428,0,0,0.0139127372898233,0,0,0,0,0,0.0615041249290242,0,0,0.104712789161608,0,0,0,0,-0.079891384347488,0,0,0,0,0,0,0.121194957933384,0,0,0.00840939939218136,0,0,0,0,0,0,0
X600177.SH,0,-0.0112109749826638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967657867673208,0,0.0298334065458013,0.230595362989712,0,0,0,0,0.0464966822668327,-0.0605192072862292,0,0,0,0,0,0,0,0.0115506193449018,0,0,0,0,0,0,0,0,0.0739695177356365,0,0,0,0,0,0,0.000148663970786513,-0.0127223696830761,0,0,0,-0.0945977854371448,0,0
X002038.SZ,0.0778854305673385,0,0,0,0,0,0,0.246186675323265,0,0,0,0.00425930135598764,0,0,-0.0486299844947299,0,0,0,0,0.134295432676342,-0.064036496596734,0,0,-0.00479323667548479,0.0787975717823966,0,0.138391685145782,-0.0377656127910485,0,0,-0.0865896749606049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124426147872653,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.400174876486158,0,0,0,0,0,0,0,0,0,0,0.0200467869227386,0,0,0,0,0,0,0,0,0,0,0,0,0.0423023249584835,0,0.140758772634917,0.0178981622937146,0,0,0,-1.73472347597681e-18,0.0574807740800525,0,0,0,0,0.0578413941465537,0,0,0,0,0.00324814463512083,0.166227998020612,0,0.0201362381607179,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885538085768141,0,0,0.00503901463950598,0,0,0,0,0.191459555465653,0.200202080381526,0.330147468469665,0,0,0,0.0478006249206797,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187078765709789,0.0642334218285286,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318769976586064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915575271065619,0.185064147269903,0.211005660587253,0.100820092314183,0,0.0621476821450233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162350511594164,0,0,0,0,-0.237573129269727,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0803749245476701,0.0144766554620716,0,0,0,0,-0.0725370735652837,0,0,0.0954512783061498,0,0,0,0,0,0,0,0,0,-0.0813571117371878,0,-0.0747759008952546,0,0,0,0,0.0863655993350348,-0.0382975327146478,0,0,0,0.0870368879002516,0,-0.0590073564298115,0,-0.161938668710223,0,0,0,0,0.0154613836830403,-0.028338448114725,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.192706376953039,0,0,0.369962489358604,0.178695524348595,0,0,0,0,0,0,0,0,0.774999323594039,0,0,0,0.122426688978906,0,0,0,0,0,0.276217358695775,0,0,0,0.215170232583199,0,0.0611849650291983,0,0,0,-0.20225688818786,0,0,-1.14192335713957,0,0,0,0,0,0,0,1.30307622590611,5.55111512312578e-17,0,0,-3.50538570745159,0,0
TED,0,0.124703977110185,0,0,0,0,0,0,0,0,0,-0.526537637564567,0.0334519938685096,0,0,0,0.13789186405937,0,0,-0.568747871066635,-0.0701773319584236,0,0,0,0,0,0,0.197811709478436,0,0,0,0,0,0,0,0,0,0,0,0,0.631545511847858,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.599079153435474,0,0,0,0,0.735363894834831,0,0
RealEstate_excess,0,0,0,-0.0662715783496113,0,0,0,0.020812727762114,-0.198401187205348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103266971076221,0.0551438503327036,0,0,0,0,0,0,0,-0.0382393701505549,0.0416406894810362,0,0,0,-0.00536049436615654,0,0,0,0,0,0,0,0,0,0,0,0,-0.19673045017676,0,0.0561020389435879,-0.0815881864440196,0,0.175604077843185,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0167088401007427,-0.190065495719723,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,8.67361737988404e-19,0,0,0,0,-0.0397713620802488,0,0,0,0,-0.0073036220557484,0,0,-0.0852037257711301,0,0,0,0,-0.0406885066477241,0,0,-0.0343097943758271,0,0,0,0,0.0402520759577135,0,-0.0592759458542003,0,-0.000238762417553114,0.0193903145458735,0.113090914795499,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000531985920835184,0,0,0.00178268925733041,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00103644807696415,8.10659975955777e-05,0,0,0,0,0,6.97042823788872e-05,0,0,0,0,0.00108014316575003,0,0,-0.00127418263176474,-0.000559149192888508,0,0,0,0.00131019994096013,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353871282284693,0,0,0,0,0.0774274661291203,-0.0170881770418285,0,0,0,0,0,0,0,0,0,0,0.150744321497691,0,-0.0318217697618972,-0.0978992266017075,-0.0926339544807576,0,0,0,0,-0.0209022842322237,0,0,0,-0.104498600793326,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.006882456937485,0,0,-0.0031898052276356,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309934183733016,0,0,0.0142953110849089,-4.33680868994202e-19,0,0.00735009915918484,-0.000128266665476462,0,0,0,0.00217785706598809,0,0,0,0,0,-0.00034514700878276,-0.00627493548260047,0,0.00344832868682747,0,0.000914248021408427,0,0,0,-0.00499047443570512,-0.0132094968291804,0,0,0,-0.00219829900726241,-0.00640635333745997,0,0,0,0.000804804439795786,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00472744138520387,0,0,0,0,0,0,0,0,0,0,0,0,-0.00851288712106383,-0.0120303789770513,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115625240365082,0,0,0,0,-0.151783573895373,0,0
