,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X002304.SZ,X600690.SH,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X002371.SZ,X003816.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X002241.SZ,X600703.SH,X002129.SZ,X000625.SZ,X000596.SZ,X002049.SZ,X601877.SH,X000661.SZ,X300142.SZ,X600089.SH,X002179.SZ,X000100.SZ,X600460.SH,X000799.SZ,X600741.SH,X000157.SZ,X002236.SZ,X600702.SH,X600779.SH,X002074.SZ,X600584.SH,X600884.SH,X002414.SZ,X601799.SH,X000733.SZ,X002007.SZ,X600183.SH,X000800.SZ,X300003.SZ,X300146.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,-0.0975934677879976,0,0.0177964044528055,0,0,0,0,0,0.0122640739694644,0,0,0,0,0.0782921339951814,0,0,-0.0192229342561968,0.0384136102949728,0,-0.0161935581185645,0,0,0.0278450945075614,0,0,0.377302201151895,-0.0110094663810525,0,0,0,0,-0.00414101906801212,0,0,0,0,0,0,0,0,0,0.139031820756484,0,0,-0.0409533181872541,0,0,-8.67361737988404e-19,0,0,0,-0.0709332060098909,0,0
X300014.SZ,0,0,0,0,0,0.0277119694364308,0,0,0,0,0,0,0,0,0.067665483612486,0,0,0,0,0.300655238931023,0,0.360793849571692,0.227013747057707,0,0,0,0.125504057856998,0,0,0,0,0,0,0,0,0,0,0.00045770892908381,0.233539707871503,0,0.0499378107375787,0,0,0.114172550512227,0,0,0,0,0,0,0,0.0208193904196859,-8.67361737988404e-19,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.329367421922615,0,0.00456934068581237,0,0,0,0.209586034726352,-0.0566232577080002,0,0,0,0,0,0.527051324126289,-0.0949862100359,0.120672927239602,0,0,0,0,0.215561520960177,0,0,0,0,0,0.0489169183359009,0,0,0.142795408881044,0,0,-0.427532482623963,0,0,0,0,0,0,0,0.0876451810419702,0,0,0,0,0.165178621015581,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227179995781535,0,0,0,0.0252381887106235,0,0,0.000387254408600746,0,0,0,0,0,0,0,0.0246526933397358,0,0,0,0,0.0138439549957353,0.0904628542249868,0,0.0183302386183542,0,0,0,-0.0328884393635138,0,0,0,0,0,0.0324498209433442,0,0,0,0,0,0,0,0,0,-0.22733728083951,0,0
X300124.SZ,0.101913315259799,0,0,0,0.0261513322210803,0,0,0,0,0,0,0,0,0.25267904419598,0,0,0,0,0.0742811009703833,-0.313501475485699,0,0,0,0,0.181006514067671,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0548692413763226,0,0,0,-0.156996155910037,0,0,0.0132341359191576,0,0,0,0,0,0,0,-0.0288102515296628,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.231775737162366,0,0,0,0,0,0,0,0,0,0,0.0614023794583822,0,0,0,0,0,0,0,0,0,0.164943639675439,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.106245158986049,-0.319788572944525,0,0,-0.117979871004585,0,0,0,0.0140153542360124,0.00703723872355862,0,0,0.236864635740268,0.199432468862061,0,0,0,0,0,0,0.0104020334384629,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0917495123318408,0,0,0,0,0.130890442423186,0,0,0,0,0,-0.0115977718864234,0.0550832684777053,0,0.112431396946999,0,0,0,0,0,0,0,0,0.0213594647282989,0,0.0171455168252799,0,0,0,0,0,0,0,0,0,0,0,0,0.184263345505999,0,-0.00586477801800313,0,0,0,0,1.73472347597681e-18,0,0
X002241.SZ,0,0,0,0,0,0,0.687952514361528,0,0,0,0,0,0,0,0,0,-0.33701749405368,0,0,0,0,0,0,-0.043290337704822,0,0.135922096371911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107108451312073,0.0401921851356283,0,0.28095628363747,0,0,0,0,0,0,0,0,0.0186496869684419,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158922577868022,0,0.0475484357979585,0,0,0,0,0.311971640839556,0,0,0,0.0369087423351708,0.0548178275232243,-0.000652115388296765,0,0,0,0.0840186682161284,0.0340566093226823,0,-0.00284171761905175,0,0,0,0.0482837048756696,0,0,0,0,0.043436101326782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0.136871357934453,0,0,0,0,0,0,0,0,0,0,0.215585466341118,0.116190862990148,0,0,0,0,0,0.0990516691859136,0,0,0,0,0.182446005168537,0,0,0.0956971525185818,0,0,0,0,0,0,0,-0.0483050274919164,0,0.19032419051267,0,0.0286532853779267,0,0,0,0,-0.0808735519486168,0,0,0,0,0,0.0141620478774031,0,0,0,0,0,0,0
X000625.SZ,-0.16060853195314,0,0,0,0,0,0,0,0,0,0,0.0787969741569728,0,0.336415824276156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482989390281709,0,0,0.387837196001442,0,0,0,0,0,0,0,0.014123771121841,0,0,0.298154783131826,0,0,0,0,0.0446048483532206,0,0,0,0,-0.0564724651598488,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.197366439552909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309583729359045,0,0.00539590758985637,0,0,0,0.223575427493143,0.153160088962073,0,0,0,0,0.116741675063815,0,0,0,0,0.176900186672964,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188522410401032,0,0,0,0,0,0,0
X002049.SZ,0,0,-0.0943494736206335,-0.195768070371291,0,0,0,0,0,0,0,0,0,0,0.391026051641747,0,0,-0.0263985197086287,0,0,0,0,0.130828544801796,0,0,4.33680868994202e-19,0,0,0.0505525900562953,0,0,0,0,0,0,0,0,0.138681582408125,0,0,0,0,0,0.280637125858286,0,0,-0.293975752555817,0,0,0,0,-0.0554045969172047,0.102536510243219,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363480963552289,0,0,0,0,0,0,0,0,0,0,0.0160846915846959,0.210565752548769,0,0,0,0,0,0,0.256564824449188,0.123114311180341,0,0.0263378402486837,0,0,0,0,0,0,0,0,0.0382285130360128,0,0,0,-0.0777033196798026,0,0
X000661.SZ,0,0,0,0,0.399718180173263,0.102491438640708,0,0,0.026556240474673,0,0,0,0,0.290506147154103,0,0,0,0,-0.0234329109346482,0,0,0,0,0.110480409907348,-0.0639409684718364,-0.0828784902273263,0,0,0,0,-0.0982081567970177,0,0,-0.0297971427810501,0,0.205735363315664,0.0534542688769075,0,-0.340349524576522,0,0.0843244887676034,0,0,0,0,0,0,0,0,0,0,0,-0.0530487242224104,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542747420977793,0,0.759726385935968,0,0,0,0,0,0,0,0,-0.0663685335176201,0,0,-0.233865613372188,0,0,0.277843368750521,0,0,0,0,0,-0.0891884383372011,0,0,-0.145976937504918,0,0,0,0,0,0,0,0,0,0,0.06517430688887,-0.0710701037638534,0,0,0,0,0,0
X600089.SH,0,0,0,-0.0118012589548876,0,0,0,0,0,0,0,0,0,0.0491474582579773,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0808594222247656,0,0,0,0,0.263798341868148,0,0,0,0.199491027697353,0,0,0,0,0,0,0,0,0,0,0,0,0.036248730690029,0.00693390356572762,0,0,0,-0.0864263058419402,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0124998387331155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602139635169468,-0.151830424158737,0.242772285134363,0.0169484176573739,0,0,0,0,0.0148230141172902,0,0,0,0,0,0,0.0966534133698049,0.0626713336147664,0,0.242007730426276,0,0,-0.00610633153473494,0,0,0,0,0,-0.0177996715456503,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.639267067641904,0,0,0,0,0,0,0,0,0,0,0.0263245698222323,0,0,0,-0.00281842956822494,0.0200398097868351,0,0,0,0,0,0.022137515629046,0,0,0,0,0.306183772293223,0,-0.0717177172608404,0,0,0,0,0.0433014732627529,0,0,0,0,0,0.0222415515043563,0,0,0,-0.0456043821330316,0,0
X600460.SH,0,-0.0533540828251765,0,0,0,0,0,0,-0.360446756748756,0,0,0,0,0,0.103110305738663,0,0,0,0.155082862910774,0,0.337853600720949,0,0,0,0.105209963297104,0,-0.233366239565524,0.178150621106012,0,0,0,0,0,0,0,0,0.247148699760242,-2.71050543121376e-20,0,0.0629509870464743,0.166284559004401,0,0,0,0,0,0.0237799476407814,0,0,0.0910227639114779,0,-0.0487618796283427,0,0,0,0,0.0747341627947679,0,0
X000799.SZ,0,0,0,0.514804240460344,0.19370067504993,0.132089284885296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208060286265322,0.0452789193833029,0,0,0.00496482424952612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696241870237236,0,0,-0.00651139386523479,0,0,0,0,0,0,0.0233021624016986,0,0,0,1.73472347597681e-18,-0.0269277312003512,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.135564124030027,0,0.188254536899588,0,0,0,-0.0953606580569799,0.0848745353583064,0,0,0,0,0,-0.162371559287293,0,0.00998597800149543,0,0.136839981339157,0,0,0,0.116886721839517,0,-0.0358941707023826,0,0,0.0467833353022634,0.0755505643701329,0,0,0,0,0,0,0,0,0,0,0.143581971619092,0,0,0,0,-0.0210835213022166,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.496018466358247,0,0,-0.040589745088264,0.0389871918197938,0,0,0.108285376487799,0,0,0,-0.0340257355816293,0,0,0,-0.0886835097862246,0,0,0,0,0,0,0.141903465830695,0,0,0,0.0840623665945921,0,0,0,0,0,-0.119508848091353,0,0,0,0,0,0,0,0.000589286883273751,-3.46944695195361e-18,0,0,0,-0.0271980237234185,0,0
X002236.SZ,0,0,0.277594032222799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676327337759722,0,-0.0214550029472544,0.0418682241537106,0.0526060317570655,0,0.0498230740971813,0,0.00659495516263349,0,0,0,0,0.0169965360908081,0.00716587022777315,0,0,0.00638354603681836,0,0,0,0,0,0.114267784861782,0,0,0,0,0,0.0197737559895717,0,0,0,-0.0712952202713859,0,0
X600702.SH,0,0,0,0,0,0,0,0,0.00769650499559166,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0461540731444358,0,0,0,0,0,0.0717525114086611,0.645241421441847,0,0,0,0,0.367589210530205,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418951506163786,0,0,0,0,0,0,0
X600779.SH,0,0.409642866215287,0,0.057281440553398,0.205618765131649,0,0,0,0,0,0,0,0,0.0574685778584643,0,0,0,-0.0334182838955195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343719043329941,0,0,0,0,0,0.0117545880509314,0,0,0,0,0.0165242845595768,0,0,0,0,0,0,0,-0.0372337887601064,-0.0684000048713324,0,0,0,0,0,0
X002074.SZ,-0.050720324806601,0,0,0,0,0,0,-0.0384315375478902,0,0,0,0,0,0.215266454522382,0.152652706572333,0,0,0,0,0.145185465588102,0,0,0,0,0,0,0,0,0,0,0,0,0.190615306401411,0,0,0,0,0,0,0,0.177963712392874,0,0,0,0,0,0,0,0,0,0,0.0325581641574757,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.122647386344461,0,0,0,0,0,0,0,0,0,0,0,0,0.0429221934023701,0,0,0.128790318218195,-0.0592074322584772,0.136412720191885,0,0,0,-0.0978865211071122,0.0201187723938403,0.0796198741445292,0.256770169895091,0,0,0,0,0,0,0,0,0,0,0,0.0392879539688488,0,0,0,0,0,0.130608295884054,-0.0426134430323208,0,-0.0304421510970179,0,0,0,0.00852897190349483,0,0
X600884.SH,0,0,0,0,-0.388557038541042,-0.0280282262803434,0,0,0,-0.110414299578526,0,0,0,0.122547096301087,0,0,0,-0.390148180128412,0,0,0,0,0,0,0,0,-0.0383593240737991,0,0,0,0,0.118209497598175,0,0,0.216550949502166,0,0,0,0.141925278905852,0,0,0,0,0.145140188165657,0,0,0,0,0,0,0,0,-0.0503955586270498,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,-0.0687406712950275,0,0,0,0,0,0.0888594494990202,0,0,0,0,0,0.103332792243814,0,0,0.141215796908056,0,0,-0.0580968630961894,0,0,0.0374675720031367,0,0,0,0,0,0,0,0,0,0,0,0.154855660780934,0,0.0750174507016041,0,0,0.0972791634247601,0,0,-0.0120108245319471,0,0,0,0,0.0127221464847998,0,0
X601799.SH,0,0,0.258992500830707,0,0,0,0.206326999680417,0,0.0589535361084158,0,0,0,0,0.0974120369679823,0,0,0,0,0,0,0.0405608249917394,0,0,0,0,-0.00545981019968686,0,0.0589615224401034,0,0,0,0,0,0,0,0,0,-0.0790321901775927,0,0,0.0308744284641698,0,0,0.00506274962492984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,-0.00294682731947489,0,0,-0.127954655153131,0,0,0,0,0,0,0,0,0.29998475083258,0,0,0,0,0.0972796252130251,0,0,0,0.382705009245443,0,0,0,0,0,0,-0.0449678636459673,0,0,0.0537478541421418,0.0588848928177157,0,0,0,0,0,0,0,0,0,0,0,0.0161462079489601,0,0,0,0,0,0
X002007.SZ,0,0,0.143806698466199,0,0,0,0,0,0,0,0,0,0,-0.00807115634393996,0,0,0,0,0,-0.284580872530444,0,0,0,0,0.150460035527341,-0.172692547544152,0.117465343281352,0,-0.129447032962813,0,0,0,0,0,0.137537701842534,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0961746925136306,0,0,0,0,0.0261838453113155,0,0,0.00517647577919328,0.0793744603444506,0,0,0,0.11229005670343,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0.0126298172291399,0,0.0645935507751647,0,0,0,0,0,0,0,0,0.0344625832728599,-0.0369543456805239,0.0489077611703399,0,0,-0.0281548898626327,0.0319572609276374,0,0,0,0,0,0,0,0,-0.108438574644357,0,0,0,0.00545327163813791,0,0,0,0,-0.074751559119603,0,0.361940982686338,0,0,0,0,0,0,0,0.00461255525407519,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00416331619386301,0,0,0,0,0,0,-0.00579280134214887,0.112767091623364,0,0,0,0,0,0,0,0,0,0,0.535133080969081,-0.0421735472967198,0,0,-0.0320950649774355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121930127342554,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.127680993697946,0,0,0,0,0,0,0.0460259193411545,0,-0.0359491965774389,0,0,0,0,0,0.0289259995985003,0,0,0.116563890987122,0,-0.188247442621183,0,-0.0306816177091874,0.0323626781306995,0.124565838398962,0,0,0,0.0497832874176139,0,0,0,0.122208894453323,0,0.0317691573487034,0,-0.0403735485635097,0,0,0,0.116404147927266,0,0,0,0,0,0,-0.00822854615990694,0,0,0,0,0,0,0
X300146.SZ,0,0.149300772709141,0,0,0,0,0,0,0,0,0,0.0385556104309911,0,0,0,0,0,0,0,0,0.00207226470026755,0.0208966389083549,0.0874870790423812,0,0,0,0.177089712736412,-0.0766893465886887,0,0,0,0,0,0,0,0,0,0,0,-0.117688111348874,0,0,0,0,0.067534556826668,0.424827968356531,0,0,0,0,0,-0.00274711070172385,0,0,0,0,0.0390646049760164,0,0
X000977.SZ,0,0,0,0,0.0380523240856567,0,0,0,0,0,0,0,0,0,0.0401716812204057,0.119579962237226,0,0.247480641041266,0,0,0.0388813868190597,0,0,0,0,0,0,0,0,0,0.0395891694451362,0,0.0202899815205317,0,0,0,0.13976592047204,0,0,0,0,0,0,0.0947201735876031,0,0,0,0,0,0,0,0.02932978459212,0,0,0,0,0,0,0
Change_TY3M,0,0,0.0865370681376959,0,0,0,-1.38777878078145e-17,0.165627939186167,0.0887823874324484,0,0,0,0,0,0,0,-0.180587624269234,0,0,0,0,0,0,0,0.0584059069152074,0,0,0,0,0,0,0,0,0,-0.0607156303148329,0,-0.0460445511936301,0,0,0,0,0,0,0.00525698018615496,0,0,0,0,0,0,0,-0.0224533397919906,0,-0.175543996599607,0,0,-0.0814086768852839,0,0
Slope,0,0,0,0,-0.116351051928685,0,0,0,0,0,0,-0.264223632828741,0,0,0.0996450529929956,0,0,0,0,0,0,0,0,0,0,0.0918181941516646,0,0.275551815121311,-0.00446534186586672,0,0,0,0,0,0,0,0,0,-0.133033953454361,0,0,0,0,0,0,0,0,0,-0.087324649754416,0,0,0,0.827093787276054,0,0,0,-0.205922161951395,0,0
TED,0,0,0,-0.132134795509087,0,0,0,-0.107806152777062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037386003087797,0,0,0,0.0419237267790738,0,0,0,0.0571579966546289,-0.234510317954471,0,0,0,0.107030297288055,0,0,0,-0.0149020087373675,0,0,0.101308592099768,0.168389919490089,0,0,0,0.481071850620072,0,0,0.695078220271677,0,0,0,0,-0.117218129823314,0,0
RealEstate_excess,0,0.0422495353874012,-0.0117655256933992,0,0,0,0,0,0,0,0,0,0,0,0,-0.11058881755913,0,0.0191729586796169,0,0,0,0,-0.0328739559279802,0,0,0,0,0,0,0,0,-0.0070953280393607,0,0,0.0371153491944611,0,0,0,0,0,0,0,0,-0.103906622721191,0,0,-0.020781384669375,0,0,0,0,0,0,0,0,0,-0.0112098963262494,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479275806736842,0,0,0,0,-0.0581578414567092,0,0,0.0243675781051338,0,-0.0981671341897873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212243338683093,0,0,0,-0.0578833578371329,0,0,0,0,0,-0.00702047142471227,-0.0103528779262105,0,0,0,-0.0829376178822417,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00024719493337192,0,0,0,0,0,0,0,0,0,0,0,0.0012279450770432,0,0,0.00121646370589796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004101386640574,0,0,0,0,0,0,0,0,0,0,-0.00208763283825373,-0.00399941074172662,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648320390018931,0,0,0.0517556789048617,0,0,-0.0252773332185494,0,0.0627387299508026,0,0,-0.112963143480374,0,0,0,0,0,0,0,0.0286709064371692,5.42101086242752e-20,0.0204235643353193,0,0,0,-0.0659311723358594,0,0,0,0,0,0,0,0,-0.1839198715159,0.1301163632826,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000914783589808717,0,0.00713270584369003,0.000560894061994976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000285241668381148,0,0,-3.96632398893644e-05,0,0,0,-0.00762902182109087,-0.0095151380601126,0,0,0,0,0.00830634925386784,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00245456145186481,0,0,0,0,0,0,0,0.000837581892566144,0,0,0,0,0,0,0,0,0,-0.00132269448369758,0,0,0,0.00727906579051249,0,0,0,0,0,0,0,-0.00265381990719144,-0.00221363197575723,0,0.00203992351586693,0,0.000914397533697109,0,0,-0.00384289047694726,0,0,0,0,0,0,0.00925983718066451,0.0120549462672215,0,0,0,0,-0.0180254034131767,0,0
