,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X000596.SZ,X600703.SH,X002241.SZ,X002236.SZ,X000100.SZ,X601877.SH,X002007.SZ,X300003.SZ,X000157.SZ,X002463.SZ,X300142.SZ,X300124.SZ,X002179.SZ,X600271.SH,X002008.SZ,X000066.SZ,X600867.SH,X000625.SZ,X000977.SZ,X002506.SZ,X002129.SZ,X002371.SZ,X300136.SZ,X600177.SH,X002456.SZ,X600498.SH,X002049.SZ,X600066.SH,X002180.SZ,X300014.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.356175992655807,0,0,0.0406712495651729,0,0,0,0.154614736658783,0,0,0.174914575866842,0,0,0,-0.103509748064011,0,0,0,0,0.0133089975055389,0,0,0,0,0,0,0,-0.0529675126586523,0,0,0,0,0.0117314939870022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370782324521492,0,0,0,-0.000109733320922332,1.73472347597681e-18,0,0,0,-0.00861148693296814,0,0
X000858.SZ,0.0352341229032732,0,0,0,0,0,0,0,0.037216426464492,0.00922454064090372,0,0.314237346551527,0,0,0,0,0.314123773569954,0,0,0.0643488740732392,0,0.0250644583748611,0,0,0,0,0,0,-0.121673790011299,0,0,0,0,0,0,0,0,0,0,0.0821161643715933,0.0451179060036452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.0121848635954852,4.33680868994202e-19,0,0,0,0,0,0,0.115744505451998,0,0,0.182785035639503,0.0432300947157262,0,0,0.055800206498971,0,0.0816468998138699,0,0,0,0,0,0,0,0,0,0,-0.00833038527938783,0,0,0,0,0,0,0.0974386800926258,0,0,0,0,0,0,0,0.0235703797810548,0,0,0,0,-0.0456048945854034,0,0.201313610454757,0,-0.0212316897467045,0,0,0,0.0149691051728603,0,0
X000651.SZ,0,0,0,0,0.0318292091218831,0,0,0,0,0,0,0,0,0,0,0,0.210768698436187,0,0,0,0,0,0,0,0,0.0295181886404519,0,0,-0.0229388465775783,0,0,0,0,0,0.0517188073590546,0.128460184160775,0,0,0,0.0551573008360055,0.0544669235453105,0,0,0,0,0,0,0,0.0902098524004598,0,0,-0.0256618834633172,0.0348212865990697,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.12619449592167,0,0,0,0.115032167848779,0,0,0,0,0,0,0,0,0.0518648431520806,0.181996560014623,0,0.0755811284787131,0,0,0,0,0,0,0,0,0,0,-0.00947888048699293,0,0,0,0,0,0,0,0,0,0.0156753245166137,0,0.0632483056673823,0,0,0,0,0,0,0,0,-0.0155826478363273,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568156486487212,0.107245013657363,0,0,-0.0539372842262324,0,0,0,0,0,0.0932265388582133,0,0,0,0,0,0,0,0,0.057465068145978,0,-0.0228598447390654,0.196953403268926,0,0,0,0,0,0,0.0100648718505798,0,0,0,0,0,0,0,0,-0.0123067398397428,0,0,0,0.00355626970176269,0,0
X003816.SZ,0,0,0,0,0,0.0549656357778266,0,0,0,0,0,0,0,0,0.0465282738041405,0,0,0,0,0,0,0,0,0,0,0,0,-0.146515163810464,-0.0212214825708069,0,0,0,0,-0.0220263161829778,-0.109043301362459,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141734608403109,0,0,-0.0423086368222445,1.0842021724855e-19,0,0,0,0.188876526017951,0,0
X002304.SZ,0,0,0.130436918840657,0,0,0,0.0878859530803144,0,0,0,0,0,0,0,0,0.00631919267784426,0,0,0,0.261522142841172,0,0.00395597329541769,0,0,0,0,0,0,0,0,0,0,0,0.178486874164022,-0.0648145110152016,0,0,0,0,0,0,0,0,0.0303438309067754,0,0,0,0,0,0,0,0,0.00390850093904676,0,0,0,-0.000320975033284509,0,0
X002475.SZ,0,0.0997878054314533,0,0,0.161792758001052,0,0,0,0,0,0,0,0.224437766089338,0,0,0,0,0.0299210721172574,0,0,0,0,0.0947568120576675,0,0,0,0,0,0,0,0,0,0,0.25573134178311,0.0398547495940912,0.0126557784523944,0,0,0,0.1200405301444,0,0,0,0.0325044519186552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.260277948560663,0,0,0,0,0,0,0,0,0,0,0,0.0968425574899714,0,0,0,0.203270511538466,0.0292008243016524,0.0176120208093925,0,0,0,0,0,0,0,0,0,0.122454391046858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362757174499912,0,0.0133443664185756,0,0,0,0,0.00148354409964387,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.0492268614591415,0,0.0791372084759029,0,0,0.187755950550281,-0.0128887440435593,0,0.0808924405946435,0,0,0,0,0,-0.00751255697851946,0,0,0.00176436604052306,0,0,0,0,0,0,0,0.18117060097184,0,0,-0.0240603679163771,0,0,-0.062389999954939,0.121714294812187,0,0,0,0,0,0
