,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000100.SZ,X600703.SH,X300003.SZ,X002007.SZ,X600271.SH,X300142.SZ,X300124.SZ,X002241.SZ,X002179.SZ,X600183.SH,X000625.SZ,X002506.SZ,X600177.SH,X600867.SH,X600498.SH,X600487.SH,X002008.SZ,X000050.SZ,X300014.SZ,X002371.SZ,X600066.SH,X002049.SZ,X002129.SZ,X000066.SZ,X002463.SZ,X600118.SH,X000977.SZ,X300146.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.201160951024291,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.259233766439719,0,0,0,0,0,0,0,0,0,0,0,-0.00596377462981901,0,0.0794476941786358,0,0,0,-0.0113022980580905,0,0,-0.00953943084436697,0.0478506012603402,0,0,0,0,0,-0.0289436589482412,0,0,-0.0043315051630961,0,0,0.136732780663896,0,0.0139164546810559,0,0
X000858.SZ,0,0,0,0,0,0,0.02926403757858,0,0,0,0.379797041126315,0.128749920290556,0,0.0769519070361766,0,0,0.180478861458228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675929526919767,0,0,0,0,0,0,0,0,0,0,-0.0417015737583249,-0.00955123072295243,0,0,0,0,0,0
X000651.SZ,0,-6.93889390390723e-18,0,0,0,0,0.175178369132096,0,0.0592996189038703,0,0,0.180662308217704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144438652745606,0,0,0,0,0,0,0,0,0,0.0897022236492121,0,0,0,0,0,0,0.0303345469200127,0,0.00712386725176323,-0.0548577819168278,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.222004378845529,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.298051752156421,0,0.0996680217809243,-0.0263945542454201,0,0,0,0,0,0,0.121231468132095,0,0,0,0,0.0435933057520426,0,0,0.0427819126814485,0,-0.091441822591998,-0.0117449144051248,0,0,0.174754620241201,0,0,0,0,0,0,0,0.0204843382045766,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.0568172264524122,0,0,0.257035356117486,0,0,0,0,0,0,0,0,0.498170037554177,0,0,0,0,0,0,0,0.281520817412149,-0.0474279373802386,0,0,-0.0332799006813778,0,0.0342119579984015,0,0.0829037679315554,0,0,0,0,0,0,0,0,0,-0.0537241465446039,-0.0949337837178406,0,0,0,0,0,0,0,0,0.0359335932441774,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0146188732028298,0,0,0.223381060652596,0,0,0,0,0,0,0,0,0.102505390623665,0.121192126945401,0,0,0,0,0,-0.0656062123441935,0.153047260466986,0,0,0,0,0,0,0,0.0748638156880261,0,0,0,0,0.0244882383662118,0,0,0.02807948202845,0,0,0,0.00105301245259626,0,0,0,0,1.73472347597681e-18,0,0
X002304.SZ,0,0.0793972704127589,0.0715954374000243,0,0,0,0,0,0,0,0.267545547044429,0,0,0,0.0357173275545044,0,0.0776200743997097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035944406077884,0,0,0,0,0,0,0,0,0,0,0,0,0.0110774711390439,0,0,0,0,0.0584600958516446,-0.0466139811473344,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581321851660448,0,0.374377511576198,0,0.154779931773895,0,0.00974853470042814,0,0.0348637705465164,0,0,0,0,0,0,-0.0110001403638887,0.00575393326807568,0,0,0,0.0425067015488986,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.105612347418669,0,0,-0.0263359718010328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070039403498457,0,0.339729247307338,0,0,0,0,0,0,0.0295058126481927,0,0,0.127795524162218,0,0.0291473582560798,0.262113639049023,0,0,0,0.0821097224550452,0,0.0691989229373936,0,0,0,0,0,0,0
X600031.SH,0,0.177577409478599,0,0,0,0,0,0,0,0,0,0.00900166523735727,0,0.125951357880034,0,0,0,0,0,0,0.0179327444939813,0,0.0957224546262945,0,0,0,0.043473144730593,0,0.0215724971975041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465714988119408,0,0,0,0,0,0,0,0,0,0,0.02026619219822,0,0
X000568.SZ,0,0.574573320949588,0,0,0,0,0,0,0,0,0,0,0,0,0.0404138946014031,0,0,0.193828213692177,0,0,0.118210552954652,0,0,0,0,0,0,0,0,0,0,0,0.0446306473858841,0,0,0,0,0,0,0,0,0,0,0,-0.0146136208507981,0,0,0,0,0,0,0,0.0369534216154407,0,0,0,0,0,0
X002475.SZ,0,0,0.0873805724295081,0.0800301523544397,0.344068676902701,0,0,0,0.248233443840441,0,0,0,0,0,0.0403660327086297,0,0,0,0,0,0,0,0.138311802442834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656023959779156,0,0,-0.0823071949864338,0,0,0.0275650420829683,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0128980367024918,0,0,0,0,0,0.0124401499517194,0.0276033733163252,0,0,0.152562981394783,0.0996260461457547,0,0,0,0,0.00349181360835038,0,-3.46944695195361e-18,0,0,0,0,0,0.158604725996691,0,0,0,0,0,0,0,0.100139103057844,0,0,1.73472347597681e-18,0,0,-0.0158013673360542,0,0,0,0,0,0,0,0,-0.0258166521021072,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.411615488615645,0,0,0,0,0,0,0,0,0,0,0.0492636676922815,0,0,0,0,0,0.0780700095974906,0,0,0,0,0,0,0,0,0,0,0,0.244007040518671,0,0,0,0.0621090295920592,0,0,0,0,0,0.0448857047484968,0,0,-0.0452596736357751,-0.0266307272868847,0,0,0,0.0417399358399487,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.280961778705914,0.134072516299172,0,0,0,0,0,0,0,0,0,0.0433137728158244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000874175595690457,0,0,0,0,0.0580725639928385,0,0,0,0,0,0,0,0.100027758840427,0,-0.00955871683126488,0,0,0,0,0.0138188793059249,0,0
X000596.SZ,0,0,0,0,0.103767880790676,0,0,0,0,0,0.280580451551533,0,0,0,0,0,0.411346329950577,0,0,0,0,0,0.00729571368666377,0,0,0,0.0284224100215146,0,0,0,0,0,0,0,0.00232514521290522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271699637990209,0,0,-0.0283461875477256,0,0,0,0,0.17004583653529,0,0
X600809.SH,0,0.304141868420785,0,0,0,0,0,0,0,0,0.0497077085936947,0,0,0,0,0.113602326316496,0,0.0297016620677204,0,0,0,0,0.0810474370904713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059058615027234,0,0,0,0,0,0,0,0.0914945727932235,0.0356863626031266,0,0,0,0,0,0,0,0,0.0370203337739327,0,0
X000661.SZ,0,0.241445588318138,0,0.172794041215765,0,0,0,0,0,0,0,0,0,0,0,0.113359841998404,0,0,0,0,0,0,0,0,0.215306709896847,0,0,0,0,0,0,0,0.0309634603606107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335536581824727,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.0949657471967041,0,0,0,0,0,0,0,0,0,0,0.04786177598248,-0.134095649256116,0,0,0,0,0,0,0,0,0.105406347792228,0,0,0,0,0,0.0229306576454556,0,0,0,0.0265944678179015,0,0,0,0.254833974589635,0,0,0,0,0,-0.022005497457946,0,0,-0.0307169947973844,0,0,0,-0.00667150953693325,-0.0629708298211963,0,0.0668433885462048,0,0.0605110232945092,0,0
X000157.SZ,0,0,0,0,0,0,0,-0.18082857204484,0,0.03947039738044,0.0611894759335886,0,0,0.115255780702732,0.103095654199452,0,0,0,0,0,0,0,-0.0972011192589989,0,0,0,0,0,0,0,0.117271754705083,0,0,0,0.158120668348666,0,0,0,0,0,0,0,-0.073933216171482,0,0.132124039315219,0,0,0,0.0909078144368042,0,0,-0.0457243444565417,0,0,0,0,-0.00209797250545134,0,0
X002236.SZ,0,0,0,0,0.543063566522509,0,0,0,0,0,0.0909033435595517,0,0,0.0583547681521174,0,0,0,0,0,0,0,0,0.0200851426913763,0,0,0,8.67361737988404e-19,0,0.0819965048315256,0,0,0,0,0,0,0,0,0,0.053895693205097,0.0539984784756713,0,0,-0.0313393322083525,0,0,0,0,0,0,0,0,0,-0.12350967847842,0,0,0,0.00718179958693746,0,0
X000100.SZ,0,0,0,0,0.0518954501753825,0,0,0,0,0,0,0,0,0.0745293134129437,0,0,0,0,0,0,0.0976892786690056,0,0,0,0,0,0.0318790474136305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16775862772768,0.125083199068228,0,0,0,0,0,-0.00580443524901832,0,0,0,0,0.00512466512358333,0,0
X600703.SH,0,0,0,0,0,0,-0.505087240017999,0,0,0,0,0.0649899538529318,0,0,0,0,0.10844036211443,0,0,0,0.214438874036485,0,0,0,0,0,0,0,0,0,0,0.022935415376453,0.204867435560109,0,0,0,0,0.166885284976503,0,0,0,0,0.282779914398115,0,-0.218714363647697,0.181942287789658,0.0588561478323332,0,0,0.0270469266758588,0,0.107839486755451,-0.0863185216028533,0,0,0,0.0350934977118786,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063143573825942,0,0.0206046412789292,0,0.17031235251789,0,4.33680868994202e-19,0.00193776760270858,0,0,0.143876877519788,0,0,0,0,0,0.0606871924075223,0,0,0,0.0119618114550553,0.077734328821418,0,0.0134878268810974,0,0,0,0.0557810237568754,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.180495152260853,0,0.0469872204043675,0,0,0,0,0,0,0,0,0,0,0,0.258605895692816,0,0,0,0,0,0,0,0,0.115616192822101,0,0,0,0,0,0,0,0.154691938827239,0,0,0,0.238082915425858,0,0,0,0,0,0.038168101283953,0,0,0,0,0,0,-0.000172238843416135,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0267100191157175,0,0,0,0,0.062530363885263,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0101360343383483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761946479977992,0.098210653668019,0.00445984270397094,0,0,0,0.184548964330719,0.0294150583649856,0.011128121511259,0.193987496362922,0,0,0.0733983298560626,0,-0.0168392109313546,0,0,0,0,0.0241744345888339,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-0.0597658964366234,0,0,0,0,0,0,0,0,0.121217059909875,0,0,0.07672264790412,0,0,0,0.378781322843953,0,0,0,0,0,0,0.133343689316556,0,0,0.221946921791426,0,0,-0.0943543417042232,0,0,0,0,0.0543191325259628,0,0,0.187848502711489,0,0,0,0,0,0.0194817309924825,0,0,0,0,-0.00695132440080646,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0809769622586938,0.237837994871445,0,0.0575128266606775,0,0.0771977886904624,0,0,0,0,0.0133710263669351,0,0,0,0,0,0,0,0,0.0228726927151981,0,0,0.038401112345844,0,0,0,0,0,0,0,0,0,-0.00161260137078713,0,0,0,0,0,0,0,0,-0.0290765092800455,-0.0192476340941754,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0652434198770305,0,0,0,0,0,0.0470364646355257,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.143961780280976,0,0,0,0.118787560446874,0,0,0,0,0,0,0,0,0,0,0.227854125984855,0,0,0,0,0,-0.00100985777560658,-0.119296052374598,0,0,0,0.0140737765684345,0,0
